WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
Barrister,               1     1    10     9     4     1   288     4     4     2       3
war                      1     1     3     3    14     2   202     3     3     3      28
hero,                  -99     0     0     0     0     3     0     0     0     0       0
politician.              1     1    11    10    21     4   187     0     0     4       7
politician.              1     1    11    10    28     4   197     7     7     5       7
Officially:              1     1    11    10    38     5   269     5     5     6       2
Officially:              1     1    11    10    44     5   295    11    11     7       2
murdered                 1     1     8     8    50     6   229     5     5     8       3
by                       1     1     2     2    54     7   166     0     0     9     252
Irish                    1     1     5     5    61     8   158     4     4    10      19
National                 1     1     8     8    67     9   180     4     4    11      18
Liberation               1     2    10    10     6    10   174     6     6    12       2
Army,                  -99     0     0     0     0    11     0     0     0     0       0
30                       1     2     2     2    19    12   419     2     2    21     -99
March                    1     2     5     5    23    13   354     3     3    13       5
March                    1     2     5     5    25    13   133     5     5    20       5
1979.                    1     2     5     4    30    14   229     4     4    14     -99
Unofficially:            1     2    13    12    41    15   249     9     9    15       2
Unofficially:            1     2    13    12    37    15   166     5     5    18       2
Unofficially:            1     2    13    12    32    15   434     0     0    19       2
a                      -99     0     0     0     0    16     0     0     0     0       0
spy                      1     2     3     3    51    17    71     3     3    16       1
who                      1     2     3     3    55    18   221     3     3    22     157
who                      1     2     3     3    52    18    96     0     0    23     157
knew                   -99     0     0     0     0    19     0     0     0     0       0
too                      1     2     3     3    63    20   309     2     2    24      56
much?                  -99     0     0     0     0    21     0     0     0     0       0
Unanswered               1     3    10    10     8    22   184     8     8    25       2
questions:               1     3    10     9    20    23   148     9     9    26      10
was                    -99     0     0     0     0    24     0     0     0     0       0
he                     -99     0     0     0     0    25     0     0     0     0       0
involved                 1     3     8     8    30    26   177     1     1    27      10
involved                 1     3     8     8    37    26   154     8     8    28      10
in                     -99     0     0     0     0    27     0     0     0     0       0
dirty                  -99     0     0     0     0    28     0     0     0     0       0
tricks                   1     3     6     6    47    29   253     0     0    29       1
tricks                   1     3     6     6    51    29   139     4     4    30       1
and                    -99     0     0     0     0    30     0     0     0     0       0
extreme                  1     3     7     7    62    31   253     4     4    31       3
right-wing               1     3    10    10    69    32   275     3     3    32     -99
conspiracies?            1     4    13    12     9    33   306     9     9    35       1
conspiracies?            1     4    13    12    10    33   230    10    10    44       1
conspiracies?            1     4    13    12     7    33   297     7     7    51       1
conspiracies?            1     4    13    12    12    33   160    12    12    52       1
Why                    -99     0     0     0     0    34     0     0     0     0       0
did                      1     4     3     3    20    35   269     2     2    45      43
he                       1     4     2     2    23    36    63     1     1    33     265
have                     1     4     4     4    29    37   142     4     4    46     361
to                     -99     0     0     0     0    38     0     0     0     0       0
die?                     1     4     4     3    33    39   166     0     0    36       5
And                      1     4     3     3    39    40   228     1     1    37    1283
And                      1     4     3     3    38    40   182     0     0    42    1283
And                      1     4     3     3    41    40   104     3     3    43    1283
And                      1     4     3     3    39    40   226     1     1    47    1283
is                       1     4     2     2    44    41   173     2     2    50     717
the                      1     4     3     3    46    42   157     1     1    41    3511
story                    1     4     5     5    49    43   168     0     0    38      14
story                    1     4     5     5    50    43   166     1     1    49      14
about                    1     4     5     5    60    44   127     5     5    39     164
about                    1     4     5     5    55    44   171     0     0    48     164
to                     -99     0     0     0     0    45     0     0     0     0       0
be                     -99     0     0     0     0    46     0     0     0     0       0
revealed?                1     4     9     8    70    47   243     3     3    40       9
As                     -99     0     0     0     0    48     0     0     0     0       0
far                    -99     0     0     0     0    49     0     0     0     0       0
away                   -99     0     0     0     0    50     0     0     0     0       0
as                     -99     0     0     0     0    51     0     0     0     0       0
Trafalgar              -99     0     0     0     0    52     0     0     0     0       0
Square                 -99     0     0     0     0    53     0     0     0     0       0
office-workers         -99     0     0     0     0    54     0     0     0     0       0
felt                   -99     0     0     0     0    55     0     0     0     0       0
the                    -99     0     0     0     0    56     0     0     0     0       0
shudder.               -99     0     0     0     0    57     0     0     0     0       0
'What                    1     5     5     4    70    58   206     5     4    53     125
was                      1     5     3     3    72    59   278     1     1    54     383
that?'                   2     1     6     4     6    60   261     6     6    55     871
was                    -99     0     0     0     0    61     0     0     0     0       0
the                    -99     0     0     0     0    62     0     0     0     0       0
question                 2     1     8     8    19    63   119     4     4    56      12
repeated                 2     1     8     8    29    64   325     5     5    58       2
across                 -99     0     0     0     0    65     0     0     0     0       0
central                  2     1     7     7    42    66   146     2     2    59       6
London.                  2     1     7     6    51    67   154     3     3    60      27
Up                     -99     0     0     0     0    68     0     0     0     0       0
on                     -99     0     0     0     0    69     0     0     0     0       0
the                      2     1     3     3    63    70   163     1     1    61    3511
fifth                    2     1     5     5    69    71   162     3     3    62       1
floor                    2     1     5     5    77    72   129     5     5    63       4
of                     -99     0     0     0     0    73     0     0     0     0       0
the                    -99     0     0     0     0    74     0     0     0     0       0
Ministry               -99     0     0     0     0    75     0     0     0     0       0
of                     -99     0     0     0     0    76     0     0     0     0       0
Defence,                 2     2     8     7    20    77   217     4     4    64      11
halfway                -99     0     0     0     0    78     0     0     0     0       0
down                     2     2     4     4    34    79   197     1     1    65      38
Whitehall,               2     2    10     9    43    80   170     5     5    66       5
someone                  2     2     7     7    56    81   230     7     7    67      13
instantly                2     2     9     9    63    82   114     6     6    68       3
articulated              2     2    11    11    72    83   138     5     5    69       1
articulated              2     2    11    11    72    83   135     5     5    71       1
articulated              2     2    11    11    72    83   205     5     5    72       1
the                    -99     0     0     0     0    84     0     0     0     0       0
answer.                  2     3     7     6     8    85   482     4     4    70       9
'It's                  -99     0     0     0     0    86     0     0     0     0       0
a                      -99     0     0     0     0    87     0     0     0     0       0
bomb,'                 -99     0     0     0     0    88     0     0     0     0       0
the                    -99     0     0     0     0    89     0     0     0     0       0
secretaries            -99     0     0     0     0    90     0     0     0     0       0
were                   -99     0     0     0     0    91     0     0     0     0       0
told                   -99     0     0     0     0    92     0     0     0     0       0
in                     -99     0     0     0     0    93     0     0     0     0       0
quiet,                 -99     0     0     0     0    94     0     0     0     0       0
chill                  -99     0     0     0     0    95     0     0     0     0       0
tones.                 -99     0     0     0     0    96     0     0     0     0       0
It                     -99     0     0     0     0    97     0     0     0     0       0
was                    -99     0     0     0     0    98     0     0     0     0       0
30                     -99     0     0     0     0    99     0     0     0     0       0
March                    2     4     5     5    14   100   342     4     4    74       5
1979,                  -99     0     0     0     0   101     0     0     0     0       0
and                      2     4     3     3    22   102   227     0     0    73    1283
the                    -99     0     0     0     0   103     0     0     0     0       0
dull                     2     4     4     4    34   104   252     4     4    75       2
boom                   -99     0     0     0     0   105     0     0     0     0       0
was                    -99     0     0     0     0   106     0     0     0     0       0
the                      2     4     3     3    46   107   188     2     2    76    3511
sound                    2     4     5     5    52   108   157     4     4    77       5
of                     -99     0     0     0     0   109     0     0     0     0       0
what                     2     4     4     4    58   110   168     1     1    78     125
what                     2     4     4     4    59   110   295     2     2    81     125
was                    -99     0     0     0     0   111     0     0     0     0       0
perhaps                  2     4     7     7    67   112   162     1     1    79      30
perhaps                  2     4     7     7    71   112   146     5     5    80      30
perhaps                  2     4     7     7    67   112   108     1     1    82      30
the                    -99     0     0     0     0   113     0     0     0     0       0
most                   -99     0     0     0     0   114     0     0     0     0       0
audacious                2     5     9     9     8   115   162     3     3    83       1
audacious                2     5     9     9    14   115   194     9     9    84       1
attack                   2     5     6     6    21   116   208     6     6    85       4
ever                   -99     0     0     0     0   117     0     0     0     0       0
mounted                  2     5     7     7    32   118   255     5     5    86       1
on                     -99     0     0     0     0   119     0     0     0     0       0
