WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
As                     -99     0     0     0     0     1     0     0     0     0       0
the                      1     1     3     3     6     2    88     3     3     1    3511
first                    1     1     5     5    10     3   122     3     3     2      87
phase                    1     1     5     5    18     4   203     5     5     3       4
of                     -99     0     0     0     0     5     0     0     0     0       0
the                    -99     0     0     0     0     6     0     0     0     0       0
official                 1     1     8     8    28     7   197     2     2     4      10
inquiry                  1     1     7     7    38     8   263     3     3     5       5
into                   -99     0     0     0     0     9     0     0     0     0       0
the                      1     1     3     3    51    10   194     3     3     6    3511
death                  -99     0     0     0     0    11     0     0     0     0       0
of                       1     1     2     2    59    12   144     1     1     7    1757
Victoria                 1     1     8     8    65    13   221     4     4     8       8
Climbie                  1     1     7     7    74    14   199     4     4     9       8
drew                   -99     0     0     0     0    15     0     0     0     0       0
to                     -99     0     0     0     0    16     0     0     0     0       0
a                      -99     0     0     0     0    17     0     0     0     0       0
close                    1     2     5     5    11    18   165     1     1    10      12
yesterday,             -99     0     0     0     0    19     0     0     0     0       0
this                     1     2     4     4    28    20   200     1     1    11     293
is                     -99     0     0     0     0    21     0     0     0     0       0
perhaps                  1     2     7     7    36    22   212     1     1    12      30
a                      -99     0     0     0     0    23     0     0     0     0       0
good                     1     2     4     4    48    24   225     3     3    13      52
moment                 -99     0     0     0     0    25     0     0     0     0       0
to                     -99     0     0     0     0    26     0     0     0     0       0
recall                   1     2     6     6    64    27   262     4     4    14       8
the                    -99     0     0     0     0    28     0     0     0     0       0
words                    1     2     5     5    73    29   156     2     2    15       6
of                     -99     0     0     0     0    30     0     0     0     0       0
Lord                   -99     0     0     0     0    31     0     0     0     0       0
Laming,                  1     3     7     6     8    32   227     3     3    16       2
the                    -99     0     0     0     0    33     0     0     0     0       0
chairman                 1     3     8     8    18    34   160     1     1    17       3
of                     -99     0     0     0     0    35     0     0     0     0       0
the                    -99     0     0     0     0    36     0     0     0     0       0
inquiry,                 1     3     8     7    36    37   161     3     3    18       5
on                     -99     0     0     0     0    38     0     0     0     0       0
the                    -99     0     0     0     0    39     0     0     0     0       0
opening                  1     3     7     7    51    40   238     2     2    19       1
of                     -99     0     0     0     0    41     0     0     0     0       0
the                    -99     0     0     0     0    42     0     0     0     0       0
proceedings              1     3    11    11    67    43   354     3     3    20       4
proceedings              1     3    11    11    73    43   175     9     9    21       4
some                   -99     0     0     0     0    44     0     0     0     0       0
months                 -99     0     0     0     0    45     0     0     0     0       0
ago.                   -99     0     0     0     0    46     0     0     0     0       0
At                     -99     0     0     0     0    47     0     0     0     0       0
that                     1     4     4     4    17    48   231     2     2    22     871
time                   -99     0     0     0     0    49     0     0     0     0       0
he                     -99     0     0     0     0    50     0     0     0     0       0
said                     1     4     4     4    31    51   226     3     3    23      53
that                   -99     0     0     0     0    52     0     0     0     0       0
he                     -99     0     0     0     0    53     0     0     0     0       0
hoped                    1     4     5     5    45    54   157     4     4    24       2
that                   -99     0     0     0     0    55     0     0     0     0       0
the                    -99     0     0     0     0    56     0     0     0     0       0
Climbie                  1     4     7     7    57    57    93     1     1    25       8
Climbie                  1     4     7     7    62    57   159     6     6    26       8
case                     1     4     4     4    68    58   194     4     4    27      26
would                  -99     0     0     0     0    59     0     0     0     0       0
mark                     1     4     4     4    76    60   103     1     1    28      10
a                      -99     0     0     0     0    61     0     0     0     0       0
'turning                 1     5     8     7     8    62   131     6     5    29       4
point'                   1     5     6     5    17    63   142     6     6    30      26
and                    -99     0     0     0     0    64     0     0     0     0       0
that                   -99     0     0     0     0    65     0     0     0     0       0
the                      1     5     3     3    27    66   188     0     0    31    3511
lessons                  1     5     7     7    36    67   199     5     5    32       7
of                     -99     0     0     0     0    68     0     0     0     0       0
the                    -99     0     0     0     0    69     0     0     0     0       0
case                     1     5     4     4    48    70   200     2     2    33      26
would                  -99     0     0     0     0    71     0     0     0     0       0
result                   1     5     6     6    60    72   260     3     3    34      14
in                     -99     0     0     0     0    73     0     0     0     0       0
proper                   1     5     6     6    72    74   207     5     5    35       8
protection               2     1    10    10     3    75   226     3     3    36       4
for                    -99     0     0     0     0    76     0     0     0     0       0
vulnerable               2     1    10    10    21    77   182     6     6    37       5
and                    -99     0     0     0     0    78     0     0     0     0       0
abused                   2     1     6     6    32    79   192     2     2    41       1
children                 2     1     8     8    38    80   243     1     1    39      43
children                 2     1     8     8    38    80   120     1     1    40      43
in                       2     1     2     2    46    81   163     0     0    42    1091
Britain.                 2     1     8     7    51    82   120     2     2    43      26
Lord                     2     1     4     4    66    83   195     4     4    44       8
Laming                   2     1     6     6    70    84   223     3     3    45       2
is                     -99     0     0     0     0    85     0     0     0     0       0
certainly              -99     0     0     0     0    86     0     0     0     0       0
right                  -99     0     0     0     0    87     0     0     0     0       0
to                     -99     0     0     0     0    88     0     0     0     0       0
hope                     2     2     4     4    21    89   216     2     2    47      14
for                    -99     0     0     0     0    90     0     0     0     0       0
