WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
England's                1     1     9     9    14     2   169     8     8     0     -99
England's                1     1     9     9    13     2    64     7     7     1     -99
overwhelming             1     1    12    12    23     3    59     7     7   -10       2
overwhelming             1     1    12    12    27     3   213    11    11    -4       2
defeat                   1     1     6     6    33     4   154     4     4    -6       1
of                       1     1     2     2    37     5    96     1     1    -4    1757
admired                  1     1     7     7    48     7   186     5     5   -11       1
admired                  1     1     7     7    50     7    64     7     7    -2       1
Ireland                  1     1     7     7    55     8   152     4     4    -5      12
admired                  1     1     7     7    43     7   295     0     0    12       1
admired                  1     1     7     7    48     7   236     5     5    -5       1
Ireland                  1     1     7     7    58     8   189     7     7   -10      12
ago                      1     1     3     3    71    12   213     1     1   -13      29
now                      1     1     3     3    78    14    84     1     1    -7     107
*Off-screen              1   -99     3     3   -99   -99    95   -99   -99   -99     -99
the                      1     2     3     3    10    17   184     2     2   -99    3511
press,                   1     2     6     5    20    19   230     1     1   -10      14
broadsheets              1     2    11    11    32    21    92     0     0   -12       1
*Blink                   1   -99    11    11   -99   -99    64   -99   -99   -99     -99
broadsheets              1     2    11    11    35    21   228     3     3   -99       1
broadsheets              1     2    11    11    34    21    93     2     2     1       1
broadsheets              1     2    11    11    39    21   211     7     7    -5       1
broadsheets              1     2    11    11    40    21   158     8     8    -1       1
much                     1     2     4     4    50    23   198     3     3   -10      97
xenophobic               1     2    10    10    60    25   265     5     5   -10       2
xenophobic               1     2    10    10    63    25   105     8     8    -3       2
tabloids,                1     2     9     8    72    26   216     6     6    -9       1
supporters               1     3    10    10    20    30   239     2     2   -99       2
Welsh                    1     3     5     5    17    29   186     5     5     3       3
supporters               1     3    10    10    27    30   247     9     9   -10       2
1970s                    1     3     5     5    36    33    92     0     0    -9       5
1970s                    1     3     5     5    41    33   345     5     5    -5       5
lack                     1     3     4     4    48    35   143     3     3    -7       7
the                      1     3     3     3    34    32   244     2     2    14    3511
even                     1     3     4     4    11    28   265     4     4    23      84
Welsh                    1     3     5     5    17    29   526     5     5    -6       3
in                       1     3     2     2    42    34    89     0     0   -25    1091
lack                     1     3     4     4    48    35    84     3     3    -6       7
of                       1     3     2     2    52    36   166     2     2    -4    1757
realism                  1     3     7     7    57    37   199     4     4    -5       2
sheer                    1     3     5     5    69    39   290     4     4   -12       2
conceit;                 1     3     8     7    71    40   108     0     0    -2       1
conceit;                 1     3     8     7    77    40   155     6     6    -6       1
saying                   1     4     6     6    11    43   206     2     2   -99       9
something.               1     4    10     9    17    44   209     1     1    -6      29
something.               1     4    10     9    24    44   204     8     8    -7      29
not                      1     4     3     3    39    47   192     2     2   -15     277
undervalue               1     4    10    10    42    48   121     1     1    -3       1
undervalue               1     4    10    10    46    48   216     5     5    -4       1
undervalue               1     4    10    10    50    48   180     9     9    -4       1
victory                  1     4     7     7    62    50   214     6     6   -12       4
an                       1     4     2     2    70    52   363     1     1    -8     195
Ireland                  1     4     7     7    72    53   162     0     0    -2      12
as                       1     5     2     2    11    56   210     1     1   -99     422
showed                   1     5     6     6    21    58   228     3     3   -10       2
against                  1     5     7     7    25    59   211     0     0    -4      36
Scotland                 1     5     8     8    33    60   229     0     0    -8       1
on                       1     5     2     2    43    61    95     1     1   -10     417
Saturday,                1     5     9     8    47    62   162     2     2    -4       2
Saturday,                1     5     9     8    49    62   146     4     4    -2       2
pile                     1     5     4     4    60    64   233     1     1   -11       1
pile                     1     5     4     4    62    64    84     3     3    -2       1
points                   1     5     6     6    69    66   106     2     2    -7       5
points                   1     5     6     6    72    66   374     5     5    -3       5
even                     1     5     4     4    77    67   503     3     3    -5      84
be                       2     1     2     2    17    71   129     1     1     0     423
may                      2     1     3     3    12    70   182     0     0     5      67
losing                   2     1     6     6    19    72   135     0     0    -7       4
losing                   2     1     6     6    22    72   162     3     3    -3       4
the                      2     1     3     3    27    73   300     1     1    -5    3511
set                      2     1     3     3    33    74   184     3     3    -6      26
pieces.                  2     1     7     6    36    75    82     2     2    -3       5
did                      2     1     3     3    49    78   345     0     0   -13      43
do,                      2     1     3     2    53    79   147     0     0    -4      75
do,                      2     1     3     2    56    79   246     3     3    -3      75
times,                   2     1     6     5    65    81   204     0     0    -9      23
was                      2     1     3     3    72    82    62     0     0    -7     383
warn                     2     1     4     4    77    83   147     1     1    -5       5
warn                     2     1     4     4    79    83    84     3     3    -2       5
a                        2     2     1     1     9    85   177     1     1   -99    1434
team                     2     2     4     4    19    87   163     2     2   -10      12
Paris                    2     2     5     5    27    89   199     2     2    -8       5
Paris                    2     2     5     5    30    89   141     5     5    -3       5
already                  2     2     7     7    39    92   159     0     0    -9      24
already                  2     2     7     7    44    92   189     5     5    -5      24
beaten                   2     2     6     6    53    93   229     6     6    -9       1
South                    2     2     5     5    57    94    72     3     3    -4      11
South                    2     2     5     5    59    94    88     5     5    -2      11
and                      2     2     3     3    68    96   135     1     1    -9    1283
New                      2     2     3     3    73    97   150     2     2    -5      93
Christmas.               2     3    10     9    18   100   118     3     3   -99       3
Christmas.               2     3    10     9    25   100   152    10    10    -7       3
several                  2     3     7     7    40   102   346     4     4   -15      14
several                  2     3     7     7    43   102   199     7     7    -3      14
the                      2     3     3     3    47   104    95     0     0    -4    3511
young                    2     3     5     5    52   105   133     1     1    -5      43
backs                    2     3     5     5    57   106   125     0     0    -5       2
backs                    2     3     5     5    62   106   197     5     5    -5       2
had                      2     3     3     3    67   108   122     0     0    -5     130
had                      2     3     3     3    70   108   107     3     3    -3     130
those                    2     4     5     5    16   111   118     0     0   -99      59
in                       2     4     2     2    13   110   193     0     0     3    1091
wins                     2     4     4     4    23   112   225     1     1   -10       1
wins                     2     4     4     4    25   112    68     3     3    -2       1
(every                   2     4     6     5    29   113   196     2     1    -4      45
bit                      2     4     3     3    34   114   199     0     0    -5       9
as                       2     4     2     2    40   115   192     2     2    -6     422
significant              2     4    11    11    48   116   184     7     7    -8       9
England's                2     4     9     9    58   118   235     2     2   -10     -99
England's                2     4     9     9    64   118   160     8     8    -6     -99
Twickenham)              2     4    11    10    72   120   565     3     3    -8       1
England's                2     4     9     9    61   118   190     5     5    11     -99
significant              2     4    11    11    52   116    83    11    11     9       9
significant              2     4    11    11    49   116   125     8     8     3       9
significant              2     4    11    11    46   116   302     5     5     3       9
unavailable              2     5    11    11     8   122   261     3     3   -99       1
