WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
Rather                   1     1     6     6     6     1   226     6     6     2      42
Rather                   1     1     6     6     4     1   195     4     4    11      42
Rather                   1     1     6     6     3     1   243     3     3    16      42
Rather                   1     1     6     6     6     1   243     6     6    19      42
as                       1     1     2     2     8     2   243     1     1     8     422
as                       1     1     2     2     8     2    91     1     1     9     422
Basil                    1     1     5     5    12     3   159     2     2     1       1
Basil                    1     1     5     5    15     3   203     5     5     3       1
Basil                    1     1     5     5    12     3   181     2     2     5       1
Basil                    1     1     5     5    11     3   164     1     1     6       1
Basil                    1     1     5     5    14     3   231     4     4    10       1
Fawlty                   1     1     6     6    21     4    76     5     5     4       1
Fawlty                   1     1     6     6    18     4   122     2     2    13       1
Fawlty                   1     1     6     6    17     4   175     1     1    17       1
couldn't                 1     1     8     8    23     5   194     0     0    12     -99
couldn't                 1     1     8     8    23     5   185     0     0    14     -99
stop                   -99     0     0     0     0     6     0     0     0     0       0
talking                -99     0     0     0     0     7     0     0     0     0       0
about                  -99     0     0     0     0     8     0     0     0     0       0
the                    -99     0     0     0     0     9     0     0     0     0       0
war                    -99     0     0     0     0    10     0     0     0     0       0
to                     -99     0     0     0     0    11     0     0     0     0       0
his                    -99     0     0     0     0    12     0     0     0     0       0
German                 -99     0     0     0     0    13     0     0     0     0       0
guests,                -99     0     0     0     0    14     0     0     0     0       0
so                     -99     0     0     0     0    15     0     0     0     0       0
Peter                  -99     0     0     0     0    16     0     0     0     0       0
Hain,                    1     2     5     4    14    17   278     5     5    32       6
the                      1     2     3     3    17    18   213     2     2    33    3511
Minister                 1     2     8     8    26    19   245     7     7    34      24
for                    -99     0     0     0     0    20     0     0     0     0       0
Europe,                  1     2     7     6    38    21   289     6     6    35      18
finds                  -99     0     0     0     0    22     0     0     0     0       0
it                       1     2     2     2    48    23   185     2     2    37     544
almost                   1     2     6     6    50    24   195     1     1    36      16
impossible               1     2    10    10    57    25   224     1     1    38      11
impossible               1     2    10    10    64    25   286     8     8    39      11
impossible               1     2    10    10    65    25   240     9     9    42      11
to                     -99     0     0     0     0    26     0     0     0     0       0
stop                     1     2     4     4    70    27   242     0     0    40      10
stop                     1     2     4     4    72    27   175     2     2    41      10
stop                     1     2     4     4    72    27   133     2     2    43      10
talking                -99     0     0     0     0    28     0     0     0     0       0
about                    1     3     5     5    12    29   317     4     4    20     164
about                    1     3     5     5     8    29   165     0     0    21     164
the                    -99     0     0     0     0    30     0     0     0     0       0
euro,                    1     3     5     4    18    31   217     0     0    22       7
euro,                    1     3     5     4    23    31   214     5     5    23       7
even                   -99     0     0     0     0    32     0     0     0     0       0
though                   1     3     6     6    35    33    92     6     6    25      37
he                     -99     0     0     0     0    34     0     0     0     0       0
knows                    1     3     5     5    39    35   116     0     0    24       8
knows                    1     3     5     5    43    35   214     4     4    26       8
he                     -99     0     0     0     0    36     0     0     0     0       0
shouldn't.               1     3    10     9    48    37   114     0     0    27     -99
shouldn't.               1     3    10     9    52    37   114     4     4    28     -99
shouldn't.               1     3    10     9    58    37   195    10    10    29     -99
In                       1     3     2     2    65    38   104     2     2    30    1091
a                      -99     0     0     0     0    39     0     0     0     0       0
conversation             1     3    12    12    76    40   117     8     8    31       2
with                   -99     0     0     0     0    41     0     0     0     0       0
Le                     -99     0     0     0     0    42     0     0     0     0       0
Figaro                 -99     0     0     0     0    43     0     0     0     0       0
that                   -99     0     0     0     0    44     0     0     0     0       0
can                    -99     0     0     0     0    45     0     0     0     0       0
hardly                 -99     0     0     0     0    46     0     0     0     0       0
fail                   -99     0     0     0     0    47     0     0     0     0       0
to                     -99     0     0     0     0    48     0     0     0     0       0
inflame                -99     0     0     0     0    49     0     0     0     0       0
the                    -99     0     0     0     0    50     0     0     0     0       0
Treasury,              -99     0     0     0     0    51     0     0     0     0       0
Mr                     -99     0     0     0     0    52     0     0     0     0       0
Hain                   -99     0     0     0     0    53     0     0     0     0       0
has                    -99     0     0     0     0    54     0     0     0     0       0
just                   -99     0     0     0     0    55     0     0     0     0       0
floated                -99     0     0     0     0    56     0     0     0     0       0
a                      -99     0     0     0     0    57     0     0     0     0       0
detailed               -99     0     0     0     0    58     0     0     0     0       0
timetable              -99     0     0     0     0    59     0     0     0     0       0
for                    -99     0     0     0     0    60     0     0     0     0       0
potential              -99     0     0     0     0    61     0     0     0     0       0
British                -99     0     0     0     0    62     0     0     0     0       0
entry                  -99     0     0     0     0    63     0     0     0     0       0
into                   -99     0     0     0     0    64     0     0     0     0       0
the                    -99     0     0     0     0    65     0     0     0     0       0
single                 -99     0     0     0     0    66     0     0     0     0       0
currency,                2     1     9     8     8    67   157     8     8    46       4
pointing                 2     1     8     8    10    68   196     0     0    45       3
pointing                 2     1     8     8    16    68   189     6     6    47       3
to                     -99     0     0     0     0    69     0     0     0     0       0
a                      -99     0     0     0     0    70     0     0     0     0       0
referendum               2     1    10    10    27    71   166     3     3    48       8
referendum               2     1    10    10    25    71   125     1     1    49       8
referendum               2     1    10    10    32    71   186     8     8    50       8
in                     -99     0     0     0     0    72     0     0     0     0       0
the                      2     1     3     3    41    73   209     3     3    51    3511
spring                   2     1     6     6    48    74   129     6     6    52       4
and                    -99     0     0     0     0    75     0     0     0     0       0
autumn                   2     1     6     6    58    76   327     5     5    53       5
of                       2     1     2     2    60    77   130     0     0    54    1757
2003.                    2     1     5     4    68    78   389     5     5    55     -99
2003.                    2     1     5     4    65    78   158     2     2    56     -99
As                     -99     0     0     0     0    79     0     0     0     0       0
it                       2     1     2     2    74    80   214     2     2    57     544
happens,                 2     2     8     7     7    81   202     7     7    59       5
Mr                     -99     0     0     0     0    82     0     0     0     0       0
Hain's                   2     2     6     6    16    83   192     4     4    60     -99
remarks                  2     2     7     7    25    84   412     6     6    61       2
were                   -99     0     0     0     0    85     0     0     0     0       0
not                      2     2     3     3    32    86   194     0     0    62     277
part                     2     2     4     4    39    87   204     3     3    63      35
of                     -99     0     0     0     0    88     0     0     0     0       0
some                     2     2     4     4    45    89   176     1     1    64      86
plot                     2     2     4     4    51    90   212     2     2    65       2
to                     -99     0     0     0     0    91     0     0     0     0       0
soften                   2     2     6     6    61    92   260     4     4    66       1
up                     -99     0     0     0     0    93     0     0     0     0       0
British                -99     0     0     0     0    94     0     0     0     0       0
opinion                  2     3     7     7     5    95   147     5     5    68       5
for                      2     3     3     3    11    96    57     3     3    67     519
entry.                   2     3     6     5    16    97   296     4     4    69      11
Today                    2     3     5     5    24    98   200     5     5    70      13
Jack                   -99     0     0     0     0    99     0     0     0     0       0
Straw                    2     3     5     5    30   100   218     0     0    71       6
Straw                    2     3     5     5    35   100   139     5     5    72       6
travels                  2     3     7     7    42   101   227     6     6    73       1
to                     -99     0     0     0     0   102     0     0     0     0       0
The                      2     3     3     3    50   103   254     3     3    74    3511
Hague                    2     3     5     5    55   104   193     4     4    75       2
to                     -99     0     0     0     0   105     0     0     0     0       0
make                   -99     0     0     0     0   106     0     0     0     0       0
an                     -99     0     0     0     0   107     0     0     0     0       0
important              -99     0     0     0     0   108     0     0     0     0       0
speech                   2     4     6     6     5   109   146     5     5    76       6
on                     -99     0     0     0     0   110     0     0     0     0       0
the                      2     4     3     3    13   111   170     3     3    78    3511
future                   2     4     6     6    17   112   135     3     3    77      11
of                     -99     0     0     0     0   113     0     0     0     0       0
European                 2     4     8     8    29   114   277     5     5    79      27
institutions.            2     4    13    12    42   115   155     9     9    80       9
institutions.            2     4    13    12    40   115   227     7     7    81       9
In                     -99     0     0     0     0   116     0     0     0     0       0
it                     -99     0     0     0     0   117     0     0     0     0       0
the                    -99     0     0     0     0   118     0     0     0     0       0
Foreign                -99     0     0     0     0   119     0     0     0     0       0
Secretary              -99     0     0     0     0   120     0     0     0     0       0
will                   -99     0     0     0     0   121     0     0     0     0       0
set                    -99     0     0     0     0   122     0     0     0     0       0
out                      2     5     3     3     5   123    91     1     1    83     113
some                   -99     0     0     0     0   124     0     0     0     0       0
of                       2     5     2     2    13   125   210     0     0    84    1757
the                    -99     0     0     0     0   126     0     0     0     0       0
latest                   2     5     6     6    23   127    84     3     3    85      13
British                  2     5     7     7    27   128    96     0     0    86      77
British                  2     5     7     7    34   128   176     7     7    87      77
thinking                 2     5     8     8    42   129   197     7     7    88      10
in                     -99     0     0     0     0   130     0     0     0     0       0
advance                  2     5     7     7    53   131   221     6     6    89       4
of                     -99     0     0     0     0   132     0     0     0     0       0
the                    -99     0     0     0     0   133     0     0     0     0       0
Convention             -99     0     0     0     0   134     0     0     0     0       0
due                    -99     0     0     0     0   135     0     0     0     0       0
to                     -99     0     0     0     0   136     0     0     0     0       0
begin                    3     1     5     5     4   137    57     4     4    90       6
begin                    3     1     5     5     5   137   209     5     5    94       6
at                     -99     0     0     0     0   138     0     0     0     0       0
the                      3     1     3     3    10   139   186     1     1    91    3511
end                      3     1     3     3    14   140   185     1     1    93      32
of                       3     1     2     2    18   141   204     1     1    92    1757
this                     3     1     4     4    21   142   230     1     1    95     293
month                  -99     0     0     0     0   143     0     0     0     0       0
under                    3     1     5     5    31   144   223     0     0    96      32
the                      3     1     3     3    39   145   204     2     2    97    3511
chairmanship             3     1    12    12    48   146   230     7     7    98       1
chairmanship             3     1    12    12    53   146   150    12    12    99       1
of                     -99     0     0     0     0   147     0     0     0     0       0
Valery                   3     1     6     6    62   148   224     5     5   100       1
Giscard                  3     1     7     7    64   149   137     0     0   101       7
Giscard                  3     1     7     7    69   149   383     5     5   102       7
Giscard                  3     1     7     7    71   149   111     7     7   103       7
d'Estaing.               3     2    10     9     7   150   249     7     7   104     -99
d'Estaing.               3     2    10     9     9   150   189     9     9   105     -99
d'Estaing.               3     2    10     9     6   150   191     6     6   106     -99
d'Estaing.               3     2    10     9    10   150   523    10    10   107     -99
It                     -99     0     0     0     0   151     0     0     0     0       0
was                    -99     0     0     0     0   152     0     0     0     0       0
hardly                   3     2     6     6    18   153   239     0     0   108      11
hardly                   3     2     6     6    21   153   155     3     3   109      11
hardly                   3     2     6     6    24   153   221     6     6   110      11
in                       3     2     2     2    25   154   143     0     0   113    1091
the                    -99     0     0     0     0   155     0     0     0     0       0
interests                3     2     9     9    34   156    91     2     2   111       6
interests                3     2     9     9    32   156   180     0     0   112       6
interests                3     2     9     9    40   156   175     8     8   114       6
interests                3     2     9     9    39   156    99     7     7   115       6
of                     -99     0     0     0     0   157     0     0     0     0       0
Mr                     -99     0     0     0     0   158     0     0     0     0       0
Hain,                    3     2     5     4    49   159   230     1     1   116       6
Hain,                    3     2     5     4    53   159   165     5     5   117       6
as                     -99     0     0     0     0   160     0     0     0     0       0
the                      3     2     3     3    60   161   201     3     3   118    3511
senior                   3     2     6     6    66   162   183     5     5   119       6
British                  3     2     7     7    73   163   142     5     5   120      77
representative         -99     0     0     0     0   164     0     0     0     0       0
on                     -99     0     0     0     0   165     0     0     0     0       0
the                      3     3     3     3    21   166   200     3     3   121    3511
Convention,              3     3    11    10    31   167   194     9     9   122       8
to                     -99     0     0     0     0   168     0     0     0     0       0
do                     -99     0     0     0     0   169     0     0     0     0       0
anything                 3     3     8     8    40   170   280     0     0   123      25
anything                 3     3     8     8    47   170   148     7     7   124      25
to                     -99     0     0     0     0   171     0     0     0     0       0
distract                 3     3     8     8    57   172   220     5     5   125       2
from                     3     3     4     4    65   173    71     4     4   127     248
his                      3     3     3     3    67   174   133     1     1   126     161
boss's                   3     3     6     6    74   175   149     4     4   128     -99
focus                  -99     0     0     0     0   176     0     0     0     0       0
on                     -99     0     0     0     0   177     0     0     0     0       0
the                    -99     0     0     0     0   178     0     0     0     0       0
daunting                 3     4     8     8    16   179   164     3     3   129       2
daunting                 3     4     8     8    20   179   193     7     7   130       2
exercise                 3     4     8     8    29   180   251     7     7   131       4
in                     -99     0     0     0     0   181     0     0     0     0       0
constitution-buildin   -99     0     0     0     0   182     0     0     0     0       0
in                     -99     0     0     0     0   183     0     0     0     0       0
which                    3     4     5     5    64   184    58     5     5   133     152
which                    3     4     5     5    60   184   138     1     1   134     152
he                     -99     0     0     0     0   185     0     0     0     0       0
will                   -99     0     0     0     0   186     0     0     0     0       0
be                       3     4     2     2    73   187   179     0     0   135     423
taking                 -99     0     0     0     0   188     0     0     0     0       0
part.                  -99     0     0     0     0   189     0     0     0     0       0
What's                 -99     0     0     0     0   190     0     0     0     0       0
more,                    3     5     5     4    25   191   188     1     1   136     168
Mr                       3     5     2     2    30   192   166     0     0   137     109
Hain                   -99     0     0     0     0   193     0     0     0     0       0
didn't                   3     5     6     6    40   194   168     2     2   138     -99
really                   3     5     6     6    45   195   146     0     0   139      34
really                   3     5     6     6    51   195   115     6     6   140      34
confide                -99     0     0     0     0   196     0     0     0     0       0
in                       3     5     2     2    60   197   203     0     0   141    1091
Le                     -99     0     0     0     0   198     0     0     0     0       0
Figaro                 -99     0     0     0     0   199     0     0     0     0       0
anything                 4     1     8     8     8   200   159     8     8   143      25
that                     4     1     4     4    12   201   172     3     3   142     871
isn't                    4     1     5     5    18   202   304     4     4   144     -99
a                      -99     0     0     0     0   203     0     0     0     0       0
very                     4     1     4     4    24   204   262     2     2   145      56
open                     4     1     4     4    29   205   187     2     2   146      10
