WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
When                     1     1     4     4     3     1   197     3     3     0     144
about                    1     1     5     5    14     4   167     3     3   -11     164
I                        1     1     1     1    22     6   141     1     1    -8     327
office.                  1     1     7     6    38    10   230     2     2   -16      11
morning                  1     1     7     7    51    12   179     1     1   -13      17
there                    1     1     5     5    62    13   198     4     4   -11     189
be                       1     1     2     2    72    15   162     2     2   -10     423
little                   1     2     6     6     6    17   153     6     6   -99      33
anyone                   1     2     6     6    21    20   223     2     2   -15       9
arrived                  1     2     7     7    35    22   177     5     5   -14       9
minutes                  1     2     7     7    44    24   188     1     1    -9       8
would                    1     2     5     5    57    26   236     1     1   -13     146
say                      1     2     3     3    65    27   159     3     3    -8      49
'Morning'                1     2     9     7    70    28   168     4     3    -5      17
and                      1     2     3     3    76    29    66     0     0    -6    1283
'Afternoon'.             1     3    12     9    28    34   216     3     2   -99       4
would                    1     3     5     5    10    31   151     1     1    18     146
everyone                 1     3     8     8     6    30   105     6     6     4       7
call                     1     3     4     4    17    32   159     2     2   -11      22
'Afternoon'.             1     3    12     9    36    34   167    11    10   -19       4
joke                     1     3     4     4    51    37   184     0     0   -15       2
joke                     1     3     4     4    55    37   182     4     4    -4       2
come                     1     3     4     4    66    39   207     4     4   -11      37
about                    1     3     5     5    73    41   170     3     3    -7     164
about                    1     3     5     5    75    41    57     5     5    -2     164
his                      1     4     3     3    27    48   360     2     2   -99     161
across                   1     4     6     6    43    51   226     3     3   -16      28
the                      1     4     3     3    53    53   246     3     3   -10    3511
rinse                    1     4     5     5    63    56   248     1     1   -10       1
it                       1     4     2     2    70    57   120     2     2    -7     544
going                    1     5     5     5    29    64   125     3     3   -99      39
to                       1     5     2     2    36    66   128     0     0    -7    1597
day                      1     5     3     3     9    60   218     3     3    27      35
say,                     1     5     4     3    18    62   229     3     3    -9      49
going                    1     5     5     5    31    64   215     5     5   -13      39
wash                     1     5     4     4    41    67   183     2     2   -10       4
thing                    1     5     5     5    48    69   204     1     1    -7      24
ha                       1     5     2     2    60    72   280     2     2   -12       4
And                      1     5     3     3    69    74   181     3     3    -9    1283
every                    1     5     5     5    73    75   308     3     3    -4      45
day                      1     5     3     3    76    76   306     0     0    -3      35
wished                   2     1     6     6     8    78   278     6     6     0       1
guts                     2     1     4     4    20    82   272     1     1   -12       1
wait                     2     1     4     4    31    84   191     4     4   -11       7
minutes,                 2     1     8     7    39    86   164     2     2    -8       8
'Just                    2     1     5     4    53    88   218     3     2   -14      75
off                      2     1     3     3    64    90   205     2     2   -11      28
wash                     2     1     4     4    71    92   170     2     2    -7       4
thing,'                  2     2     7     5     5    94   250     5     5   -99      24
thing,'                  2     2     7     5     4    94   151     4     4     1      24
walk                     2     2     4     4    16    96   196     3     3   -12       5
sink,                    2     2     5     4    30    99   232     5     5   -14       4
knob                     2     2     4     4    41   102   256     3     3   -11       1
