WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
money                    1     1     5     5     5     2   181     1     1     0      37
ain't                    1     1     5     5    12     3   191     2     2    -7     -99
problem.                 1     1     8     7    21     5   143     1     1    -9      24
problem.                 1     1     8     7    23     5    99     3     3    -2      24
what                     1     1     4     4    34     7   174     0     0   -11     125
what                     1     1     4     4    37     7    67     3     3    -3     125
it.                      1     1     3     2    51    11   129     0     0   -14     544
developed                1     1     9     9    63    13   160     0     0   -12       4
developed                1     1     9     9    67    13    91     4     4    -4       4
world                    1     1     5     5    74    14   102     1     1    -7      60
board                    1     2     5     5    16    18   182     3     3   -99       2
task                     1     2     4     4    27    20   191     4     4   -11       6
rebuilding               1     2    10    10    35    22   206     4     4    -8       1
shattered                1     2     9     9    50    24   200     4     4   -15       3
economy                  1     2     7     7    59    25   122     3     3    -9      17
Afghanistan              1     2    11    11    67    27    86     0     0    -8       7
Afghanistan              1     2    11    11    71    27   157     4     4    -4       7
pledged                  1     3     7     7    15    31   130     2     2   -99       2
pledged                  1     3     7     7    20    31   104     7     7    -5       2
*Blink                   1   -99     7     7   -99   -99    51   -99   -99   -99     -99
$1.8bn                   1     3     6     5    27    32   111     6     6   -99     -99
(œ1.3bn)                 1     3     8     5    28    33   156     0    -1    -1     -99
(œ1.3bn)                 1     3     8     5    33    33   172     5     4    -5     -99
(œ1.3bn)                 1     3     8     5    34    33   157     6     5    -1     -99
the                      1     3     3     3    42    35   170     2     2    -8    3511
first                    1     3     5     5    48    36   167     4     4    -6      87
year                     1     3     4     4    53    37    91     3     3    -5      51
this                     1     3     4     4    60    39   203     2     2    -7     293
end,                     1     3     4     3    64    40    93     1     1    -4      32
a                        1     3     1     1    73    42   146     0     0    -9    1434
total                    1     3     5     5    76    43    72     1     1    -3       3
over                     1     4     4     4    10    46    78     0     0   -99      76
years.                   1     4     6     5    29    50    76     1     1   -19     104
years.                   1     4     6     5    33    50    95     5     5    -4     104
already                  1     4     7     7    44    53   163     1     1   -11      24
already                  1     4     7     7    49    53    59     6     6    -5      24
nearly                   1     4     6     6    54    54   176     3     3    -5       6
half                     1     4     4     4    62    55   160     4     4    -8      20
to                       1     4     2     2    68    57   156     1     1    -6    1597
the                      1     4     3     3    73    58   111     3     3    -5    3511
target                   1     5     6     6     6    60   159     6     6   -99       7
$10bn                    1     5     5     5    14    62   350     4     4    -8     -99
although                 1     5     8     8    24    64   186     6     6   -10      19
World                    1     5     5     5    32    66   168     1     1    -8      60
reckons                  1     5     7     7    42    68   177     0     0   -10       1
reckons                  1     5     7     7    46    68   209     4     4    -4       1
$15                      1     5     3     3    55    70   185     0     0    -9     -99
billion                  1     5     7     7    62    71   246     3     3    -7       2
will                     1     5     4     4    69    72   353     2     2    -7     210
eventually               2     1    10    10     5    73   176     5     5     0      13
needed.                  2     1     7     6    17    75   164     3     3   -12       9
needed.                  2     1     7     6    21    75    70     7     7    -4       9
task                     2     1     4     4    30    77   201     4     4    -9       6
now                      2     1     3     3    34    78   105     3     3    -4     107
to                       2     1     2     2    39    80   112     1     1    -5    1597
make                     2     1     4     4    45    81    97     4     4    -6      60
insofar                  2     5     7     7    49   139    62     7     7   -99       1
sure                     2     1     4     4    50    82    57     4     4   -99      14
the                      2     1     3     3    57    84   160     1     1    -7    3511
money                    2     1     5     5    64    85   166     4     4    -7      37
does                     2     1     4     4    68    86    68     2     2    -4      45
not                      2     1     3     3    71    87    66     0     0    -3     277
black                    2     2     5     5    17    91   173     0     0   -99      10
black                    2     2     5     5    22    91   104     5     5    -5      10
hole                     2     2     4     4    27    92   182     4     4    -5       2
there                    2     2     5     5    38    95   165     1     1   -11     189
there                    2     2     5     5    42    95   104     5     5    -4     189
viable                   2     2     6     6    49    98   182     1     1    -7       2
economy                  2     2     7     7    58    99   261     3     3    -9      17
that                     2     2     4     4    67   100   167     4     4    -9     871
sustain                  2     2     7     7    73   102   173     1     1    -6       1
standard                 2     3     8     8    16   105   264     7     7   -99       3
life                     2     3     4     4    25   107   188     4     4    -9      56
its                      2     3     3     3    33   109   161     3     3    -8     152
people                   2     3     6     6    39   110   156     5     5    -6      90
the                      2     3     3     3    47   112   154     1     1    -8    3511
cheques                  2     3     7     7    54   114   162     0     0    -7       2
Can                      2     3     3     3    75   117   140     0     0   -21     123
Afghanistan              2     4    11    11    13   121   144     1     1   -99       7
Afghanistan              2     4    11    11    20   121   173     8     8    -7       7
at                       2     4     2     2    30   123   319     0     0   -10     269
about                    2     4     5     5    37   125   226     1     1    -7     164
the                      2     4     3     3    44   126   105     2     2    -7    3511
bottom                   2     4     6     6    50   127   130     4     4    -6       4
at                       2     4     2     2    32   123   211     2     2    18     269
or                       2     4     2     2    34   124   104     1     1    -2     194
about                    2     4     5     5    39   125   161     3     3    -5     164
of                       2     4     2     2    55   128   181     2     2   -16    1757
world                    2     4     5     5    63   130   131     3     3    -8      60
scale                    2     4     5     5    69   131   160     3     3    -6       5
most                     2     4     4     4    75   133   108     0     0    -6      93
conventional             2     5    12    12     7   134    54     7     7   -99       2
measures                 2     5     8     8    19   135   204     6     6   -12       5
measures                 2     5     8     8    21   135    92     8     8    -2       5
human                    2     5     5     5    29   137   169     4     4    -8      25
endeavour,               2     5    10     9    37   138   193     6     6    -8       1
insofar                  2     5     7     7    44   139   158     2     2    -7       1
insofar                  2     5     7     7    46   139   190     4     4    -2       1
insofar                  2     5     7     7    47   139   191     5     5    -1       1
figures                  2     5     7     7    53   141   129     0     0    -6       8
figures                  2     5     7     7    57   141   193     4     4    -4       8
available                2     5     9     9    67   143   306     2     2   -10      12
available                2     5     9     9    73   143   109     8     8    -6      12
figures                  2     5     7     7    58   141   197     5     5    15       8
at                       2     5     2     2    76   144   207     1     1   -18     269
all.                     3     1     4     3     4   145   170     4     4     0     167
expectancy               3     1    10    10    12   147   135     2     2    -8       2
expectancy               3     1    10    10    16   147   172     6     6    -4       2
expectancy               3     1    10    10    17   147    89     7     7    -1       2
years,                   3     1     6     5    29   150    96     0     0   -12     104
*Blink                   3   -99     6     5   -99   -99   153   -99   -99   -99     -99
years,                   3     1     6     5    33   150   266     4     4   -99     104
out                      3     1     3     3    39   152   224     0     0    -6     113
of                       3     1     2     2    43   153   145     0     0    -4    1757
every                    3     1     5     5    49   154   174     3     3    -6      45
100                      3     1     3     3    55   155   197     3     3    -6     -99
children                 3     1     8     8    60   156    71     4     4    -5      43
before                   3     1     6     6    70   158   201     1     1   -10      50
they                     3     1     4     4    77   159   229     1     1    -7     258
five,                    3     2     5     4     9   161   198     5     5   -99      18
