WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
As                     -99     0     0     0     0     1     0     0     0     0       0
ever,                    1     1     5     4     3     2   268     0     0     1      38
ever,                    1     1     5     4     6     2   111     3     3     2      38
ever,                    1     1     5     4     8     2    66     5     5     3      38
market                   1     1     6     6    15     3   203     6     6     4      19
trends                   1     1     6     6    21     4   139     5     5     5       1
are                      1     1     3     3    23     5   170     0     0     6     351
against                  1     1     7     7    29     6   242     2     2     7      36
against                  1     1     7     7    32     6   187     5     5     8      36
the                    -99     0     0     0     0     7     0     0     0     0       0
way                      1     1     3     3    39     8   241     0     0     9      58
of                       1     1     2     2    43     9   201     0     0    10    1757
life                     1     1     4     4    48    10    97     2     2    11      56
of                     -99     0     0     0     0    11     0     0     0     0       0
a                        1     1     1     1    55    12   347     1     1    12    1434
marginalised             1     1    12    12    59    13   189     3     3    13       1
community.               1     1    10     9    73    14   183     4     4    14      10
community.               1     1    10     9    79    14    57    10    10    15      10
The                    -99     0     0     0     0    15     0     0     0     0       0
evidence                 1     2     8     8     7    16   360     3     3    16       8
of                       1     2     2     2    15    17   216     2     2    17    1757
the                    -99     0     0     0     0    18     0     0     0     0       0
annual                   1     2     6     6    22    19   141     2     2    18       5
annual                   1     2     6     6    24    19   161     4     4    19       5
Caravan                  1     2     7     7    30    20   179     3     3    20       3
Caravan                  1     2     7     7    30    20    69     3     3    22       3
Show,                  -99     0     0     0     0    21     0     0     0     0       0
which                    1     2     5     5    44    22   189     3     3    23     152
opened                   1     2     6     6    49    23   196     2     2    24       5
in                     -99     0     0     0     0    24     0     0     0     0       0
Birmingham               1     2    10    10    57    25   193     0     0    25       3
Birmingham               1     2    10    10    64    25   161     7     7    26       3
yesterday,               1     2    10     9    74    26   169     6     6    27      16
is                     -99     0     0     0     0    27     0     0     0     0       0
that                     1     3     4     4     4    28   172     1     1    29     871
that                     1     3     4     4     7    28   104     4     4    30     871
the                    -99     0     0     0     0    29     0     0     0     0       0
traditional              1     3    11    11    14    30   286     2     2    31       8
traditional              1     3    11    11    18    30    96     6     6    32       8
caravan,                 1     3     8     7    28    31   225     4     4    33       3
the                    -99     0     0     0     0    32     0     0     0     0       0
wheeled                  1     3     7     7    37    33   226     0     0    34       2
wheeled                  1     3     7     7    42    33   110     5     5    35       2
kitchenette              1     3    11    11    48    34   227     3     3    36       1
kitchenette              1     3    11    11    50    34   314     5     5    37       1
that                     1     3     4     4    58    35   168     1     1    38     871
that                     1     3     4     4    59    35   213     2     2    40     871
you                      1     3     3     3    65    36   277     3     3    39     179
attach                 -99     0     0     0     0    37     0     0     0     0       0
to                     -99     0     0     0     0    38     0     0     0     0       0
the                      1     3     3     3    76    39   138     0     0    41    3511
back                   -99     0     0     0     0    40     0     0     0     0       0
of                     -99     0     0     0     0    41     0     0     0     0       0
a                        1     4     1     1     9    42    71     1     1    42    1434
car,                     1     4     4     3    14    43    94     4     4    45       9
is                     -99     0     0     0     0    44     0     0     0     0       0
being                  -99     0     0     0     0    45     0     0     0     0       0
ousted                   1     4     6     6    25    46   329     1     1    46       1
-                      -99     0     0     0     0    47     0     0     0     0       0
much                     1     4     4     4    36    48   287     3     3    47      97
much                     1     4     4     4    36    48   187     3     3    50      97
in                       1     4     2     2    39    49   242     1     1    51    1091
the                      1     4     3     3    43    50   149     2     2    48    3511
manner                   1     4     6     6    45    51   145     0     0    49       4
manner                   1     4     6     6    50    51   387     5     5    53       4
of                       1     4     2     2    52    52   237     0     0    52    1757
red                    -99     0     0     0     0    53     0     0     0     0       0
