WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
and                     21     5     3     3    17  1391   238     0     0    -2    1283
debatable               21     5     9     9    27  1392   332     6     6   -10       1
debatable               21     5     9     9    29  1392   154     8     8    -2       1
probably                21     5     8     8    41  1395   308     4     4   -12      12
the                     21     5     3     3    47  1396    56     1     1    -6    3511
least                   21     5     5     5    53  1397   225     3     3    -6      26
and                     21     5     3     3    17  1391   115     0     0    36    1283
amorphous               21     5     9     9    13  1390    69     6     6     4       1
amorphous               21     5     9     9     9  1390   211     2     2     4       1
amorphous               21     5     9     9    13  1390   277     6     6    -4       1
amorphous               21     5     9     9    16  1390   245     9     9    -3       1
debatable               21     5     9     9    28  1392   186     7     7   -12       1
probably                21     5     8     8    43  1395   323     6     6   -15      12
least                   21     5     5     5    51  1397   175     1     1    -8      26
least                   21     5     5     5    54  1397   178     4     4    -3      26
interesting             21     5    11    11    61  1398   210     5     5    -7      11
thing                   21     5     5     5    72  1399   219     4     4   -11      24
about                   21     5     5     5    77  1400   294     3     3    -5     164
about                   21     5     5     5    78  1400    13     4     4    -1     164
*Off-screen             22   -99     5     5   -99   -99   188   -99   -99   -99     -99
*Off-screen             22   -99     5     5   -99   -99   154   -99   -99   -99     -99
Cinema                  22     1     6     6     4  1402   126     0     0   -99       6
has                     22     1     3     3    13  1403   241     2     2    -9     239
always                  22     1     6     6    17  1404    83     2     2    -4      26
been                    22     1     4     4    24  1405   166     2     2    -7     178
medium                  22     1     6     6    30  1407   243     1     1    -6       2
that                    22     1     4     4    40  1408   210     4     4   -10     871
thrived                 22     1     7     7    43  1409   136     2     2    -3       1
the                     22     1     3     3    52  1411   201     0     0    -9    3511
genius                  22     1     6     6    56  1412   204     0     0    -4       4
immigrants              22     1    10    10    67  1414   208     1     1   -11       2
immigrants              22     1    10    10    70  1414   131     4     4    -3       2
in                      22     2     2     2     2  1416   260     2     2   -99    1091
country                 22     2     7     7    10  1418   119     2     2    -8      32
much                    22     2     4     4    19  1420   359     0     0    -9      97
as                      22     2     2     2    26  1421   309     2     2    -7     422
*Blink                  22   -99     2     2   -99   -99   115   -99   -99   -99     -99
What                    22     2     4     4    41  1424   230     2     2   -99     125
would                   22     2     5     5    45  1425   134     1     1    -4     146
Hollywood               22     2     9     9    51  1426   218     1     1    -6       4
have                    22     2     4     4    60  1427   202     0     0    -9     361
have                    22     2     4     4    63  1427   119     3     3    -3     361
without                 22     2     7     7    70  1429   151     0     0    -7      33
Schmuel                 22     3     7     7     3  1430   258     3     3   -99       1
Gelbfisch               22     3     9     9    11  1431   264     3     3    -8       1
Gelbfisch               22     3     9     9    12  1431   243     4     4    -1       1
Gelbfisch               22     3     9     9     8  1431   280     0     0     4       1
(the                    22     3     4     3    20  1432   196     2     1   -12    3511
young                   22     3     5     5    23  1433    97     0     0    -3      43
Polish                  22     3     6     6    30  1434   222     1     1    -7       3
boy                     22     3     3     3    36  1435   291     0     0    -6       2
later                   22     3     5     5    44  1437   143     0     0    -8      23
Polish                  22     3     6     6    29  1434   238     0     0    15       3
later                   22     3     5     5    44  1437   224     0     0   -15      23
adopted                 22     3     7     7    51  1438   217     1     1    -7       6
fabulously              22     3    10    10    62  1440   194     0     0   -11       1
fabulously              22     3    10    10    66  1440   104     4     4    -4       1
Sam                     22     4     3     3    19  1443   181     1     1   -99       1
*Blink                  22   -99     3     3   -99   -99    82   -99   -99   -99     -99
name                    22     4     4     4    15  1442   237     2     2   -99       7
*Off-screen             22   -99     4     4   -99   -99    53   -99   -99   -99     -99
To                      22     5     2     2    19  1454   180     2     2   -99    1597
Goldwyn)?               22     4     9     7    23  1444   422     1     1   -99       1
aspirational            22     4    12    12    12  1441   159    12    12    11       1
aspirational            22     4    12    12     7  1441   107     7     7     5       1
aspirational            22     4    12    12     5  1441   137     5     5     2       1
*Off-screen             22   -99    12    12   -99   -99   251   -99   -99   -99     -99
*Off-screen             22   -99    12    12   -99   -99   156   -99   -99   -99     -99
aspirational            22     4    12    12     6  1441   579     6     6   -99       1
aspirational            22     4    12    12     0  1441   159     0     0     6       1
*Off-screen             22   -99    12    12   -99   -99   264   -99   -99   -99     -99
aspirational            22     4    12    12     2  1441   321     2     2   -99       1
aspirational            22     4    12    12     9  1441   572     9     9    -7       1
name                    22     4     4     4    13  1442   392     0     0    -4       7
aspirational            22     4    12    12     9  1441   140     9     9     4       1
Goldwyn)?               22     4     9     7    24  1444   260     2     2   -15       1
Goldwyn)?               22     4     9     7    26  1444   278     4     4    -2       1
What                    22     4     4     4    33  1445   257     1     1    -7     125
would                   22     4     5     5    39  1446    81     2     2    -6     146
would                   22     4     5     5    38  1446   105     1     1     1     146
might                   22     5     5     5    44  1458   188     5     5   -99      56
legitimately            22     5    12    12    51  1459   272     6     6    -7       1
add                     22     5     3     3    59  1460   223     1     1    -8       6
another                 22     5     7     7    66  1461   170     4     4    -7      33
another                 22     5     7     7    69  1461   204     7     7    -3      33
Korda                   22     4     5     5    73  1451   127     4     4   -99       1
Pressburger?            22     5    12    11     9  1453   233     9     9   -99       1
those                   22     5     5     5    21  1455   208     1     1   -12      59
those                   22     5     5     5    24  1455   101     4     4    -3      59
questions               22     5     9     9    30  1456   214     4     4    -6      10
might                   22     5     5     5    40  1458   239     1     1   -10      56
legitimately            22     5    12    12    50  1459   276     5     5   -10       1
add                     22     5     3     3    60  1460   201     2     2   -10       6
add                     22     5     3     3    58  1460   178     0     0     2       6
another                 22     5     7     7    62  1461    97     0     0    -4      33
another                 22     5     7     7    68  1461   235     6     6    -6      33
What                    22     5     4     4    75  1463   213     0     0    -7     125
*Off-screen             23   -99     4     4   -99   -99   172   -99   -99   -99     -99
would                   23     1     5     5     4  1464   161     4     4   -99     146
cinema                  23     1     6     6    15  1466   234     0     0   -11       6
without                 23     1     7     7    26  1468   249     1     1   -11      33
legions                 23     1     7     7    38  1470   246     1     1   -12       1
legions                 23     1     7     7    41  1470   200     4     4    -3       1
British                 23     1     7     7    49  1472   253     1     1    -8      77
economic                23     1     8     8    57  1473   241     1     1    -8      25
economic                23     1     8     8    61  1473   135     5     5    -4      25
migrants                23     1     8     8    68  1474   296     3     3    -7       4
and                     23     1     3     3    74  1475   168     0     0    -6    1283
*Off-screen             23   -99     3     3   -99   -99   234   -99   -99   -99     -99
gastarbeiters           23     2    13    13     5  1476   203     5     5   -99       1
gastarbeiters           23     2    13    13     3  1476   127     3     3     2       1
gastarbeiters           23     2    13    13     0  1476   288     0     0     3       1
gastarbeiters           23     2    13    13     2  1476   104     2     2    -2       1
gastarbeiters           23     2    13    13     6  1476   335     6     6    -4       1
who                     23     2     3     3    17  1477   276     3     3   -11     157
their                   23     2     5     5    22  1479   162     1     1    -5     225
time                    23     2     4     4    30  1480   147     3     3    -8     105
time                    23     2     4     4    28  1480   283     1     1     2     105
the                     23     2     3     3    36  1482   197     1     1    -8    3511
Hollywood               23     2     9     9    42  1483   107     3     3    -6       4
hills?                  23     2     6     5    52  1484   234     3     3   -10       1
time                    23     2     4     4    61  1486   170     0     0    -9     105
It's                    23     2     4     4    60  1485   110     4     4     1     152
time                    23     2     4     4    64  1486    79     3     3    -4     105
recognise               23     2     9     9    72  1488   256     3     3    -8       6
that                    23     3     4     4     4  1489   103     4     4   -99     871
that                    23     3     4     4     1  1489   156     1     1     3     871
Britishness             23     3    11    11    10  1490   251     5     5    -9       2
been                    23     3     4     4    22  1492   278     1     1   -12     178
successfully            23     3    12    12    30  1494   236     1     1    -8       1
successfully            23     3    12    12    37  1494   136     8     8    -7       1
exported                23     3     8     8    44  1495   226     2     2    -7       1
that                    23     3     4     4    55  1496   165     4     4   -11     871
*Blink                  23   -99     4     4   -99   -99   182   -99   -99   -99     -99
exported                23     3     8     8    44  1495   243     2     2   -99       1
exported                23     3     8     8    44  1495    59     2     2     0       1
that                    23     3     4     4    53  1496   257     2     2    -9     871
Britons                 23     3     7     7    61  1497   163     5     5    -8       6
can                     23     3     3     3    67  1498   144     3     3    -6     123
no                      23     3     2     2    70  1499    65     2     2    -3     117
claim                   23     4     5     5     3  1501   225     3     3   -99      12
monopoly                23     4     8     8    11  1503   264     3     3    -8       1
its                     23     4     3     3    21  1505   321     1     1   -10     152
virtues.                23     4     8     7    27  1506   445     3     3    -6       3
*Off-screen             23   -99     8     7   -99   -99   354   -99   -99   -99     -99
*Off-screen             24   -99     8     7   -99   -99   191   -99   -99   -99     -99
*Off-screen             24   -99     8     7   -99   -99   216   -99   -99   -99     -99
*Off-screen             24   -99     8     7   -99   -99    71   -99   -99   -99     -99
*Off-screen             24   -99     8     7   -99   -99    51   -99   -99   -99     -99
late                    24     1     4     4     7  1508   231     4     4   -99      11
have                    24     1     4     4    14  1510   182     4     4    -7     361
cutting                 24     1     7     7    22  1512   212     1     1    -8       4
own                     24     1     3     3    33  1514   284     1     1   -11      44
hair.                   24     1     5     4    37  1515   140     1     1    -4      12
Before                  24     1     6     6    45  1516   206     3     3    -8      50
this,                   24     1     5     4    51  1517   172     2     2    -6     293
until                   24     1     5     5    59  1519   276     1     1    -8      23
few                     24     1     3     3    67  1521   186     1     1    -8      46
until                   24     1     5     5    63  1519   166     5     5     4      23
until                   24     1     5     5    60  1519   132     2     2     3      23
few                     24     1     3     3    66  1521   184     0     0    -6      46
*Blink                  24   -99     3     3   -99   -99    65   -99   -99   -99     -99
few                     24     1     3     3    69  1521   176     3     3   -99      46
*Off-screen             24   -99     3     3   -99   -99   114   -99   -99   -99     -99
go                      24     2     2     2    15  1526   313     2     2   -99      40
perhaps                 24     2     7     7    20  1527   119     4     4    -5      30
perhaps                 24     2     7     7    22  1527   340     6     6    -2      30
a                       24     2     1     1    30  1529   234     0     0    -8    1434
to                      24     2     2     2    39  1531   335     1     1    -9    1597
barber,                 24     2     7     6    44  1533   403     0     0    -5       3
barber,                 24     2     7     6    50  1533   226     6     6    -6       3
of                      24     2     2     2    57  1535   105     0     0    -7    1757
Marchmont               24     2     9     9    62  1536   231     2     2    -5       2
Street,                 24     2     7     6    71  1537   154     1     1    -9      15
London                  24     3     6     6     3  1538   213     3     3   -99      27
London                  24     3     6     6     6  1538   153     6     6    -3      27
have                    24     3     4     4    17  1541   269     2     2   -11     361
hair                    24     3     4     4    24  1543   371     1     1    -7      12
trimmed                 24     3     7     7    31  1544   169     3     3    -7       1
clippers                24     3     8     8    41  1546   310     2     2   -10       3
on                      24     3     2     2    50  1547   204     2     2    -9     417
a                       24     3     1     1    52  1548   200     1     1    -2    1434
setting,                24     3     8     7    58  1551   208     0     0    -6       5
on                      24     3     2     2    50  1547   254     2     2     8     417
setting,                24     3     8     7    59  1551   128     1     1    -9       5
with                    24     3     4     4    69  1552   198     2     2   -10     393
my                      24     3     2     2    73  1553   110     1     1    -4      91
beard                   24     3     5     5    77  1554   113     2     2    -4       1
cut                     24     4     3     3     3  1555   202     3     3   -99      10
slightly                24     4     8     8     7  1556   248     3     3    -4       7
*Blink                  24   -99     8     8   -99   -99   100   -99   -99   -99     -99
longer.                 24     4     7     6    17  1557   229     4     4   -99      14
*Blink                  24   -99     7     6   -99   -99   148   -99   -99   -99     -99
popular.                24     5     8     7    17  1570    71     8     8   -99      10
for                     24     4     3     3    32  1559   181     2     2   -99     519
several                 24     4     7     7    35  1560   173     1     1    -3      14
years                   24     4     5     5    42  1561   198     0     0    -7     104
now                     24     4     3     3    50  1562   228     2     2    -8     107
Gino's                  24     4     6     6    53  1563   164     1     1    -3     -99
Gino's                  24     4     6     6    58  1563   226     6     6    -5     -99
has                     24     4     3     3    62  1564   130     3     3    -4     239
getting                 24     4     7     7    68  1566   188     0     0    -6      23
getting                 24     4     7     7    75  1566   121     7     7    -7      23
more                    24     5     4     4     4  1569   155     0     0   -99     168
popular.                24     5     8     7    12  1570   265     3     3    -8      10
don't                   24     5     5     5    23  1572   243     3     3   -11     -99
know                    24     5     4     4    28  1573   146     2     2    -5      31
this                    24     5     4     4    37  1575   148     3     3    -9     293
this                    24     5     4     4    35  1575   192     1     1     2     293
anything                24     5     8     8    44  1577   262     1     1    -9      25
do                      24     5     2     2    55  1579   187     0     0   -11      75
with                    24     5     4     4    59  1580   144     1     1    -4     393
number                  24     5     6     6    68  1582   213     3     3    -9      18
of                      24     5     2     2    72  1583    18     0     0    -4    1757
*Off-screen             25   -99     2     2   -99   -99   159   -99   -99   -99     -99
*Off-screen             25   -99     2     2   -99   -99   134   -99   -99   -99     -99
extremely               25     1     9     9     9  1584   126     9     9   -99       4
attractive              25     1    10    10    10  1585   112     0     0    -1       6
women                   25     1     5     5    23  1586   200     2     2   -13      20
around                  25     1     6     6    32  1588   156     0     0    -9      31
around                  25     1     6     6    36  1588   151     4     4    -4      31
world                   25     1     5     5    45  1590   232     2     2    -9      60
working                 25     1     7     7    53  1591   200     4     4    -8      22
there.                  25     1     6     5    57  1592   229     0     0    -4     189
working                 25     1     7     7    52  1591   272     3     3     5      22
it                      25     1     2     2    67  1594   307     0     0   -15     544
sort                    25     1     4     4    73  1596   188     1     1    -6      14
of                      25     1     2     2    78  1597   217     1     1    -5    1757
timid                   25     2     5     5     3  1598   131     3     3   -99       1
timid                   25     2     5     5     0  1598   187     0     0     3       1
timid                   25     2     5     5     5  1598   251     5     5    -5       1
*Off-screen             25   -99     5     5   -99   -99   381   -99   -99   -99     -99
timid                   25     2     5     5     5  1598   215     5     5   -99       1
man's                   25     2     5     5    11  1599   225     5     5    -6     -99
dancing?                25     2     8     7    18  1601   310     2     2    -7       1
couldn't                25     2     8     8    34  1603   245     3     3   -16     -99
say.                    25     2     4     3    41  1604   207     1     1    -7      49
Whatever                25     2     8     8    50  1605   243     5     5    -9       9
reason,                 25     2     7     6    59  1607   230     1     1    -9      11
occasionally            25     2    12    12    67  1608    82     1     1    -8       3
occasionally            25     2    12    12    74  1608   201     8     8    -7       3
I                       25     2     1     1    80  1609   127     1     1    -6     327
would                   25     3     5     5     2  1610   198     2     2   -99     146
wait                    25     3     4     4    15  1613   300     1     1   -13       7
long                    25     3     4     4    24  1615   151     3     3    -9      43
before                  25     3     6     6    33  1617   232     2     2    -9      50
get                     25     3     3     3    46  1620   163     0     0   -13      48
would                   25     3     5     5    44  1619   118     4     4     2     146
to                      25     3     2     2    52  1621   211     2     2    -8    1597
sit                     25     3     3     3    56  1622   238     3     3    -4       4
chair                   25     3     5     5    65  1625   207     1     1    -9       1
chair                   25     3     5     5    68  1625   100     4     4    -3       1
the                     25     3     3     3    76  1627   146     2     2    -8    3511
minutes                 25     4     7     7     5  1629   304     1     1   -99       8
would                   25     4     5     5    20  1632   215     0     0   -15     146
take                    25     4     4     4    26  1633   144     0     0    -6      42
to                      25     4     2     2    33  1634   173     2     2    -7    1597
my                      25     4     2     2    39  1636   139     0     0    -6      91
sparse                  25     4     6     6    47  1638   172     1     1    -8       2
sparse                  25     4     6     6    50  1638   132     4     4    -3       2
done.                   25     4     5     4    60  1640   215     1     1   -10      25
done.                   25     4     5     4    63  1640   172     4     4    -3      25
bonce                   25     4     5     5    57  1639   237     4     4     6       1
done.                   25     4     5     4    64  1640    89     5     5    -7      25
I                       25     4     1     1    70  1642   233     0     0    -6     327
an                      25     4     2     2    76  1644   202     1     1    -6     195
*Off-screen             25   -99     2     2   -99   -99   107   -99   -99   -99     -99
extremely               25     5     9     9     4  1645   243     4     4   -99       4
busy                    25     5     4     4    14  1646   233     4     4   -10       1
man,                    25     5     4     3    18  1647   113     3     3    -4      21
popular                 25     5     7     7    27  1649   222     5     5    -9      10
gregarious              25     5    10    10    39  1651   342     5     5   -12       1
individual              25     5    10    10    51  1652   309     6     6   -12       8
is                      25     5     2     2    61  1654   216     1     1   -10     717
surrounded              25     5    10    10    67  1655   221     4     4    -6       2
surrounded              25     5    10    10    72  1655   188     9     9    -5       2
*Off-screen             25   -99    10    10   -99   -99   208   -99   -99   -99     -99
*Off-screen             25   -99    10    10   -99   -99    63   -99   -99   -99     -99
*Blink                  25   -99    10    10   -99   -99   169   -99   -99   -99     -99
*Off-screen             25   -99    10    10   -99   -99   496   -99   -99   -99     -99
*Off-screen             25   -99    10    10   -99   -99   159   -99   -99   -99     -99
*Off-screen             26   -99    10    10   -99   -99   223   -99   -99   -99     -99
and                     26     1     3     3     6  1659   164     0     0   -99    1283
and                     26     1     3     3     8  1659    96     2     2    -2    1283
vibrant                 26     1     7     7    12  1660   102     2     2    -4       3
family                  26     1     6     6    23  1661   202     5     5   -11      14
keep                    26     1     4     4    31  1663   168     2     2    -8      10
me                      26     1     2     2    34  1664   125     0     0    -3      55
the                     26     1     3     3    43  1666   308     3     3    -9    3511
23/6,                   26     1     5     4    49  1668   160     2     2    -6     -99
23/6,                   26     1     5     4    51  1668   317     4     4    -2     -99
23/6,                   26     1     5     4    47  1668   177     0     0     4     -99
23/6,                   26     1     5     4    52  1668   589     5     5    -5     -99
23/6,                   26     1     5     4    50  1668   303     3     3     2     -99
23/6,                   26     1     5     4    51  1668   354     4     4    -1     -99
23/6,                   26     1     5     4    50  1668  1603     3     3     1     -99
23/6,                   26     1     5     4    51  1668   130     4     4    -1     -99
23/6,                   26     1     5     4    50  1668   295     3     3     1     -99
23/6,                   26     1     5     4    51  1668   144     4     4    -1     -99
23/6,                   26     1     5     4    49  1668  1266     2     2     2     -99
23/6,                   26     1     5     4    51  1668   649     4     4    -2     -99
they                    26     1     4     4    58  1670   316     2     2    -7     258
say.                    26     1     4     3    63  1671   250     2     2    -5      49
they                    26     1     4     4    59  1670   175     3     3     4     258
fact                    26     1     4     4    74  1673   163     0     0   -15      32
*Off-screen             26   -99     4     4   -99   -99   201   -99   -99   -99     -99
*Off-screen             26   -99     4     4   -99   -99   113   -99   -99   -99     -99
*Off-screen             26   -99     4     4   -99   -99   102   -99   -99   -99     -99
this                    26     2     4     4    14  1677   371     1     1   -99     293
moment                  26     2     6     6    23  1678    75     5     5    -9      12
sitting                 26     2     7     7    31  1681   196     1     1    -8       8
am                      26     2     2     2    29  1680   113     2     2     2      18
sitting                 26     2     7     7    35  1681    89     5     5    -6       8
in                      26     2     2     2    44  1683   197     0     0    -9    1091
dingy                   26     2     5     5    52  1685   261     3     3    -8       1
basement                26     2     8     8    61  1686   186     6     6    -9       1
basement                26     2     8     8    60  1686    86     5     5     1       1
apartment,              26     2    10     9    71  1687   231     7     7   -11       1
*Off-screen             26   -99    10     9   -99   -99   151   -99   -99   -99     -99
dank                    26     3     4     4     4  1689   207     4     4   -99       1
lit                     26     3     3     3    11  1691   432     1     1    -7       1
by                      26     3     2     2    16  1692   129     2     2    -5     252
single                  26     3     6     6    22  1694   239     3     3    -6       9
light                   26     3     5     5    31  1695   198     5     5    -9      11
bulb,                   26     3     5     4    35  1696   322     3     3    -4       1
the                     26     3     3     3    43  1698   220     2     2    -8    3511
after                   26     3     5     5    49  1700   229     0     0    -6      62
after                   26     3     5     5    53  1700   266     4     4    -4      62
Boxing                  26     3     6     6    59  1701   222     4     4    -6       2
Day,                    26     3     4     3    65  1702   165     3     3    -6      35
dining                  26     3     6     6    73  1703   202     6     6    -8       2
*Off-screen             26   -99     6     6   -99   -99   122   -99   -99   -99     -99
some                    26     4     4     4     3  1705   153     3     3   -99      86
stale                   26     4     5     5     7  1706   188     2     2    -4       1
crackers                26     4     8     8    15  1707   302     4     4    -8       1
able                    26     4     4     4    26  1709   267     2     2   -11      14
devote                  26     4     6     6    34  1711   245     2     2    -8       2
devote                  26     4     6     6    37  1711    90     5     5    -3       2
whole                   26     4     5     5    46  1713   257     3     3    -9      12
to                      26     4     2     2    53  1715   177     0     0    -7    1597
writing                 26     4     7     7    62  1716   241     6     6    -9       6
words                   26     4     5     5    68  1718   264     0     0    -6       6
to                      26     4     2     2    74  1719   234     0     0    -6    1597
*Off-screen             26   -99     2     2   -99   -99   161   -99   -99   -99     -99
in                      26     5     2     2     7  1721   105     2     2   -99    1091
in                      26     5     2     2     5  1721   294     0     0     2    1091
Howard                  26     5     6     6    13  1723   235     1     1    -8       3
Howard                  26     5     6     6    18  1723   258     6     6    -5       3
Jacobson                26     5     8     8    27  1724   297     8     8    -9       2
moment's                26     5     8     8    37  1727   215     4     4   -10       1
moment's                26     5     8     8    33  1727   124     0     0     4       1
is                      26     5     2     2    49  1729   325     0     0   -16     717
merely                  26     5     6     6    56  1730   296     4     4    -7       6
merely                  26     5     6     6    58  1730   194     6     6    -2       6
statistical             26     5    11    11    67  1732   312     6     6    -9       1
statistical             26     5    11    11    72  1732   146    11    11    -5       1
statistical             26     5    11    11    62  1732   262     1     1    10       1
statistical             26     5    11    11    71  1732   119    10    10    -9       1
*Off-screen             27   -99    11    11   -99   -99   233   -99   -99   -99     -99
anomaly.                27     1     8     7     4  1733    99     4     4   -99       1
Whatever,               27     1     9     8    17  1734   206     4     4   -13       9
felt                    27     1     4     4    28  1736   270     3     3   -11       9
Whatever,               27     1     9     8    22  1734   103     9     9     6       9
didn't                  27     1     6     6    37  1738   233     5     5   -15     -99
didn't                  27     1     6     6    35  1738   132     3     3     2     -99
the                     27     1     3     3    44  1740   204     0     0    -9    3511
time                    27     1     4     4    50  1741   259     2     2    -6     105
sit                     27     1     3     3    56  1743   189     0     0    -6       4
around                  27     1     6     6    60  1744    92     0     0    -4      31
around                  27     1     6     6    64  1744   178     4     4    -4      31
waiting                 27     1     7     7    72  1745   170     5     5    -8       5
*Off-screen             27   -99     7     7   -99   -99   114   -99   -99   -99     -99
turn                    27     2     4     4     1  1747   125     1     1   -99      17
*Off-screen             27   -99     4     4   -99   -99   196   -99   -99   -99     -99
while                   27     2     5     5     9  1749   197     1     1   -99      43
in                      27     2     2     2    20  1752   197     0     0   -11    1091
was                     27     2     3     3    18  1751   215     2     2     2     383
while                   27     2     5     5     9  1749   179     1     1     9      43
in                      27     2     2     2    22  1752   196     2     2   -13    1091
Spain                   27     2     5     5    26  1753   225     3     3    -4       6
purchased               27     2     9     9    37  1755   231     6     6   -11       1
of                      27     2     2     2    47  1758   226     0     0   -10    1757
electric                27     2     8     8    54  1759   274     4     4    -7       1
clippers                27     2     8     8    64  1760   304     5     5   -10       3
set                     27     2     3     3    74  1762   236     2     2   -10      26
about                   27     3     5     5     2  1763   203     2     2   -99     164
the                     27     3     3     3    18  1766   200     2     2   -16    3511
bathroom.               27     3     9     8    25  1767   398     5     5    -7       2
first                   27     3     5     5    37  1769   385     4     4   -12      87
result                  27     3     6     6    45  1771   175     2     2    -8      14
result                  27     3     6     6    48  1771    51     5     5    -3      14
a                       27     3     1     1    55  1773   172     1     1    -7    1434
revelation              27     3    10    10    62  1774   238     6     6    -7       2
revelation              27     3    10    10    66  1774   111    10    10    -4       2
as                      27     3     2     2    74  1777   307     0     0    -8     422
*Off-screen             27   -99     2     2   -99   -99   209   -99   -99   -99     -99
I                       27     4     1     1     4  1780   194     1     1   -99     327
see                     27     4     3     3    11  1782    70     0     0    -7      41
haircut                 27     4     7     7    20  1784   221     2     2    -9       6
haircut                 27     4     7     7    24  1784   244     6     6    -4       6
good                    27     4     4     4    33  1787   190     0     0    -9      52
as                      27     4     2     2    31  1786   119     1     1     2     422
was                     27     4     3     3    26  1785   194     0     0     5     383
good                    27     4     4     4    34  1787   263     1     1    -8      52
as                      27     4     2     2    39  1788    63     1     1    -5     422
had                     27     4     3     3    43  1790   186     0     0    -4     130
been                    27     4     4     4    48  1791   177     1     1    -5     178
getting                 27     4     7     7    53  1792   258     1     1    -5      23
getting                 27     4     7     7    57  1792   188     5     5    -4      23
the                     27     4     3     3    65  1794   194     0     0    -8    3511
*Off-screen             27   -99     3     3   -99   -99    80   -99   -99   -99     -99
professionals           27     5    13    13     8  1795   196     8     8   -99       2
all                     27     5     3     3    21  1797   231     2     2   -13     167
these                   27     5     5     5    25  1798   151     2     2    -4      73
years.                  27     5     6     5    32  1799   176     3     3    -7     104
years.                  27     5     6     5    34  1799   206     5     5    -2     104
God!'                   27     5     5     3    44  1801   116     4     4   -10      12
all                     27     5     3     3    20  1797   211     1     1    24     167
these                   27     5     5     5    24  1798   197     1     1    -4      73
years.                  27     5     6     5    30  1799   205     1     1    -6     104
years.                  27     5     6     5    35  1799    89     6     6    -5     104
God!'                   27     5     5     3    44  1801   244     4     4    -9      12
thought                 27     5     7     7    53  1803   208     5     5    -9      24
myself,                 27     5     7     6    63  1805   302     4     4   -10      14
been                    27     5     4     4    73  1807   204     0     0   -10     178
been                    27     5     4     4    76  1807   195     3     3    -3     178
*Off-screen             28   -99     4     4   -99   -99   214   -99   -99   -99     -99
squandering             28     1    11    11     6  1808   138     6     6   -99       1
squandering             28     1    11    11     4  1808   234     4     4     2       1
pounds                  28     1     6     6    18  1810   140     0     0   -14       2
seven                   28     1     5     5    16  1809   134     4     4     2      13
pounds                  28     1     6     6    23  1810   102     5     5    -7       2
month!'                 28     1     7     5    32  1812   266     5     5    -9      10
mention                 28     1     7     7    42  1815   278     0     0   -10       3
mention                 28     1     7     7    48  1815   255     6     6    -6       3
the                     28     1     3     3    55  1817   204     1     1    -7    3511
effort                  28     1     6     6    62  1818   208     4     4    -7       7
put                     28     1     3     3    70  1820   157     1     1    -8      26
in                      28     1     2     2    74  1821    79     1     1    -4    1091
*Off-screen             28   -99     2     2   -99   -99   166   -99   -99   -99     -99
*Off-screen             28   -99     2     2   -99   -99   238   -99   -99   -99     -99
squandering             28     1    11    11    11  1808   227    11    11   -99       1
a                       28     1     1     1    26  1811   213     1     1   -15    1434
pounds                  28     1     6     6    24  1810    52     6     6     2       2
month!'                 28     1     7     5    27  1812   107     0     0    -3      10
Not                     28     1     3     3    35  1813   243     0     0    -8     277
mention                 28     1     7     7    45  1815   213     3     3   -10       3
all                     28     1     3     3    53  1816   148     3     3    -8     167
all                     28     1     3     3    52  1816   116     2     2     1     167
effort                  28     1     6     6    60  1818   231     2     2    -8       7
the                     28     1     3     3    56  1817   186     2     2     4    3511
all                     28     1     3     3    51  1816   199     1     1     5     167
effort                  28     1     6     6    61  1818   207     3     3   -10       7
put                     28     1     3     3    71  1820   187     2     2   -10      26
to                      28     1     2     2    77  1822   112     1     1    -6    1597
walking                 28     2     7     7     1  1823   269     1     1   -99       5
painfully               28     2     9     9    13  1824   207     5     5   -12       1
painfully               28     2     9     9    17  1824   220     9     9    -4       1
down                    28     2     4     4    25  1827   225     0     0    -8      38
Marchmont               28     2     9     9    37  1828   220     7     7   -12       2
Marchmont               28     2     9     9    34  1828    89     4     4     3       2
Street                  28     2     6     6    42  1829   267     2     2    -8      15
leaning                 28     2     7     7    48  1830   239     1     1    -6       1
leaning                 28     2     7     7    54  1830   213     7     7    -6       1
Zimmer                  28     2     6     6    60  1833   219     0     0    -6       1
frame                   28     2     5     5    69  1834   228     2     2    -9       3
*Off-screen             28   -99     5     5   -99   -99   161   -99   -99   -99     -99
for                     28     3     3     3     9  1837   213     1     1   -99     519
OAP                     28     3     3     3    19  1839   296     3     3   -10       1
now                     28     3     3     3    30  1841   273     0     0   -11     107
revealed                28     3     8     8    37  1842   244     3     3    -7       9
revealed                28     3     8     8    42  1842   201     8     8    -5       9
a                       28     3     1     1    47  1844   335     1     1    -5    1434
waste                   28     3     5     5    57  1846   226     0     0   -10      12
waste                   28     3     5     5    60  1846   202     3     3    -3      12
waste                   28     3     5     5    57  1846   146     0     0     3      12
time.                   28     3     5     4    67  1848   190     1     1   -10     105
time.                   28     3     5     4    70  1848    88     4     4    -3     105
My                      28     3     2     2    76  1849   144     0     0    -6      91
My                      28     3     2     2    78  1849    96     2     2    -2      91
*Off-screen             28   -99     2     2   -99   -99   122   -99   -99   -99     -99
baldness.               29     1     9     8     2  1879   208     2     2     0       1
baldness.               29     1     9     8     5  1879   215     5     5    -3       1
baldness.               29     1     9     8     6  1879    63     6     6    -1       1
bald                    29     1     4     4    15  1881   211     3     3    -9       3
