WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
As                       1     1     2     2     2     1   218     2     2     0     422
first                    1     1     5     5    11     3   171     4     4    -9      87
of                       1     1     2     2    20     5   159     1     1    -9    1757
official                 1     1     8     8    30     7   180     4     4   -10      10
inquiry                  1     1     7     7    41     8   218     6     6   -11       5
death                    1     1     5     5    53    11   212     1     1   -12      22
Victoria                 1     1     8     8    65    13   188     4     4   -12       8
Climbie                  1     1     7     7    72    14   129     2     2    -7       8
a                        1     2     1     1     8    17   181     0     0   -99    1434
yesterday,               1     2    10     9    19    19   105     3     3   -11      16
is                       1     2     2     2    34    21   214     2     2   -15     717
good                     1     2     4     4    48    24   190     3     3   -14      52
recall                   1     2     6     6    64    27   235     4     4   -16       8
the                      1     2     3     3    70    28   186     3     3    -6    3511
Laming,                  1     3     7     6     6    32   155     1     1   -99       2
Lord                     1     3     4     4     4    31   127     4     4     2       8
Laming,                  1     3     7     6     9    32   229     4     4    -5       2
chairman                 1     3     8     8    25    34   178     8     8   -16       3
inquiry,                 1     3     8     7    36    37   223     3     3   -11       5
opening                  1     3     7     7    50    40   219     1     1   -14       1
the                      1     3     3     3    62    42   214     2     2   -12    3511
proceedings              1     3    11    11    75    43   144    11    11   -13       4
the                      1     3     3     3    46    39   149     1     1    29    3511
on                       1     3     2     2    43    38   183     1     1     3     417
opening                  1     3     7     7    53    40    92     4     4   -10       1
proceedings              1     3    11    11    75    43   252    11    11   -22       4
months                   1     4     6     6     6    45   191     6     6   -99      14
time                     1     4     4     4    23    49   167     3     3   -17     105
that                     1     4     4     4    33    52   169     0     0   -10     871
hoped                    1     4     5     5    45    54   173     4     4   -12       2
Climbie                  1     4     7     7    56    57   147     0     0   -11       8
would                    1     4     5     5    69    59   188     0     0   -13     146
mark                     1     4     4     4    77    60   120     2     2    -8      10
'turning                 1     5     8     7     9    62   198     7     6   -99       4
point'                   1     5     6     5    17    63   195     6     6    -8      26
lessons                  1     5     7     7    32    67   197     1     1   -15       7
case                     1     5     4     4    48    70   233     2     2   -16      26
result                   1     5     6     6    60    72   244     3     3   -12      14
proper                   1     5     6     6    68    74   293     1     1    -8       8
protection               2     1    10    10     6    75   227     6     6     0       4
vulnerable               2     1    10    10    21    77   187     6     6   -15       5
abused                   2     1     6     6    35    79   142     5     5   -14       1
children                 2     1     8     8    44    80   146     7     7    -9      43
*Off-screen              2   -99     8     8   -99   -99   127   -99   -99   -99     -99
Laming                   2     1     6     6    70    84   259     3     3   -99       2
certainly                2     2     9     9     8    86   165     8     8   -99      21
such                     2     2     4     4    32    91   175     4     4   -24      87
outcome,                 2     2     8     7    41    93   178     5     5    -9       3
long                     2     2     4     4    55    96   229     2     2   -14      43
previous                 2     2     8     8    70    99   164     4     4   -15       3
high-                    2     2     5     5    77   100    83     2     2    -7      14
profile                  2     3     7     7     7   101   213     7     7   -99       2
cases                    2     3     5     5    24   103   295     4     4   -17       5
