WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
Are                      1     1     3     3     1     1   150     1     1     1     351
tourists                 1     1     8     8     4     2   126     0     0     2       3
tourists                 1     1     8     8    10     2   130     6     6     3       3
tourists                 1     1     8     8    12     2   104     8     8     4       3
enticed                  1     1     7     7    18     3   101     5     5     5       1
by                       1     1     2     2    23     4   335     2     2     6     252
these                    1     1     5     5    29     5   200     5     5     7      73
attractions              1     1    11    11    31     6   163     1     1     8       2
attractions              1     1    11    11    37     6   214     7     7     9       2
attractions              1     1    11    11    39     6   100     9     9    10       2
threatening              1     1    11    11    46     7   222     4     4    11       3
threatening              1     1    11    11    50     7   196     8     8    12       3
their                    1     1     5     5    55     8   220     1     1    13     225
very                   -99     0     0     0     0     9     0     0     0     0       0
existence?               1     1    10     9    65    10   157     0     0    14       4
The                    -99     0     0     0     0    11     0     0     0     0       0
two                    -99     0     0     0     0    12     0     0     0     0       0
young                  -99     0     0     0     0    13     0     0     0     0       0
sea-lions                1     2     9     9    14    14   183     0     0    16     -99
sea-lions                1     2     9     9    19    14   208     5     5    17     -99
took                     1     2     4     4    24    15   178     0     0    18      17
not                      1     2     3     3    29    16   213     0     0    19     277
not                      1     2     3     3    29    16   158     0     0    21     277
the                      1     2     3     3    33    17   485     0     0    20    3511
the                      1     2     3     3    33    17   227     0     0    22    3511
the                      1     2     3     3    36    17   160     3     3    23    3511
slightest                1     2     9     9    41    18   180     4     4    24       3
interest                 1     2     8     8    50    19   230     3     3    25      17
in                       1     2     2     2    58    20   191     2     2    26    1091
our                    -99     0     0     0     0    21     0     0     0     0       0
arrival.                 1     2     8     7    63    22   198     0     0    27       2
arrival.                 1     2     8     7    70    22   179     7     7    28       2
They                   -99     0     0     0     0    23     0     0     0     0       0
were                   -99     0     0     0     0    24     0     0     0     0       0
playing                  1     3     7     7     6    25   167     1     1    30       6
on                       1     3     2     2    13    26   180     0     0    31     417
the                      1     3     3     3    19    27   204     3     3    32    3511
jetty,                   1     3     6     5    24    28   229     4     4    33       1
rolling                  1     3     7     7    29    29   150     2     2    34       1
rolling                  1     3     7     7    31    29   192     4     4    35       1
over                     1     3     4     4    38    30   211     3     3    36      76
and                    -99     0     0     0     0    31     0     0     0     0       0
tumbling                 1     3     8     8    47    32   202     3     3    37       1
into                     1     3     4     4    55    33   213     2     2    38      82
the                    -99     0     0     0     0    34     0     0     0     0       0
water                    1     3     5     5    65    35   203     3     3    39       6
together,              -99     0     0     0     0    36     0     0     0     0       0
entirely               -99     0     0     0     0    37     0     0     0     0       0
ignoring                 1     4     8     8    17    38   210     8     8    41       1
the                      1     4     3     3    20    39   140     2     2    42    3511
human                  -99     0     0     0     0    40     0     0     0     0       0
beings                   1     4     6     6    29    41   191     1     1    43       4
beings                   1     4     6     6    33    41   153     5     5    44       4
