WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
As                     -99     0     0     0     0     1     0     0     0     0       0
the                      1     1     3     3     4     2   215     1     1     1    3511
first                    1     1     5     5    10     3   234     3     3     2      87
phase                    1     1     5     5    16     4    56     3     3     3       4
phase                    1     1     5     5    18     4   243     5     5     4       4
of                     -99     0     0     0     0     5     0     0     0     0       0
the                      1     1     3     3    23     6   211     1     1     5    3511
official                 1     1     8     8    28     7   113     2     2     6      10
inquiry                  1     1     7     7    37     8   456     2     2     8       5
into                     1     1     4     4    46     9   215     3     3     9      82
the                    -99     0     0     0     0    10     0     0     0     0       0
death                    1     1     5     5    53    11   188     1     1    10      22
of                     -99     0     0     0     0    12     0     0     0     0       0
Victoria                 1     1     8     8    61    13   253     0     0    11       8
Victoria                 1     1     8     8    64    13   111     3     3    12       8
Victoria                 1     1     8     8    69    13   201     8     8    16       8
Climbie                  1     1     7     7    70    14   422     0     0    13       8
Climbie                  1     1     7     7    73    14   290     3     3    14       8
Climbie                  1     1     7     7    72    14   184     2     2    15       8
drew                     1     2     4     4     3    15   106     3     3    17       1
to                     -99     0     0     0     0    16     0     0     0     0       0
a                      -99     0     0     0     0    17     0     0     0     0       0
close                    1     2     5     5    14    18   182     4     4    18      12
yesterday,               1     2    10     9    16    19   106     0     0    19      16
yesterday,               1     2    10     9    23    19   286     7     7    20      16
this                     1     2     4     4    30    20    77     3     3    21     293
is                       1     2     2     2    32    21   136     0     0    24     717
perhaps                  1     2     7     7    40    22   233     5     5    22      30
perhaps                  1     2     7     7    37    22   203     2     2    23      30
a                      -99     0     0     0     0    23     0     0     0     0       0
good                     1     2     4     4    45    24   121     0     0    25      52
moment                   1     2     6     6    51    25   161     1     1    26      12
to                       1     2     2     2    59    26   317     2     2    27    1597
recall                   1     2     6     6    66    27   205     6     6    29       8
the                      1     2     3     3    69    28   229     2     2    28    3511
words                    1     2     5     5    76    29   123     5     5    30       6
