WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
*Off-screen              1   -99     0     0   -99   -99   152   -99   -99   -99     -99
You                      1     1     3     3     2     1   154     2     2   -99     179
don't                    1     1     5     5     7     2   123     3     3    -5     -99
actually                 1     1     8     8    16     3   216     6     6    -9      17
computers                1     1     9     9    28     5   229     4     4   -12       7
computers                1     1     9     9    32     5   146     8     8    -4       7
special                  1     1     7     7    45     7   139     7     7   -13      10
special                  1     1     7     7    44     7   129     6     6     1      10
effects,                 1     1     8     7    51     8   159     5     5    -7      10
Bafta                    1     1     5     5    62    11   209     0     0   -11       2
Bafta                    1     1     5     5    65    11   151     3     3    -3       2
Award                    1     1     5     5    71    12   186     3     3    -6       4
ceremony                 1     2     8     8     8    13   100     8     8   -99       3
ceremony                 1     2     8     8     7    13   164     7     7     1       3
demonstrated             1     2    12    12    18    14   243     9     9   -11       3
Sunday                   1     2     6     6    27    16   138     2     2    -9       7
Sunday                   1     2     6     6    31    16   151     6     6    -4       7
evening.                 1     2     8     7    38    17   149     6     6    -7       5
stars                    1     2     5     5    49    20   271     1     1   -11       3
stars                    1     2     5     5    53    20   152     5     5    -4       3
the                      1     2     3     3    44    19   171     0     0     9    3511
arrived,                 1     2     8     7    60    21   205     6     6   -16       9
arrived,                 1     2     8     7    58    21    91     4     4     2       9
unforeseen               1     2    10    10    71    23   304     5     5   -13       2
unforeseen               1     2    10    10    72    23   163     6     6    -1       2
combination              1     3    11    11    10    24   114    10    10   -99       6
household                1     3     9     9    22    26   268     7     7   -12       5
chemicals                1     3     9     9    32    27   269     7     7   -10       1
worst                    1     3     5     5    43    30   198     0     0   -11      10
worst                    1     3     5     5    47    30   139     4     4    -4      10
English                  1     3     7     7    55    32   215     3     3    -8      14
weather                  1     3     7     7    62    33   200     2     2    -7       4
*Blink                   1   -99     7     7   -99   -99    67   -99   -99   -99     -99
added                    1     3     5     5    71    34   196     3     3   -99       7
a                        1     3     1     1    74    35    71     0     0    -3    1434
uncanny                  1     4     7     7     8    37   127     1     1   -99       1
mildly                   1     4     6     6     5    36   181     5     5     3       2
uncanny                  1     4     7     7    13    37   274     6     6    -8       1
detail                   1     4     6     6    19    38   170     4     4    -6       3
clichÇs                  1     4     7     7    30    41   159     1     1   -11     -99
clichÇs                  1     4     7     7    35    41   272     6     6    -5     -99
photographer's           1     4    14    14    46    43   247     6     6   -11       2
photographer's           1     4    14    14    50    43   219    10    10    -4       2
