WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
The                      1     1     3     3     2     1    80     2     2     1    3511
case                     1     1     4     4     8     2   172     4     4     2      26
of                       1     1     2     2    11     3    91     2     2     3    1757
Ms                     -99     0     0     0     0     4     0     0     0     0       0
Susan                    1     1     5     5    18     5   173     3     3     4       3
Susan                    1     1     5     5    18     5   174     3     3     7       3
Susan                    1     1     5     5    15     5   207     0     0    11       3
Wallace,                 1     1     8     7    22     6   117     1     1     5       4
Wallace,                 1     1     8     7    26     6   246     5     5     6       4
Wallace,                 1     1     8     7    21     6   170     0     0     8       4
who                    -99     0     0     0     0     7     0     0     0     0       0
went                     1     1     4     4    36     8   210     2     2     9      13
went                     1     1     4     4    34     8    91     0     0    10      13
went                     1     1     4     4    37     8   259     3     3    12      13
down                     1     1     4     4    43     9   184     4     4    13      38
to                     -99     0     0     0     0    10     0     0     0     0       0
her                    -99     0     0     0     0    11     0     0     0     0       0
local                    1     1     5     5    52    12   166     1     1    14      15
with                     1     1     4     4    60    13   196     3     3    15     393
with                     1     1     4     4    59    13   104     2     2    19     393
Igwig                    1     1     5     5    66    14   278     4     4    16       1
Igwig                    1     1     5     5    62    14   122     0     0    18       1
the                    -99     0     0     0     0    15     0     0     0     0       0
iguana,                  1     1     7     6    75    16   273     3     3    17       4
has                    -99     0     0     0     0    17     0     0     0     0       0
lessons                -99     0     0     0     0    18     0     0     0     0       0
for                    -99     0     0     0     0    19     0     0     0     0       0
us                       1     2     2     2    17    20   190     1     1    20      86
all                    -99     0     0     0     0    21     0     0     0     0       0
that                     1     2     4     4    23    22   131     0     0    21     871
go                       1     2     2     2    28    23   113     0     0    22      40
well                     1     2     4     4    34    24   182     3     3    23      48
beyond                   1     2     6     6    40    25   174     4     4    24      11
the                    -99     0     0     0     0    26     0     0     0     0       0
blindingly               1     2    10    10    51    27   153     4     4    25       1
obvious                  1     2     7     7    61    28   148     3     3    26      12
'do                    -99     0     0     0     0    29     0     0     0     0       0
not                      1     2     3     3    72    30   153     2     2    27     277
take                     1     2     4     4    77    31    82     3     3    28      42
your                   -99     0     0     0     0    32     0     0     0     0       0
iguana                 -99     0     0     0     0    33     0     0     0     0       0
to                       1     3     2     2    13    34   128     1     1    29    1597
the                    -99     0     0     0     0    35     0     0     0     0       0
pub'.                    1     3     5     3    19    36   218     0     0    30       2
Ms                     -99     0     0     0     0    37     0     0     0     0       0
Wallace,                 1     3     8     7    31    38   272     3     3    31       4
you                    -99     0     0     0     0    39     0     0     0     0       0
may                      1     3     3     3    41    40   187     0     0    32      67
may                      1     3     3     3    42    40   240     1     1    34      67
recall,                  1     3     7     6    46    41   200     1     1    33       8
has                    -99     0     0     0     0    42     0     0     0     0       0
just                     1     3     4     4    58    43   228     1     1    35      75
ended                    1     3     5     5    65    44   102     3     3    36       6
up                     -99     0     0     0     0    45     0     0     0     0       0
with                     1     3     4     4    73    46    80     2     2    37     393
a                        1     3     1     1    76    47    68     0     0    38    1434
conviction             -99     0     0     0     0    48     0     0     0     0       0
for                    -99     0     0     0     0    49     0     0     0     0       0
assault                  1     4     7     7    18    50   240     3     3    39       2
and                    -99     0     0     0     0    51     0     0     0     0       0
unnecessary              1     4    11    11    31    52   243     4     4    40       4
suffering                1     4     9     9    41    53   218     2     2    41       4
-                      -99     0     0     0     0    54     0     0     0     0       0
and                      1     4     3     3    53    55   179     2     2    45    1283
not                      1     4     3     3    58    56    87     3     3    44     277
to                       1     4     2     2    60    57   215     1     1    42    1597
the                      1     4     3     3    62    58   235     0     0    46    3511
iguana.                  1     4     7     6    68    59   168     2     2    43       4
Lesson                 -99     0     0     0     0    60     0     0     0     0       0
one                      1     5     3     3     8    61   198     1     1    47     176
is                       1     5     2     2    13    62   172     2     2    48     717
that                     1     5     4     4    18    63   184     4     4    49     871
even                   -99     0     0     0     0    64     0     0     0     0       0
half                     1     5     4     4    24    65   215     0     0    50      20
half                     1     5     4     4    28    65   226     4     4    51      20
a                      -99     0     0     0     0    66     0     0     0     0       0
pint                     1     5     4     4    34    67   205     3     3    52       2
of                     -99     0     0     0     0    68     0     0     0     0       0
lager                    1     5     5     5    40    69   173     1     1    53       2
-                      -99     0     0     0     0    70     0     0     0     0       0
the                    -99     0     0     0     0    71     0     0     0     0       0
amount                   1     5     6     6    52    72   221     1     1    54       3
amount                   1     5     6     6    57    72   131     6     6    56       3
Ms                       1     5     2     2    60    73   248     2     2    55       9
Wallace                -99     0     0     0     0    74     0     0     0     0       0
was                      1     5     3     3    72    75   442     3     3    57     383
reported                 2     1     8     8     7    76   153     7     7    58       3
reported                 2     1     8     8     6    76    81     6     6    59       3
to                     -99     0     0     0     0    77     0     0     0     0       0
have                     2     1     4     4    12    78   138     0     0    60     361
drunk                    2     1     5     5    18    79    66     1     1    61       2
drunk                    2     1     5     5    22    79   169     5     5    62       2
-                      -99     0     0     0     0    80     0     0     0     0       0
has                    -99     0     0     0     0    81     0     0     0     0       0
peculiar                 2     1     8     8    31    82   201     2     2    63       2
