WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
money                    1     1     5     5     4     2   173     0     0     0      37
money                    1     1     5     5     8     2    98     4     4    -4      37
the                      1     1     3     3    17     4   127     1     1    -9    3511
the                      1     1     3     3    19     4    83     3     3    -2    3511
problem.                 1     1     8     7    26     5   274     6     6    -7      24
you                      1     1     3     3    39     8   222     0     0   -13     179
with                     1     1     4     4    46    10   180     0     0    -7     393
it.                      1     1     3     2    51    11   164     0     0    -5     544
it.                      1     1     3     2    54    11    54     3     3    -3     544
developed                1     1     9     9    66    13   244     3     3   -12       4
world                    1     1     5     5    73    14   156     0     0    -7      60
on                       1     2     2     2    11    17   186     1     1   -99     417
the                      1     2     3     3    20    19   202     1     1    -9    3511
of                       1     2     2     2    29    21   295     1     1    -9    1757
rebuilding               1     2    10    10    38    22   318     7     7    -9       1
shattered                1     2     9     9    51    24   237     5     5   -13       3
economy                  1     2     7     7    60    25   211     4     4    -9      17
Afghanistan              1     2    11    11    71    27   282     4     4   -11       7
just                     1     3     4     4     9    30   135     1     1   -99      75
pledged                  1     3     7     7    14    31   147     1     1    -5       2
$1.8bn                   1     3     6     5    21    32   164     0     0    -7     -99
(œ1.3bn)                 1     3     8     5    30    33   136     2     1    -9     -99
$1.8bn                   1     3     6     5    27    32   189     6     6     3     -99
$1.8bn                   1     3     6     5    26    32   149     5     5     1     -99
(œ1.3bn)                 1     3     8     5    36    33   233     8     7   -10     -99
first                    1     3     5     5    45    36   174     1     1    -9      87
first                    1     3     5     5    49    36    92     5     5    -4      87
to                       1     3     2     2    55    38   182     0     0    -6    1597
this                     1     3     4     4    61    39   216     3     3    -6     293
end,                     1     3     4     3    66    40   172     3     3    -5      32
with                     1     3     4     4    72    41   206     4     4    -6     393
total                    1     3     5     5    77    43   101     2     2    -5       3
$4.5bn                   1     4     6     5     9    45   321     6     6   -99     -99
over                     1     4     4     4    10    46    62     0     0    -1      76
over                     1     4     4     4    14    46   259     4     4    -4      76
next                     1     4     4     4    20    48   173     1     1    -6      35
few                      1     4     3     3    24    49   176     0     0    -4      46
years.                   1     4     6     5    32    50   203     4     4    -8     104
already                  1     4     7     7    43    53   262     0     0   -11      24
already                  1     4     7     7    49    53   204     6     6    -6      24
nearly                   1     4     6     6    55    54   291     4     4    -6       6
way                      1     4     3     3    63    56   220     0     0    -8      58
to                       1     4     2     2    69    57   201     2     2    -6    1597
UN                       1     4     2     2    74    59   165     0     0    -5       2
UN                       1     4     2     2    76    59   166     2     2    -2       2
already                  1     4     7     7    44    53    74     1     1    32      24
is                       1     4     2     2    40    52   215     0     0     4     717
the                      1     4     3     3    70    58   169     0     0   -30    3511
the                      1     4     3     3    73    58   418     3     3    -3    3511
target                   1     5     6     6     4    60   213     4     4   -99       7
of                       1     5     2     2     9    61    75     2     2    -5    1757
$10bn                    1     5     5     5    15    62   245     5     5    -6     -99
the                      1     5     3     3    28    65   160     1     1   -13    3511
although                 1     5     8     8    25    64   124     7     7     3      19
World                    1     5     5     5    35    66   202     4     4   -10      60
reckons                  1     5     7     7    45    68   136     3     3   -10       1
reckons                  1     5     7     7    43    68   135     1     1     2       1
reckons                  1     5     7     7    47    68   182     5     5    -4       1
$15                      1     5     3     3    56    70   179     1     1    -9     -99
billion                  1     5     7     7    59    71   576     0     0    -3       2
$15                      1     5     3     3    57    70   183     2     2     2     -99
billion                  1     5     7     7    64    71   205     5     5    -7       2
will                     1     5     4     4    71    72   361     4     4    -7     210
*Off-screen              1   -99     4     4   -99   -99   113   -99   -99   -99     -99
will                     1     5     4     4    71    72    90     4     4   -99     210
billion                  1     5     7     7    64    71   121     5     5     7       2
will                     1     5     4     4    68    72   174     1     1    -4     210
that                     1     5     4     4    50    69    79     0     0    18     871
will                     1     5     4     4    68    72   229     1     1   -18     210
*Blink                   1   -99     4     4   -99   -99    54   -99   -99   -99     -99
World                    1     5     5     5    31    66   184     0     0   -99      60
although                 1     5     8     8    21    64    69     3     3    10      19
*Off-screen              2   -99     8     8   -99   -99   144   -99   -99   -99     -99
eventually               2     1    10    10     1    73   153     1     1   -99      13
needed.                  2     1     7     6    18    75   315     4     4   -17       9
now                      2     1     3     3    31    78   262     0     0   -13     107
to                       2     1     2     2    38    80   281     0     0    -7    1597
make                     2     1     4     4    41    81   142     0     0    -3      60
sure                     2     1     4     4    46    82   168     0     0    -5      14
that                     2     1     4     4    53    83   171     2     2    -7     871
the                      2     1     3     3    56    84   131     0     0    -3    3511
money                    2     1     5     5    63    85   220     3     3    -7      37
does                     2     1     4     4    70    86   205     4     4    -7      45
not                      2     1     3     3    73    87   134     2     2    -3     277
disappear                2     2     9     9     4    88   214     4     4   -99       1
down                     2     2     4     4    14    89   195     4     4   -10      38
hole                     2     2     4     4    23    92   201     0     0    -9       2
and                      2     2     3     3    31    93   139     3     3    -8    1283
that                     2     2     4     4    36    94   210     4     4    -5     871
is                       2     2     2     2    44    96   175     1     1    -8     717
viable                   2     2     6     6    52    98   198     4     4    -8       2
economy                  2     2     7     7    60    99   230     5     5    -8      17
can                      2     2     3     3    68   101   180     0     0    -8     123
sustain                  2     2     7     7    74   102   205     2     2    -6       1
sustain                  2     2     7     7    77   102    75     5     5    -3       1
standard                 2     3     8     8    16   105   208     7     7   -99       3
for                      2     3     3     3    27   108   237     1     1   -11     519
people                   2     3     6     6    37   110   104     3     3   -10      90
people                   2     3     6     6    35   110    75     1     1     2      90
its                      2     3     3     3    31   109   175     1     1     4     152
people                   2     3     6     6    35   110   261     1     1    -4      90
when                     2     3     4     4    43   111    73     2     2    -8     144
the                      2     3     3     3    49   112   185     3     3    -6    3511
cheques                  2     3     7     7    57   114   257     3     3    -8       2
cheques                  2     3     7     7    59   114   225     5     5    -2       2
out.                     2     3     4     3    66   116   242     0     0    -7     113
out.                     2     3     4     3    69   116   200     3     3    -3     113
Can                      2     3     3     3    77   117   230     2     2    -8     123
cheques                  2     3     7     7    59   114   235     5     5    18       2
cheques                  2     3     7     7    60   114   117     6     6    -1       2
Can                      2     3     3     3    77   117   194     2     2   -17     123
done?                    2     4     5     4     7   120   226     1     1   -99      25
done?                    2     4     5     4    10   120   152     4     4    -3      25
Afghanistan              2     4    11    11    22   121   271    10    10   -12       7
ranks                    2     4     5     5    29   122   355     5     5    -7       2
about                    2     4     5     5    37   125   204     1     1    -8     164
the                      2     4     3     3    42   126   169     0     0    -5    3511
about                    2     4     5     5    39   125   204     3     3     3     164
the                      2     4     3     3    44   126    61     2     2    -5    3511
bottom                   2     4     6     6    50   127   251     4     4    -6       4
world                    2     4     5     5    60   130   178     0     0   -10      60
world                    2     4     5     5    65   130    92     5     5    -5      60
on                       2     4     2     2    72   132   173     0     0    -7     417
most                     2     4     4     4    78   133   175     3     3    -6      93
conventional             2     5    12    12     7   134   178     7     7   -99       2
measures                 2     5     8     8    21   135   231     8     8   -14       5
endeavour,               2     5    10     9    31   138   190     0     0   -10       1
endeavour,               2     5    10     9    39   138   314     8     8    -8       1
as                       2     5     2     2    50   140   404     0     0   -11     422
figures                  2     5     7     7    59   141   262     6     6    -9       8
available                2     5     9     9    67   143   159     2     2    -8      12
available                2     5     9     9    73   143   164     8     8    -6      12
*Off-screen              2   -99     9     9   -99   -99   162   -99   -99   -99     -99
all.                     3     1     4     3     0   145   159     0     0     0     167
Life                     3     1     4     4     6   146   175     1     1    -6      56
Life                     3     1     4     4     8   146    83     3     3    -2      56
expectancy               3     1    10    10    17   147   157     7     7    -9       2
expectancy               3     1    10    10    15   147   155     5     5     2       2
42.5                     3     1     4     3    27   149   220     3     3   -12     -99
years,                   3     1     6     5    29   150   464     0     0    -2     104
years,                   3     1     6     5    33   150   256     4     4    -4     104
years,                   3     1     6     5    30   150   201     1     1     3     104
42.5                     3     1     4     3    28   149   192     4     4     2     -99
25                       3     1     2     2    37   151   142     1     1    -9     -99
out                      3     1     3     3    39   152   225     0     0    -2     113
of                       3     1     2     2    43   153   339     0     0    -4    1757
every                    3     1     5     5    49   154   222     3     3    -6      45
100                      3     1     3     3    55   155   213     3     3    -6     -99
children                 3     1     8     8    62   156   182     6     6    -7      43
before                   3     1     6     6    70   158   167     1     1    -8      50
before                   3     1     6     6    73   158   163     4     4    -3      50
they                     3     1     4     4    80   159   106     4     4    -7     258
per                      3     2     3     3    14   163   236     1     1   -99      36
cent                     3     2     4     4    19   164   123     2     2    -5      30
of                       3     2     2     2    24   165   138     2     2    -5    1757
population               3     2    10    10    31   167   163     2     2    -7      11
population               3     2    10    10    36   167   197     7     7    -5      11
undernourished           3     2    14    14    50   169   251     6     6   -14       1
undernourished           3     2    14    14    54   169   247    10    10    -4       1
undernourished           3     2    14    14    53   169   116     9     9     1       1
only                     3     2     4     4    65   171   176     2     2   -12      97
only                     3     2     4     4    67   171   184     4     4    -2      97
third                    3     2     5     5    74   173   171     4     4    -7       7
*Off-screen              3   -99     5     5   -99   -99    70   -99   -99   -99     -99
*Blink                   3   -99     5     5   -99   -99    73   -99   -99   -99     -99
the                      3     3     3     3     2   175   136     2     2   -99    3511
adults                   3     3     6     6     5   176    57     1     1    -3       3
adults                   3     3     6     6     9   176   115     5     5    -4       3
read                     3     3     4     4    18   178   212     3     3    -9       9
and                      3     3     3     3    21   179   124     1     1    -3    1283
write.                   3     3     6     5    28   180   239     4     4    -7      10
in                       3     3     2     2    39   183   153     1     1   -11    1091
is,                      3     3     3     2    37   182   198     3     3     2     717
unpleasant               3     3    10    10    46   185   525     0     0    -9       4
