WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
Lesley                   1     1     6     6     2     1   146     2     2     0       9
Lesley                   1     1     6     6     6     1   173     6     6    -4       9
Monk,                    1     1     5     4    11     2   232     4     4    -5       2
51-year-old              1     1    11    11    19     4   128     4     4    -8     -99
*Blink                   1   -99    11    11   -99   -99   186   -99   -99   -99     -99
from                     1     1     4     4    31     5   146     4     4   -99     248
Burnley,                 1     1     8     7    37     6    65     5     5    -6       1
Burnley,                 1     1     8     7    37     6   237     5     5     0       1
explains                 1     1     8     8    45     7   224     4     4    -8       7
explains                 1     1     8     8    49     7    94     8     8    -4       7
Mark                     1     1     4     4    54     9   247     1     1    -5      10
MacKenzie                1     1     9     9    62    10   334     4     4    -8       1
she                      1     1     3     3    72    12   259     0     0   -10      91
and                      1     1     3     3    76    13   163     0     0    -4    1283
and                      1     1     3     3    79    13   138     3     3    -3    1283
team                     1     2     4     4     5    15   224     1     1   -99      12
huskies                  1     2     7     7    18    17   140     6     6   -13       2
*Blink                   1   -99     7     7   -99   -99    52   -99   -99   -99     -99
going                    1     2     5     5    28    19   124     4     4   -99      39
out                      1     2     3     3    35    21    86     0     0    -7     113
flat                     1     2     4     4    34    20   109     4     4     1       7
conquer                  1     2     7     7    44    23   296     2     2   -10       2
out                      1     2     3     3    37    21   181     2     2     7     113
conquer                  1     2     7     7    43    23   102     1     1    -6       2
wastes                   1     2     6     6    57    25   186     3     3   -14       1
the                      1     2     3     3    52    24   189     2     2     5    3511
wastes                   1     2     6     6    58    25   205     4     4    -6       1
Alaska.                  1     2     7     6    67    27   479     3     3    -9       3
While                    1     3     5     5     5    28   209     5     5   -99      43
are                      1     3     3     3    11    30   198     1     1    -6     351
reading                  1     3     7     7    17    31   296     3     3    -6       5
this,                    1     3     5     4    23    32   125     1     1    -6     293
Monk                     1     3     4     4    38    34   254     3     3   -15       2
taking                   1     3     6     6    43    36   220     0     0    -5      11
taking                   1     3     6     6    47    36   168     4     4    -4      11
her                      1     3     3     3    53    37   188     3     3    -6     107
her                      1     3     3     3    52    37   234     2     2     1     107
for                      1     3     3     3    60    39   194     1     1    -8     519
walk.                    1     3     5     4    66    41   211     1     1    -6       5
for                      1     3     3     3    62    39   151     3     3     4     519
Sixteen                  1     3     7     7    73    42   263     2     2   -11       1
them                     1     4     4     4     3    44   185     0     0   -99      80
not                      1     4     3     3    21    48   197     0     0   -18     277
just                     1     4     4     4    25    49   173     0     0    -4      75
just                     1     4     4     4    29    49   216     4     4    -4      75
quick                    1     4     5     5    36    52   209     0     0    -7       2
once-round-the-park.     1     4    20    19    46    53   197     4     4   -10     -99
once-round-the-park.     1     4    20    19    44    53   186     2     2     2     -99
once-round-the-park.     1     4    20    19    52    53   209    10    10    -8     -99
once-round-the-park.     1     4    20    19    49    53   175     7     7     3     -99
once-round-the-park.     1     4    20    19    61    53   165    19    19   -12     -99
once-round-the-park.     1     4    20    19    58    53   241    16    16     3     -99
All                      1     4     3     3    66    54   328     3     3    -8     167
All                      1     4     3     3    63    54    68     0     0     3     167
being                    1     4     5     5    72    55    60     5     5    -9      54
51-year-old              1     5    11    11     7    58    63     3     3   -99     -99
51-year-old              1     5    11    11     5    58   206     1     1     2     -99
personal                 1     5     8     8    24    59   165     8     8   -19       4
personal                 1     5     8     8    20    59   217     4     4     4       4
trainer                  1     5     7     7    28    60    93     3     3    -8       2
from                     1     5     4     4    33    61   147     0     0    -5     248
Lancashire               1     5    10    10    41    62   219     3     3    -8       2
from                     1     5     4     4    35    61   170     2     2     6     248
now                      1     5     3     3    52    64   190     0     0   -17     107
is                       1     5     2     2    50    63   210     1     1     2     717
now                      1     5     3     3    54    64   192     2     2    -4     107
one                      1     5     3     3    57    65   241     1     1    -3     176
day                      1     5     3     3    60    66   311     0     0    -3      35
into                     1     5     4     4    65    67   345     1     1    -5      82
into                     1     5     4     4    64    67   124     0     0     1      82
an                       1     5     2     2    71    68   286     2     2    -7     195
1,100-                   1     5     6     5    73    69   400     1     1    -2     -99
trek                     2     1     4     4     5    71   373     0     0     0       1
trek                     2     1     4     4     9    71   202     4     4    -4       1
across                   2     1     6     6    15    72   315     5     5    -6      28
frozen                   2     1     6     6    24    74   214     3     3    -9       2
Alaskan                  2     1     7     7    28    75   177     0     0    -4       2
Alaskan                  2     1     7     7    33    75   209     5     5    -5       2
wilderness,              2     1    11    10    42    76   254     6     6    -9       3
weeks                    2     5     5     5    51   133    90     0     0   -99      15
the                      2     1     3     3    51    77   131     3     3   -99    3511
only                     2     1     4     4    54    78   281     2     2    -3      97
British                  2     1     7     7    60    79   230     3     3    -6      77
competitor               2     1    10    10    69    80   271     4     4    -9       1
in                       2     1     2     2    77    81   111     1     1    -8    1091
Iditarod,                2     2     9     8    18    84   157     6     6   -99       4
Iditarod,                2     2     9     8    16    84   531     4     4     2       4
most                     2     2     4     4    27    86   273     1     1   -11      93
most                     2     2     4     4    29    86   130     3     3    -2      93
demanding                2     2     9     9    36    87   233     5     5    -7       3
demanding                2     2     9     9    34    87   160     3     3     2       3
dog-sled                 2     2     8     8    44    88   200     3     3   -10     -99
dog-sled                 2     2     8     8    43    88   195     2     2     1     -99
dog-sled                 2     2     8     8    48    88   186     7     7    -5     -99
race                     2     2     4     4    52    89   283     2     2    -4      12
earth.                   2     2     6     5    58    91   169     0     0    -6       8
on                       2     2     2     2    55    90   177     0     0     3     417
While                    2     2     5     5    70    92   222     1     1   -15      43
the                      2     2     3     3    75    93   174     0     0    -5    3511
winner                   2     3     6     6     4    94    75     4     4   -99       2
event                    2     3     5     5    18    97    86     5     5   -14       6
event                    2     3     5     5    17    97   201     4     4     1       6
billed                   2     3     6     6    23    98   259     4     4    -6       2
billed                   2     3     6     6    22    98   220     3     3     1       2
'The                     2     3     4     3    33   100   269     4     3   -11    3511
Great                    2     3     5     5    39   102   177     0     0    -6      31
Great                    2     3     5     5    43   102   356     4     4    -4      31
Race                     2     3     4     4    48   103   253     3     3    -5      12
Last                     2     3     4     4    57   106   246     0     0    -9      73
weeks                    2     5     5     5    55   133    54     4     4   -99      15
Great                    2     3     5     5    62   107   120     0     0   -99      31
Place'                   2     3     6     5    69   108   275     1     1    -7      22
will                     2     3     4     4    76   109   249     1     1    -7     210
sipping                  2     4     7     7     8   111   197     5     5   -99       1
sipping                  2     4     7     7     6   111   238     3     3     2       1
victory                  2     4     7     7    16   112   236     5     5   -10       4
victory                  2     4     7     7    14   112   362     3     3     2       4
champagne                2     4     9     9    24   113   186     5     5   -10       1
champagne                2     4     9     9    23   113   186     4     4     1       1
front                    2     4     5     5    35   115   207     3     3   -12       3
in                       2     4     2     2    31   114   116     2     2     4    1091
roaring                  2     4     7     7    45   118    86     2     2   -14       1
fire                     2     4     4     4    52   119   199     1     1    -7       7
inside                   2     4     6     6    58   120   246     2     2    -6       7
10                       2     4     2     2    68   122   203     2     2   -10     -99
Lesley                   2     5     6     6     5   124   264     5     5   -99       9
other                    2     5     5     5    17   127   202     2     2   -12      78
67                       2     5     2     2    22   128   200     1     1    -5     -99
mushers                  2     5     7     7    29   129   214     5     5    -7       5
mushers                  2     5     7     7    26   129   258     2     2     3       5
can                      2     5     3     3    35   130    96     3     3    -9     123
expect                   2     5     6     6    37   131   146     1     1    -2       6
expect                   2     5     6     6    39   131   175     3     3    -2       6
several                  2     5     7     7    46   132   187     3     3    -7      14
can                      2     5     3     3    33   130   223     1     1    13     123
can                      2     5     3     3    35   130   179     3     3    -2     123
several                  2     5     7     7    43   132   138     0     0    -8      14
several                  2     5     7     7    50   132   162     7     7    -7      14
weeks                    2     5     5     5    54   133   249     3     3    -4      15
trail,                   2     5     6     5    64   136   280     0     0   -10       7
weeks                    2     5     5     5    55   133   180     4     4     9      15
weeks                    2     5     5     5    52   133   179     1     1     3      15
on                       2     5     2     2    58   134   269     1     1    -6     417
trail,                   2     5     6     5    65   136   422     1     1    -7       7
which                    2     5     5     5    72   137   445     1     1    -7     152
which                    2     5     5     5    71   137   127     0     0     1     152
will                     3     1     4     4     4   138   223     4     4     0     210
them                     3     1     4     4    11   140   160     1     1    -7      80
push                     3     1     4     4     9   139   169     4     4     2       3
to                       3     1     2     2    17   141   229     2     2    -8    1597
limits                   3     1     6     6    26   143   261     4     4    -9       3
their                    3     1     5     5    37   145   240     5     5   -11     225
endurance.               3     1    10     9    45   146    99     7     7    -8       1
Polar                    3     1     5     5    53   147   224     4     4    -8       1
bears,                   3     1     6     5    58   148   357     3     3    -5       3
fragile                  3     1     7     7    65   149   260     3     3    -7       3
fragile                  3     1     7     7    68   149   142     6     6    -3       3
river-ice                3     1     9     9    74   150   343     4     4    -6     -99
river-ice                3     1     9     9    78   150   104     8     8    -4     -99
temperatures             3     2    12    12     5   152    91     1     1   -99       1
*Blink                   3   -99    12    12   -99   -99   231   -99   -99   -99     -99
temperatures             3     2    12    12    12   152   133     8     8   -99       1
temperatures             3     2    12    12    15   152    91    11    11    -3       1
temperatures             3     2    12    12    14   152   110    10    10     1       1
temperatures             3     2    12    12    10   152   182     6     6     4       1
regularly                3     2     9     9    24   153   179     7     7   -14       5
regularly                3     2     9     9    21   153   193     4     4     3       5
below                    3     2     5     5    32   154   524     5     5   -11       5
are                      3     2     3     3    39   156    99     1     1    -7     351
-60C                     3     2     4     4    37   155   240     4     4     2     -99
just                     3     2     4     4    45   157   230     3     3    -8      75
some                     3     2     4     4    50   158   223     3     3    -5      86
optional                 3     2     8     8    59   161   181     0     0    -9       2
optional                 3     2     8     8    63   161   112     4     4    -4       2
extras                   3     2     6     6    71   162   397     3     3    -8       1
optional                 3     2     8     8    64   161   173     5     5     7       2
on                       3     2     2     2    75   163   142     0     0   -11     417
tour                     3     3     4     4     4   165   240     4     4   -99       7
itinerary                3     3     9     9    11   166   257     6     6    -7       1
itinerary                3     3     9     9     5   166   306     0     0     6       1
that                     3     3     4     4    15   167   111     0     0   -10     871
checkpoints              3     5    11    11    21   197    76     1     1   -99       2
checkpoints              3     5    11    11    26   197   117     6     6    -5       2
requires                 3     3     8     8    26   168    56     6     6   -99       5
requires                 3     3     8     8    20   168   190     0     0     6       5
requires                 3     3     8     8    26   168   192     6     6    -6       5
sleep                    3     3     5     5    33   169   283     4     4    -7       4
