WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
As                     -99     0     0     0     0     1     0     0     0     0       0
ever,                    1     1     5     4     4     2   270     1     1     1      38
market                   1     1     6     6    13     3   192     4     4     2      19
trends                   1     1     6     6    21     4   206     5     5     3       1
are                    -99     0     0     0     0     5     0     0     0     0       0
against                  1     1     7     7    32     6   160     5     5     4      36
against                  1     1     7     7    34     6   274     7     7    10      36
against                  1     1     7     7    28     6   248     1     1    11      36
the                    -99     0     0     0     0     7     0     0     0     0       0
way                      1     1     3     3    42     8   238     3     3     5      58
of                       1     1     2     2    44     9   185     1     1     9    1757
life                   -99     0     0     0     0    10     0     0     0     0       0
of                     -99     0     0     0     0    11     0     0     0     0       0
a                        1     1     1     1    54    12   259     0     0     6    1434
marginalised             1     1    12    12    63    13   203     7     7     8       1
marginalised             1     1    12    12    62    13    98     6     6    12       1
community.               1     1    10     9    69    14   208     0     0     7      10
community.               1     1    10     9    74    14   159     5     5    13      10
The                    -99     0     0     0     0    15     0     0     0     0       0
evidence                 1     2     8     8     7    16    66     3     3    14       8
of                     -99     0     0     0     0    17     0     0     0     0       0
the                    -99     0     0     0     0    18     0     0     0     0       0
annual                   1     2     6     6    25    19   174     5     5    15       5
Caravan                  1     2     7     7    34    20   306     7     7    16       3
Caravan                  1     2     7     7    32    20   209     5     5    17       3
Caravan                  1     2     7     7    29    20   222     2     2    18       3
Show,                  -99     0     0     0     0    21     0     0     0     0       0
which                  -99     0     0     0     0    22     0     0     0     0       0
opened                   1     2     6     6    49    23   234     2     2    19       5
in                     -99     0     0     0     0    24     0     0     0     0       0
Birmingham               1     2    10    10    58    25   188     1     1    20       3
yesterday,               1     2    10     9    70    26   191     2     2    21      16
is                     -99     0     0     0     0    27     0     0     0     0       0
that                     1     3     4     4     7    28   168     4     4    22     871
the                    -99     0     0     0     0    29     0     0     0     0       0
traditional            -99     0     0     0     0    30     0     0     0     0       0
caravan,                 1     3     8     7    25    31   171     1     1    23       3
caravan,                 1     3     8     7    30    31   124     6     6    24       3
the                    -99     0     0     0     0    32     0     0     0     0       0
wheeled                  1     3     7     7    42    33   242     5     5    25       2
kitchenette              1     3    11    11    51    34   262     6     6    26       1
that                   -99     0     0     0     0    35     0     0     0     0       0
you                      1     3     3     3    62    36   222     0     0    27     179
attach                   1     3     6     6    72    37   141     6     6    28       1
to                     -99     0     0     0     0    38     0     0     0     0       0
the                    -99     0     0     0     0    39     0     0     0     0       0
back                   -99     0     0     0     0    40     0     0     0     0       0
of                       1     4     2     2     7    41   167     2     2    29    1757
a                      -99     0     0     0     0    42     0     0     0     0       0
car,                   -99     0     0     0     0    43     0     0     0     0       0
is                     -99     0     0     0     0    44     0     0     0     0       0
being                  -99     0     0     0     0    45     0     0     0     0       0
ousted                   1     4     6     6    24    46   225     0     0    30       1
-                      -99     0     0     0     0    47     0     0     0     0       0
much                     1     4     4     4    33    48   167     0     0    31      97
in                     -99     0     0     0     0    49     0     0     0     0       0
the                    -99     0     0     0     0    50     0     0     0     0       0
manner                   1     4     6     6    46    51   188     1     1    32       4
of                     -99     0     0     0     0    52     0     0     0     0       0
red                    -99     0     0     0     0    53     0     0     0     0       0
squirrels                1     4     9     9    59    54   261     0     0    33       1
squirrels                1     4     9     9    65    54   163     6     6    34       1
by                       1     4     2     2    71    55   274     2     2    35     252
grey                   -99     0     0     0     0    56     0     0     0     0       0
-                      -99     0     0     0     0    57     0     0     0     0       0
by                     -99     0     0     0     0    58     0     0     0     0       0
the                    -99     0     0     0     0    59     0     0     0     0       0
all-in-one               1     5    10    10     7    60   225     0     0    36     -99
all-in-one               1     5    10    10    15    60   207     8     8    37     -99
all-in-one               1     5    10    10    15    60   189     8     8    39     -99
all-in-one               1     5    10    10    10    60   188     3     3    40     -99
mobile                   1     5     6     6    23    61   276     5     5    38      10
home.                  -99     0     0     0     0    62     0     0     0     0       0
Caravanners              1     5    11    11    43    63   218     8     8    41       1
have                   -99     0     0     0     0    64     0     0     0     0       0
been                     1     5     4     4    55    65   224     3     3    42     178
a                      -99     0     0     0     0    66     0     0     0     0       0
despised                 1     5     8     8    61    67   185     2     2    43       2
despised                 1     5     8     8    64    67   202     5     5    45       2
minority                 1     5     8     8    70    68   230     2     2    44       7
for                      1     5     3     3    77    69   322     0     0    46     519
too                      2     1     3     3     2    70   300     2     2    47      56
long.                  -99     0     0     0     0    71     0     0     0     0       0
They                     2     1     4     4    14    72   169     4     4    49     258
may                    -99     0     0     0     0    73     0     0     0     0       0
not                      2     1     3     3    21    74   135     2     2    48     277
have                     2     1     4     4    25    75   147     2     2    50     361
known                    2     1     5     5    31    76   263     3     3    51      16
quite                  -99     0     0     0     0    77     0     0     0     0       0
how                      2     1     3     3    42    78   200     2     2    52      59
much                   -99     0     0     0     0    79     0     0     0     0       0
they                     2     1     4     4    50    80   179     1     1    53     258
were                   -99     0     0     0     0    81     0     0     0     0       0
despised               -99     0     0     0     0    82     0     0     0     0       0
by                       2     1     2     2    68    83   138     0     0    54     252
the                    -99     0     0     0     0    84     0     0     0     0       0
drivers                  2     2     7     7     3    85   277     3     3    55       8
of                     -99     0     0     0     0    86     0     0     0     0       0
unencumbered             2     2    12    12    19    87   271     8     8    56       1
unencumbered             2     2    12    12    16    87   193     5     5    58       1
vehicles                 2     2     8     8    28    88   146     4     4    57       2
travelling               2     2    10    10    40    89   170     7     7    59       2
behind                   2     2     6     6    50    90   160     6     6    60      16
their                  -99     0     0     0     0    91     0     0     0     0       0
swaying                  2     2     7     7    61    92   153     4     4    61       3
boxes                    2     2     5     5    69    93   147     4     4    62       2
on                       2     2     2     2    72    94   153     1     1    63     417
a                      -99     0     0     0     0    95     0     0     0     0       0
motorway,                2     3     9     8     5    96   279     5     5    64       2
but                    -99     0     0     0     0    97     0     0     0     0       0
they                   -99     0     0     0     0    98     0     0     0     0       0
sensed                   2     3     6     6    24    99   186     5     5    65       1
that                   -99     0     0     0     0   100     0     0     0     0       0
they                   -99     0     0     0     0   101     0     0     0     0       0
were                     2     3     4     4    37   102   152     1     1    66     106
discriminated            2     3    13    13    46   103   196     5     5    67       1
against                  2     3     7     7    57   104   141     2     2    68      36
by                       2     3     2     2    64   105    74     1     1    69     252
the                    -99     0     0     0     0   106     0     0     0     0       0
mainstream.              2     4    11    10     7   107   211     7     7    70       2
And                    -99     0     0     0     0   108     0     0     0     0       0
they                   -99     0     0     0     0   109     0     0     0     0       0
knew                     2     4     4     4    23   110   216     2     2    71       7
that                   -99     0     0     0     0   111     0     0     0     0       0
they                   -99     0     0     0     0   112     0     0     0     0       0
were                     2     4     4     4    36   113   171     0     0    72     106
under-represented        2     4    17    17    48   114   234     7     7    73     -99
in                       2     4     2     2    61   115   249     2     2    74    1091
Parliament,              2     4    11    10    73   116   152    11    11    75      14
with                   -99     0     0     0     0   117     0     0     0     0       0
only                   -99     0     0     0     0   118     0     0     0     0       0
one                    -99     0     0     0     0   119     0     0     0     0       0
of                     -99     0     0     0     0   120     0     0     0     0       0
their                  -99     0     0     0     0   121     0     0     0     0       0
number,                  2     5     7     6    20   122   190     2     2    76      18
Margaret                 2     5     8     8    32   123   204     6     6    77       8
Beckett,                 2     5     8     7    40   124   196     5     5    78       3
in                     -99     0     0     0     0   125     0     0     0     0       0
the                    -99     0     0     0     0   126     0     0     0     0       0
Cabinet.                 2     5     8     7    53   127   245     2     2    79       5
Mobile                   2     5     6     6    67   128   233     3     3    80      10
homes,                   2     5     6     5    73   129   432     2     2    81       5
meanwhile,               3     1    10     9     3   130   271     3     3    82      12
have                   -99     0     0     0     0   131     0     0     0     0       0
shaken                   3     1     6     6    17   132   176     1     1    83       1
off                    -99     0     0     0     0   133     0     0     0     0       0
their                    3     1     5     5    28   134   150     1     1    84     225
image                  -99     0     0     0     0   135     0     0     0     0       0
as                       3     1     2     2    39   136   181     0     0    85     422
overgrown                3     1     9     9    50   137   208     8     8    86       1
camper                   3     1     6     6    55   138   199     3     3    87       1
vans                   -99     0     0     0     0   139     0     0     0     0       0
and                      3     1     3     3    67   140   156     3     3    88    1283
become                 -99     0     0     0     0   141     0     0     0     0       0
fashionable,             3     2    12    11     6   142   214     6     6    89       2
with                   -99     0     0     0     0   143     0     0     0     0       0
the                    -99     0     0     0     0   144     0     0     0     0       0
help                     3     2     4     4    23   145   224     1     1    90      21
of                     -99     0     0     0     0   146     0     0     0     0       0
air-conditioning,        3     2    17    16    36   147   245     6     6    91     -99
built-in                 3     2     8     8    51   148   206     3     3    92     -99
dishwashers              3     2    11    11    60   149   253     3     3    93       1
and                    -99     0     0     0     0   150     0     0     0     0       0
all                      3     2     3     3    75   151   203     2     2    94     167
mod                    -99     0     0     0     0   152     0     0     0     0       0
cons.                  -99     0     0     0     0   153     0     0     0     0       0
Surely,                  3     3     7     6     7   154   174     1     1    95       7
caravan-owners           3     3    14    14    17   155   199     3     3    96     -99
caravan-owners           3     3    14    14    27   155   188    13    13    97     -99
should                   3     3     6     6    35   156   197     6     6    98      88
react                  -99     0     0     0     0   157     0     0     0     0       0
by                     -99     0     0     0     0   158     0     0     0     0       0
going                    3     3     5     5    47   159   233     2     2    99      39
in                     -99     0     0     0     0   160     0     0     0     0       0
the                    -99     0     0     0     0   161     0     0     0     0       0
opposite                 3     3     8     8    59   162   246     1     1   100       2
direction,               3     3    10     9    67   163   169     0     0   101       4
back                   -99     0     0     0     0   164     0     0     0     0       0
to                     -99     0     0     0     0   165     0     0     0     0       0
the                      3     4     3     3     8   166   150     0     0   102    3511
simpler                -99     0     0     0     0   167     0     0     0     0       0
holiday                  3     4     7     7    24   168   276     4     4   103       4
life                   -99     0     0     0     0   169     0     0     0     0       0
that                     3     4     4     4    34   170   150     1     1   104     871
is                     -99     0     0     0     0   171     0     0     0     0       0
true                   -99     0     0     0     0   172     0     0     0     0       0
to                     -99     0     0     0     0   173     0     0     0     0       0
their                    3     4     5     5    49   174   192     0     0   105     225
origins.                 3     4     8     7    56   175   301     1     1   106       2
They                     3     4     4     4    68   176   193     4     4   107     258
could                  -99     0     0     0     0   177     0     0     0     0       0
invent                   3     5     6     6     6   178   160     6     6   108       2
a                      -99     0     0     0     0   179     0     0     0     0       0
more                   -99     0     0     0     0   180     0     0     0     0       0
basic                  -99     0     0     0     0   181     0     0     0     0       0
and                    -99     0     0     0     0   182     0     0     0     0       0
portable                 3     5     8     8    24   183   176     0     0   109       2
portable                 3     5     8     8    32   183   213     8     8   110       2
form                   -99     0     0     0     0   184     0     0     0     0       0
of                     -99     0     0     0     0   185     0     0     0     0       0
accommodation.           3     5    14    13    44   186   217     3     3   111       1
And                      3     5     3     3    59   187   201     3     3   112    1283
call                   -99     0     0     0     0   188     0     0     0     0       0
it                       3     5     2     2    67   189   253     2     2   113     544
a                      -99     0     0     0     0   190     0     0     0     0       0
tent.                    3     5     5     4    70   191   315     0     0   114       2
Noam                   -99     0     0     0     0   192     0     0     0     0       0
Chomsky,                 4     1     8     7     7   193   254     2     2   115       5
one                      4     1     3     3    15   194   187     1     1   116     176
of                     -99     0     0     0     0   195     0     0     0     0       0
America's                4     1     9     9    28   196   189     7     7   117     -99
leading                  4     1     7     7    37   197   164     6     6   118       5
philosophers             4     1    12    12    47   198   159     8     8   119       1
and                    -99     0     0     0     0   199     0     0     0     0       0
an                       4     1     2     2    58   200   229     2     2   120     195
icon                   -99     0     0     0     0   201     0     0     0     0       0
of                     -99     0     0     0     0   202     0     0     0     0       0
the                      4     1     3     3    70   203   161     3     3   121    3511
radical                  4     1     7     7    73   204   113     2     2   122       3
