WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
The                    -99     0     0     0     0     1     0     0     0     0       0
money                    1     1     5     5     5     2   188     1     1     1      37
ain't                    1     1     5     5    12     3   300     2     2     2     -99
ain't                    1     1     5     5    10     3   172     0     0     3     -99
the                      1     1     3     3    16     4   172     0     0     4    3511
problem.                 1     1     8     7    23     5   213     3     3     5      24
problem.                 1     1     8     7    28     5   119     8     8     6      24
It's                   -99     0     0     0     0     6     0     0     0     0       0
what                     1     1     4     4    36     7   213     2     2     7     125
you                      1     1     3     3    41     8   135     2     2     8     179
do                     -99     0     0     0     0     9     0     0     0     0       0
with                     1     1     4     4    48    10   283     2     2     9     393
it.                      1     1     3     2    51    11   171     0     0    10     544
The                    -99     0     0     0     0    12     0     0     0     0       0
developed                1     1     9     9    65    13   188     2     2    12       4
developed                1     1     9     9    70    13   174     7     7    13       4
developed                1     1     9     9    69    13   122     6     6    15       4
world                    1     1     5     5    77    14   229     4     4    14      60
has                    -99     0     0     0     0    15     0     0     0     0       0
taken                    1     2     5     5     6    16   155     2     2    16      21
on                     -99     0     0     0     0    17     0     0     0     0       0
board                    1     2     5     5    13    18   157     0     0    18       2
the                      1     2     3     3    19    19   153     0     0    17    3511
task                     1     2     4     4    25    20   164     2     2    19       6
of                       1     2     2     2    30    21   162     2     2    20    1757
rebuilding               1     2    10    10    38    22   289     7     7    21       1
the                    -99     0     0     0     0    23     0     0     0     0       0
shattered                1     2     9     9    51    24   235     5     5    22       3
economy                  1     2     7     7    61    25   207     5     5    23      17
of                     -99     0     0     0     0    26     0     0     0     0       0
Afghanistan              1     2    11    11    71    27   277     4     4    24       7
Afghanistan              1     2    11    11    76    27   187     9     9    25       7
and                    -99     0     0     0     0    28     0     0     0     0       0
has                      1     3     3     3     6    29   173     2     2    26     239
just                   -99     0     0     0     0    30     0     0     0     0       0
pledged                  1     3     7     7    14    31   178     1     1    27       2
$1.8bn                   1     3     6     5    22    32   208     1     1    28     -99
$1.8bn                   1     3     6     5    27    32   210     6     6    30     -99
$1.8bn                   1     3     6     5    25    32   150     4     4    37     -99
(œ1.3bn)                 1     3     8     5    28    33   159     0    -1    29     -99
(œ1.3bn)                 1     3     8     5    32    33   390     4     3    32     -99
(œ1.3bn)                 1     3     8     5    34    33   152     6     5    33     -99
(œ1.3bn)                 1     3     8     5    35    33   540     7     6    36     -99
(œ1.3bn)                 1     3     8     5    28    33   151     0    -1    38     -99
in                       1     3     2     2    37    34   174     0     0    39    1091
the                      1     3     3     3    41    35   396     1     1    34    3511
first                    1     3     5     5    45    36    95     1     1    35      87
first                    1     3     5     5    45    36   196     1     1    40      87
year                     1     3     4     4    51    37   180     1     1    41      51
year                     1     3     4     4    53    37   118     3     3    42      51
to                     -99     0     0     0     0    38     0     0     0     0       0
this                     1     3     4     4    62    39   145     4     4    43     293
this                     1     3     4     4    60    39   103     2     2    44     293
this                     1     3     4     4    60    39   246     2     2    48     293
end,                     1     3     4     3    67    40   192     4     4    45      32
