WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
The                    -99     0     0     0     0     1     0     0     0     0       0
renaissance              1     1    11    11     6     2   143     2     2     1       1
renaissance              1     1    11    11     8     2   120     4     4     2       1
renaissance              1     1    11    11    14     2   150    10    10     3       1
in                     -99     0     0     0     0     3     0     0     0     0       0
children's               1     1    10    10    24     4   180     5     5     4     -99
children's               1     1    10    10    27     4    90     8     8     5     -99
literature               1     1    10    10    37     5   223     7     7     6      12
is                     -99     0     0     0     0     6     0     0     0     0       0
turning                  1     1     7     7    48     7   162     4     4     7       4
out                    -99     0     0     0     0     8     0     0     0     0       0
to                       1     1     2     2    58     9   278     2     2     9    1597
be                     -99     0     0     0     0    10     0     0     0     0       0
one                      1     1     3     3    63    11    65     1     1    10     176
of                       1     1     2     2    67    12   118     1     1    11    1757
the                    -99     0     0     0     0    13     0     0     0     0       0
most                     1     1     4     4    76    14   108     3     3    12      93
striking               -99     0     0     0     0    15     0     0     0     0       0
cultural                 1     2     8     8    12    16   193     3     3    13       7
cultural                 1     2     8     8    15    16   169     6     6    14       7
characteristics          1     2    15    15    25    17   212     7     7    15       1
characteristics          1     2    15    15    32    17   128    14    14    16       1
of                     -99     0     0     0     0    18     0     0     0     0       0
our                    -99     0     0     0     0    19     0     0     0     0       0
times.                   1     2     6     5    42    20   200     1     1    17      23
Whether                  1     2     7     7    53    21   226     5     5    18      37
we                     -99     0     0     0     0    22     0     0     0     0       0
are                      1     2     3     3    62    23   194     3     3    19     351
reassessing              1     2    11    11    68    24   251     5     5    20       1
the                      1     2     3     3    77    25   192     2     2    21    3511
achievements           -99     0     0     0     0    26     0     0     0     0       0
of                     -99     0     0     0     0    27     0     0     0     0       0
the                      1     3     3     3    18    28   169     2     2    22    3511
past,                    1     3     5     4    24    29   152     4     4    23      27
as                     -99     0     0     0     0    30     0     0     0     0       0
with                     1     3     4     4    32    31   194     3     3    24     393
the                    -99     0     0     0     0    32     0     0     0     0       0
film                     1     3     4     4    41    33   203     3     3    25      20
of                     -99     0     0     0     0    34     0     0     0     0       0
The                    -99     0     0     0     0    35     0     0     0     0       0
Lord                     1     3     4     4    52    36   188     2     2    26       8
of                     -99     0     0     0     0    37     0     0     0     0       0
the                    -99     0     0     0     0    38     0     0     0     0       0
Rings,                   1     3     6     5    62    39   102     0     0    27       5
or                       1     3     2     2    70    40    66     1     1    28     194
falling                  1     3     7     7    77    41   138     5     5    29       5
in                     -99     0     0     0     0    42     0     0     0     0       0
love                   -99     0     0     0     0    43     0     0     0     0       0
with                   -99     0     0     0     0    44     0     0     0     0       0
current                  1     4     7     7    17    45   201     4     4    30      15
current                  1     4     7     7    17    45   230     4     4    32      15
child-heroes             1     4    12    12    26    46   226     5     5    31     -99
child-heroes             1     4    12    12    27    46   103     6     6    33     -99
child-heroes             1     4    12    12    31    46   153    10    10    34     -99
like                   -99     0     0     0     0    47     0     0     0     0       0
Harry                    1     4     5     5    41    48   257     2     2    35       3
Potter,                  1     4     7     6    49    49    89     4     4    36       3
there                    1     4     5     5    56    50   179     3     3    37     189
has                    -99     0     0     0     0    51     0     0     0     0       0
never                    1     4     5     5    67    52    77     4     4    38      28
been                     1     4     4     4    71    53    96     2     2    39     178
another                -99     0     0     0     0    54     0     0     0     0       0
time                   -99     0     0     0     0    55     0     0     0     0       0
when                     1     5     4     4    13    56   185     0     0    40     144
children's               1     5    10    10    22    57   266     4     4    41     -99
literature               1     5    10    10    29    58   207     0     0    42      12
literature               1     5    10    10    34    58   220     5     5    43      12
could                    1     5     5     5    44    59   176     4     4    44      84
command                  1     5     7     7    52    60   261     6     6    45       3
such                   -99     0     0     0     0    61     0     0     0     0       0
attention.               1     5    10     9    59    62   145     0     0    46      10
attention.               1     5    10     9    64    62   191     5     5    47      10
About                    1     5     5     5    78    63   936     4     4    48     164
six                      2     1     3     3     2    64   129     2     2    50      13
months                   2     1     6     6     7    65   119     3     3    51      14
ago                      2     1     3     3    12    66    96     1     1    52      29
I                      -99     0     0     0     0    67     0     0     0     0       0
wrote                    2     1     5     5    19    68   118     2     2    53      16
on                       2     1     2     2    24    69   166     1     1    54     417
these                    2     1     5     5    31    70   170     5     5    55      73
pages                  -99     0     0     0     0    71     0     0     0     0       0
that                     2     1     4     4    38    72   150     0     0    56     871
Philip                   2     1     6     6    45    73   168     2     2    57       4
Pullman's                2     1     9     9    53    74   133     3     3    58     -99
Pullman's                2     1     9     9    57    74   184     7     7    59     -99
novel                    2     1     5     5    64    75   112     4     4    60       7
The                    -99     0     0     0     0    76     0     0     0     0       0
Amber                    2     1     5     5    71    77   192     1     1    61       2
Spyglass                 2     2     8     8     7    78   340     7     7    62       2
would                    2     2     5     5     9    79   118     0     0    63     146
be                       2     2     2     2    17    80   174     2     2    64     423
a                      -99     0     0     0     0    81     0     0     0     0       0
worthy                   2     2     6     6    24    82   240     4     4    65       1
winner                   2     2     6     6    31    83   244     4     4    66       2
of                     -99     0     0     0     0    84     0     0     0     0       0
the                      2     2     3     3    39    85   164     2     2    67    3511
Booker                   2     2     6     6    46    86   172     5     5    68       1
Prize.                   2     2     6     5    52    87   122     4     4    69       6
In                     -99     0     0     0     0    88     0     0     0     0       0
the                    -99     0     0     0     0    89     0     0     0     0       0
