WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
The                      1     1     3     3     1     1   148     1     1     0    3511
renaissance              1     1    11    11     5     2   155     1     1    -4       1
renaissance              1     1    11    11     9     2    93     5     5    -4       1
in                       1     1     2     2    18     3    61     2     2    -9    1091
children's               1     1    10    10    23     4   201     4     4    -5     -99
children's               1     1    10    10    19     4   223     0     0     4     -99
children's               1     1    10    10    26     4   205     7     7    -7     -99
literature               1     1    10    10    35     5    53     5     5    -9      12
literature               1     1    10    10    35     5   164     5     5     0      12
turning                  1     1     7     7    47     7   150     3     3   -12       4
turning                  1     1     7     7    44     7   216     0     0     3       4
turning                  1     1     7     7    48     7   135     4     4    -4       4
to                       1     1     2     2    57     9   190     1     1    -9    1597
out                      1     1     3     3    54     8   202     2     2     3     113
be                       1     1     2     2    60    10    84     1     1    -6     423
one                      1     1     3     3    65    11   243     3     3    -5     176
the                      1     1     3     3    72    13   174     3     3    -7    3511
striking                 1     2     8     8     3    15   295     3     3   -99       4
cultural                 1     2     8     8    13    16    95     4     4   -10       7
characteristics          1     2    15    15    27    17   233     9     9   -14       1
characteristics          1     2    15    15    23    17   166     5     5     4       1
times.                   1     2     6     5    43    20   195     2     2   -20      23
our                      1     2     3     3    39    19   264     2     2     4      84
Whether                  1     2     7     7    54    21   279     6     6   -15      37
reassessing              1     2    11    11    67    24   223     4     4   -13       1
we                       1     2     2     2    58    22    58     2     2     9     179
are                      1     2     3     3    61    23   100     2     2    -3     351
reassessing              1     2    11    11    68    24   359     5     5    -7       1
the                      1     2     3     3    76    25   181     1     1    -8    3511
*Blink                   1   -99     3     3   -99   -99   100   -99   -99   -99     -99
reassessing              1     2    11    11    67    24   243     4     4   -99       1
reassessing              1     2    11    11    66    24   329     3     3     1       1
the                      1     2     3     3    77    25   173     2     2   -11    3511
achievements             1     3    12    12     5    26   279     5     5   -99       1
past,                    1     3     5     4    22    29   139     2     2   -17      27
with                     1     3     4     4    32    31    74     3     3   -10     393
the                      1     3     3     3    37    32   206     3     3    -5    3511
with                     1     3     4     4    29    31    98     0     0     8     393
literature               1     5    10    10    33    58    54     4     4   -99      12
the                      1     3     3     3    34    32    97     0     0   -99    3511
film                     1     3     4     4    41    33   218     3     3    -7      20
Lord                     1     3     4     4    50    36   249     0     0    -9       8
of                       1     3     2     2    44    34   231     1     1     6    1757
