WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
Lesley                   1     1     6     6     2     1   146     2     2     1       9
Lesley                   1     1     6     6     6     1   173     6     6     2       9
Monk,                    1     1     5     4    11     2   232     4     4     3       2
a                      -99     0     0     0     0     3     0     0     0     0       0
51-year-old              1     1    11    11    19     4   128     4     4     4     -99
from                     1     1     4     4    31     5   146     4     4     6     248
Burnley,                 1     1     8     7    37     6    65     5     5     7       1
Burnley,                 1     1     8     7    37     6   237     5     5     8       1
explains                 1     1     8     8    45     7   224     4     4     9       7
explains                 1     1     8     8    49     7    94     8     8    10       7
to                     -99     0     0     0     0     8     0     0     0     0       0
Mark                     1     1     4     4    54     9   247     1     1    11      10
MacKenzie                1     1     9     9    62    10   334     4     4    12       1
why                    -99     0     0     0     0    11     0     0     0     0       0
she                      1     1     3     3    72    12   259     0     0    13      91
and                      1     1     3     3    76    13   163     0     0    14    1283
and                      1     1     3     3    79    13   138     3     3    15    1283
her                    -99     0     0     0     0    14     0     0     0     0       0
team                     1     2     4     4     5    15   224     1     1    16      12
of                     -99     0     0     0     0    16     0     0     0     0       0
huskies                  1     2     7     7    18    17   140     6     6    17       2
are                    -99     0     0     0     0    18     0     0     0     0       0
going                    1     2     5     5    28    19   124     4     4    19      39
flat                     1     2     4     4    34    20   109     4     4    21       7
out                      1     2     3     3    35    21    86     0     0    20     113
out                      1     2     3     3    37    21   181     2     2    23     113
to                     -99     0     0     0     0    22     0     0     0     0       0
conquer                  1     2     7     7    44    23   296     2     2    22       2
conquer                  1     2     7     7    43    23   102     1     1    24       2
the                      1     2     3     3    52    24   189     2     2    26    3511
wastes                   1     2     6     6    57    25   186     3     3    25       1
wastes                   1     2     6     6    58    25   205     4     4    27       1
of                     -99     0     0     0     0    26     0     0     0     0       0
Alaska.                  1     2     7     6    67    27   479     3     3    28       3
While                    1     3     5     5     5    28   209     5     5    29      43
you                    -99     0     0     0     0    29     0     0     0     0       0
are                      1     3     3     3    11    30   198     1     1    30     351
reading                  1     3     7     7    17    31   296     3     3    31       5
this,                    1     3     5     4    23    32   125     1     1    32     293
Lesley                 -99     0     0     0     0    33     0     0     0     0       0
Monk                     1     3     4     4    38    34   254     3     3    33       2
is                     -99     0     0     0     0    35     0     0     0     0       0
taking                   1     3     6     6    43    36   220     0     0    34      11
taking                   1     3     6     6    47    36   168     4     4    35      11
her                      1     3     3     3    53    37   188     3     3    36     107
her                      1     3     3     3    52    37   234     2     2    37     107
dogs                   -99     0     0     0     0    38     0     0     0     0       0
for                      1     3     3     3    60    39   194     1     1    38     519
