WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
After                    1     1     5     5     3     1   172     3     3     0      62
England's                1     1     9     9     9     2   177     3     3    -6     -99
*Blink                   1   -99     9     9   -99   -99    59   -99   -99   -99     -99
overwhelming             1     1    12    12    20     3   143     4     4   -99       2
overwhelming             1     1    12    12    25     3    79     9     9    -5       2
overwhelming             1     1    12    12    25     3   136     9     9     0       2
defeat                   1     1     6     6    34     4   354     5     5    -9       1
admired                  1     1     7     7    47     7   163     4     4   -13       1
admired                  1     1     7     7    43     7   246     0     0     4       1
the                      1     1     3     3    40     6   165     1     1     3    3511
admired                  1     1     7     7    49     7   246     6     6    -9       1
Ireland                  1     1     7     7    56     8   110     5     5    -7      12
*Blink                   1   -99     7     7   -99   -99   140   -99   -99   -99     -99
how                      1     1     3     3    63    10   167     2     2   -99      59
how                      1     1     3     3    63    10    54     2     2     0      59
how                      1     1     3     3    63    10   186     2     2     0      59
long                     1     1     4     4    68    11   649     3     3    -5      43
ago                      1     1     3     3    73    12   212     3     3    -5      29
now                      1     1     3     3    78    14   121     1     1    -5     107
London                   1     2     6     6    16    18   230     4     4   -99      27
press,                   1     2     6     5    22    19   126     3     3    -6      14
press,                   1     2     6     5    25    19    98     6     6    -3      14
press,                   1     2     6     5    25    19    81     6     6     0      14
broadsheets              1     2    11    11    32    21    78     0     0    -7       1
broadsheets              1     2    11    11    37    21    60     5     5    -5       1
broadsheets              1     2    11    11    40    21   469     8     8    -3       1
sober                    1     2     5     5    31    20   252     5     5     9       1
much                     1     2     4     4    47    23   244     0     0   -16      97
xenophobic               1     2    10    10    56    25   316     1     1    -9       2
much                     1     2     4     4    50    23   354     3     3     6      97
as                       1     2     2     2    52    24   169     0     0    -2     422
as                       1     2     2     2    46    22   163     2     2     6     422
xenophobic               1     2    10    10    55    25   238     0     0    -9       2
xenophobic               1     2    10    10    63    25   265     8     8    -8       2
tabloids,                1     2     9     8    71    26   269     5     5    -8       1
tabloids,                1     2     9     8    69    26   109     3     3     2       1
even                     1     3     4     4     8    28   177     1     1   -99      84
Welsh                    1     3     5     5    14    29   320     2     2    -6       3
Welsh                    1     3     5     5    13    29   238     1     1     1       3
