WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
Rather                   1     1     6     6     3     1   229     3     3     1      42
as                       1     1     2     2     7     2   129     0     0     2     422
Basil                    1     1     5     5    15     3   178     5     5     3       1
Fawlty                 -99     0     0     0     0     4     0     0     0     0       0
couldn't                 1     1     8     8    23     5   150     0     0     4     -99
couldn't                 1     1     8     8    31     5   134     8     8     5     -99
stop                   -99     0     0     0     0     6     0     0     0     0       0
talking                  1     1     7     7    38     7   210     1     1     6       5
about                  -99     0     0     0     0     8     0     0     0     0       0
the                      1     1     3     3    54     9   225     3     3     7    3511
war                    -99     0     0     0     0    10     0     0     0     0       0
to                     -99     0     0     0     0    11     0     0     0     0       0
his                      1     1     3     3    65    12   173     3     3     8     161
German                 -99     0     0     0     0    13     0     0     0     0       0
guests,                  1     1     7     6    77    14    99     4     4     9       3
so                     -99     0     0     0     0    15     0     0     0     0       0
Peter                  -99     0     0     0     0    16     0     0     0     0       0
Hain,                  -99     0     0     0     0    17     0     0     0     0       0
the                      1     2     3     3    18    18   164     3     3    10    3511
Minister                 1     2     8     8    27    19   199     8     8    12      24
for                    -99     0     0     0     0    20     0     0     0     0       0
Europe,                  1     2     7     6    36    21   189     4     4    13      18
finds                    1     2     5     5    45    22   185     5     5    14       4
it                     -99     0     0     0     0    23     0     0     0     0       0
almost                   1     2     6     6    55    24   156     6     6    15      16
impossible               1     2    10    10    61    25   158     5     5    16      11
to                     -99     0     0     0     0    26     0     0     0     0       0
stop                     1     2     4     4    72    27   150     2     2    17      10
talking                -99     0     0     0     0    28     0     0     0     0       0
about                  -99     0     0     0     0    29     0     0     0     0       0
the                    -99     0     0     0     0    30     0     0     0     0       0
euro,                    1     3     5     4    18    31   251     0     0    19       7
even                     1     3     4     4    27    32   155     3     3    21      84
though                   1     3     6     6    34    33   232     5     5    20      37
he                     -99     0     0     0     0    34     0     0     0     0       0
knows                  -99     0     0     0     0    35     0     0     0     0       0
he                     -99     0     0     0     0    36     0     0     0     0       0
shouldn't.               1     3    10     9    49    37   247     1     1    22     -99
In                     -99     0     0     0     0    38     0     0     0     0       0
a                        1     3     1     1    66    39   140     0     0    24    1434
conversation             1     3    12    12    71    40   221     3     3    23       2
with                   -99     0     0     0     0    41     0     0     0     0       0
Le                     -99     0     0     0     0    42     0     0     0     0       0
Figaro                   1     4     6     6     8    43   216     0     0    26       2
that                   -99     0     0     0     0    44     0     0     0     0       0
can                    -99     0     0     0     0    45     0     0     0     0       0
hardly                   1     4     6     6    24    46   295     0     0    27      11
fail                   -99     0     0     0     0    47     0     0     0     0       0
to                       1     4     2     2    38    48   185     2     2    28    1597
inflame                -99     0     0     0     0    49     0     0     0     0       0
the                      1     4     3     3    47    50   206     0     0    29    3511
Treasury,                1     4     9     8    57    51   143     6     6    30       2
Mr                     -99     0     0     0     0    52     0     0     0     0       0
Hain                     1     4     4     4    68    53   243     4     4    31       6
has                      1     4     3     3    70    54    58     1     1    32     239
just                     1     4     4     4    76    55   163     3     3    33      75
floated                -99     0     0     0     0    56     0     0     0     0       0
a                      -99     0     0     0     0    57     0     0     0     0       0
detailed                 1     5     8     8    17    58   278     7     7    34       3
timetable                1     5     9     9    28    59   244     9     9    35       2
for                    -99     0     0     0     0    60     0     0     0     0       0
potential                1     5     9     9    42    61   261     9     9    36      11
British                  1     5     7     7    50    62   164     7     7    37      77
entry                  -99     0     0     0     0    63     0     0     0     0       0
into                     1     5     4     4    60    64   195     3     3    38      82
the                    -99     0     0     0     0    65     0     0     0     0       0
single                   1     5     6     6    70    66   172     4     4    39       9
single                   1     5     6     6    67    66   222     1     1    40       9
single                   1     5     6     6    68    66   240     2     2    41       9
currency,                2     1     9     8     3    67   235     3     3    42       4
pointing                 2     1     8     8    13    68   235     3     3    43       3
to                     -99     0     0     0     0    69     0     0     0     0       0
a                      -99     0     0     0     0    70     0     0     0     0       0
referendum               2     1    10    10    28    71   246     4     4    44       8
in                     -99     0     0     0     0    72     0     0     0     0       0
the                    -99     0     0     0     0    73     0     0     0     0       0
spring                   2     1     6     6    43    74    96     1     1    45       4
and                    -99     0     0     0     0    75     0     0     0     0       0
autumn                   2     1     6     6    56    76   476     3     3    47       5
of                     -99     0     0     0     0    77     0     0     0     0       0
2003.                    2     1     5     4    64    78   275     1     1    48     -99
As                     -99     0     0     0     0    79     0     0     0     0       0
it                       2     1     2     2    72    80   164     0     0    49     544
happens,                 2     2     8     7     2    81   188     2     2    50       5
Mr                     -99     0     0     0     0    82     0     0     0     0       0
Hain's                   2     2     6     6    14    83   264     2     2    51     -99
remarks                  2     2     7     7    24    84   211     5     5    52       2
were                   -99     0     0     0     0    85     0     0     0     0       0
not                    -99     0     0     0     0    86     0     0     0     0       0
part                     2     2     4     4    36    87   249     0     0    53      35
of                     -99     0     0     0     0    88     0     0     0     0       0
some                     2     2     4     4    48    89   200     4     4    54      86
plot                   -99     0     0     0     0    90     0     0     0     0       0
to                       2     2     2     2    56    91   169     2     2    55    1597
soften                   2     2     6     6    62    92   200     5     5    56       1
up                     -99     0     0     0     0    93     0     0     0     0       0
British                  2     2     7     7    71    94   101     4     4    57      77
opinion                -99     0     0     0     0    95     0     0     0     0       0
for                    -99     0     0     0     0    96     0     0     0     0       0
entry.                   2     3     6     5    13    97   202     1     1    59      11
Today                  -99     0     0     0     0    98     0     0     0     0       0
Jack                     2     3     4     4    25    99   323     0     0    60       4
Straw                    2     3     5     5    34   100   142     4     4    61       6
travels                  2     3     7     7    42   101   112     6     6    62       1
to                     -99     0     0     0     0   102     0     0     0     0       0
The                    -99     0     0     0     0   103     0     0     0     0       0
Hague                    2     3     5     5    53   104   324     2     2    64       2
to                     -99     0     0     0     0   105     0     0     0     0       0
make                     2     3     4     4    63   106   251     3     3    65      60
an                     -99     0     0     0     0   107     0     0     0     0       0
important                2     3     9     9    70   108   114     2     2    66      20
speech                 -99     0     0     0     0   109     0     0     0     0       0
on                     -99     0     0     0     0   110     0     0     0     0       0
the                    -99     0     0     0     0   111     0     0     0     0       0
future                   2     4     6     6    16   112   229     2     2    68      11
of                     -99     0     0     0     0   113     0     0     0     0       0
European                 2     4     8     8    28   114   177     4     4    69      27
institutions.            2     4    13    12    42   115   157     9     9    70       9
In                     -99     0     0     0     0   116     0     0     0     0       0
it                     -99     0     0     0     0   117     0     0     0     0       0
the                    -99     0     0     0     0   118     0     0     0     0       0
Foreign                  2     4     7     7    58   119   264     1     1    71      19
Foreign                  2     4     7     7    64   119   143     7     7    72      19
Secretary              -99     0     0     0     0   120     0     0     0     0       0
will                     2     4     4     4    78   121   174     3     3    73     210
set                    -99     0     0     0     0   122     0     0     0     0       0
out                    -99     0     0     0     0   123     0     0     0     0       0
some                   -99     0     0     0     0   124     0     0     0     0       0
of                     -99     0     0     0     0   125     0     0     0     0       0
the                    -99     0     0     0     0   126     0     0     0     0       0
latest                   2     5     6     6    25   127   216     5     5    75      13
British                  2     5     7     7    30   128   223     3     3    74      77
thinking                 2     5     8     8    39   129   227     4     4    76      10
in                     -99     0     0     0     0   130     0     0     0     0       0
advance                -99     0     0     0     0   131     0     0     0     0       0
of                       2     5     2     2    57   132   287     2     2    77    1757
the                    -99     0     0     0     0   133     0     0     0     0       0
Convention             -99     0     0     0     0   134     0     0     0     0       0
due                      2     5     3     3    74   135   232     1     1    78       4
to                     -99     0     0     0     0   136     0     0     0     0       0
begin                    3     1     5     5     3   137   224     3     3    80       6
at                     -99     0     0     0     0   138     0     0     0     0       0
the                    -99     0     0     0     0   139     0     0     0     0       0
end                      3     1     3     3    14   140   218     1     1    81      32
of                     -99     0     0     0     0   141     0     0     0     0       0
this                   -99     0     0     0     0   142     0     0     0     0       0
