WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
As                     -99     0     0     0     0     1     0     0     0     0       0
ever,                    1     1     5     4     4     2   273     1     1     1      38
market                   1     1     6     6    14     3   190     5     5     2      19
trends                   1     1     6     6    22     4   199     6     6     3       1
trends                   1     1     6     6    21     4   201     5     5     6       1
are                    -99     0     0     0     0     5     0     0     0     0       0
against                  1     1     7     7    31     6   198     4     4     4      36
against                  1     1     7     7    28     6    73     1     1     5      36
against                  1     1     7     7    30     6   172     3     3     7      36
the                      1     1     3     3    38     7    93     3     3     8    3511
way                    -99     0     0     0     0     8     0     0     0     0       0
of                       1     1     2     2    45     9   206     2     2     9    1757
life                   -99     0     0     0     0    10     0     0     0     0       0
of                       1     1     2     2    51    11   153     0     0    10    1757
a                      -99     0     0     0     0    12     0     0     0     0       0
marginalised             1     1    12    12    59    13   222     3     3    11       1
marginalised             1     1    12    12    64    13   217     8     8    12       1
community.               1     1    10     9    74    14   188     5     5    13      10
community.               1     1    10     9    77    14   154     8     8    14      10
community.               1     1    10     9    78    14   205     9     9    15      10
The                    -99     0     0     0     0    15     0     0     0     0       0
evidence                 1     2     8     8     8    16   178     4     4    16       8
of                     -99     0     0     0     0    17     0     0     0     0       0
the                      1     2     3     3    18    18   153     2     2    17    3511
annual                   1     2     6     6    25    19   234     5     5    18       5
Caravan                  1     2     7     7    32    20   190     5     5    19       3
Show,                    1     2     5     4    39    21   194     4     4    20      15
which                    1     2     5     5    46    22   183     5     5    21     152
opened                   1     2     6     6    51    23   151     4     4    22       5
in                     -99     0     0     0     0    24     0     0     0     0       0
Birmingham               1     2    10    10    61    25   164     4     4    23       3
yesterday,               1     2    10     9    73    26   139     5     5    24      16
is                     -99     0     0     0     0    27     0     0     0     0       0
that                   -99     0     0     0     0    28     0     0     0     0       0
the                    -99     0     0     0     0    29     0     0     0     0       0
traditional              1     3    11    11    21    30   256     9     9    25       8
caravan,                 1     3     8     7    28    31   139     4     4    26       3
caravan,                 1     3     8     7    32    31    58     8     8    27       3
the                    -99     0     0     0     0    32     0     0     0     0       0
wheeled                  1     3     7     7    40    33   186     3     3    28       2
kitchenette              1     3    11    11    48    34   207     3     3    29       1
kitchenette              1     3    11    11    50    34   271     5     5    30       1
kitchenette              1     3    11    11    52    34   132     7     7    31       1
that                   -99     0     0     0     0    35     0     0     0     0       0
you                      1     3     3     3    63    36   167     1     1    32     179
attach                   1     3     6     6    70    37    92     4     4    33       1
to                     -99     0     0     0     0    38     0     0     0     0       0
the                      1     3     3     3    78    39   103     2     2    34    3511
back                   -99     0     0     0     0    40     0     0     0     0       0
of                     -99     0     0     0     0    41     0     0     0     0       0
a                      -99     0     0     0     0    42     0     0     0     0       0
car,                   -99     0     0     0     0    43     0     0     0     0       0
is                       1     4     2     2    15    44   159     0     0    35     717
being                  -99     0     0     0     0    45     0     0     0     0       0
ousted                   1     4     6     6    24    46   193     0     0    36       1
ousted                   1     4     6     6    30    46   219     6     6    37       1
-                      -99     0     0     0     0    47     0     0     0     0       0
much                   -99     0     0     0     0    48     0     0     0     0       0
in                       1     4     2     2    40    49   147     2     2    38    1091
the                      1     4     3     3    42    50    61     1     1    39    3511
manner                   1     4     6     6    50    51   183     5     5    40       4
of                     -99     0     0     0     0    52     0     0     0     0       0
red                      1     4     3     3    55    53    81     0     0    41      12
squirrels                1     4     9     9    59    54   154     0     0    42       1
squirrels                1     4     9     9    63    54   102     4     4    43       1
by                     -99     0     0     0     0    55     0     0     0     0       0
grey                     1     4     4     4    74    56   178     2     2    44       3
-                      -99     0     0     0     0    57     0     0     0     0       0
by                     -99     0     0     0     0    58     0     0     0     0       0
the                    -99     0     0     0     0    59     0     0     0     0       0
all-in-one               1     5    10    10    16    60   165     9     9    45     -99
all-in-one               1     5    10    10     9    60   215     2     2    48     -99
all-in-one               1     5    10    10    14    60   145     7     7    49     -99
all-in-one               1     5    10    10    17    60   148    10    10    50     -99
mobile                   1     5     6     6    20    61   210     2     2    46      10
mobile                   1     5     6     6    19    61   117     1     1    51      10
