WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
Now                      1     1     3     3     2     1   202     2     2     0     107
BBC                      1     1     3     3    11     3   163     3     3    -9      21
embraced                 1     1     8     8    21     5   175     5     5   -10       2
'narrowcasting'          1     1    15    14    31     6   286     6     6   -10       2
with                     1     1     4     4    45     7   152     4     4   -14     393
channels,                1     1     9     8    54    10   115     0     0    -9       3
'narrowcasting'          1     1    15    14    29     6   190     4     4    25       2
'narrowcasting'          1     1    15    14    28     6   181     3     3     1       2
new                      1     1     3     3    51     9   191     1     1   -23      93
channels,                1     1     9     8    59    10   159     5     5    -8       3
Tonkin                   1     1     6     6    70    12   378     1     1   -11       1
Boyd                     1     1     4     4    66    11   285     2     2     4       1
Tonkin                   1     1     6     6    72    12   318     3     3    -6       1
asks                     1     1     4     4    78    13   264     2     2    -6       2
Boyd                     1     1     4     4    67    11   241     3     3    11       1
Tonkin                   1     1     6     6    72    12   313     3     3    -5       1
asks                     1     1     4     4    78    13   131     2     2    -6       2
TV                       1     2     2     2     5    15   157     2     2   -99      11
TV                       1     2     2     2     3    15   183     0     0     2      11
ever                     1     2     4     4    14    17   211     3     3   -11      38
again                    1     2     5     5    21    18   175     5     5    -7      28
surprise                 1     2     8     8    29    19   317     7     7    -8       2
with                     1     2     4     4    38    21   177     4     4    -9     393
unexpected.              1     2    11    10    50    23   273     7     7   -12       4
Saturday,                1     2     9     8    66    25   220     4     4   -16       2
the                      1     2     3     3    73    26   327     1     1    -7    3511
BBC's                    1     3     5     5     5    27   232     5     5   -99     -99
channel                  1     3     7     7    21    30   267     2     2   -16       4
finally                  1     3     7     7    32    31   147     5     5   -11       9
cultural                 1     3     8     8    17    29   295     7     7    15       7
the                      1     3     3     3    40    33   174     0     0   -23    3511
dowdy                    1     3     5     5    49    34   238     5     5    -9       1
chrysalis                1     3     9     9    54    35   272     4     4    -5       1
Knowledge                1     3     9     9    66    37   324     3     3   -12       2
Knowledge                1     3     9     9    72    37   156     9     9    -6       2
emerge                   1     4     6     6     5    39   256     5     5   -99       4
butterfly                1     4     9     9    18    43   237     0     0   -13       2
butterfly                1     4     9     9    26    43   191     8     8    -8       2
'Four'.                  1     4     7     4    41    46   333     4     3   -15      27
as                       1     4     2     2    36    45   223     2     2     5     422
