WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
If                     -99     0     0     0     0     1     0     0     0     0       0
you                    -99     0     0     0     0     2     0     0     0     0       0
believe                  1     1     7     7    13     3   251     6     6     2      20
believe                  1     1     7     7    11     3   185     4     4     3      20
their                  -99     0     0     0     0     4     0     0     0     0       0
critics,                 1     1     8     7    21     5   159     0     0     1      11
critics,                 1     1     8     7    24     5   259     3     3     4      11
critics,                 1     1     8     7    29     5   304     8     8     5      11
critics,                 1     1     8     7    22     5   145     1     1     6      11
our                    -99     0     0     0     0     6     0     0     0     0       0
noble                    1     1     5     5    36     7   237     2     2     7       2
Lords                    1     1     5     5    41     8   376     1     1     8       9
have                     1     1     4     4    46     9   157     0     0     9     361
proved                   1     1     6     6    54    10   250     3     3    10       7
themselves               1     1    10    10    64    11   233     6     6    11      21
supreme                  1     1     7     7    75    12   176     6     6    12       2
lords                  -99     0     0     0     0    13     0     0     0     0       0
of                     -99     0     0     0     0    14     0     0     0     0       0
spin.                    1     2     5     4    13    15   331     4     4    13       7
Yesterday's              1     2    11    11    20    16   263     5     5    14     -99
report                   1     2     6     6    29    17   150     2     2    15       7
on                       1     2     2     2    34    18   200     0     0    16     417
cloning                  1     2     7     7    42    19   228     5     5    17       6
from                   -99     0     0     0     0    20     0     0     0     0       0
the                      1     2     3     3    51    21   152     1     1    19    3511
Lords                    1     2     5     5    54    22   159     0     0    18       9
select                   1     2     6     6    61    23   178     1     1    20       5
select                   1     2     6     6    66    23   183     6     6    21       5
committee                1     2     9     9    75    24   178     8     8    22       8
committee                1     2     9     9    73    24   120     6     6    23       8
on                     -99     0     0     0     0    25     0     0     0     0       0
stem-cell                1     3     9     9     9    26   218     9     9    26     -99
research                 1     3     8     8    14    27   351     4     4    25      22
research                 1     3     8     8    16    27   193     6     6    27      22
gives                  -99     0     0     0     0    28     0     0     0     0       0
the                      1     3     3     3    25    29   220     0     0    28    3511
thumbs-up                1     3     9     9    34    30   232     5     5    29     -99
to                       1     3     2     2    41    31   174     2     2    30    1597
a                      -99     0     0     0     0    32     0     0     0     0       0
technique                1     3     9     9    48    33    95     4     4    31       5
that,                    1     3     5     4    56    34   156     2     2    32     871
it                     -99     0     0     0     0    35     0     0     0     0       0
says,                    1     3     5     4    65    36   279     2     2    33      47
offers                   1     3     6     6    72    37   204     3     3    34       6
