WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
ever,                    1     1     5     4     4     2   270     1     1     0      38
market                   1     1     6     6    13     3   192     4     4    -9      19
trends                   1     1     6     6    21     4   206     5     5    -8       1
against                  1     1     7     7    32     6   160     5     5   -11      36
way                      1     1     3     3    42     8   238     3     3   -10      58
a                        1     1     1     1    54    12   259     0     0   -12    1434
community.               1     1    10     9    69    14   208     0     0   -15      10
marginalised             1     1    12    12    63    13   203     7     7     6       1
of                       1     1     2     2    44     9   185     1     1    19    1757
against                  1     1     7     7    34     6   274     7     7    10      36
against                  1     1     7     7    28     6   248     1     1     6      36
marginalised             1     1    12    12    62    13    98     6     6   -34       1
community.               1     1    10     9    74    14   159     5     5   -12      10
evidence                 1     2     8     8     7    16    66     3     3   -99       8
annual                   1     2     6     6    25    19   174     5     5   -18       5
Caravan                  1     2     7     7    34    20   306     7     7    -9       3
Caravan                  1     2     7     7    32    20   209     5     5     2       3
Caravan                  1     2     7     7    29    20   222     2     2     3       3
opened                   1     2     6     6    49    23   234     2     2   -20       5
Birmingham               1     2    10    10    58    25   188     1     1    -9       3
yesterday,               1     2    10     9    70    26   191     2     2   -12      16
that                     1     3     4     4     7    28   168     4     4   -99     871
caravan,                 1     3     8     7    25    31   171     1     1   -18       3
caravan,                 1     3     8     7    30    31   124     6     6    -5       3
wheeled                  1     3     7     7    42    33   242     5     5   -12       2
kitchenette              1     3    11    11    51    34   262     6     6    -9       1
you                      1     3     3     3    62    36   222     0     0   -11     179
attach                   1     3     6     6    72    37   141     6     6   -10       1
of                       1     4     2     2     7    41   167     2     2   -99    1757
ousted                   1     4     6     6    24    46   225     0     0   -17       1
much                     1     4     4     4    33    48   167     0     0    -9      97
manner                   1     4     6     6    46    51   188     1     1   -13       4
squirrels                1     4     9     9    59    54   261     0     0   -13       1
squirrels                1     4     9     9    65    54   163     6     6    -6       1
by                       1     4     2     2    71    55   274     2     2    -6     252
all-in-one               1     5    10    10     7    60   225     0     0   -99     -99
all-in-one               1     5    10    10    15    60   207     8     8    -8     -99
mobile                   1     5     6     6    23    61   276     5     5    -8      10
all-in-one               1     5    10    10    15    60   189     8     8     8     -99
all-in-one               1     5    10    10    10    60   188     3     3     5     -99
Caravanners              1     5    11    11    43    63   218     8     8   -33       1
been                     1     5     4     4    55    65   224     3     3   -12     178
despised                 1     5     8     8    61    67   185     2     2    -6       2
minority                 1     5     8     8    70    68   230     2     2    -9       7
despised                 1     5     8     8    64    67   202     5     5     6       2
