WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
You                      1     1     3     3     2     1   322     2     2     1     179
don't                  -99     0     0     0     0     2     0     0     0     0       0
actually                 1     1     8     8    11     3   271     1     1     2      17
need                     1     1     4     4    22     4   295     3     3     3      36
computers                1     1     9     9    28     5   201     4     4     4       7
for                    -99     0     0     0     0     6     0     0     0     0       0
special                  1     1     7     7    38     7   190     0     0     5      10
special                  1     1     7     7    42     7   186     4     4     6      10
effects,                 1     1     8     7    50     8   138     4     4     7      10
as                     -99     0     0     0     0     9     0     0     0     0       0
the                    -99     0     0     0     0    10     0     0     0     0       0
Bafta                    1     1     5     5    66    11   462     4     4     9       2
Award                    1     1     5     5    71    12   184     3     3    10       4
ceremony                 1     2     8     8     1    13   347     1     1    12       3
demonstrated             1     2    12    12    11    14   226     2     2    13       3
on                     -99     0     0     0     0    15     0     0     0     0       0
Sunday                   1     2     6     6    29    16   368     4     4    14       7
evening.                 1     2     8     7    38    17   202     6     6    15       5
As                     -99     0     0     0     0    18     0     0     0     0       0
the                    -99     0     0     0     0    19     0     0     0     0       0
stars                    1     2     5     5    49    20   213     1     1    16       3
arrived,                 1     2     8     7    54    21   169     0     0    17       9
arrived,                 1     2     8     7    60    21   145     6     6    18       9
an                     -99     0     0     0     0    22     0     0     0     0       0
unforeseen               1     2    10    10    70    23   228     4     4    19       2
unforeseen               1     2    10    10    74    23    99     8     8    20       2
combination              1     3    11    11     2    24   154     2     2    21       6
of                     -99     0     0     0     0    25     0     0     0     0       0
household                1     3     9     9    24    26   257     9     9    22       5
chemicals                1     3     9     9    31    27   209     6     6    23       1
and                    -99     0     0     0     0    28     0     0     0     0       0
the                    -99     0     0     0     0    29     0     0     0     0       0
worst                    1     3     5     5    46    30   295     3     3    24      10
of                     -99     0     0     0     0    31     0     0     0     0       0
English                  1     3     7     7    54    32   318     2     2    25      14
weather                  1     3     7     7    65    33   212     5     5    26       4
added                    1     3     5     5    73    34   176     5     5    27       7
a                      -99     0     0     0     0    35     0     0     0     0       0
mildly                   1     4     6     6     1    36   359     1     1    28       2
uncanny                -99     0     0     0     0    37     0     0     0     0       0
detail                   1     4     6     6    20    38   162     5     5    29       3
to                     -99     0     0     0     0    39     0     0     0     0       0
the                      1     4     3     3    28    40   189     3     3    30    3511
clichÇs                  1     4     7     7    33    41   248     4     4    31     -99
of                     -99     0     0     0     0    42     0     0     0     0       0
photographer's           1     4    14    14    44    43   241     4     4    32       2
flashes                  1     4     7     7    62    44   234     7     7    33       2
flashes                  1     4     7     7    59    44   188     4     4    34       2
and                    -99     0     0     0     0    45     0     0     0     0       0
red                    -99     0     0     0     0    46     0     0     0     0       0
carpet.                  1     4     7     6    72    47   171     1     1    35       3
carpet.                  1     4     7     6    75    47   213     4     4    36       3
A                      -99     0     0     0     0    48     0     0     0     0       0
sebaceous                1     5     9     9     1    49   357     1     1    38       1
slime                  -99     0     0     0     0    50     0     0     0     0       0
appeared                 1     5     8     8    22    51   322     6     6    39       7
beneath                -99     0     0     0     0    52     0     0     0     0       0
the                    -99     0     0     0     0    53     0     0     0     0       0
feet                   -99     0     0     0     0    54     0     0     0     0       0
of                       1     5     2     2    42    55   344     0     0    40    1757
the                    -99     0     0     0     0    56     0     0     0     0       0
celebrities,             1     5    12    11    52    57   235     3     3    41       2
celebrities,             1     5    12    11    56    57   178     7     7    42       2
a                      -99     0     0     0     0    58     0     0     0     0       0
copious                  1     5     7     7    68    59   305     4     4    43       1
froth                    1     5     5     5    74    60   123     2     2    44       3
which                    2     1     5     5     1    61   237     1     1    46     152
seemed                   2     1     6     6     9    62   214     3     3    47      11
like                   -99     0     0     0     0    63     0     0     0     0       0
a                      -99     0     0     0     0    64     0     0     0     0       0
manifestation            2     1    13    13    22    65   160     2     2    48       3
manifestation            2     1    13    13    27    65   202     7     7    49       3
of                     -99     0     0     0     0    66     0     0     0     0       0
some                     2     1     4     4    39    67   189     2     2    50      86
otherwise                2     1     9     9    45    68   274     3     3    51       5
intangible               2     1    10    10    54    69   216     2     2    52       1
presence,                2     1     9     8    67    70   259     4     4    53       5
a                      -99     0     0     0     0    71     0     0     0     0       0
kind                     2     1     4     4    76    72   195     1     1    54      12
kind                     2     1     4     4    78    72   107     3     3    55      12
of                     -99     0     0     0     0    73     0     0     0     0       0
miasma                   2     2     6     6     7    74   171     4     4    56       1
miasma                   2     2     6     6     3    74   190     0     0    57       1
of                     -99     0     0     0     0    75     0     0     0     0       0
ego,                   -99     0     0     0     0    76     0     0     0     0       0
perhaps.               -99     0     0     0     0    77     0     0     0     0       0
I                        2     2     1     1    31    78   181     0     0    58     327
can't                    2     2     5     5    37    79   277     4     4    59     -99
have                     2     2     4     4    41    80   268     2     2    62     361
been                     2     2     4     4    45    81   200     1     1    60     178
alone,                   2     2     6     5    49    82   274     0     0    61      10
alone,                   2     2     6     5    54    82   337     5     5    63      10
though,                -99     0     0     0     0    83     0     0     0     0       0
in                     -99     0     0     0     0    84     0     0     0     0       0
thinking                 2     2     8     8    69    85   195     2     2    64      10
thinking                 2     2     8     8    74    85   214     7     7    65      10
how                      2     2     3     3    78    86   100     2     2    66      59
much                   -99     0     0     0     0    87     0     0     0     0       0
more                   -99     0     0     0     0    88     0     0     0     0       0
powerful                 2     3     8     8    14    89   273     4     4    67       6
the                    -99     0     0     0     0    90     0     0     0     0       0
scene                  -99     0     0     0     0    91     0     0     0     0       0
would                    2     3     5     5    30    92   199     1     1    68     146
have                     2     3     4     4    37    93   195     2     2    69     361
been                   -99     0     0     0     0    94     0     0     0     0       0
with                     2     3     4     4    47    95   177     2     2    70     393
a                      -99     0     0     0     0    96     0     0     0     0       0
bit                      2     3     3     3    54    97   192     2     2    71       9
of                     -99     0     0     0     0    98     0     0     0     0       0
post-production          2     3    15    15    63    99   272     4     4    72     -99
post-production          2     3    15    15    70    99   326    11    11    73     -99
CGI                      2     3     3     3    78   100   157     3     3    74       3
work.                    2     4     5     4     2   101   233     2     2    75      32
work.                    2     4     5     4     1   101   120     1     1    76      32
You                    -99     0     0     0     0   102     0     0     0     0       0
can                    -99     0     0     0     0   103     0     0     0     0       0
easily                   2     4     6     6    20   104   207     6     6    77       8
imagine                  2     4     7     7    26   105   171     5     5    78       5
a                      -99     0     0     0     0   106     0     0     0     0       0
Stephen                  2     4     7     7    34   107   267     3     3    79       5
King                     2     4     4     4    42   108   188     3     3    80       4
rationale.               2     4    10     9    48   109   168     4     4    81       2
A                      -99     0     0     0     0   110     0     0     0     0       0
red                    -99     0     0     0     0   111     0     0     0     0       0
carpet                   2     4     6     6    61   112   186     0     0    82       3
carpet                   2     4     6     6    65   112   204     4     4    83       3
haunted                  2     4     7     7    74   113   210     6     6    84       1
by                       2     4     2     2    77   114    74     1     1    85     252
the                    -99     0     0     0     0   115     0     0     0     0       0
spirit                 -99     0     0     0     0   116     0     0     0     0       0
of                     -99     0     0     0     0   117     0     0     0     0       0
a                      -99     0     0     0     0   118     0     0     0     0       0
murdered               -99     0     0     0     0   119     0     0     0     0       0
extra                    2     5     5     5    25   120   235     0     0    86       5
extra                    2     5     5     5    30   120   256     5     5    87       5
decides                -99     0     0     0     0   121     0     0     0     0       0
that                   -99     0     0     0     0   122     0     0     0     0       0
it                     -99     0     0     0     0   123     0     0     0     0       0
isn't                    2     5     5     5    50   124   341     3     3    88     -99
going                    2     5     5     5    57   125   268     4     4    89      39
to                     -99     0     0     0     0   126     0     0     0     0       0
let                      2     5     3     3    64   127   209     2     2    90      16
the                    -99     0     0     0     0   128     0     0     0     0       0
stars                    2     5     5     5    71   129   239     1     1    91       3
stars                    2     5     5     5    75   129   197     5     5    92       3
walk                     2     5     4     4    80   130   293     4     4    93       5
all                      3     1     3     3     1   131   251     1     1    94     167
over                   -99     0     0     0     0   132     0     0     0     0       0
it                     -99     0     0     0     0   133     0     0     0     0       0
anymore                  3     1     7     7    12   134   197     0     0    95       1
-                      -99     0     0     0     0   135     0     0     0     0       0
and                    -99     0     0     0     0   136     0     0     0     0       0
as                       3     1     2     2    27   137   191     1     1    96     422
the                    -99     0     0     0     0   138     0     0     0     0       0
more                     3     1     4     4    37   139   245     4     4    97     168
pernicious               3     1    10    10    42   140   190     4     4    98       1
characters               3     1    10    10    55   141   211     6     6    99       2
beam                   -99     0     0     0     0   142     0     0     0     0       0
and                      3     1     3     3    68   143   175     3     3   100    1283
smirk                    3     1     5     5    72   144   260     3     3   101       1
their                    3     1     5     5    77   145   115     2     2   102     225
way                    -99     0     0     0     0   146     0     0     0     0       0
into                   -99     0     0     0     0   147     0     0     0     0       0
the                    -99     0     0     0     0   148     0     0     0     0       0
ceremony                 3     2     8     8    13   149   284     0     0   103       3
a                      -99     0     0     0     0   150     0     0     0     0       0
malevolent               3     2    10    10    27   151   205     3     3   104       1
malevolent               3     2    10    10    30   151   177     6     6   105       1
ectoplasm                3     2     9     9    40   152   354     5     5   106       1
