WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
Rather                   1     1     6     6     6     1   276     6     6     1      42
as                     -99     0     0     0     0     2     0     0     0     0       0
Basil                    1     1     5     5    11     3   191     1     1     2       1
Basil                    1     1     5     5    13     3   204     3     3     4       1
Fawlty                   1     1     6     6    16     4   347     0     0     3       1
couldn't                 1     1     8     8    25     5   302     2     2     5     -99
stop                     1     1     4     4    32     6   190     0     0     6      10
talking                  1     1     7     7    42     7   194     5     5     7       5
talking                  1     1     7     7    44     7   165     7     7     8       5
about                  -99     0     0     0     0     8     0     0     0     0       0
the                      1     1     3     3    51     9   187     0     0     9    3511
war                    -99     0     0     0     0    10     0     0     0     0       0
to                       1     1     2     2    60    11   195     1     1    10    1597
his                      1     1     3     3    65    12   225     3     3    12     161
German                   1     1     6     6    70    13   179     4     4    11       7
German                   1     1     6     6    66    13   229     0     0    14       7
guests,                  1     1     7     6    78    14   217     5     5    13       3
guests,                  1     1     7     6    79    14   204     6     6    15       3
so                     -99     0     0     0     0    15     0     0     0     0       0
Peter                  -99     0     0     0     0    16     0     0     0     0       0
Hain,                    1     2     5     4     9    17   459     0     0    16       6
the                      1     2     3     3    15    18   236     0     0    17    3511
Minister                 1     2     8     8    27    19   229     8     8    18      24
for                    -99     0     0     0     0    20     0     0     0     0       0
Europe,                  1     2     7     6    38    21   125     6     6    19      18
finds                    1     2     5     5    42    22   199     2     2    21       4
it                     -99     0     0     0     0    23     0     0     0     0       0
almost                   1     2     6     6    54    24   240     5     5    22      16
impossible               1     2    10    10    64    25   142     8     8    23      11
to                     -99     0     0     0     0    26     0     0     0     0       0
stop                     1     2     4     4    73    27   274     3     3    24      10
talking                  1     3     7     7     6    28   226     6     6    25       5
about                  -99     0     0     0     0    29     0     0     0     0       0
the                    -99     0     0     0     0    30     0     0     0     0       0
euro,                    1     3     5     4    20    31   253     2     2    26       7
even                     1     3     4     4    25    32   137     1     1    27      84
though                   1     3     6     6    33    33   196     4     4    28      37
he                     -99     0     0     0     0    34     0     0     0     0       0
knows                    1     3     5     5    44    35   281     5     5    29       8
knows                    1     3     5     5    44    35   162     5     5    31       8
he                     -99     0     0     0     0    36     0     0     0     0       0
shouldn't.               1     3    10     9    53    37   166     5     5    30     -99
In                     -99     0     0     0     0    38     0     0     0     0       0
a                      -99     0     0     0     0    39     0     0     0     0       0
conversation             1     3    12    12    71    40   233     3     3    32       2
conversation             1     3    12    12    77    40   139     9     9    33       2
conversation             1     3    12    12    68    40   231     0     0    34       2
conversation             1     3    12    12    79    40   279    11    11    35       2
