WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
At                       1     1     2     2     2     1   168     2     2     0     269
present                  1     1     7     7     4     2   176     1     1    -2      12
At                       1     1     2     2     2     1    92     2     2     2     269
am                       1     1     2     2    14     4   179     1     1   -12      18
trying                   1     1     6     6    20     5   137     4     4    -6      23
write                    1     1     5     5    28     7   210     2     2    -8      10
*Blink                   1   -99     5     5   -99   -99    96   -99   -99   -99     -99
first                    1     1     5     5    37     9   448     2     2   -99      87
first                    1     1     5     5    35     9   147     0     0     2      87
serious                  1     1     7     7    47    10   139     6     6   -12      11
process                  1     1     7     7    59    13   196     1     1   -12       7
that                     1     1     4     4    68    14   201     2     2    -9     871
seems                    1     1     5     5    71    15   175     0     0    -3      30
seems                    1     1     5     5    73    15   102     2     2    -2      30
involve                  1     2     7     7     3    17   413     3     3   -99       3
endless                  1     2     7     7    13    18   323     5     5   -10       5
displacement             1     2    12    12    20    19   272     4     4    -7       1
endless                  1     2     7     7    11    18   207     3     3     9       5
displacement             1     2    12    12    25    19   121     9     9   -14       1
displacement             1     2    12    12    22    19   239     6     6     3       1
activity,                1     2     9     8    32    20   207     3     3   -10       9
displacement             1     2    12    12    22    19   523     6     6    10       1
activity,                1     2     9     8    33    20   175     4     4   -11       9
find                     1     2     4     4    45    23   267     0     0   -12      27
that                     1     2     4     4    54    24   303     4     4    -9     871
switch                   1     2     6     6    62    27   247     2     2    -8       2
The                      1     2     3     3    67    28   219     0     0    -5    3511
The                      1     2     3     3    70    28   247     3     3    -3    3511
9am                      1     3     3     3     4    32   204     1     1   -99      18
UK                       1     3     2     2    12    34   169     2     2    -8      12
on                       1     3     2     2     8    33   319     1     1     4     417
am                       1     3     2     2    23    37   236     2     2   -15      18
too                      1     3     3     3    29    39   318     1     1    -6      56
likely                   1     3     6     6    36    40   321     4     4    -7      16
be                       1     3     2     2    43    42   277     1     1    -7     423
still                    1     3     5     5    50    43   210     5     5    -7      52
be                       1     3     2     2    43    42   162     1     1     7     423
hours                    1     3     5     5    60    45   202     0     0   -17       9
later                    1     3     5     5    68    46   193     2     2    -8      23
as                       1     3     2     2    72    47   302     0     0    -4     422
*Blink                   1   -99     2     2   -99   -99   132   -99   -99   -99     -99
schedule                 1     4     8     8     1    49   243     1     1   -99       2
schedule                 1     4     8     8     2    49    74     2     2    -1       2
swings                   1     4     6     6    12    50   239     3     3   -10       1
way                      1     4     3     3    23    52   209     3     3   -11      58
way                      1     4     3     3    21    52   327     1     1     2      58
through                  1     4     7     7    31    53   203     7     7   -10      40
hospital                 1     4     8     8    38    54   265     6     6    -7       5
emergency                1     4     9     9    45    55   166     4     4    -7       4
rooms                    1     4     5     5    54    56   152     3     3    -9       5
Australian               1     4    10    10    63    58   222     2     2    -9       2
