WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
When                     1     1     4     4     1     1   143     1     1     0     144
I                        1     1     1     1     5     2   163     0     0    -4     327
about                    1     1     5     5    11     4   181     0     0    -6     164
20,                      1     1     3     2    18     5   181     1     1    -7     -99
I                        1     1     1     1    22     6   150     1     1    -4     327
worked                   1     1     6     6    29     7   190     6     6    -7       8
office.                  1     1     7     6    37    10   134     1     1    -8      11
an                       1     1     2     2    34     9   191     1     1     3     195
Every                    1     1     5     5    48    11   209     4     4   -14      45
morning                  1     1     7     7    54    12   142     4     4    -6      17
there                    1     1     5     5    62    13   219     4     4    -8     189
be                       1     1     2     2    70    15   223     0     0    -8     423
little                   1     2     6     6     5    17   180     5     5   -99      33
anyone                   1     2     6     6    19    20   190     0     0   -14       9
who                      1     2     3     3    26    21   242     0     0    -7     157
arrived                  1     2     7     7    33    22    79     3     3    -7       9
where                    1     2     5     5    18    19   352     5     5    15      58
arrived                  1     2     7     7    32    22   274     2     2   -14       9
five                     1     2     4     4    42    23   233     4     4   -10      18
would                    1     2     5     5    56    26   198     0     0   -14     146
say                      1     2     3     3    63    27   130     1     1    -7      49
'Morning'                1     2     9     7    71    28   112     5     4    -8      17
would                    1     2     5     5    61    26   204     5     5    10     146
say                      1     2     3     3    65    27   141     3     3    -4      49
and                      1     2     3     3    76    29   248     0     0   -11    1283
everyone                 1     3     8     8     5    30   264     5     5   -99       7
call                     1     3     4     4    18    32    70     3     3   -13      22
back                     1     3     4     4    23    33    55     3     3    -5      38
'Afternoon'.             1     3    12     9    33    34   192     8     7   -10       4
call                     1     3     4     4    15    32   221     0     0    18      22
back                     1     3     4     4    23    33   158     3     3    -8      38
'Afternoon'.             1     3    12     9    26    34   219     1     0    -3       4
*Blink                   1   -99    12     9   -99   -99    90   -99   -99   -99     -99
'Afternoon'.             1     3    12     9    31    34   243     6     5   -99       4
'Afternoon'.             1     3    12     9    32    34   138     7     6    -1       4
next                     1     3     4     4    46    36   180     0     0   -14      35
joke                     1     3     4     4    51    37   174     0     0    -5       2
would                    1     3     5     5    58    38   187     2     2    -7     146
come                     1     3     4     4    66    39   181     4     4    -8      37
would                    1     3     5     5    61    38   198     5     5     5     146
at                       1     3     2     2    69    40   128     2     2    -8     269
about                    1     3     5     5    73    41   112     3     3    -4     164
the                      1     4     3     3     6    44   138     1     1   -99    3511
would                    1     4     5     5    17    46   245     3     3   -11     146
take                     1     4     4     4    23    47   184     3     3    -6      42
coffee                   1     4     6     6    30    49   303     1     1    -7       4
cup                      1     4     3     3    37    50   167     1     1    -7       9
across                   1     4     6     6    43    51   240     3     3    -6      28
across                   1     4     6     6    41    51   275     1     1     2      28
to                       1     4     2     2    49    52   210     2     2    -8    1597
sink                     1     4     4     4    54    54   186     0     0    -5       4
to                       1     4     2     2    61    55   322     2     2    -7    1597
rinse                    1     4     5     5    66    56   301     4     4    -5       1
Every                    1     5     5     5     5    59   247     5     5   -99      45
he'd                     1     5     4     4    14    61   262     4     4    -9     -99
day                      1     5     3     3     8    60   170     2     2     6      35
Every                    1     5     5     5     3    59   111     3     3     5      45
say,                     1     5     4     3    19    62   193     4     4   -16      49
going                    1     5     5     5    30    64   267     4     4   -11      39
wash                     1     5     4     4    39    67   143     0     0    -9       4
to                       1     5     2     2    36    66   109     0     0     3    1597
going                    1     5     5     5    30    64   225     4     4     6      39
wash                     1     5     4     4    43    67   256     4     4   -13       4
thing                    1     5     5     5    48    69   233     1     1    -5      24
ha                       1     5     2     2    58    72   295     0     0   -10       4
ha                       1     5     2     2    56    71   295     1     1     2       4
And                      1     5     3     3    69    74   404     3     3   -13    1283
every                    1     5     5     5    72    75   613     2     2    -3      45
every                    1     5     5     5    71    75   147     1     1     1      45
wished                   2     1     6     6     3    78   155     1     1     0       1
wished                   2     1     6     6     7    78   146     5     5    -4       1
had                      2     1     3     3    14    80   210     3     3    -7     130
guts                     2     1     4     4    20    82   204     1     1    -6       1
wait                     2     1     4     4    28    84   191     1     1    -8       7
five                     2     1     4     4    34    85   152     2     2    -6      18
*Blink                   2   -99     4     4   -99   -99    84   -99   -99   -99     -99
minutes,                 2     1     8     7    38    86   176     1     1   -99       8
say                      2     1     3     3    48    87   204     2     2   -10      49
minutes,                 2     1     8     7    45    86   171     8     8     3       8
going                    2     1     5     5    58    89   229     2     2   -13      39
'Just                    2     1     5     4    55    88    73     5     4     3      75
to                       2     1     2     2    68    91   280     2     2   -13    1597
thing,'                  2     2     7     5     4    94   167     4     4   -99      24
walk                     2     2     4     4    16    96   271     3     3   -12       5
the                      2     2     3     3    23    98   271     2     2    -7    3511
get                      2     2     3     3    34   100   178     3     3   -11      48
knob                     2     2     4     4    41   102   239     3     3    -7       1
and                      2     2     3     3    49   104   189     2     2    -8    1283
scrub                    2     2     5     5    54   105   153     3     3    -5       2
with                     2     2     4     4    64   107   193     4     4   -10     393
dishcloth.               2     2    10     9    69   109   167     2     2    -5       1
with                     2     2     4     4    60   107   182     0     0     9     393
office                   2     3     6     6    12   112   264     2     2   -99      11
most                     2     3     4     4     7   111   179     2     2     5      93
never                    2     3     5     5    29   115   399     1     1   -22      28
never                    2     3     5     5    33   115   203     5     5    -4      28
any                      2     3     3     3    39   117   180     1     1    -6      58
of                       2     3     2     2    47   119   235     0     0    -8    1757
purpose                  2     3     7     7    56   121   188     2     2    -9       5
*Blink                   2   -99     7     7   -99   -99   103   -99   -99   -99     -99
purpose                  2     3     7     7    61   121   157     7     7   -99       5
purpose                  2     3     7     7    60   121    64     6     6     1       5
purpose                  2     3     7     7    57   121   198     3     3     3       5
of                       2     3     2     2    62   122   295     0     0    -5    1757
though                   2     4     6     6     2   125   204     2     2   -99      37
supervisor               2     4    10    10    14   127   166     3     3   -12       1
though                   2     4     6     6     2   125   508     2     2    12      37
supervisor               2     4    10    10    18   127   177     7     7   -16       1
does                     2     4     4     4    25   128   222     3     3    -7      45
best                     2     4     4     4    31   130   164     0     0    -6      23
does                     2     4     4     4    24   128   199     2     2     7      45
to                       2     4     2     2    37   131   271     1     1   -13    1597
make                     2     4     4     4    43   132   302     4     4    -6      60
make                     2     4     4     4    41   132   170     2     2     2      60
the                      2     4     3     3    49   134   171     1     1    -8    3511
is                       2     4     2     2    57   136   176     1     1    -8     717
extremely                2     4     9     9    65   137   336     6     6    -8       4
when                     2     5     4     4     2   139   216     2     2   -99     144
get                      2     5     3     3    15   142   161     0     0   -13      48
there.                   2     5     6     5    21   143   263     2     2    -6     189
it's                     2     5     4     4    34   145   292     2     2   -13     152
pleasure                 2     5     8     8    40   147   219     1     1    -6       4
to                       2     5     2     2    48   148   202     0     0    -8    1597
you                      2     5     3     3    57   150   356     1     1    -9     179
us                       2     5     2     2    65   152   303     0     0    -8      86
with                     2     5     4     4    64   151   231     4     4     1     393
with                     2     5     4     4    63   151    57     3     3     1     393
with                     2     5     4     4    62   151   153     2     2     1     393
*Blink                   2   -99     4     4   -99   -99    96   -99   -99   -99     -99
as                       2     5     2     2    70   153   385     2     2   -99     422
pleasure                 2     5     8     8    42   147    38     3     3    28       4
part                     3     1     4     4     2   156   160     2     2     0      35
the                      3     1     3     3     9   158   238     1     1    -7    3511
You'll                   3     1     6     6    18   160   102     0     0    -9     -99
sitting                  3     1     7     7    28   162   340     0     0   -10       8
with                     3     1     4     4    43   164   145     1     1   -15     393
here,                    3     1     5     4    38   163   215     2     2     5      29
Harold,                  3     1     7     6    49   165   165     2     2   -11       5
every                    3     1     5     5    61   167   214     2     2   -12      45
morning                  3     1     7     7    69   168   152     4     4    -8      17
the                      3     1     3     3    74   169   101     1     1    -5    3511
newspapers               3     2    10    10     4   170   258     4     4   -99       4
be                       3     2     2     2    17   172   212     1     1   -13     423
delivered                3     2     9     9    26   173   158     7     7    -9       4
your                     3     2     4     4    36   175   192     4     4   -10      65
desk                     3     2     4     4    41   176   212     4     4    -5       1
Now                      3     2     3     3    48   178   159     0     0    -7     107
job                      3     2     3     3    58   180   200     1     1   -10      16
your                     3     2     4     4    54   179   245     2     2     4      65
*Blink                   3   -99     4     4   -99   -99    91   -99   -99   -99     -99
to                       3     2     2     2    65   182   195     1     1   -99    1597
to                       3     2     2     2    66   182    73     2     2    -1    1597
through                  3     2     7     7    75   184   126     5     5    -9      40
those                    3     3     5     5     5   186   210     1     1   -99      59
one,                     3     3     4     3    29   190   193     0     0   -24     176
very                     3     3     4     4    35   191   203     1     1    -6      56
carefully                3     3     9     9    44   192   192     5     5    -9       5
indeed,                  3     3     7     6    54   193   244     5     5   -10      26
colour                   3     3     6     6    64   195   203     3     3   -10       4
the                      3     3     3     3    73   197   317     2     2    -9    3511
in                       3     3     2     2    68   196   154     0     0     5    1091
Os.                      3     3     3     2    76   198    86     1     1    -8       1
colour                   3     3     6     6    67   195   188     6     6     9       4
colour                   3     3     6     6    65   195   127     4     4     2       4
Os.                      3     3     3     2    75   198   214     0     0   -10       1
Os.                      3     3     3     2    78   198   138     3     3    -3       1
Be                       3     4     2     2     1   199    72     1     1   -99     423
do                       3     4     2     2    23   204   184     0     0   -22      75
very                     3     4     4     4     7   200   273     4     4    16      56
do                       3     4     2     2    23   204   333     0     0   -16      75
the                      3     4     3     3    29   205   251     3     3    -6    3511
*Blink                   3   -99     3     3   -99   -99   118   -99   -99   -99     -99
