WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
money                    1     1     5     5     6     2   174     2     2     0      37
ain't                    1     1     5     5    13     3   204     3     3    -7     -99
ain't                    1     1     5     5    12     3   157     2     2     1     -99
the                      1     1     3     3    19     4   191     3     3    -7    3511
the                      1     1     3     3    18     4   177     2     2     1    3511
problem.                 1     1     8     7    25     5   161     5     5    -7      24
problem.                 1     1     8     7    22     5   166     2     2     3      24
what                     1     1     4     4    37     7   180     3     3   -15     125
what                     1     1     4     4    35     7   104     1     1     2     125
you                      1     1     3     3    39     8   360     0     0    -4     179
what                     1     1     4     4    35     7    82     1     1     4     125
with                     1     1     4     4    47    10    61     1     1   -12     393
it.                      1     1     3     2    53    11   117     2     2    -6     544
The                      1     1     3     3    61    12   187     2     2    -8    3511
developed                1     1     9     9    66    13   219     3     3    -5       4
developed                1     1     9     9    72    13   221     9     9    -6       4
world                    1     1     5     5    75    14   109     2     2    -3      60
taken                    1     2     5     5     9    16   235     5     5   -99      21
board                    1     2     5     5    15    18   170     2     2    -6       2
*Blink                   1   -99     5     5   -99   -99   230   -99   -99   -99     -99
of                       1     2     2     2    30    21   243     2     2   -99    1757
of                       1     2     2     2    30    21   104     2     2     0    1757
task                     1     2     4     4    26    20   204     3     3     4       6
rebuilding               1     2    10    10    32    22   199     1     1    -6       1
rebuilding               1     2    10    10    38    22   293     7     7    -6       1
shattered                1     2     9     9    52    24   214     6     6   -14       3
shattered                1     2     9     9    49    24   165     3     3     3       3
shattered                1     2     9     9    46    24   158     0     0     3       3
shattered                1     2     9     9    53    24   190     7     7    -7       3
economy                  1     2     7     7    61    25   637     5     5    -8      17
Afghanistan              1     2    11    11    72    27   198     5     5   -11       7
Afghanistan              1     2    11    11    69    27   248     2     2     3       7
of                       1     2     2     2    66    26   310     2     2     3    1757
Afghanistan              1     2    11    11    73    27   157     6     6    -7       7
pledged                  1     3     7     7    16    31   171     3     3   -99       2
$1.8bn                   1     3     6     5    22    32   243     1     1    -6     -99
(œ1.3bn)                 1     3     8     5    29    33   247     1     0    -7     -99
(œ1.3bn)                 1     3     8     5    28    33   151     0    -1     1     -99
$1.8bn                   1     3     6     5    22    32   261     1     1     6     -99
pledged                  1     3     7     7    20    31   134     7     7     2       2
(œ1.3bn)                 1     3     8     5    35    33   171     7     6   -15     -99
in                       1     3     2     2    39    34   212     2     2    -4    1091
first                    1     3     5     5    49    36   252     5     5   -10      87
to                       1     3     2     2    56    38   289     1     1    -7    1597
end,                     1     3     4     3    63    40   197     0     0    -7      32
this                     1     3     4     4    61    39    57     3     3     2     293
*Blink                   1   -99     4     4   -99   -99   121   -99   -99   -99     -99
with                     1     3     4     4    69    41   275     1     1   -99     393
