WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
Decisions                1     1     9     9     6     1   318     6     6     1       2
on                     -99     0     0     0     0     2     0     0     0     0       0
the                    -99     0     0     0     0     3     0     0     0     0       0
next                     1     1     4     4    19     4   184     2     2     2      35
phase                  -99     0     0     0     0     5     0     0     0     0       0
of                       1     1     2     2    28     6   254     0     0     3    1757
the                    -99     0     0     0     0     7     0     0     0     0       0
unwisely                 1     1     8     8    39     8   242     4     4     4       2
named                  -99     0     0     0     0     9     0     0     0     0       0
war                      1     1     3     3    50    10   335     0     0     5      28
against                  1     1     7     7    58    11   229     4     4     6      36
terrorism                1     1     9     9    66    12   176     4     4     7       5
are                      1     1     3     3    73    13    68     1     1     8     351
creeping               -99     0     0     0     0    14     0     0     0     0       0
closer,                  1     2     7     6    12    15   160     3     3    10       6
and                    -99     0     0     0     0    16     0     0     0     0       0
most                   -99     0     0     0     0    17     0     0     0     0       0
of                       1     2     2     2    26    18   243     0     0    12    1757
the                    -99     0     0     0     0    19     0     0     0     0       0
signs                    1     2     5     5    36    20   240     3     3    13       9
are                    -99     0     0     0     0    21     0     0     0     0       0
that                     1     2     4     4    47    22   206     4     4    14     871
George                 -99     0     0     0     0    23     0     0     0     0       0
Bush                   -99     0     0     0     0    24     0     0     0     0       0
will                     1     2     4     4    62    25   260     2     2    15     210
get                    -99     0     0     0     0    26     0     0     0     0       0
them                     1     2     4     4    71    27   284     2     2    16      80
wrong.                 -99     0     0     0     0    28     0     0     0     0       0
After                    1     3     5     5     5    29   211     5     5    17      62
he                     -99     0     0     0     0    30     0     0     0     0       0
used                   -99     0     0     0     0    31     0     0     0     0       0
his                    -99     0     0     0     0    32     0     0     0     0       0
State                    1     3     5     5    19    33   113     1     1    18      36
of                     -99     0     0     0     0    34     0     0     0     0       0
the                      1     3     3     3    30    35   193     3     3    19    3511
Union                  -99     0     0     0     0    36     0     0     0     0       0
address                  1     3     7     7    39    37   305     2     2    20       2
to                     -99     0     0     0     0    38     0     0     0     0       0
identify                 1     3     8     8    51    39   260     3     3    21       1
the                    -99     0     0     0     0    40     0     0     0     0       0
equally                  1     3     7     7    64    41   247     3     3    22       5
unwisely                 1     3     8     8    73    42   149     4     4    23       2
named                    1     4     5     5     2    43   198     2     2    24       3
axis                   -99     0     0     0     0    44     0     0     0     0       0
of                     -99     0     0     0     0    45     0     0     0     0       0
