WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
As                     -99     0     0     0     0     1     0     0     0     0       0
ever,                    1     1     5     4     5     2   358     2     2     3      38
market                   1     1     6     6    10     3   371     1     1     4      19
market                   1     1     6     6    15     3   146     6     6     6      19
trends                   1     1     6     6    18     4   116     2     2     2       1
trends                   1     1     6     6    18     4   174     2     2     5       1
are                      1     1     3     3    25     5   154     2     2     7     351
are                      1     1     3     3    23     5   169     0     0     8     351
against                -99     0     0     0     0     6     0     0     0     0       0
the                      1     1     3     3    38     7   151     3     3     9    3511
the                      1     1     3     3    35     7   178     0     0    10    3511
the                      1     1     3     3    37     7   123     2     2    12    3511
way                      1     1     3     3    40     8   134     1     1    13      58
of                       1     1     2     2    45     9   221     2     2     1    1757
life                     1     1     4     4    47    10   356     1     1    11      56
life                     1     1     4     4    50    10   182     4     4    15      56
life                     1     1     4     4    47    10   199     1     1    16      56
of                     -99     0     0     0     0    11     0     0     0     0       0
a                        1     1     1     1    55    12   198     1     1    14    1434
marginalised             1     1    12    12    57    13   223     1     1    17       1
marginalised             1     1    12    12    63    13   279     7     7    18       1
community.               1     1    10     9    73    14   199     4     4    19      10
The                      1     2     3     3     2    15   263     2     2    20    3511
evidence               -99     0     0     0     0    16     0     0     0     0       0
of                       1     2     2     2    14    17   215     1     1    21    1757
the                    -99     0     0     0     0    18     0     0     0     0       0
annual                   1     2     6     6    23    19   271     3     3    22       5
Caravan                  1     2     7     7    31    20   259     4     4    23       3
Show,                    1     2     5     4    37    21   368     2     2    24      15
which                    1     2     5     5    44    22   217     3     3    25     152
opened                   1     2     6     6    50    23   167     3     3    26       5
in                     -99     0     0     0     0    24     0     0     0     0       0
Birmingham               1     2    10    10    60    25   246     3     3    27       3
yesterday,               1     2    10     9    72    26   193     4     4    28      16
is                     -99     0     0     0     0    27     0     0     0     0       0
that                   -99     0     0     0     0    28     0     0     0     0       0
the                      1     3     3     3    11    29   227     3     3    30    3511
traditional            -99     0     0     0     0    30     0     0     0     0       0
caravan,                 1     3     8     7    24    31   239     0     0    31       3
caravan,                 1     3     8     7    32    31   151     8     8    32       3
the                    -99     0     0     0     0    32     0     0     0     0       0
wheeled                  1     3     7     7    37    33   218     0     0    33       2
kitchenette              1     3    11    11    48    34   415     3     3    34       1
kitchenette              1     3    11    11    52    34   213     7     7    35       1
that                     1     3     4     4    60    35   203     3     3    36     871
you                    -99     0     0     0     0    36     0     0     0     0       0
attach                   1     3     6     6    67    37   255     1     1    37       1
attach                   1     3     6     6    70    37   210     4     4    38       1
to                     -99     0     0     0     0    38     0     0     0     0       0
the                      1     3     3     3    77    39   152     1     1    39    3511
back                     1     4     4     4     1    40   167     1     1    40      38
of                     -99     0     0     0     0    41     0     0     0     0       0
a                        1     4     1     1     9    42   165     1     1    41    1434
car,                   -99     0     0     0     0    43     0     0     0     0       0
is                     -99     0     0     0     0    44     0     0     0     0       0
being                    1     4     5     5    20    45   230     2     2    42      54
ousted                   1     4     6     6    28    46   166     4     4    43       1
ousted                   1     4     6     6    26    46   238     2     2    44       1
-                      -99     0     0     0     0    47     0     0     0     0       0
much                     1     4     4     4    36    48   245     3     3    46      97
much                     1     4     4     4    34    48   157     1     1    47      97
in                       1     4     2     2    39    49   122     1     1    45    1091
the                    -99     0     0     0     0    50     0     0     0     0       0
manner                   1     4     6     6    46    51   206     1     1    48       4
of                     -99     0     0     0     0    52     0     0     0     0       0
red                    -99     0     0     0     0    53     0     0     0     0       0
squirrels                1     4     9     9    62    54   242     3     3    49       1
by                     -99     0     0     0     0    55     0     0     0     0       0
grey                     1     4     4     4    72    56   140     0     0    50       3
-                      -99     0     0     0     0    57     0     0     0     0       0
by                       1     5     2     2     0    58    96     0     0    29     252
by                       1     5     2     2     1    58   194     1     1    51     252
the                      1     5     3     3     6    59   204     3     3    52    3511
all-in-one               1     5    10    10    15    60   245     8     8    53     -99
all-in-one               1     5    10    10    16    60    93     9     9    56     -99
all-in-one               1     5    10    10     9    60   212     2     2    57     -99
all-in-one               1     5    10    10    13    60   152     6     6    58     -99
mobile                   1     5     6     6    21    61   308     3     3    54      10
mobile                   1     5     6     6    20    61   188     2     2    59      10
home.                    1     5     5     4    28    62   199     3     3    55      19
home.                    1     5     5     4    27    62   164     2     2    60      19
Caravanners              1     5    11    11    35    63   191     0     0    61       1
Caravanners              1     5    11    11    42    63   134     7     7    62       1
have                     1     5     4     4    49    64   290     2     2    63     361
been                     1     5     4     4    56    65   161     4     4    64     178
been                     1     5     4     4    54    65    82     2     2    65     178
a                      -99     0     0     0     0    66     0     0     0     0       0
despised                 1     5     8     8    63    67   110     4     4    66       2
minority               -99     0     0     0     0    68     0     0     0     0       0
for                      1     5     3     3    79    69   145     2     2    67     519
too                      2     1     3     3     2    70   173     2     2    69      56
long.                    2     1     5     4     5    71   252     1     1    68      43
They                     2     1     4     4    14    72    70     4     4    71     258
may                      2     1     3     3    16    73   145     1     1    70      67
may                      2     1     3     3    16    73   199     1     1    75      67
not                      2     1     3     3    21    74   263     2     2    73     277
have                     2     1     4     4    27    75   151     4     4    72     361
have                     2     1     4     4    24    75   263     1     1    77     361
known                    2     1     5     5    33    76   165     5     5    74      16
known                    2     1     5     5    32    76   191     4     4    76      16
quite                  -99     0     0     0     0    77     0     0     0     0       0
how                      2     1     3     3    40    78   219     0     0    78      59
much                     2     1     4     4    47    79   246     3     3    79      97
they                   -99     0     0     0     0    80     0     0     0     0       0
were                   -99     0     0     0     0    81     0     0     0     0       0
despised               -99     0     0     0     0    82     0     0     0     0       0
by                     -99     0     0     0     0    83     0     0     0     0       0
the                    -99     0     0     0     0    84     0     0     0     0       0
drivers                  2     2     7     7     4    85    75     4     4    80       8
drivers                  2     2     7     7     1    85   201     1     1    83       8
of                     -99     0     0     0     0    86     0     0     0     0       0
unencumbered             2     2    12    12    17    87   155     6     6    81       1
unencumbered             2     2    12    12    14    87   452     3     3    82       1
unencumbered             2     2    12    12    18    87   175     7     7    84       1
