WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
As                       1     1     2     2     1     1   243     1     1     1     422
As                       1     1     2     2     1     1   171     1     1     2     422
As                       1     1     2     2     1     1   479     1     1     4     422
ever,                    1     1     5     4     4     2   266     1     1     3      38
market                   1     1     6     6    10     3   213     1     1     5      19
trends                   1     1     6     6    17     4   277     1     1     6       1
are                      1     1     3     3    25     5   166     2     2     7     351
against                  1     1     7     7    30     6   229     3     3     8      36
the                      1     1     3     3    38     7   216     3     3     9    3511
way                    -99     0     0     0     0     8     0     0     0     0       0
of                       1     1     2     2    45     9   186     2     2    10    1757
life                   -99     0     0     0     0    10     0     0     0     0       0
of                       1     1     2     2    52    11   295     1     1    12    1757
a                      -99     0     0     0     0    12     0     0     0     0       0
marginalised             1     1    12    12    56    13   158     0     0    11       1
marginalised             1     1    12    12    61    13   207     5     5    13       1
marginalised             1     1    12    12    59    13   289     3     3    15       1
community.               1     1    10     9    71    14   239     2     2    14      10
community.               1     1    10     9    71    14   174     2     2    16      10
The                    -99     0     0     0     0    15     0     0     0     0       0
evidence                 1     2     8     8     6    16   114     2     2    17       8
of                       1     2     2     2    14    17   278     1     1    23    1757
the                      1     2     3     3    18    18   243     2     2    19    3511
the                      1     2     3     3    18    18    66     2     2    20    3511
annual                   1     2     6     6    24    19   242     4     4    21       5
annual                   1     2     6     6    21    19   108     1     1    22       5
Caravan                  1     2     7     7    30    20   637     3     3    24       3
Show,                  -99     0     0     0     0    21     0     0     0     0       0
which                    1     2     5     5    43    22   213     2     2    25     152
opened                   1     2     6     6    49    23   162     2     2    26       5
in                     -99     0     0     0     0    24     0     0     0     0       0
Birmingham               1     2    10    10    57    25   217     0     0    27       3
yesterday,               1     2    10     9    69    26   267     1     1    28      16
yesterday,               1     2    10     9    72    26    60     4     4    29      16
is                       1     3     2     2     1    27   414     1     1    30     717
that                   -99     0     0     0     0    28     0     0     0     0       0
the                      1     3     3     3    11    29   248     3     3    31    3511
traditional            -99     0     0     0     0    30     0     0     0     0       0
caravan,                 1     3     8     7    24    31   217     0     0    32       3
the                      1     3     3     3    35    32   292     2     2    33    3511
