WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
As                       1     1     2     2     0     1   163     0     0     1     422
ever,                    1     1     5     4     3     2   117     0     0     2      38
market                   1     1     6     6    11     3   208     2     2     3      19
trends                   1     1     6     6    20     4   181     4     4     4       1
are                    -99     0     0     0     0     5     0     0     0     0       0
against                  1     1     7     7    27     6   185     0     0     5      36
the                      1     1     3     3    38     7   204     3     3     6    3511
way                    -99     0     0     0     0     8     0     0     0     0       0
of                     -99     0     0     0     0     9     0     0     0     0       0
life                     1     1     4     4    47    10   198     1     1     7      56
of                     -99     0     0     0     0    11     0     0     0     0       0
a                        1     1     1     1    54    12   219     0     0     8    1434
marginalised             1     1    12    12    68    13   224    12    12     9       1
community.             -99     0     0     0     0    14     0     0     0     0       0
The                    -99     0     0     0     0    15     0     0     0     0       0
evidence               -99     0     0     0     0    16     0     0     0     0       0
of                     -99     0     0     0     0    17     0     0     0     0       0
the                    -99     0     0     0     0    18     0     0     0     0       0
annual                   1     2     6     6    24    19   216     4     4    12       5
Caravan                  1     2     7     7    32    20   212     5     5    13       3
Show,                    1     2     5     4    35    21   150     0     0    14      15
which                    1     2     5     5    44    22   269     3     3    15     152
opened                   1     2     6     6    53    23   185     6     6    16       5
in                     -99     0     0     0     0    24     0     0     0     0       0
Birmingham               1     2    10    10    57    25    92     0     0    17       3
yesterday,               1     2    10     9    68    26   137     0     0    18      16
is                       1     3     2     2     0    27   206     0     0    19     717
that                   -99     0     0     0     0    28     0     0     0     0       0
the                    -99     0     0     0     0    29     0     0     0     0       0
traditional              1     3    11    11    18    30   194     6     6    20       8
caravan,                 1     3     8     7    26    31   217     2     2    21       3
the                      1     3     3     3    36    32   280     3     3    22    3511
wheeled                  1     3     7     7    41    33   114     4     4    23       2
kitchenette              1     3    11    11    46    34   226     1     1    24       1
that                     1     3     4     4    61    35   160     4     4    25     871
you                    -99     0     0     0     0    36     0     0     0     0       0
attach                   1     3     6     6    67    37   198     1     1    26       1
to                     -99     0     0     0     0    38     0     0     0     0       0
the                    -99     0     0     0     0    39     0     0     0     0       0
back                     1     4     4     4     0    40    64     0     0    28      38
back                     1     4     4     4     0    40   174     0     0    29      38
of                     -99     0     0     0     0    41     0     0     0     0       0
a                      -99     0     0     0     0    42     0     0     0     0       0
car,                     1     4     4     3    12    43   136     2     2    30       9
is                     -99     0     0     0     0    44     0     0     0     0       0
being                    1     4     5     5    19    45   168     1     1    31      54
ousted                   1     4     6     6    26    46   211     2     2    32       1
-                      -99     0     0     0     0    47     0     0     0     0       0
much                     1     4     4     4    37    48   184     4     4    33      97
much                     1     4     4     4    33    48   154     0     0    34      97
in                     -99     0     0     0     0    49     0     0     0     0       0
the                      1     4     3     3    42    50   164     1     1    35    3511
manner                 -99     0     0     0     0    51     0     0     0     0       0
of                     -99     0     0     0     0    52     0     0     0     0       0
red                      1     4     3     3    56    53   373     1     1    36      12
squirrels                1     4     9     9    60    54    84     1     1    37       1
squirrels                1     4     9     9    68    54   190     9     9    38       1
by                     -99     0     0     0     0    55     0     0     0     0       0
grey                   -99     0     0     0     0    56     0     0     0     0       0
-                      -99     0     0     0     0    57     0     0     0     0       0
by                       1     5     2     2     1    58   231     1     1    40     252
the                    -99     0     0     0     0    59     0     0     0     0       0
all-in-one               1     5    10    10     9    60   206     2     2    41     -99
mobile                   1     5     6     6    22    61   215     4     4    42      10
home.                  -99     0     0     0     0    62     0     0     0     0       0
Caravanners              1     5    11    11    44    63   204     9     9    43       1
Caravanners              1     5    11    11    40    63   231     5     5    44       1
have                   -99     0     0     0     0    64     0     0     0     0       0
been                     1     5     4     4    54    65   210     2     2    45     178
a                      -99     0     0     0     0    66     0     0     0     0       0
despised                 1     5     8     8    63    67   268     4     4    46       2
minority                 1     5     8     8    73    68   298     5     5    47       7
for                      1     5     3     3    79    69    57     2     2    48     519
too                      2     1     3     3     1    70   166     1     1    49      56
long.                    2     1     5     4     8    71   105     4     4    50      43
They                   -99     0     0     0     0    72     0     0     0     0       0
may                      2     1     3     3    15    73   215     0     0    51      67
not                    -99     0     0     0     0    74     0     0     0     0       0
have                     2     1     4     4    24    75   168     1     1    52     361
known                    2     1     5     5    31    76   128     3     3    53      16
quite                    2     1     5     5    37    77   201     3     3    54      48
how                    -99     0     0     0     0    78     0     0     0     0       0
much                     2     1     4     4    47    79   182     3     3    55      97
they                   -99     0     0     0     0    80     0     0     0     0       0
were                     2     1     4     4    56    81   211     2     2    56     106
despised                 2     1     8     8    66    82   130     7     7    57       2
by                     -99     0     0     0     0    83     0     0     0     0       0
the                    -99     0     0     0     0    84     0     0     0     0       0
drivers                  2     2     7     7     1    85   189     1     1    58       8
of                     -99     0     0     0     0    86     0     0     0     0       0
unencumbered             2     2    12    12    13    87   243     2     2    59       1
vehicles                 2     2     8     8    25    88   293     1     1    60       2
vehicles                 2     2     8     8    32    88   230     8     8    61       2
travelling             -99     0     0     0     0    89     0     0     0     0       0
behind                   2     2     6     6    45    90   228     1     1    62      16
their                    2     2     5     5    55    91   219     4     4    63     225
swaying                -99     0     0     0     0    92     0     0     0     0       0
boxes                    2     2     5     5    67    93   142     2     2    64       2
boxes                    2     2     5     5    70    93   128     5     5    65       2
on                     -99     0     0     0     0    94     0     0     0     0       0
a                      -99     0     0     0     0    95     0     0     0     0       0
motorway,                2     3     9     8     1    96   163     1     1    66       2
but                    -99     0     0     0     0    97     0     0     0     0       0
they                     2     3     4     4    14    98   171     0     0    67     258
sensed                   2     3     6     6    23    99   136     4     4    68       1
that                   -99     0     0     0     0   100     0     0     0     0       0
they                     2     3     4     4    32   101   249     1     1    69     258
were                   -99     0     0     0     0   102     0     0     0     0       0
discriminated            2     3    13    13    44   103   224     3     3    70       1
against                  2     3     7     7    57   104   265     2     2    71      36
by                       2     3     2     2    64   105    51     1     1    72     252
the                    -99     0     0     0     0   106     0     0     0     0       0
mainstream.            -99     0     0     0     0   107     0     0     0     0       0
