WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
Now                    -99     0     0     0     0     1     0     0     0     0       0
the                      1     1     3     3     5     2   199     1     1     1    3511
BBC                      1     1     3     3    10     3   117     2     2     2      21
has                      1     1     3     3    12     4    97     0     0     3     239
embraced                 1     1     8     8    20     5    84     4     4     4       2
embraced                 1     1     8     8    23     5   211     7     7     5       2
'narrowcasting'          1     1    15    14    32     6   261     7     7     6       2
'narrowcasting'          1     1    15    14    34     6   231     9     9     7       2
with                     1     1     4     4    42     7   164     1     1     8     393
its                      1     1     3     3    46     8   159     0     0     9     152
new                      1     1     3     3    52     9   150     2     2    10      93
channels,                1     1     9     8    57    10   241     3     3    11       3
Boyd                     1     1     4     4    67    11   209     3     3    12       1
Tonkin                   1     1     6     6    72    12   215     3     3    13       1
asks                     1     1     4     4    80    13   629     4     4    14       2
if                     -99     0     0     0     0    14     0     0     0     0       0
TV                     -99     0     0     0     0    15     0     0     0     0       0
will                     1     2     4     4     6    16   179     0     0    16     210
will                     1     2     4     4     8    16   189     2     2    17     210
ever                     1     2     4     4    13    17   185     2     2    18      38
again                    1     2     5     5    17    18   141     1     1    19      28
surprise                 1     2     8     8    22    19   162     0     0    20       2
surprise                 1     2     8     8    26    19   217     4     4    21       2
us                       1     2     2     2    33    20   189     2     2    22      86
with                   -99     0     0     0     0    21     0     0     0     0       0
the                      1     2     3     3    42    22   169     3     3    23    3511
the                      1     2     3     3    40    22   142     1     1    25    3511
unexpected.              1     2    11    10    46    23   282     3     3    24       4
On                       1     2     2     2    61    24   191     2     2    26     417
Saturday,                1     2     9     8    66    25    91     4     4    27       2
the                      1     2     3     3    74    26   196     2     2    28    3511
BBC's                  -99     0     0     0     0    27     0     0     0     0       0
new                    -99     0     0     0     0    28     0     0     0     0       0
cultural                 1     3     8     8    11    29   212     1     1    29       7
cultural                 1     3     8     8    15    29   169     5     5    30       7
channel                  1     3     7     7    23    30   232     4     4    31       4
finally                  1     3     7     7    29    31   103     2     2    32       9
shed                     1     3     4     4    35    32   243     0     0    34       1
shed                     1     3     4     4    37    32   178     2     2    35       1
the                    -99     0     0     0     0    33     0     0     0     0       0
dowdy                    1     3     5     5    45    34   232     1     1    36       1
dowdy                    1     3     5     5    49    34    68     5     5    37       1
dowdy                    1     3     5     5    46    34   275     2     2    39       1
chrysalis                1     3     9     9    53    35   344     3     3    38       1
chrysalis                1     3     9     9    53    35   307     3     3    40       1
of                     -99     0     0     0     0    36     0     0     0     0       0
Knowledge                1     3     9     9    63    37   354     0     0    41       2
Knowledge                1     3     9     9    67    37    81     4     4    42       2
to                       1     3     2     2    73    38    75     0     0    43    1597
emerge                   1     4     6     6     5    39   247     5     5    62       4
as                       1     4     2     2     9    40   200     2     2    61     422
a                      -99     0     0     0     0    41     0     0     0     0       0
gaudy                    1     4     5     5    12    42   212     0     0    44       1
