WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
Rather                   1     1     6     6     4     1   204     4     4     0      42
Fawlty                   1     1     6     6    16     4   161     0     0   -12       1
Fawlty                   1     1     6     6    22     4   150     6     6    -6       1
Basil                    1     1     5     5    13     3   190     3     3     9       1
Basil                    1     1     5     5    11     3   192     1     1     2       1
couldn't                 1     1     8     8    29     5   194     6     6   -18     -99
stop                     1     1     4     4    36     6   182     4     4    -7      10
talking                  1     1     7     7    43     7   163     6     6    -7       5
the                      1     1     3     3    54     9   172     3     3   -11    3511
to                       1     1     2     2    60    11   112     1     1    -6    1597
*Blink                   1   -99     2     2   -99   -99    89   -99   -99   -99     -99
guests,                  1     1     7     6    75    14   188     2     2   -99       3
guests,                  1     1     7     6    75    14   159     2     2     0       3
Peter                    1     2     5     5     8    16   186     5     5   -99      11
Minister                 1     2     8     8    25    19   199     6     6   -17      24
Europe,                  1     2     7     6    39    21   147     7     7   -14      18
almost                   1     2     6     6    49    24   180     0     0   -10      16
impossible               1     2    10    10    62    25   163     6     6   -13      11
stop                     1     2     4     4    71    27   128     1     1    -9      10
talking                  1     3     7     7     7    28   145     7     7   -99       5
even                     1     3     4     4    25    32   181     1     1   -18      84
euro,                    1     3     5     4    23    31   184     5     5     2       7
he                       1     3     2     2    38    34   175     2     2   -15     265
shouldn't.               1     3    10     9    49    37   172     1     1   -11     -99
shouldn't.               1     3    10     9    55    37   169     7     7    -6     -99
conversation             1     3    12    12    68    40   246     0     0   -13       2
Le                       1     4     2     2     7    42   188     2     2   -99       2
hardly                   1     4     6     6    28    46   273     4     4   -21      11
inflame                  1     4     7     7    40    49   297     1     1   -12       1
Treasury,                1     4     9     8    52    51   223     1     1   -12       2
hardly                   1     4     6     6    28    46   260     4     4    24      11
can                      1     4     3     3    23    45   282     3     3     5     123
that                     1     4     4     4    19    44   145     4     4     4     871
Treasury,                1     4     9     8    59    51   138     8     8   -40       2
Hain                     1     4     4     4    65    53   220     1     1    -6       6
just                     1     4     4     4    73    55   226     0     0    -8      75
floated                  1     5     7     7     7    56   203     7     7   -99       3
timetable                1     5     9     9    23    59   303     4     4   -16       2
potential                1     5     9     9    37    61   152     4     4   -14      11
detailed                 1     5     8     8    15    58   204     5     5    22       3
detailed                 1     5     8     8    11    58   113     1     1     4       3
British                  1     5     7     7    46    62   222     3     3   -35      77
entry                    1     5     5     5    54    63   146     3     3    -8      11
potential                1     5     9     9    38    61   216     5     5    16      11
potential                1     5     9     9    33    61   159     0     0     5      11
into                     1     5     4     4    59    64   177     2     2   -26      82
single                   1     5     6     6    68    66   317     2     2    -9       9
*Off-screen              2   -99     6     6   -99   -99   143   -99   -99   -99     -99
currency,                2     1     9     8     5    67   162     5     5   -99       4
pointing                 2     1     8     8    15    68   204     5     5   -10       3
referendum               2     1    10    10    26    71   176     2     2   -11       8
spring                   2     1     6     6    43    74   257     1     1   -17       4
autumn                   2     1     6     6    57    76   148     4     4   -14       5
2003.                    2     1     5     4    68    78   156     5     5   -11     -99
it                       2     1     2     2    72    80   210     0     0    -4     544
2003.                    2     1     5     4    63    78   431     0     0     9     -99
As                       2     1     2     2    70    79   221     1     1    -7     422
happens,                 2     2     8     7     5    81   254     5     5   -99       5
remarks                  2     2     7     7    26    84   190     7     7   -21       2
not                      2     2     3     3    32    86   193     0     0    -6     277
some                     2     2     4     4    48    89   188     4     4   -16      86
to                       2     2     2     2    55    91   169     1     1    -7    1597
soften                   2     2     6     6    62    92   151     5     5    -7       1
for                      2     3     3     3     8    96   156     0     0   -99     519
Jack                     2     3     4     4    29    99   300     4     4   -21       4
travels                  2     3     7     7    38   101   244     2     2    -9       1
Hague                    2     3     5     5    52   104   247     1     1   -14       2
make                     2     3     4     4    63   106    84     3     3   -11      60
*Blink                   2   -99     4     4   -99   -99    90   -99   -99   -99     -99
on                       2     4     2     2     7   110   187     0     0   -99     417
European                 2     4     8     8    27   114   202     3     3   -20      27
institutions.            2     4    13    12    40   115   145     7     7   -13       9
the                      2     4     3     3    53   118   199     0     0   -13    3511
Foreign                  2     4     7     7    62   119   117     5     5    -9      19
European                 2     4     8     8    26   114   120     2     2    36      27
future                   2     4     6     6    20   112   372     6     6     6      11
Foreign                  2     4     7     7    59   119   338     2     2   -39      19
Secretary                2     4     9     9    72   120   161     7     7   -13      13
British                  2     5     7     7    28   128   151     1     1   -99      77
out                      2     5     3     3     6   123   170     2     2    22     113
out                      2     5     3     3     4   123   124     0     0     2     113
*Off-screen              2   -99     3     3   -99   -99   172   -99   -99   -99     -99
begin                    3     1     5     5     5   137   252     5     5     0       6
of                       3     1     2     2    18   141   163     1     1   -13    1757
month                    3     1     5     5    30   143   243     5     5   -12      10
chairmanship             3     1    12    12    43   146   230     2     2   -13       1
Valery                   3     1     6     6    58   148   157     1     1   -15       1
Giscard                  3     1     7     7    65   149   276     1     1    -7       7
d'Estaing.               3     2    10     9     8   150   229     8     8   -99     -99
d'Estaing.               3     2    10     9     6   150   271     6     6     2     -99
d'Estaing.               3     2    10     9     8   150   338     8     8    -2     -99
in                       3     2     2     2    25   154   299     0     0   -17    1091
interests                3     2     9     9    37   156   233     5     5   -12       6
Hain,                    3     2     5     4    49   159   239     1     1   -12       6
senior                   3     2     6     6    61   162   254     0     0   -12       6
as                       3     2     2     2    56   160   164     2     2     5     422
representative           3     3    14    14     7   164    80     7     7   -99       3
Convention,              3     3    11    10    28   167   182     6     6   -21       8
anything                 3     3     8     8    43   170   218     3     3   -15      25
distract                 3     3     8     8    53   172   234     1     1   -10       2
from                     3     3     4     4    64   173   155     3     3   -11     248
boss's                   3     3     6     6    70   175    87     0     0    -6     -99
to                       3     3     2     2    50   171   196     1     1    20    1597
to                       3     3     2     2    49   171   112     0     0     1    1597
his                      3     3     3     3    66   174   190     0     0   -17     161
on                       3     4     2     2     6   177   189     0     0   -99     417
exercise                 3     4     8     8    23   180   264     1     1   -17       4
exercise                 3     4     8     8    29   180   239     7     7    -6       4
daunting                 3     4     8     8    18   179   303     5     5    11       2
constitution-buildin     3     4    21    21    37   182   169     3     3   -19     -99
constitution-buildin     3     4    21    21    49   182   229    15    15   -12     -99
which                    3     4     5     5    59   184   189     0     0   -10     152
will                     3     4     4     4    70   186   157     2     2   -11     210
taking                   3     5     6     6     6   188   216     6     6   -99      11
more,                    3     5     5     4    24   191   243     0     0   -18     168
Hain                     3     5     4     4    36   193   228     3     3   -12       6
really                   3     5     6     6    47   195   202     2     2   -11      34
confide                  3     5     7     7    54   196   203     2     2    -7       1
Le                       3     5     2     2    64   198   267     1     1   -10       2
in                       3     5     2     2    61   197    74     1     1     3    1091
Figaro                   3     5     6     6    69   199   188     3     3    -8       2
anything                 4     1     8     8     5   200   232     5     5     0      25
isn't                    4     1     5     5    18   202   221     4     4   -13     -99
open                     4     1     4     4    28   205   179     1     1   -10      10
Whitehall,               4     1    10     9    43   208   267     1     1   -15       5
secret                   4     1     6     6    36   206   206     4     4     7      12
namely                   4     1     6     6    59   209   195     6     6   -23       1
working                  4     1     7     7    68   212   227     1     1    -9      22
hypothesis               4     2    10    10     7   213   201     7     7   -99       1
that                     4     2     4     4    19   215   159     1     1   -12     871
allow                    4     2     5     5    31   217   189     2     2   -12       6
euro-referendum          4     2    15    15    43   219   256     6     6   -12     -99
early                    4     2     5     5    57   221   234     1     1   -14      18
spring                   4     2     6     6    68   223   171     3     3   -11       4
2003.                    4     2     5     4    73   224   209     1     1    -5     -99
while                    4     3     5     5     8   226   233     4     4   -99      43
said                     4     3     4     4    26   230   227     3     3   -18      53
really                   4     3     6     6    39   232   241     4     4   -13      34
some                     4     3     4     4    49   234   198     2     2   -10      86
what                     4     3     4     4    59   236   238     4     4   -10     125
says                     4     3     4     4    69   239   146     0     0   -10      47
today                    4     3     5     5    74   240    90     0     0    -5      13
be.                      4     4     3     2     8   242    75     3     3   -99     423
intriguing               4     4    10    10    22   245   171     3     3   -14       2
be.                      4     4     3     2     5   242   257     0     0    17     423
idea                     4     4     4     4    34   246   166     4     4   -29      28
True,                    4     4     5     4    14   243   170     5     5    20      13
True,                    4     4     5     4    10   243   326     1     1     4      13
the                      4     4     3     3    17   244   131     2     2    -7    3511
intriguing               4     4    10    10    19   245    90     0     0    -2       2
the                      4     4     3     3    18   244   176     3     3     1    3511
idea                     4     4     4     4    31   246   246     1     1   -13      28
True,                    4     4     5     4    13   243   361     4     4    18      13
intriguing               4     4    10    10    23   245   156     4     4   -10       2
effect,                  4     4     7     6    42   249   201     0     0   -19      12
of,                      4     4     3     2    37   247   183     2     2     5    1757
of,                      4     4     3     2    35   247   135     0     0     2    1757
effect,                  4     4     7     6    45   249   185     3     3   -10      12
full-time                4     4     9     9    55   251   201     3     3   -10     -99
President                4     4     9     9    64   252   180     2     2    -9       7
of                       4     4     2     2    73   253   128     1     1    -9    1757
at                       4     5     2     2     6   256   277     2     2   -99     269
complementary            4     5    13    13    24   260   271     2     2   -18       1
the                      4     5     3     3    42   262   158     3     3   -18    3511
complementary            4     5    13    13    30   260   261     8     8    12       1
Commission               4     5    10    10    49   263   234     6     6   -19       6
President,               4     5    10     9    57   264   271     3     3    -8       7
floated                  4     5     7     7    70   266   257     2     2   -13       3
Commission               4     5    10    10    45   263   217     2     2    25       6
Commission               4     5    10    10    50   263   284     7     7    -5       6
floated                  4     5     7     7    70   266   207     2     2   -20       3
floated                  4     5     7     7    75   266   269     7     7    -5       3
*Off-screen              5   -99     7     7   -99   -99   156   -99   -99   -99     -99
option                   5     1     6     6     4   269   249     1     1   -99       4
terms                    5     1     5     5    16   271   164     3     3   -12       8
opaque                   5     1     6     6    27   273   221     5     5   -11       1
almost                   5     1     6     6    39   277   194     1     1   -12      16
invisible.               5     1    10     9    50   278   137     5     5   -11       2
others,                  5     1     7     6    62   280   327     2     2   -12      12
such                     5     1     4     4    72   281   160     4     4   -10      87
as                       5     1     2     2    31   274   178     2     2    41     422
opaque                   5     1     6     6    24   273   146     2     2     7       1
terms                    5     1     5     5    13   271   161     0     0    11       8
option                   5     1     6     6     6   269   163     3     3     7       4
an                       5     1     2     2     1   268   235     1     1     5     195
terms                    5     1     5     5    16   271   195     3     3   -15       8
opaque                   5     1     6     6    27   273   151     5     5   -11       1
be                       5     1     2     2    35   276   174     0     0    -8     423
invisible.               5     1    10     9    48   278   287     3     3   -13       2
others,                  5     1     7     6    63   280   190     3     3   -15      12
such                     5     1     4     4    68   281    92     0     0    -5      87
rotating                 5     2     8     8     4   283   109     4     4   -99       1
presidencies             5     2    12    12    19   285   327     6     6   -15       1
ministerial              5     2    11    11    37   288   243     4     4   -18       5
councils,                5     2     9     8    50   289   164     5     5   -13       4
cover                    5     2     5     5    61   291   194     0     0   -11      10
subjects                 5     2     8     8    70   292   158     3     3    -9      13
ranging                  5     3     7     7     3   293   229     3     3   -99       2
agriculture              5     3    11    11    17   295   229     4     4   -14       1
environment,             5     3    12    11    34   298   230     2     2   -17      10
two                      5     3     3     3    51   300   313     0     0   -17      43
half                     5     3     4     4    62   303   222     1     1   -11      20
years,                   5     3     6     5    69   304   154     3     3    -7     104
and                      5     3     3     3    74   305   127     1     1    -5    1283
ranging                  5     3     7     7     4   293   235     4     4    70       2
are                      5     5     3     3    20   321   174     1     1   -99     351
substantive.             5     5    12    11    31   322    99     8     8   -11       3
half                     5     3     4     4    65   303    84     4     4   -99      20
years,                   5     3     6     5    67   304   219     1     1    -2     104
environment,             5     3    12    11    43   298   282    11    11    24      10
environment,             5     3    12    11    33   298   128     1     1    10      10
agriculture              5     3    11    11    16   295   111     3     3    17       1
from                     5     3     4     4     8   294   202     0     0     8     248
agriculture              5     3    11    11    16   295    72     3     3    -8       1
ranging                  5     3     7     7     3   293   238     3     3    13       2
ranging                  5     3     7     7     2   293   147     2     2     1       2
environment,             5     3    12    11    38   298   135     6     6   -36      10
two                      5     3     3     3    53   300   159     2     2   -15      43
a                        5     3     1     1    59   302   104     0     0    -6    1434
environment,             5     3    12    11    33   298   122     1     1    26      10
agriculture              5     3    11    11    22   295   184     9     9    11       1
agriculture              5     3    11    11    15   295   175     2     2     7       1
every                    5     3     5     5    48   299   175     3     3   -33      45
every                    5     3     5     5    45   299   104     0     0     3      45
agriculture              5     3    11    11    22   295   189     9     9    23       1
from                     5     3     4     4    11   294   158     3     3    11     248
ranging                  5     3     7     7     0   293   516     0     0    11       2
the                      5     3     3     3    29   297   135     1     1   -29    3511
the                      5     3     3     3    29   297   153     1     1     0    3511
are                      5     5     3     3    22   321   153     3     3   -99     351
the                      5     5     3     3    11   319   161     0     0    11    3511
running                  5     5     7     7     6   317   164     6     6     5       8
running                  5     5     7     7     4   317   187     4     4     2       8
are                      5     5     3     3    21   321   181     2     2   -17     351
substantive.             5     5    12    11    35   322   109    12    12   -14       3
*Blink                   5   -99    12    11   -99   -99    77   -99   -99   -99     -99
what                     5     5     4     4    45   324   243     1     1   -99     125
shine                    5     5     5     5    54   326   213     0     0    -9       1
through                  5     5     7     7    65   327   191     5     5   -11      40
the                      5     5     3     3    72   329   159     1     1    -7    3511
*Off-screen              5   -99     3     3   -99   -99   215   -99   -99   -99     -99
British                  6     1     7     7     2   330   228     2     2     0      77
belief                   6     1     6     6    11   331   194     3     3    -9       5
the                      6     1     3     3    26   335   178     0     0   -15    3511
ministerial              6     1    11    11    34   336   216     4     4    -8       5
prime                    6     1     5     5    50   338   246     4     4   -16      19
councils                 6     1     8     8    65   340   186     1     1   -15       4
that                     6     1     4     4    73   341   142     0     0    -8     871
must                     6     2     4     4     1   342   199     1     1   -99      31
there                    6     2     5     5    30   346   235     2     2   -29     189
also                     6     2     4     4    42   348   284     4     4   -12      58
entrenching              6     2    11    11    55   351   277     2     2   -13       1
ideas                    6     2     5     5    45   349   182     2     2    10       7
are                      6     2     3     3    35   347   175     1     1    10     351
While                    6     2     5     5    26   345   234     4     4     9      43
entrenching              6     2    11    11    56   351   223     3     3   -30       1
European                 6     2     8     8    70   353   170     1     1   -14      27
Parliament's             6     3    12    12     4   354    93     4     4   -99     -99
rights                   6     3     6     6    17   355   187     4     4   -13      10
scrutiny,                6     3     9     8    26   357   248     3     3    -9       1
the                      6     3     3     3    41   360   185     2     2   -15    3511
councils,                6     3     9     8    49   361   256     6     6    -8       4
composed                 6     3     8     8    57   362   182     4     4    -8       1
representatives          6     3    15    15    69   364   269     4     4   -12       2
representatives          6     3    15    15    73   364   146     8     8    -4       2
elected                  6     4     7     7     6   366   128     3     3   -99       2
governments,             6     4    12    11    22   368   262     2     2   -16       4
national                 6     4     8     8    18   367   155     7     7     4      18
national                 6     4     8     8    14   367   223     3     3     4      18
governments,             6     4    12    11    29   368   166     9     9   -15       4
in                       6     4     2     2    40   370   185     1     1   -11    1091
British                  6     4     7     7    47   371   178     5     5    -7      77
principally              6     4    11    11    56   373   310     1     1    -9       1
principally              6     4    11    11    65   373   250    10    10    -9       1
give                     6     4     4     4    68   374    89     1     1    -3      16
*Blink                   6   -99     4     4   -99   -99   212   -99   -99   -99     -99
democratic               6     5    10    10     7   377   217     7     7   -99       4
democratic               6     5    10    10     5   377   306     5     5     2       4
legitimacy.              6     5    11    10    19   378   158     8     8   -14       2
