WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
As                       1     1     2     2     2     1   146     2     2     1     422
ever,                    1     1     5     4     6     2   146     3     3     2      38
market                   1     1     6     6     9     3   190     0     0     3      19
trends                   1     1     6     6    16     4   188     0     0     4       1
trends                   1     1     6     6    21     4   216     5     5     5       1
are                      1     1     3     3    24     5   116     1     1     6     351
against                  1     1     7     7    30     6   187     3     3     7      36
the                    -99     0     0     0     0     7     0     0     0     0       0
way                      1     1     3     3    40     8   158     1     1     8      58
of                       1     1     2     2    45     9   116     2     2     9    1757
life                   -99     0     0     0     0    10     0     0     0     0       0
of                       1     1     2     2    53    11   165     2     2    10    1757
a                      -99     0     0     0     0    12     0     0     0     0       0
marginalised             1     1    12    12    61    13   246     5     5    11       1
community.               1     1    10     9    72    14   348     3     3    12      10
The                    -99     0     0     0     0    15     0     0     0     0       0
evidence               -99     0     0     0     0    16     0     0     0     0       0
of                       1     2     2     2    13    17   195     0     0    13    1757
the                    -99     0     0     0     0    18     0     0     0     0       0
annual                   1     2     6     6    23    19   166     3     3    14       5
Caravan                  1     2     7     7    29    20   178     2     2    15       3
Caravan                  1     2     7     7    34    20   129     7     7    16       3
Show,                  -99     0     0     0     0    21     0     0     0     0       0
which                  -99     0     0     0     0    22     0     0     0     0       0
opened                   1     2     6     6    51    23   205     4     4    17       5
in                     -99     0     0     0     0    24     0     0     0     0       0
Birmingham               1     2    10    10    62    25   227     5     5    18       3
yesterday,               1     2    10     9    73    26   199     5     5    19      16
is                     -99     0     0     0     0    27     0     0     0     0       0
that                   -99     0     0     0     0    28     0     0     0     0       0
the                    -99     0     0     0     0    29     0     0     0     0       0
traditional              1     3    11    11    19    30   195     7     7    20       8
caravan,                 1     3     8     7    29    31   250     5     5    21       3
the                    -99     0     0     0     0    32     0     0     0     0       0
wheeled                  1     3     7     7    43    33   178     6     6    22       2
kitchenette              1     3    11    11    51    34   238     6     6    23       1
that                     1     3     4     4    60    35    90     3     3    24     871
you                    -99     0     0     0     0    36     0     0     0     0       0
attach                   1     3     6     6    67    37   170     1     1    25       1
to                       1     3     2     2    73    38   216     0     0    26    1597
the                    -99     0     0     0     0    39     0     0     0     0       0
back                   -99     0     0     0     0    40     0     0     0     0       0
of                     -99     0     0     0     0    41     0     0     0     0       0
a                      -99     0     0     0     0    42     0     0     0     0       0
car,                   -99     0     0     0     0    43     0     0     0     0       0
is                     -99     0     0     0     0    44     0     0     0     0       0
being                  -99     0     0     0     0    45     0     0     0     0       0
ousted                   1     4     6     6    24    46   192     0     0    27       1
ousted                   1     4     6     6    30    46   202     6     6    28       1
ousted                   1     4     6     6    29    46   474     5     5    31       1
-                        1     4     1     1    31    47   307     0     0    30     -99
much                     1     4     4     4    37    48   187     4     4    32      97
in                     -99     0     0     0     0    49     0     0     0     0       0
the                      1     4     3     3    42    50   200     1     1    29    3511
manner                   1     4     6     6    47    51   180     2     2    33       4
of                     -99     0     0     0     0    52     0     0     0     0       0
red                      1     4     3     3    58    53   176     3     3    34      12
squirrels                1     4     9     9    64    54   274     5     5    35       1
by                     -99     0     0     0     0    55     0     0     0     0       0
grey                     1     4     4     4    72    56   143     0     0    36       3
-                      -99     0     0     0     0    57     0     0     0     0       0
by                     -99     0     0     0     0    58     0     0     0     0       0
the                    -99     0     0     0     0    59     0     0     0     0       0
all-in-one               1     5    10    10    15    60   179     8     8    37     -99
mobile                   1     5     6     6    20    61   213     2     2    38      10
home.                    1     5     5     4    26    62   316     1     1    39      19
Caravanners              1     5    11    11    42    63   267     7     7    40       1
have                   -99     0     0     0     0    64     0     0     0     0       0
been                     1     5     4     4    55    65   156     3     3    41     178
a                      -99     0     0     0     0    66     0     0     0     0       0
despised                 1     5     8     8    63    67   202     4     4    42       2
minority                 1     5     8     8    72    68   302     4     4    43       7
for                      1     5     3     3    78    69   276     1     1    44     519
too                    -99     0     0     0     0    70     0     0     0     0       0
long.                    2     1     5     4     7    71   248     3     3    45      43
long.                    2     1     5     4     6    71   166     2     2    46      43
They                   -99     0     0     0     0    72     0     0     0     0       0
may                      2     1     3     3    18    73   126     3     3    48      67
not                      2     1     3     3    19    74   146     0     0    47     277
have                   -99     0     0     0     0    75     0     0     0     0       0
known                  -99     0     0     0     0    76     0     0     0     0       0
quite                    2     1     5     5    38    77   149     4     4    49      48
how                    -99     0     0     0     0    78     0     0     0     0       0
much                   -99     0     0     0     0    79     0     0     0     0       0
they                     2     1     4     4    51    80   192     2     2    50     258
were                   -99     0     0     0     0    81     0     0     0     0       0
despised                 2     1     8     8    60    82    94     1     1    51       2
despised                 2     1     8     8    67    82   193     8     8    53       2
by                     -99     0     0     0     0    83     0     0     0     0       0
the                      2     1     3     3    73    84    94     2     2    54    3511
drivers                -99     0     0     0     0    85     0     0     0     0       0
of                     -99     0     0     0     0    86     0     0     0     0       0
unencumbered             2     2    12    12    17    87   314     6     6    55       1
vehicles                 2     2     8     8    30    88   173     6     6    56       2
travelling               2     2    10    10    41    89   188     8     8    57       2
behind                   2     2     6     6    49    90   160     5     5    58      16
their                  -99     0     0     0     0    91     0     0     0     0       0
swaying                  2     2     7     7    60    92   188     3     3    59       3
boxes                    2     2     5     5    69    93    99     4     4    60       2
on                     -99     0     0     0     0    94     0     0     0     0       0
a                        2     2     1     1    75    95   154     1     1    61    1434
motorway,              -99     0     0     0     0    96     0     0     0     0       0
but                    -99     0     0     0     0    97     0     0     0     0       0
they                   -99     0     0     0     0    98     0     0     0     0       0
sensed                   2     3     6     6    25    99   195     6     6    62       1
that                   -99     0     0     0     0   100     0     0     0     0       0
they                   -99     0     0     0     0   101     0     0     0     0       0
were                     2     3     4     4    36   102   160     0     0    63     106
discriminated            2     3    13    13    45   103   183     4     4    64       1
against                  2     3     7     7    56   104   163     1     1    65      36
by                       2     3     2     2    64   105   221     1     1    66     252
the                    -99     0     0     0     0   106     0     0     0     0       0
mainstream.              2     4    11    10    10   107   238    10    10    67       2
And                    -99     0     0     0     0   108     0     0     0     0       0
they                   -99     0     0     0     0   109     0     0     0     0       0
knew                     2     4     4     4    22   110    94     1     1    68       7
that                     2     4     4     4    29   111    64     3     3    70     871
they                   -99     0     0     0     0   112     0     0     0     0       0
were                     2     4     4     4    38   113   157     2     2    71     106
under-represented        2     4    17    17    47   114   225     6     6    72     -99
under-represented        2     4    17    17    51   114   189    10    10    73     -99
in                     -99     0     0     0     0   115     0     0     0     0       0
Parliament,              2     4    11    10    63   116   210     1     1    74      14
Parliament,              2     4    11    10    67   116   136     5     5    75      14
with                     2     4     4     4    74   117   140     0     0    76     393
only                   -99     0     0     0     0   118     0     0     0     0       0
one                    -99     0     0     0     0   119     0     0     0     0       0
of                       2     5     2     2    10   120   206     1     1    77    1757
their                  -99     0     0     0     0   121     0     0     0     0       0
number,                  2     5     7     6    23   122   176     5     5    78      18
Margaret                 2     5     8     8    28   123    55     2     2    69       8
Margaret                 2     5     8     8    32   123   169     6     6    79       8
Beckett,                 2     5     8     7    40   124   182     5     5    80       3
in                     -99     0     0     0     0   125     0     0     0     0       0
the                    -99     0     0     0     0   126     0     0     0     0       0
Cabinet.                 2     5     8     7    51   127   169     0     0    81       5
Cabinet.                 2     5     8     7    54   127   178     3     3    82       5
Mobile                   2     5     6     6    67   128   241     3     3    83      10
homes,                   2     5     6     5    72   129   141     1     1    84       5
meanwhile,               3     1    10     9     9   130   202     9     9    85      12
meanwhile,               3     1    10     9     8   130    75     8     8    86      12
have                   -99     0     0     0     0   131     0     0     0     0       0
shaken                   3     1     6     6    20   132   161     4     4    87       1
off                      3     1     3     3    25   133   134     2     2    88      28
their                    3     1     5     5    32   134   171     5     5    89     225
image                  -99     0     0     0     0   135     0     0     0     0       0
as                       3     1     2     2    41   136   186     2     2    90     422
overgrown                3     1     9     9    48   137   189     6     6    91       1
camper                   3     1     6     6    57   138   227     5     5    92       1
vans                   -99     0     0     0     0   139     0     0     0     0       0
and                      3     1     3     3    66   140   168     2     2    93    1283
become                   3     1     6     6    74   141   151     6     6    94      22
fashionable,           -99     0     0     0     0   142     0     0     0     0       0
with                     3     2     4     4    15   143    66     2     2    95     393
the                    -99     0     0     0     0   144     0     0     0     0       0
help                     3     2     4     4    26   145   205     4     4    96      21
of                     -99     0     0     0     0   146     0     0     0     0       0
air-conditioning,        3     2    17    16    35   147   157     5     5    97     -99
air-conditioning,        3     2    17    16    43   147   262    13    13    98     -99
built-in                 3     2     8     8    55   148   232     7     7    99     -99
dishwashers              3     2    11    11    63   149   257     6     6   100       1
and                    -99     0     0     0     0   150     0     0     0     0       0
all                      3     2     3     3    75   151   189     2     2   101     167
mod                      3     2     3     3    79   152   136     2     2   102       2
cons.                  -99     0     0     0     0   153     0     0     0     0       0
Surely,                -99     0     0     0     0   154     0     0     0     0       0
caravan-owners           3     3    14    14    16   155   198     2     2   103     -99
caravan-owners           3     3    14    14    22   155   284     8     8   104     -99
should                   3     3     6     6    33   156   170     4     4   105      88
react                  -99     0     0     0     0   157     0     0     0     0       0
by                       3     3     2     2    43   158   180     1     1   106     252
going                    3     3     5     5    48   159   225     3     3   107      39
in                     -99     0     0     0     0   160     0     0     0     0       0
the                    -99     0     0     0     0   161     0     0     0     0       0
opposite               -99     0     0     0     0   162     0     0     0     0       0
direction,             -99     0     0     0     0   163     0     0     0     0       0
back                   -99     0     0     0     0   164     0     0     0     0       0
to                     -99     0     0     0     0   165     0     0     0     0       0
the                      3     4     3     3    10   166   282     2     2   109    3511
simpler                -99     0     0     0     0   167     0     0     0     0       0
holiday                  3     4     7     7    21   168   208     1     1   110       4
life                     3     4     4     4    31   169   194     3     3   111      56
that                   -99     0     0     0     0   170     0     0     0     0       0
is                     -99     0     0     0     0   171     0     0     0     0       0
true                     3     4     4     4    41   172   177     0     0   112      13
to                     -99     0     0     0     0   173     0     0     0     0       0
their                    3     4     5     5    49   174   164     0     0   113     225
origins.                 3     4     8     7    57   175   235     2     2   114       2
They                     3     4     4     4    68   176   197     4     4   115     258
could                  -99     0     0     0     0   177     0     0     0     0       0
invent                 -99     0     0     0     0   178     0     0     0     0       0
a                      -99     0     0     0     0   179     0     0     0     0       0
more                     3     5     4     4    10   180   168     1     1   116     168
basic                    3     5     5     5    18   181   217     4     4   117      10
and                    -99     0     0     0     0   182     0     0     0     0       0
portable                 3     5     8     8    30   183   220     6     6   118       2
form                     3     5     4     4    37   184   184     4     4   119      18
of                     -99     0     0     0     0   185     0     0     0     0       0
accommodation.           3     5    14    13    45   186   237     4     4   120       1
accommodation.           3     5    14    13    48   186   127     7     7   121       1
And                    -99     0     0     0     0   187     0     0     0     0       0
call                     3     5     4     4    61   188   167     1     1   122      22
it                     -99     0     0     0     0   189     0     0     0     0       0
a                        3     5     1     1    68   190   166     0     0   123    1434
tent.                    3     5     5     4    71   191    89     1     1   124       2
Noam                   -99     0     0     0     0   192     0     0     0     0       0
Chomsky,                 4     1     8     7    12   193   178     7     7   125       5
Chomsky,                 4     1     8     7    11   193   427     6     6   126       5
one                      4     1     3     3    17   194   165     3     3   127     176
of                     -99     0     0     0     0   195     0     0     0     0       0
America's                4     1     9     9    24   196   161     3     3   128     -99
America's                4     1     9     9    29   196   160     8     8   129     -99
leading                  4     1     7     7    37   197   174     6     6   130       5
philosophers             4     1    12    12    45   198   197     6     6   131       1
and                    -99     0     0     0     0   199     0     0     0     0       0
an                       4     1     2     2    57   200   253     1     1   132     195
icon                     4     1     4     4    61   201   155     2     2   133       4
of                     -99     0     0     0     0   202     0     0     0     0       0
the                    -99     0     0     0     0   203     0     0     0     0       0
radical                  4     1     7     7    73   204   407     2     2   134       3
left,                  -99     0     0     0     0   205     0     0     0     0       0
took                   -99     0     0     0     0   206     0     0     0     0       0
centre                   4     2     6     6    17   207   208     6     6   135      16
stage                    4     2     5     5    21   208   479     3     3   136       5
in                       4     2     2     2    25   209   173     1     1   137    1091
an                     -99     0     0     0     0   210     0     0     0     0       0
Istanbul                 4     2     8     8    34   211   255     4     4   138       1
court                    4     2     5     5    42   212   202     3     3   139       8
yesterday                4     2     9     9    49   213   169     4     4   140      16
when                   -99     0     0     0     0   214     0     0     0     0       0
a                        4     2     1     1    61   215   197     1     1   141    1434
judge                    4     2     5     5    66   216   161     4     4   142       6
threw                    4     2     5     5    72   217   181     4     4   143       1
out                      4     2     3     3    76   218   138     2     2   144     113
charges                -99     0     0     0     0   219     0     0     0     0       0
against                  4     3     7     7    12   220   176     4     4   145      36
the                    -99     0     0     0     0   221     0     0     0     0       0
Turkish                  4     3     7     7    22   222   283     2     2   146       3
publisher                4     3     9     9    28   223   172     0     0   147       7
publisher                4     3     9     9    35   223    92     7     7   148       7
of                     -99     0     0     0     0   224     0     0     0     0       0
his                      4     3     3     3    42   225   243     1     1   149     161
book                   -99     0     0     0     0   226     0     0     0     0       0
criticising              4     3    11    11    50   227   160     0     0   150       1
criticising              4     3    11    11    58   227   171     8     8   151       1
criticising              4     3    11    11    56   227   241     6     6   155       1
treatment                4     3     9     9    67   228   215     5     5   152       6
treatment                4     3     9     9    62   228   192     0     0   154       6
treatment                4     3     9     9    66   228   172     4     4   156       6
of                       4     3     2     2    74   229   347     2     2   153    1757
the                      4     3     3     3    75   230   131     0     0   157    3511
Kurdish                -99     0     0     0     0   231     0     0     0     0       0
minority.                4     4     9     8    11   232   163     3     3   158       7
minority.                4     4     9     8    17   232   304     9     9   159       7
minority.                4     4     9     8    11   232   162     3     3   161       7
minority.                4     4     9     8     9   232   303     1     1   162       7
Bespectacled             4     4    12    12    30   233   159     8     8   160       1
Bespectacled             4     4    12    12    29   233   324     7     7   166       1
and                      4     4     3     3    37   234   188     2     2   164    1283
mild-mannered,           4     4    14    13    44   235   135     5     5   165     -99
mild-mannered,           4     4    14    13    44   235   185     5     5   167     -99
mild-mannered,           4     4    14    13    53   235   215    14    14   168     -99
Mr                     -99     0     0     0     0   236     0     0     0     0       0
Chomsky                  4     4     7     7    59   237   188     2     2   169       5
cut                      4     4     3     3    68   238   182     3     3   170      10
an                     -99     0     0     0     0   239     0     0     0     0       0
unlikely                 4     4     8     8    74   240   188     2     2   171       6
figure                 -99     0     0     0     0   241     0     0     0     0       0
in                     -99     0     0     0     0   242     0     0     0     0       0
the                    -99     0     0     0     0   243     0     0     0     0       0
crowded                  4     5     7     7    19   244   215     5     5   172       2
courtroom                4     5     9     9    28   245   168     6     6   173       1
where                    4     5     5     5    35   246    98     3     3   174      58
'crimes                  4     5     7     6    44   247    78     6     5   175       6
against                  4     5     7     7    53   248   157     7     7   176      36
the                    -99     0     0     0     0   249     0     0     0     0       0
state'                   4     5     6     5    60   250   172     2     2   177      36
are                      4     5     3     3    68   251   279     3     3   178     351
tried.                   4     5     6     5    73   252   143     4     4   179       5
tried.                   4     5     6     5    75   252   124     6     6   180       5
The                    -99     0     0     0     0   253     0     0     0     0       0
72-year-old              5     1    11    11     3   254   219     3     3   181     -99
72-year-old              5     1    11    11     7   254   186     7     7   182     -99
linguistics              5     1    11    11    15   255   171     3     3   183       1
linguistics              5     1    11    11    18   255   194     6     6   184       1
professor                5     1     9     9    24   256   191     0     0   185       4
professor                5     1     9     9    29   256   199     5     5   186       4
watched                  5     1     7     7    37   257   216     3     3   187       3
as                     -99     0     0     0     0   258     0     0     0     0       0
prosecutors              5     1    11    11    46   259   173     1     1   188       2
prosecutors              5     1    11    11    50   259   214     5     5   189       2
abandoned                5     1     9     9    58   260   209     1     1   190       4
abandoned                5     1     9     9    61   260   175     4     4   191       4
earlier                  5     1     7     7    67   261   116     0     0   192      11
claims                 -99     0     0     0     0   262     0     0     0     0       0
and                    -99     0     0     0     0   263     0     0     0     0       0
accepted                 5     2     8     8    19   264   250     8     8   194       6
the                    -99     0     0     0     0   265     0     0     0     0       0
defence                  5     2     7     7    27   266   229     3     3   195      11
defence                  5     2     7     7    31   266   172     7     7   196      11
argument                 5     2     8     8    37   267   254     5     5   197       7
that                   -99     0     0     0     0   268     0     0     0     0       0
Fatih                    5     2     5     5    47   269   219     1     1   198       1
Tas,                     5     2     4     3    52   270   169     0     0   199       3
Tas,                     5     2     4     3    54   270   304     2     2   200       3
Tas,                     5     2     4     3    56   270   137     4     4   201       3
of                     -99     0     0     0     0   271     0     0     0     0       0
Aram                     5     2     4     4    62   272   170     2     2   202       1
Aram                     5     2     4     4    61   272   237     1     1   204       1
Publishing,              5     2    11    10    68   273   438     3     3   203       6
Publishing,              5     2    11    10    69   273   134     4     4   205       6
had                      5     2     3     3    77   274   161     0     0   206     130
not                    -99     0     0     0     0   275     0     0     0     0       0
spread                   5     3     6     6     7   276   164     3     3   207       3
separatist               5     3    10    10    13   277   179     2     2   208       1
separatist               5     3    10    10    18   277   319     7     7   209       1
separatist               5     3    10    10    21   277   155    10    10   210       1
propaganda.              5     3    11    10    27   278   200     5     5   211       2
propaganda.              5     3    11    10    30   278   144     8     8   212       2
The                    -99     0     0     0     0   279     0     0     0     0       0
charge                   5     3     6     6    40   280    93     2     2   213       9
charge                   5     3     6     6    44   280   257     6     6   214       9
is                     -99     0     0     0     0   281     0     0     0     0       0
often                    5     3     5     5    50   282   171     2     2   215      31
levelled                 5     3     8     8    58   283   235     4     4   216       1
at                     -99     0     0     0     0   284     0     0     0     0       0
critics                  5     3     7     7    66   285   196     0     0   217      11
critics                  5     3     7     7    72   285   173     6     6   218      11
of                     -99     0     0     0     0   286     0     0     0     0       0
Turkey's               -99     0     0     0     0   287     0     0     0     0       0
policy                 -99     0     0     0     0   288     0     0     0     0       0
towards                  5     4     7     7    16   289   275     0     0   219      15
towards                  5     4     7     7    23   289   198     7     7   220      15
its                    -99     0     0     0     0   290     0     0     0     0       0
estimated                5     4     9     9    31   291   222     3     3   221       2
estimated                5     4     9     9    36   291   166     8     8   222       2
12                     -99     0     0     0     0   292     0     0     0     0       0
million                  5     4     7     7    43   293   163     2     2   223      11
Kurds.                   5     4     6     5    51   294   365     2     2   224       3
Bekir                    5     4     5     5    63   295   366     3     3   225       1
Bekir                    5     4     5     5    63   295   247     3     3   227       1
Rayif                    5     4     5     5    67   296   163     1     1   226       1
Rayif                    5     4     5     5    69   296   251     3     3   228       1
Aldemir,                 5     4     8     7    74   297   202     2     2   229       1
Aldemir,                 5     4     8     7    76   297   257     4     4   230       1
the                    -99     0     0     0     0   298     0     0     0     0       0
prosecutor,              5     5    11    10     9   299   202     5     5   231       2
prosecutor,              5     5    11    10    12   299   184     8     8   232       2
said                   -99     0     0     0     0   300     0     0     0     0       0
he                       5     5     2     2    21   301   180     0     0   233     265
'understood              5     5    11    10    30   302   247     6     5   234       3
the                      5     5     3     3    37   303    87     1     1   235    3511
book                     5     5     4     4    44   304   197     4     4   236      33
did                    -99     0     0     0     0   305     0     0     0     0       0
not                      5     5     3     3    50   306   155     1     1   237     277
seek                   -99     0     0     0     0   307     0     0     0     0       0
to                       5     5     2     2    58   308   186     0     0   238    1597
divide                   5     5     6     6    64   309   234     3     3   239       2
the                      5     5     3     3    68   310   184     0     0   240    3511
Turkish                  5     5     7     7    73   311   136     1     1   241       3
nation'.                 6     1     8     6     6   312   285     6     6   242       5
Mr                     -99     0     0     0     0   313     0     0     0     0       0
Tas                      6     1     3     3    17   314   170     1     1   243       3
faced                    6     1     5     5    23   315   222     3     3   244       4
a                      -99     0     0     0     0   316     0     0     0     0       0
year                     6     1     4     4    29   317   202     1     1   245      51
in                       6     1     2     2    34   318   172     1     1   246    1091
prison                   6     1     6     6    38   319   167     2     2   247      23
for                    -99     0     0     0     0   320     0     0     0     0       0
printing                 6     1     8     8    49   321    75     2     2   248       2
printing                 6     1     8     8    52   321   150     5     5   249       2
American                 6     1     8     8    59   322   255     3     3   250      16
Interventionism,         6     2    16    15     7   323   167     7     7   251       1
