WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
After                    1     1     5     5     3     1   179     3     3     0      62
After                    1     1     5     5     2     1    55     2     2     1      62
England's                1     1     9     9     9     2   187     3     3    -7     -99
England's                1     1     9     9    14     2    86     8     8    -5     -99
overwhelming             1     1    12    12    22     3   211     6     6    -8       2
overwhelming             1     1    12    12    28     3   105    12    12    -6       2
defeat                   1     1     6     6    34     4   226     5     5    -6       1
admired                  1     1     7     7    44     7   132     1     1   -10       1
admired                  1     1     7     7    47     7   155     4     4    -3       1
Ireland                  1     1     7     7    55     8   250     4     4    -8      12
admired                  1     1     7     7    48     7   160     5     5     7       1
long                     1     1     4     4    65    11   188     0     0   -17      43
long                     1     1     4     4    68    11   138     3     3    -3      43
Ireland                  1     1     7     7    58     8   140     7     7    10      12
Ireland                  1     1     7     7    54     8   105     3     3     4      12
of                       1     1     2     2    36     5   270     0     0    18    1757
the                      1     1     3     3    40     6   148     1     1    -4    3511
admired                  1     1     7     7    46     7   266     3     3    -6       1
admired                  1     1     7     7    48     7   107     5     5    -2       1
Ireland                  1     1     7     7    54     8   166     3     3    -6      12
long                     1     1     4     4    67    11   256     2     2   -13      43
ago                      1     1     3     3    73    12   135     3     3    -6      29
now                      1     1     3     3    79    14   142     2     2    -6     107
-                        1     2     1     1     7    16   108     1     1   -99     -99
seems                    1     2     5     5     4    15   218     4     4     3      30
London                   1     2     6     6    15    18   252     3     3   -11      27
press,                   1     2     6     5    19    19   104     0     0    -4      14
press,                   1     2     6     5    23    19   218     4     4    -4      14
broadsheets              1     2    11    11    32    21   197     0     0    -9       1
broadsheets              1     2    11    11    39    21   235     7     7    -7       1
broadsheets              1     2    11    11    36    21   259     4     4     3       1
as                       1     2     2     2    45    22    87     1     1    -9     422
much                     1     2     4     4    50    23   192     3     3    -5      97
xenophobic               1     2    10    10    60    25   358     5     5   -10       2
xenophobic               1     2    10    10    63    25   172     8     8    -3       2
tabloids,                1     2     9     8    72    26   177     6     6    -9       1
tabloids,                1     2     9     8    71    26   159     5     5     1       1
even                     1     3     4     4     7    28   381     0     0   -99      84
Welsh                    1     3     5     5    14    29   274     2     2    -7       3
Welsh                    1     3     5     5    12    29   177     0     0     2       3
Welsh                    1     3     5     5    17    29   283     5     5    -5       3
supporters               1     3    10    10    25    30   358     7     7    -8       2
the                      1     3     3     3    33    32    76     1     1    -8    3511
of                       1     3     2     2    30    31   256     1     1     3    1757
1970s                    1     3     5     5    38    33   177     2     2    -8       5
even                     1     3     4     4    10    28   128     3     3    28      84
outdid                   1     3     6     6     6    27   338     6     6     4       1
Welsh                    1     3     5     5    12    29   208     0     0    -6       3
Welsh                    1     3     5     5    17    29    96     5     5    -5       3
supporters               1     3    10    10    24    30   234     6     6    -7       2
the                      1     3     3     3    32    32   161     0     0    -8    3511
1970s                    1     3     5     5    39    33   229     3     3    -7       5
lack                     1     3     4     4    47    35   226     2     2    -8       7
realism                  1     3     7     7    56    37   242     3     3    -9       2
sheer                    1     3     5     5    66    39   164     1     1   -10       2
sheer                    1     3     5     5    68    39   124     3     3    -2       2
conceit;                 1     3     8     7    76    40   124     5     5    -8       1
saying                   1     4     6     6    11    43   218     2     2   -99       9
saying                   1     4     6     6    14    43   105     5     5    -3       9
something.               1     4    10     9    22    44   230     6     6    -8      29
not                      1     4     3     3    39    47   212     2     2   -17     277
not                      1     4     3     3    37    47    78     0     0     2     277
something.               1     4    10     9    21    44   209     5     5    16      29
saying                   1     4     6     6    14    43   175     5     5     7       9
saying                   1     4     6     6    10    43    74     1     1     4       9
is                       1     4     2     2     7    42   207     1     1     3     717
saying                   1     4     6     6    12    43   171     3     3    -5       9
something.               1     4    10     9    24    44   229     8     8   -12      29
something.               1     4    10     9    26    44   323    10    10    -2      29
did                      1     4     3     3    36    46   360     3     3   -10      43
not                      1     4     3     3    40    47   138     3     3    -4     277
undervalue               1     4    10    10    47    48   188     6     6    -7       1
over                     1     4     4     4    66    51   254     2     2   -19      76
*Blink                   1   -99     4     4   -99   -99   239   -99   -99   -99     -99
as                       1     5     2     2    10    56   277     0     0   -99     422
they                     1     5     4     4    17    57   238     4     4    -7     258
showed                   1     5     6     6    23    58   152     5     5    -6       2
against                  1     5     7     7    31    59   257     6     6    -8      36
against                  1     5     7     7    29    59    69     4     4     2      36
Scotland                 1     5     8     8    38    60   178     5     5    -9       1
Saturday,                1     5     9     8    46    62   259     1     1    -8       2
Saturday,                1     5     9     8    49    62   106     4     4    -3       2
can                      1     5     3     3    58    63   193     3     3    -9     123
pile                     1     5     4     4    62    64   163     3     3    -4       1
*Off-screen              1   -99     4     4   -99   -99    99   -99   -99   -99     -99
*Blink                   1   -99     4     4   -99   -99   125   -99   -99   -99     -99
showed                   1     5     6     6    22    58    98     4     4   -99       2
though                   2     1     6     6     4    68   171     4     4     0      37
they                     2     1     4     4     9    69    99     2     2    -5     258
may                      2     1     3     3    14    70   130     2     2    -5      67
losing                   2     1     6     6    21    72   173     2     2    -7       4
losing                   2     1     6     6    25    72   152     6     6    -4       4
set                      2     1     3     3    33    74   282     3     3    -8      26
pieces.                  2     1     7     6    37    75   402     3     3    -4       5
I                        2     1     1     1    47    77   204     0     0   -10     327
did                      2     1     3     3    50    78   114     1     1    -3      43
do,                      2     1     3     2    54    79   280     1     1    -4      75
several                  2     1     7     7    60    80   208     3     3    -6      14
times,                   2     1     6     5    67    81   153     2     2    -7      23
warn                     2     1     4     4    77    83   215     1     1   -10       5
was                      2     1     3     3    75    82    70     3     3     2     383
against                  2     2     7     7     5    84   213     5     5   -99      36
