WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
*Off-screen              1   -99     0     0   -99   -99   144   -99   -99   -99     -99
Barrister,               1     1    10     9     4     1   288     4     4   -99       3
war                      1     1     3     3    14     2   202     3     3   -10      28
politician.              1     1    11    10    21     4   187     0     0    -7       7
politician.              1     1    11    10    28     4   197     7     7    -7       7
Officially:              1     1    11    10    38     5   269     5     5   -10       2
Officially:              1     1    11    10    44     5   295    11    11    -6       2
murdered                 1     1     8     8    50     6   229     5     5    -6       3
by                       1     1     2     2    54     7   166     0     0    -4     252
Irish                    1     1     5     5    61     8   158     4     4    -7      19
National                 1     1     8     8    67     9   180     4     4    -6      18
Liberation               1     2    10    10     6    10   174     6     6   -99       2
March                    1     2     5     5    23    13   354     3     3   -17       5
1979.                    1     2     5     4    30    14   229     4     4    -7     -99
Unofficially:            1     2    13    12    41    15   249     9     9   -11       2
spy                      1     2     3     3    51    17    71     3     3   -10       1
*Blink                   1   -99     3     3   -99   -99   357   -99   -99   -99     -99
Unofficially:            1     2    13    12    37    15   166     5     5   -99       2
Unofficially:            1     2    13    12    32    15   434     0     0     5       2
March                    1     2     5     5    25    13   133     5     5     7       5
30                       1     2     2     2    19    12   419     2     2     6     -99
who                      1     2     3     3    55    18   221     3     3   -36     157
who                      1     2     3     3    52    18    96     0     0     3     157
too                      1     2     3     3    63    20   309     2     2   -11      56
Unanswered               1     3    10    10     8    22   184     8     8   -99       2
questions:               1     3    10     9    20    23   148     9     9   -12      10
involved                 1     3     8     8    30    26   177     1     1   -10      10
involved                 1     3     8     8    37    26   154     8     8    -7      10
tricks                   1     3     6     6    47    29   253     0     0   -10       1
tricks                   1     3     6     6    51    29   139     4     4    -4       1
extreme                  1     3     7     7    62    31   253     4     4   -11       3
right-wing               1     3    10    10    69    32   275     3     3    -7     -99
he                       1     4     2     2    23    36    63     1     1   -99     265
*Blink                   1   -99     2     2   -99   -99    87   -99   -99   -99     -99
conspiracies?            1     4    13    12     9    33   306     9     9   -99       1
die?                     1     4     4     3    33    39   166     0     0   -24       5
And                      1     4     3     3    39    40   228     1     1    -6    1283
story                    1     4     5     5    49    43   168     0     0   -10      14
about                    1     4     5     5    60    44   127     5     5   -11     164
revealed?                1     4     9     8    70    47   243     3     3   -10       9
the                      1     4     3     3    46    42   157     1     1    24    3511
And                      1     4     3     3    38    40   182     0     0     8    1283
And                      1     4     3     3    41    40   104     3     3    -3    1283
conspiracies?            1     4    13    12    10    33   230    10    10    31       1
did                      1     4     3     3    20    35   269     2     2   -10      43
have                     1     4     4     4    29    37   142     4     4    -9     361
And                      1     4     3     3    39    40   226     1     1   -10    1283
about                    1     4     5     5    55    44   171     0     0   -16     164
story                    1     4     5     5    50    43   166     1     1     5      14
is                       1     4     2     2    44    41   173     2     2     6     717
conspiracies?            1     4    13    12     7    33   297     7     7    37       1
conspiracies?            1     4    13    12    12    33   160    12    12    -5       1
'What                    1     5     5     4    70    58   206     5     4   -99     125
was                      1     5     3     3    72    59   278     1     1    -2     383
that?'                   2     1     6     4     6    60   261     6     6     0     871
question                 2     1     8     8    19    63   119     4     4   -13      12
*Blink                   2   -99     8     8   -99   -99    93   -99   -99   -99     -99
repeated                 2     1     8     8    29    64   325     5     5   -99       2
central                  2     1     7     7    42    66   146     2     2   -13       6
London.                  2     1     7     6    51    67   154     3     3    -9      27
the                      2     1     3     3    63    70   163     1     1   -12    3511
fifth                    2     1     5     5    69    71   162     3     3    -6       1
floor                    2     1     5     5    77    72   129     5     5    -8       4
Defence,                 2     2     8     7    20    77   217     4     4   -99      11
down                     2     2     4     4    34    79   197     1     1   -14      38
Whitehall,               2     2    10     9    43    80   170     5     5    -9       5
someone                  2     2     7     7    56    81   230     7     7   -13      13
instantly                2     2     9     9    63    82   114     6     6    -7       3
articulated              2     2    11    11    72    83   138     5     5    -9       1
answer.                  2     3     7     6     8    85   482     4     4   -99       9
articulated              2     2    11    11    72    83   135     5     5   -99       1
articulated              2     2    11    11    72    83   205     5     5     0       1
and                      2     4     3     3    22   102   227     0     0   -99    1283
March                    2     4     5     5    14   100   342     4     4     8       5
dull                     2     4     4     4    34   104   252     4     4   -20       2
the                      2     4     3     3    46   107   188     2     2   -12    3511
sound                    2     4     5     5    52   108   157     4     4    -6       5
what                     2     4     4     4    58   110   168     1     1    -6     125
perhaps                  2     4     7     7    67   112   162     1     1    -9      30
perhaps                  2     4     7     7    71   112   146     5     5    -4      30
what                     2     4     4     4    59   110   295     2     2    12     125
perhaps                  2     4     7     7    67   112   108     1     1    -8      30
audacious                2     5     9     9     8   115   162     3     3   -99       1
audacious                2     5     9     9    14   115   194     9     9    -6       1
attack                   2     5     6     6    21   116   208     6     6    -7       4
mounted                  2     5     7     7    32   118   255     5     5   -11       1
heart                    2     5     5     5    44   121   168     2     2   -12       8
the                      2     5     3     3    53   123   181     2     2    -9    3511
British                  2     5     7     7    61   124   174     6     6    -8      77
political                2     5     9     9    70   125   143     7     7    -9      33
*Off-screen              2   -99     9     9   -99   -99   202   -99   -99   -99     -99
establishment            3     1    13    13     6   126   253     6     6     0       5
modern                   3     1     6     6    21   128   191     4     4   -15      13
The                      3     1     3     3    33   130    62     2     2   -12    3511
planted                  3     1     7     7    41   132   243     0     0    -8       2
IRA                      3     1     3     3    56   135   257     1     1   -15       5
splinter                 3     1     8     8    65   136   181     6     6    -9       2
group,                   3     1     6     5    72   137   140     4     4    -7      18
had                      3     1     3     3    76   138   104     1     1    -4     130
exploded                 3     2     8     8     8   139    59     8     8   -99       2
House                    3     2     5     5    53   147   182     5     5   -45      26
House                    3     2     5     5    49   147   130     1     1     4      26
House                    3     2     5     5    52   147   127     4     4    -3      26
the                      3     2     3     3    12   141   158     0     0    40    3511
exploded                 3     2     8     8     7   139   238     7     7     5       2
underground              3     2    11    11    19   142   234     3     3   -12       3
car                      3     2     3     3    28   143   235     0     0    -9       9
park                     3     2     4     4    35   144   180     3     3    -7       2
House                    3     2     5     5    50   147   237     2     2   -15      26
Commons.                 3     2     8     7    60   149   152     3     3   -10      10
mercury                  3     2     7     7    70   151   138     2     2   -10       1
inside                   3     2     6     6    40   145   286     3     3    30       7
mercury                  3     2     7     7    69   151   205     1     1   -29       1
tilt-switch              3     3    11    11     8   152   156     8     8   -99     -99
tilt-switch              3     3    11    11     5   152   261     5     5     3     -99
tilt-switch              3     3    11    11     4   152   219     4     4     1     -99
tilt-switch              3     3    11    11    11   152   188    11    11    -7     -99
activated                3     3     9     9    25   155   205     4     4   -14       1
car                      3     3     3     3    40   158   195     2     2   -15       9
Tory                     3     3     4     4    51   161   265     2     2   -11       6
politician               3     3    10    10    58   162   153     4     4    -7       7
Airey                    3     3     5     5    67   163   244     2     2    -9      13
car                      3     3     3     3    38   158   228     0     0    29       9
the                      3     3     3     3    35   157   200     1     1     3    3511
the                      3     3     3     3    48   160   145     3     3   -13    3511
Neave                    3     3     5     5    76   164   230     5     5   -28      25
drove                    3     4     5     5     7   167   196     4     4   -99       1
exit                     3     4     4     4    20   170   290     4     4   -13       1
Neave?                   3     4     6     5    41   173   140     6     6   -21      25
*Blink                   3   -99     6     5   -99   -99   234   -99   -99   -99     -99
Why                      3     4     3     3    34   172   124     3     3   -99      35
appeared                 3     4     8     8    49   175   200     4     4   -15       7
a                        3     4     1     1    61   178   218     1     1   -12    1434
of                       3     4     2     2    71   180   136     2     2   -10    1757
consequence.             3     5    12    11     8   182   171     8     8   -99       4
had                      3     5     3     3    27   186   192     2     2   -19     130
post                     3     5     4     4    35   188   171     4     4    -8       6
government               3     5    10    10    43   190   153     4     4    -8      55
last                     3     5     4     4    22   185   278     2     2    21      73
had                      3     5     3     3    28   186   182     3     3    -6     130
had                      3     5     3     3    19   184   252     3     3     9     130
had                      3     5     3     3    28   186   157     3     3    -9     130
1959,                    3     5     5     4    56   192   176     3     3   -28     -99
when                     3     5     4     4    62   193   164     3     3    -6     144
a                        3     5     1     1    72   196   215     1     1   -10    1434
junior                   3     5     6     6    74   197   149     1     1    -2       3
a                        3     5     1     1    71   196   189     0     0     3    1434
*Off-screen              4   -99     1     1   -99   -99   141   -99   -99   -99     -99
minister                 4     1     8     8     5   198   226     5     5   -99      24
transport                4     1     9     9    16   201   164     0     0   -11       7
department.              4     1    11    10    28   202   234     2     2   -12       5
current                  4     1     7     7    45   205   239     0     0   -17      15
position,                4     1     9     8    55   206   124     2     2   -10       6
opposition               4     1    10    10    67   208   216     1     1   -12       3
spokesmen                4     2     9     9     5   209   193     5     5   -99       1
Northern                 4     2     8     8    20   211   166     7     7   -15       8
Ireland,                 4     2     8     7    30   212   148     8     8   -10      12
have                     4     2     4     4    42   215   158     2     2   -12     361
more                     4     2     4     4    56   218   207     1     1   -14     168
target                   4     2     6     6    65   220   218     3     3    -9       7
than                     4     2     4     4    70   221   224     1     1    -5     123
target                   4     2     6     6    62   220   179     0     0     8       7
more                     4     2     4     4    56   218   254     1     1     6     168
of                       4     3     2     2     8   224   137     2     2   -99    1757
score                    4     3     5     5     5   223   345     5     5     3       1
politicians              4     3    11    11    28   227   188     5     5   -23      14
held                     4     3     4     4    45   230   182     2     2   -17       7
a                        4     3     1     1    53   232   171     0     0    -8    1434
recent                   4     3     6     6    65   235   183     2     2   -12      13
times.                   4     3     6     5    71   236   112     1     1    -6      23
that                     4     4     4     4    22   241   184     4     4   -99     871
brought                  4     4     7     7    33   243   300     6     6   -11       9
*Blink                   4   -99     7     7   -99   -99   163   -99   -99   -99     -99
day                      4     4     3     3    66   250   195     3     3   -99      35
day                      4     4     3     3    64   250    90     1     1     2      35
one                      4     4     3     3    72   252    92     1     1    -8     176
enigmatic                4     5     9     9    18   256   205     9     9   -99       1
modern                   4     5     6     6    27   258   226     5     5    -9      13
Airey                    4     5     5     5    46   261   263     3     3   -19      13
existed                  4     5     7     7    56   263   204     1     1   -10       2
a                        4     5     1     1    66   265   193     0     0   -10    1434
in                       4     5     2     2    63   264   321     0     0     3    1091
world                    5     1     5     5     0   267   284     0     0     0      60
shifted                  5     1     7     7    13   269   216     2     2   -13       1
constantly               5     1    10    10    25   270   224     6     6   -12       2
between                  5     1     7     7    34   271   183     4     4    -9      42
glare                    5     1     5     5    46   273   239     4     4   -12       1
public                   5     1     6     6    55   275   183     4     4    -9      27
the                      5     1     3     3    70   278   153     3     3   -15    3511
furtive                  5     1     7     7    74   279    86     3     3    -4       1
secrecy                  5     2     7     7     6   280   224     6     6   -99       1
intelligence             5     2    12    12    28   284   235     5     5   -22       9
services.                5     2     9     8    41   285   168     5     5   -13      19
man,                     5     2     4     3    57   289   239     2     2   -16      21
indeed,                  5     2     7     6    65   290   146     5     5    -8      26
might                    5     2     5     5    75   292   159     3     3   -10      56
double                   5     3     6     6    24   300   200     0     0   -99       3
life,                    5     3     5     4    34   301   167     3     3   -10      56
triple                   5     3     6     6    49   304   231     6     6   -15       2
month,                   5     3     6     5    61   307   180     1     1   -12      10
new                      5     3     3     3    69   309   138     0     0    -8      93
murdered                 5     4     8     8    23   313   194     6     6   -99       3
Public                   5     4     6     6    37   315   178     6     6   -14      27
Agent,                   5     4     6     5    57   318   154     3     3   -20       5
Secret                   5     4     6     6    53   317   174     6     6     4      12
Servant,                 5     4     8     7    43   316   181     5     5    10       2
Secret                   5     4     6     6    50   317   153     3     3    -7      12
the                      5     4     3     3    66   320   197     2     2   -16    3511
political                5     4     9     9    69   321    91     1     1    -3      33
*Blink                   5   -99     9     9   -99   -99    75   -99   -99   -99     -99
Routledge,               5     5    10     9    23   324   243     7     7   -99       1
Routledge,               5     5    10     9    21   324   188     5     5     2       1
published.               5     5    10     9    35   326   280     5     5   -14       8
describes                5     5     9     9    49   328   227     5     5   -14       4
Neave                    5     5     5     5    58   329   168     4     4    -9      25
'the                     5     5     4     3    67   331   222     4     3    -9    3511
ghost                    5     5     5     5    73   332   170     5     5    -6       1
as                       5     5     2     2    60   330   295     0     0    13     422
in                       5     5     2     2    76   333   292     2     2   -16    1091
establishment,           6     1    14    13     4   335   293     4     4     0       5
faceless                 6     1     8     8    17   336   196     2     2   -13       1
faceless                 6     1     8     8    15   336   107     0     0     2       1
featureless,             6     1    12    11    33   338   223     5     5   -18       1
quietly                  6     1     7     7    48   339   205     7     7   -15       3
decisively               6     1    10    10    57   341   200     4     4    -9       1
fixing                   6     1     6     6    67   342   189     3     3   -10       1
course                   6     2     6     6     6   344   224     6     6   -99      32
will                     6     2     4     4    27   348   169     4     4   -21     210
unravel                  6     2     7     7    36   350   167     5     5    -9       1
mystery                  6     2     7     7    50   353   271     2     2   -14       1
heart                    6     2     5     5    66   356   157     3     3   -16       8
man?                     6     2     4     3    76   359   153     0     0   -10      21
real                     6     2     4     4    47   352   151     4     4    29      37
heart                    6     2     5     5    64   356   239     1     1   -17       8
the                      6     2     3     3    72   358   205     0     0    -8    3511
*Blink                   6   -99     3     3   -99   -99   119   -99   -99   -99     -99
Neave                    6     3     5     5     8   361    59     2     2   -99      25
thrust                   6     3     6     6    24   364   266     2     2   -16       2
public                   6     3     6     6    41   367   222     3     3   -17      27
during                   6     3     6     6    49   369   147     0     0    -8      14
Second                   6     3     6     6    65   371   143     5     5   -16      18
World                    6     3     5     5    72   372    87     5     5    -7      60
*Off-screen              6   -99     5     5   -99   -99   179   -99   -99   -99     -99
proclaimed               7     1    10    10     5   399   228     5     5     0       2
'escape-proof'.          7     1    15    12    22   402   218     5     4   -17     -99
'escape-proof'.          7     1    15    12    28   402   190    11    10    -6     -99
schoolboy                7     1     9     9    46   406   308     4     4   -18       1
schoolboy                7     1     9     9    51   406    64     9     9    -5       1
of                       7     1     2     2    58   408   243     1     1    -7    1757
of                       7     1     2     2    58   408   111     1     1     0    1757
derring-do               7     1    10    10    64   409   191     4     4    -6     -99
in                       7     1     2     2    73   410   202     2     2    -9    1091
which                    7     1     5     5    75   411    66     1     1    -2     152
Oxford-educated          7     2    15    15    18   415   259     5     5   -99     -99
officer                  7     2     7     7    29   416   183     0     0   -11       7
already                  7     2     7     7    48   420   224     1     1   -19      24
mentioned                7     2     9     9    60   422   182     0     0   -12       2
mentioned                7     2     9     9    69   422    79     9     9    -9       2
the                      7     3     3     3    23   427   180     0     0   -99    3511
Military                 7     3     8     8    32   428   144     5     5    -9       6
bravery                  7     3     7     7    51   431   228     5     5   -19       1
battle-field             7     3    12    12    65   434   187     4     4   -14       1
battle-field             7     3    12    12    69   434    84     8     8    -4       1
