WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
Our                      1     1     3     3     1     1   471     1     1     1      84
best                     1     1     4     4     6     2   223     2     2     2      23
scientists               1     1    10    10    18     3   224     9     9     3       6
used                   -99     0     0     0     0     4     0     0     0     0       0
to                       1     1     2     2    26     5   304     1     1     4    1597
be                       1     1     2     2    30     6   237     2     2     5     423
confined                 1     1     8     8    38     7   312     7     7     6       1
to                     -99     0     0     0     0     8     0     0     0     0       0
university               1     1    10    10    49     9   261     6     6     7      18
research.                1     1     9     8    59    10   247     5     5     8      22
Now                      1     1     3     3    65    11   223     1     1     9     107
Britain                -99     0     0     0     0    12     0     0     0     0       0
is                     -99     0     0     0     0    13     0     0     0     0       0
profiting              -99     0     0     0     0    14     0     0     0     0       0
from                     1     2     4     4    13    15   366     3     3    10     248
from                     1     2     4     4    12    15   124     2     2    13     248
their                    1     2     5     5    18    16   241     3     3    11     225
their                    1     2     5     5    20    16   255     5     5    12     225
genius.                -99     0     0     0     0    17     0     0     0     0       0
Some                     1     2     4     4    35    18   622     2     2    14      86
criticisms               1     2    10    10    43    19   114     5     5    15       1
of                       1     2     2     2    50    20   187     1     1    16    1757
Britain                  1     2     7     7    59    21   581     7     7    17      26
come                   -99     0     0     0     0    22     0     0     0     0       0
and                    -99     0     0     0     0    23     0     0     0     0       0
go,                      1     2     3     2    70    24   289     1     1    18      40
others                 -99     0     0     0     0    25     0     0     0     0       0
seem                     1     3     4     4     1    26   324     1     1    19      18
impossible               1     3    10    10    15    27   187    10    10    20      11
to                     -99     0     0     0     0    28     0     0     0     0       0
shift.                   1     3     6     5    19    29   158     0     0    21       1
For                      1     3     3     3    29    30   210     3     3    22     519
For                      1     3     3     3    28    30   179     2     2    24     519
nearly                 -99     0     0     0     0    31     0     0     0     0       0
a                        1     3     1     1    38    32   159     1     1    23    1434
century,               -99     0     0     0     0    33     0     0     0     0       0
this                     1     3     4     4    50    34   207     2     2    25     293
country                -99     0     0     0     0    35     0     0     0     0       0
has                      1     3     3     3    61    36   286     0     0    26     239
lived                    1     3     5     5    68    37   162     3     3    27       6
with                   -99     0     0     0     0    38     0     0     0     0       0
a                      -99     0     0     0     0    39     0     0     0     0       0
sorry                  -99     0     0     0     0    40     0     0     0     0       0
fact:                    1     4     5     4    11    41   277     5     5    28      32
we                     -99     0     0     0     0    42     0     0     0     0       0
have                   -99     0     0     0     0    43     0     0     0     0       0
a                      -99     0     0     0     0    44     0     0     0     0       0
disproportionate         1     4    16    16    23    45   264     1     1    29       1
disproportionate         1     4    16    16    36    45   271    14    14    30       1
number                 -99     0     0     0     0    46     0     0     0     0       0
of                       1     4     2     2    48    47   201     2     2    31    1757
the                    -99     0     0     0     0    48     0     0     0     0       0
world's                  1     4     7     7    56    49   192     3     3    32       2
most                     1     4     4     4    63    50   232     2     2    33      93
inventive                1     4     9     9    67    51   409     1     1    34       2
inventive                1     4     9     9    68    51   163     2     2    35       2
scientific               1     5    10    10     1    52   287     1     1    36      14
scientific               1     5    10    10     3    52   193     3     3    37      14
minds,                 -99     0     0     0     0    53     0     0     0     0       0
but                      1     5     3     3    18    54   187     0     0    38     325
but                      1     5     3     3    19    54   287     1     1    42     325
but                      1     5     3     3    19    54   225     1     1    44     325
are                    -99     0     0     0     0    55     0     0     0     0       0
truly                    1     5     5     5    28    56   291     2     2    39       4
truly                    1     5     5     5    27    56   175     1     1    43       4
truly                    1     5     5     5    31    56   202     5     5    45       4
terrible                 1     5     8     8    34    57   151     2     2    40       6
at                     -99     0     0     0     0    58     0     0     0     0       0
exploiting               1     5    10    10    47    59   230     3     3    41       1
exploiting               1     5    10    10    47    59   351     3     3    46       1
them.                  -99     0     0     0     0    60     0     0     0     0       0
But                      1     5     3     3    68    61   236     3     3    47     325
all                      1     5     3     3    69    62   213     0     0    49     167
that                     1     5     4     4    73    63   193     0     0    48     871
that                     1     5     4     4    74    63   588     1     1    50     871
is                     -99     0     0     0     0    64     0     0     0     0       0
becoming                 2     1     8     8     1    65   199     1     1    51       5
becoming                 2     1     8     8     3    65   146     3     3    52       5
a                      -99     0     0     0     0    66     0     0     0     0       0
thing                    2     1     5     5    11    67   269     0     0    53      24
of                     -99     0     0     0     0    68     0     0     0     0       0
the                    -99     0     0     0     0    69     0     0     0     0       0
past.                  -99     0     0     0     0    70     0     0     0     0       0
The                      2     1     3     3    30    71   272     0     0    55    3511
The                      2     1     3     3    32    71   194     2     2    57    3511
market                   2     1     6     6    38    72   288     4     4    56      19
bubble                   2     1     6     6    42    73   187     1     1    58       4
of                       2     1     2     2    49    74   388     1     1    59    1757
1999-2000                2     1     9     9    57    75   194     6     6    60     -99
showed                   2     1     6     6    64    76    98     3     3    61       2
that                   -99     0     0     0     0    77     0     0     0     0       0
science,                 2     2     8     7     1    78   374     1     1    62      19
in                       2     2     2     2     9    79   238     0     0    63    1091
all                      2     2     3     3    12    80   127     0     0    65     167
its                      2     2     3     3    17    81   201     1     1    64     152
forms,                 -99     0     0     0     0    82     0     0     0     0       0
has                      2     2     3     3    27    83   281     0     0    66     239
a                      -99     0     0     0     0    84     0     0     0     0       0
huge                     2     2     4     4    33    85   227     0     0    67      14
capacity                 2     2     8     8    39    86   399     1     1    68       5
to                       2     2     2     2    48    87   438     1     1    69    1597
excite.                  2     2     7     6    56    88   133     6     6    71       1
Small,                   2     2     6     5    58    89   277     0     0    70      14
university-              2     2    11    11    66    90   350     1     1    72      18
originated               2     3    10    10     9    91   367     9     9    73       1
companies              -99     0     0     0     0    92     0     0     0     0       0
such                     2     3     4     4    22    93   186     1     1    74      87
as                     -99     0     0     0     0    94     0     0     0     0       0
Osmetech,                2     3     9     8    29    95   746     0     0    75       1
which                    2     3     5     5    40    96   215     1     1    76     152
makes                    2     3     5     5    46    97   173     1     1    77      14
a                      -99     0     0     0     0    98     0     0     0     0       0
hi-tech                  2     3     7     7    54    99   286     1     1    78     -99
hi-tech                  2     3     7     7    60    99   260     7     7    79     -99
'nose',                  2     3     7     4    67   100   177     6     5    80       2
De                       2     3     2     2    69   101   348     0     0    81      10
De                       2     3     2     2    71   101   169     2     2    82      10
Novo                   -99     0     0     0     0   102     0     0     0     0       0
Pharmaceuticals,         2     4    16    15     1   103   461     1     1    83       1
Pharmaceuticals,         2     4    16    15    15   103   230    15    15    84       1
Pharmaceuticals,         2     4    16    15     1   103    66     1     1    87       1
which                  -99     0     0     0     0   104     0     0     0     0       0
makes                    2     4     5     5    24   105    95     1     1    85      14
gene-based               2     4    10    10    30   106   173     1     1    88     -99
gene-based               2     4    10    10    29   106   167     0     0    89     -99
gene-based               2     4    10    10    39   106   261    10    10    90     -99
medicine,              -99     0     0     0     0   107     0     0     0     0       0
and                      2     4     3     3    50   108   187     0     0    91    1283
the                      2     4     3     3    55   109   346     1     1    92    3511
nano-                  -99     0     0     0     0   110     0     0     0     0       0
technology               2     4    10    10    64   111   228     0     0    93      14
researcher               2     5    10    10     9   112   235     9     9    94       1
Oxonica                -99     0     0     0     0   113     0     0     0     0       0
are                      2     5     3     3    20   114   175     1     1    95     351
just                   -99     0     0     0     0   115     0     0     0     0       0
three                    2     5     5     5    28   116   380     0     0    96      28
that                     2     5     4     4    36   117   250     2     2    97     871
that                     2     5     4     4    34   117   374     0     0    99     871
have                     2     5     4     4    40   118   254     1     1    98     361
sprung                 -99     0     0     0     0   119     0     0     0     0       0
up                       2     5     2     2    51   120   243     0     0   100     135
and                    -99     0     0     0     0   121     0     0     0     0       0
become                   2     5     6     6    62   122   397     4     4   101      22
the                      2     5     3     3    68   123   529     3     3   102    3511
target                 -99     0     0     0     0   124     0     0     0     0       0
of                     -99     0     0     0     0   125     0     0     0     0       0
