WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
The                    -99     0     0     0     0     1     0     0     0     0       0
renaissance              1     1    11    11     5     2   219     1     1     1       1
renaissance              1     1    11    11    14     2   229    10    10     2       1
in                     -99     0     0     0     0     3     0     0     0     0       0
children's               1     1    10    10    23     4   214     4     4     3     -99
literature               1     1    10    10    34     5   205     4     4     4      12
is                     -99     0     0     0     0     6     0     0     0     0       0
turning                  1     1     7     7    47     7   235     3     3     5       4
out                      1     1     3     3    54     8   177     2     2     6     113
to                     -99     0     0     0     0     9     0     0     0     0       0
be                     -99     0     0     0     0    10     0     0     0     0       0
one                      1     1     3     3    63    11   211     1     1     7     176
of                     -99     0     0     0     0    12     0     0     0     0       0
the                      1     1     3     3    71    13   228     2     2     8    3511
most                   -99     0     0     0     0    14     0     0     0     0       0
striking                 1     2     8     8     8    15   145     8     8     9       4
cultural               -99     0     0     0     0    16     0     0     0     0       0
characteristics          1     2    15    15    19    17   183     1     1    10       1
characteristics          1     2    15    15    27    17   209     9     9    11       1
of                     -99     0     0     0     0    18     0     0     0     0       0
our                    -99     0     0     0     0    19     0     0     0     0       0
times.                   1     2     6     5    42    20   137     1     1    12      23
Whether                  1     2     7     7    49    21   243     1     1    13      37
we                     -99     0     0     0     0    22     0     0     0     0       0
are                      1     2     3     3    61    23   223     2     2    14     351
reassessing              1     2    11    11    72    24   201     9     9    15       1
reassessing              1     2    11    11    66    24   256     3     3    17       1
reassessing              1     2    11    11    74    24   143    11    11    18       1
the                    -99     0     0     0     0    25     0     0     0     0       0
achievements             1     3    12    12     7    26    86     7     7    16       1
of                     -99     0     0     0     0    27     0     0     0     0       0
the                      1     3     3     3    16    28   196     0     0    19    3511
past,                  -99     0     0     0     0    29     0     0     0     0       0
as                     -99     0     0     0     0    30     0     0     0     0       0
with                     1     3     4     4    33    31   224     4     4    20     393
with                     1     3     4     4    30    31   139     1     1    21     393
the                    -99     0     0     0     0    32     0     0     0     0       0
film                   -99     0     0     0     0    33     0     0     0     0       0
of                     -99     0     0     0     0    34     0     0     0     0       0
The                      1     3     3     3    48    35   180     2     2    22    3511
Lord                   -99     0     0     0     0    36     0     0     0     0       0
of                       1     3     2     2    55    37   157     0     0    23    1757
the                    -99     0     0     0     0    38     0     0     0     0       0
Rings,                   1     3     6     5    65    39   204     3     3    24       5
or                     -99     0     0     0     0    40     0     0     0     0       0
falling                  1     3     7     7    72    41   204     0     0    25       5
in                     -99     0     0     0     0    42     0     0     0     0       0
love                   -99     0     0     0     0    43     0     0     0     0       0
with                   -99     0     0     0     0    44     0     0     0     0       0
current                -99     0     0     0     0    45     0     0     0     0       0
child-heroes           -99     0     0     0     0    46     0     0     0     0       0
like                   -99     0     0     0     0    47     0     0     0     0       0
Harry                  -99     0     0     0     0    48     0     0     0     0       0
Potter,                -99     0     0     0     0    49     0     0     0     0       0
there                  -99     0     0     0     0    50     0     0     0     0       0
has                    -99     0     0     0     0    51     0     0     0     0       0
never                  -99     0     0     0     0    52     0     0     0     0       0
been                   -99     0     0     0     0    53     0     0     0     0       0
another                -99     0     0     0     0    54     0     0     0     0       0
time                   -99     0     0     0     0    55     0     0     0     0       0
when                   -99     0     0     0     0    56     0     0     0     0       0
children's             -99     0     0     0     0    57     0     0     0     0       0
literature             -99     0     0     0     0    58     0     0     0     0       0
could                  -99     0     0     0     0    59     0     0     0     0       0
command                -99     0     0     0     0    60     0     0     0     0       0
such                   -99     0     0     0     0    61     0     0     0     0       0
attention.             -99     0     0     0     0    62     0     0     0     0       0
About                  -99     0     0     0     0    63     0     0     0     0       0
six                    -99     0     0     0     0    64     0     0     0     0       0
months                   2     1     6     6     7    65   265     3     3    28      14
ago                    -99     0     0     0     0    66     0     0     0     0       0
I                      -99     0     0     0     0    67     0     0     0     0       0
wrote                    2     1     5     5    17    68   186     0     0    29      16
on                     -99     0     0     0     0    69     0     0     0     0       0
these                    2     1     5     5    27    70   188     1     1    30      73
these                    2     1     5     5    29    70   254     3     3    33      73
pages                  -99     0     0     0     0    71     0     0     0     0       0
that                     2     1     4     4    38    72   298     0     0    31     871
Philip                   2     1     6     6    46    73   185     3     3    32       4
Pullman's                2     1     9     9    50    74   186     0     0    34     -99
novel                    2     1     5     5    61    75   146     1     1    35       7
The                      2     1     3     3    69    76   154     3     3    36    3511
Amber                  -99     0     0     0     0    77     0     0     0     0       0
Spyglass                 2     2     8     8     4    78   183     4     4    37       2
Spyglass                 2     2     8     8     4    78   188     4     4    40       2
Spyglass                 2     2     8     8     2    78   362     2     2    41       2
would                  -99     0     0     0     0    79     0     0     0     0       0
be                     -99     0     0     0     0    80     0     0     0     0       0
a                      -99     0     0     0     0    81     0     0     0     0       0
worthy                   2     2     6     6    21    82   221     1     1    38       1
winner                   2     2     6     6    33    83   301     6     6    39       2
of                       2     2     2     2    36    84   173     2     2    42    1757
the                    -99     0     0     0     0    85     0     0     0     0       0
Booker                   2     2     6     6    46    86   440     5     5    43       1
Prize.                 -99     0     0     0     0    87     0     0     0     0       0
In                     -99     0     0     0     0    88     0     0     0     0       0
the                      2     2     3     3    60    89   201     2     2    44    3511
event                  -99     0     0     0     0    90     0     0     0     0       0
it                       2     2     2     2    69    91   180     1     1    45     544
didn't                   2     2     6     6    72    92    98     1     1    46     -99
make                     2     3     4     4     4    93   194     4     4    47      60
the                    -99     0     0     0     0    94     0     0     0     0       0
shortlist,             -99     0     0     0     0    95     0     0     0     0       0
but                    -99     0     0     0     0    96     0     0     0     0       0
it                       2     3     2     2    25    97   261     1     1    48     544
lived                    2     3     5     5    30    98   198     3     3    51       6
to                     -99     0     0     0     0    99     0     0     0     0       0
fight                    2     3     5     5    37   100   205     1     1    49       5
fight                    2     3     5     5    36   100   171     0     0    52       5
another                  2     3     7     7    46   101   159     4     4    50      33
another                  2     3     7     7    47   101   197     5     5    53      33
day.                   -99     0     0     0     0   102     0     0     0     0       0
On                     -99     0     0     0     0   103     0     0     0     0       0
Tuesday                  2     3     7     7    59   104   313     1     1    54       2
night,                   2     3     6     5    67   105   117     1     1    55      12
Pullman                -99     0     0     0     0   106     0     0     0     0       0
walked                   2     4     6     6     6   107   240     6     6    57       2
away                   -99     0     0     0     0   108     0     0     0     0       0
with                   -99     0     0     0     0   109     0     0     0     0       0
the                    -99     0     0     0     0   110     0     0     0     0       0
Whitbread                2     4     9     9    22   111   308     1     1    58       1
Whitbread                2     4     9     9    30   111   201     9     9    59       1
Prize.                 -99     0     0     0     0   112     0     0     0     0       0
That                     2     4     4     4    46   113   244     4     4    60     871
That                     2     4     4     4    43   113   208     1     1    62     871
prize                  -99     0     0     0     0   114     0     0     0     0       0
thrives                  2     4     7     7    53   115   179     0     0    61       1
thrives                  2     4     7     7    57   115   166     4     4    63       1
on                     -99     0     0     0     0   116     0     0     0     0       0
the                      2     4     3     3    64   117   202     0     0    64    3511
neat                     2     4     4     4    71   118   277     3     3    65       3
concept                -99     0     0     0     0   119     0     0     0     0       0
of                     -99     0     0     0     0   120     0     0     0     0       0
first                    2     5     5     5     6   121   158     3     3    66      87
dividing                 2     5     8     8    17   122   217     8     8    67       1
books                  -99     0     0     0     0   123     0     0     0     0       0
up                     -99     0     0     0     0   124     0     0     0     0       0
into                     2     5     4     4    29   125   304     2     2    68      82
categories             -99     0     0     0     0   126     0     0     0     0       0
-                      -99     0     0     0     0   127     0     0     0     0       0
novel                    2     5     5     5    47   128   190     2     2    69       7
of                     -99     0     0     0     0   129     0     0     0     0       0
the                      2     5     3     3    56   130   236     2     2    70    3511
year,                  -99     0     0     0     0   131     0     0     0     0       0
children's               2     5    10    10    65   132   198     1     1    71     -99
children's               2     5    10    10    73   132   449     9     9    72     -99
book                   -99     0     0     0     0   133     0     0     0     0       0
of                     -99     0     0     0     0   134     0     0     0     0       0
the                      3     1     3     3     3   135   191     0     0    73    3511
year,                    3     1     5     4    10   136   190     3     3    74      51
and                    -99     0     0     0     0   137     0     0     0     0       0
so                     -99     0     0     0     0   138     0     0     0     0       0
on                       3     1     2     2    22   139   175     2     2    75     417
-                      -99     0     0     0     0   140     0     0     0     0       0
and                    -99     0     0     0     0   141     0     0     0     0       0
then                   -99     0     0     0     0   142     0     0     0     0       0
breaking                 3     1     8     8    35   143   239     1     1    76       6
down                   -99     0     0     0     0   144     0     0     0     0       0
the                      3     1     3     3    49   145   209     1     1    77    3511
categories               3     1    10    10    55   146   316     3     3    78       4
for                      3     1     3     3    65   147   218     2     2    79     519
its                      3     1     3     3    70   148   150     3     3    80     152
overall                -99     0     0     0     0   149     0     0     0     0       0
prize.                 -99     0     0     0     0   150     0     0     0     0       0
That                   -99     0     0     0     0   151     0     0     0     0       0
meant                    3     2     5     5    15   152   251     3     3    86       8
that                     3     2     4     4    22   153   172     4     4    85     871
these                  -99     0     0     0     0   154     0     0     0     0       0
judges                 -99     0     0     0     0   155     0     0     0     0       0
could                    3     2     5     5    36   156   172     0     0    84      84
could                    3     2     5     5    38   156   155     2     2    87      84
give                     3     2     4     4    45   157   252     3     3    83      16
the                      3     2     3     3    48   158    90     1     1    88    3511
award                    3     2     5     5    53   159   180     2     2    82       4
to                     -99     0     0     0     0   160     0     0     0     0       0
Philip                   3     2     6     6    64   161   121     4     4    90       4
Pullman                -99     0     0     0     0   162     0     0     0     0       0
without                  3     3     7     7     3   163   120     3     3    81      33
being                  -99     0     0     0     0   164     0     0     0     0       0
accused                -99     0     0     0     0   165     0     0     0     0       0
of                     -99     0     0     0     0   166     0     0     0     0       0
dumbing                -99     0     0     0     0   167     0     0     0     0       0
down                   -99     0     0     0     0   168     0     0     0     0       0
to                     -99     0     0     0     0   169     0     0     0     0       0
the                    -99     0     0     0     0   170     0     0     0     0       0
level                  -99     0     0     0     0   171     0     0     0     0       0
of                     -99     0     0     0     0   172     0     0     0     0       0
a                      -99     0     0     0     0   173     0     0     0     0       0
children's             -99     0     0     0     0   174     0     0     0     0       0
book.                  -99     0     0     0     0   175     0     0     0     0       0
Peculiarly,              3     4    11    10     4   176   174     4     4    91       1
Peculiarly,              3     4    11    10    11   176   204    11    11   100       1
Peculiarly,              3     4    11    10     7   176   209     7     7   101       1
Peculiarly,              3     4    11    10     4   176   316     4     4   103       1
Peculiarly,              3     4    11    10     2   176   254     2     2   104       1
this                     3     4     4     4    16   177   180     4     4   105     293
still                    3     4     5     5    18   178   165     1     1   102      52
seems                    3     4     5     5    25   179   227     2     2    92      30
seems                    3     4     5     5    26   179   353     3     3   106      30
to                       3     4     2     2    29   180   179     0     0    99    1597
be                     -99     0     0     0     0   181     0     0     0     0       0
a                      -99     0     0     0     0   182     0     0     0     0       0
very                     3     4     4     4    41   183   191     4     4    93      56
very                     3     4     4     4    38   183   239     1     1   107      56
