WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
was                      1     1     3     3     5     2   222     1     1     0     383
best-selling             1     1    12    12    12     4   254     0     0    -7     -99
best-selling             1     1    12    12    18     4   122     6     6    -6     -99
queen                    1     1     5     5    25     5   135     0     0    -7       7
of                       1     1     2     2    31     6    79     0     0    -6    1757
romantic                 1     1     8     8    43     8   243     5     5   -12       4
romantic                 1     1     8     8    44     8   123     6     6    -1       4
romantic                 1     1     8     8    38     8   147     0     0     6       4
Aga                      1     1     3     3    50     9   500     3     3   -12       1
*Blink                   1   -99     3     3   -99   -99    63   -99   -99   -99     -99
saga.                    1     1     5     4    52    10   187     1     1   -99       2
Aga                      1     1     3     3    49     9   223     2     2     3       1
saga.                    1     1     5     4    54    10   243     3     3    -5       2
was                      1     1     3     3    61    12   188     1     1    -7     383
He                       1     1     2     2    59    11   165     2     2     2     265
enfant                   1     1     6     6    69    14    85     1     1   -10       1
*Blink                   1   -99     6     6   -99   -99   117   -99   -99   -99     -99
was                      1     1     3     3    61    12   243     1     1   -99     383
the                      1     1     3     3    66    13   111     2     2    -5    3511
enfant                   1     1     6     6    69    14   100     1     1    -3       1
right-on                 1     2     8     8    21    18   167     5     5   -99     -99
right-on                 1     2     8     8    18    18   202     2     2     3     -99
right-on                 1     2     8     8    23    18   161     7     7    -5     -99
urban                    1     2     5     5    29    19    67     4     4    -6       3
urban                    1     2     5     5    29    19   176     4     4     0       3
literati.                1     2     9     8    38    20   165     7     7    -9       1
literati.                1     2     9     8    36    20   293     5     5     2       1
literati.                1     2     9     8    39    20    73     8     8    -3       1
literati.                1     2     9     8    36    20   682     5     5     3       1
Would                    1     2     5     5    46    21    65     5     5   -10     146
earth                    1     2     5     5    52    23   126     1     1    -6       8
the                      1     2     3     3    47    22   255     0     0     5    3511
earth                    1     2     5     5    55    23   218     4     4    -8       8
when                     1     2     4     4    62    25   242     0     0    -7     144
earth                    1     2     5     5    56    23    67     5     5     6       8
move                     1     2     4     4    60    24   225     3     3    -4      10
when                     1     2     4     4    65    25   366     3     3    -5     144
their                    1     2     5     5    70    26   179     3     3    -5     225
paths                    1     2     5     5    76    27    96     3     3    -6       1
crossed?                 1     3     8     7     6    28   155     6     6   -99       2
quite                    1     3     5     5    20    30   121     5     5   -14      48
phenomenon,              1     5    11    10    26    56    79     1     1   -99       2
Joanna                   1     3     6     6    26    32   109     0     0   -99      18
phenomenon,              1     5    11    10    26    56    55     1     1   -99       2
Joanna                   1     3     6     6    31    32    76     5     5   -99      18
Joanna                   1     3     6     6    31    32   114     5     5     0      18
like                     1     3     4     4    25    31   145     4     4     6      99
quite                    1     3     5     5    20    30    76     5     5     5      48
phenomenon,              1     5    11    10    33    56    66     8     8   -99       2
the                      1     5     3     3    40    57    57     3     3    -7    3511
lower-middlebrow         1     5    16    16    47    58   101     6     6    -7     -99
