WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
She                      1     1     3     3     1     1    63     1     1     1      91
She                      1     1     3     3     3     1    78     3     3     2      91
She                      1     1     3     3     1     1   242     1     1     3      91
was                      1     1     3     3     7     2   193     3     3     4     383
the                    -99     0     0     0     0     3     0     0     0     0       0
best-selling             1     1    12    12    15     4   188     3     3     5     -99
best-selling             1     1    12    12    22     4   169    10    10     6     -99
queen                    1     1     5     5    30     5   276     5     5     7       7
of                     -99     0     0     0     0     6     0     0     0     0       0
the                      1     1     3     3    36     7   166     2     2     8    3511
romantic                 1     1     8     8    43     8   260     5     5     9       4
Aga                      1     1     3     3    50     9   410     3     3    10       1
saga.                    1     1     5     4    55    10   233     4     4    11       2
He                     -99     0     0     0     0    11     0     0     0     0       0
was                    -99     0     0     0     0    12     0     0     0     0       0
the                      1     1     3     3    64    13   217     0     0    12    3511
enfant                   1     1     6     6    72    14   167     4     4    13       1
terrible               -99     0     0     0     0    15     0     0     0     0       0
of                     -99     0     0     0     0    16     0     0     0     0       0
the                    -99     0     0     0     0    17     0     0     0     0       0
right-on                 1     2     8     8    17    18   294     1     1    14     -99
urban                    1     2     5     5    30    19   201     5     5    15       3
literati.                1     2     9     8    36    20   236     5     5    16       1
Would                    1     2     5     5    46    21   254     5     5    17     146
the                    -99     0     0     0     0    22     0     0     0     0       0
earth                    1     2     5     5    56    23   191     5     5    18       8
move                     1     2     4     4    61    24   191     4     4    19      10
when                   -99     0     0     0     0    25     0     0     0     0       0
their                    1     2     5     5    67    26   129     0     0    20     225
their                    1     2     5     5    70    26   217     3     3    21     225
paths                    1     2     5     5    74    27    95     1     1    22       1
crossed?               -99     0     0     0     0    28     0     0     0     0       0
I                      -99     0     0     0     0    29     0     0     0     0       0
quite                    1     3     5     5    16    30   204     1     1    23      48
like                   -99     0     0     0     0    31     0     0     0     0       0
Joanna                   1     3     6     6    29    32   329     3     3    24      18
Trollope;                1     3     9     8    38    33   167     5     5    25       3
she's                  -99     0     0     0     0    34     0     0     0     0       0
warm,                    1     3     5     4    50    35   225     1     1    26       6
engaged                  1     3     7     7    57    36   260     2     2    27       4
and                    -99     0     0     0     0    37     0     0     0     0       0
responsive,              1     3    11    10    67    38   182     0     0    28       1
responsive,              1     3    11    10    71    38   153     4     4    29       1
and                      1     4     3     3     1    39   238     1     1    30    1283
clearly                -99     0     0     0     0    40     0     0     0     0       0
has                    -99     0     0     0     0    41     0     0     0     0       0
her                    -99     0     0     0     0    42     0     0     0     0       0
heart                  -99     0     0     0     0    43     0     0     0     0       0
in                     -99     0     0     0     0    44     0     0     0     0       0
approximately            1     4    13    13    31    45   194     2     2    31       1
approximately            1     4    13    13    36    45   192     7     7    32       1
the                    -99     0     0     0     0    46     0     0     0     0       0
right                    1     4     5     5    49    47   253     2     2    33      38
place.                 -99     0     0     0     0    48     0     0     0     0       0
To                     -99     0     0     0     0    49     0     0     0     0       0
me,                      1     4     3     2    63    50   174     0     0    34      55
she                      1     4     3     3    68    51   199     1     1    35      91
is                     -99     0     0     0     0    52     0     0     0     0       0
a                      -99     0     0     0     0    53     0     0     0     0       0
quintessentially       -99     0     0     0     0    54     0     0     0     0       0
English                  1     5     7     7    21    55   275     4     4    37      14
phenomenon,              1     5    11    10    34    56   207     9     9    38       2
the                    -99     0     0     0     0    57     0     0     0     0       0
lower-middlebrow         1     5    16    16    52    58   204    11    11    39     -99
novelist                 1     5     8     8    58    59   295     0     0    40       4
who                      1     5     3     3    69    60   243     2     2    41     157
who                      1     5     3     3    68    60   145     1     1    42     157
has                    -99     0     0     0     0    61     0     0     0     0       0
just                   -99     0     0     0     0    62     0     0     0     0       0
enough                   2     1     6     6     1    63   353     1     1    46      32
enough                   2     1     6     6     5    63   302     5     5    47      32
sophistication           2     1    14    14    21    64    57    14    14    48       1
to                     -99     0     0     0     0    65     0     0     0     0       0
be                     -99     0     0     0     0    66     0     0     0     0       0
able                     2     1     4     4    30    67   361     2     2    49      14
to                     -99     0     0     0     0    68     0     0     0     0       0
convince                 2     1     8     8    37    69   315     1     1    50       3
her                      2     1     3     3    47    70   286     2     2    51     107
readership               2     1    10    10    53    71   340     4     4    52       3
that                   -99     0     0     0     0    72     0     0     0     0       0
they                     2     1     4     4    65    73   255     0     0    53     258
may                      2     1     3     3    72    74   200     2     2    54      67
be                     -99     0     0     0     0    75     0     0     0     0       0
getting                  2     2     7     7     1    76    95     1     1    56      23
getting                  2     2     7     7     7    76   244     7     7    57      23
an                     -99     0     0     0     0    77     0     0     0     0       0
upper-middlebrow         2     2    16    16    21    78   403    10    10    58     -99
product.                 2     2     8     7    32    79   244     4     4    59       5
She's                  -99     0     0     0     0    80     0     0     0     0       0
also                     2     2     4     4    50    81   283     3     3    60      58
quite                    2     2     5     5    54    82   254     2     2    61      48
vulnerable,              2     2    11    10    62    83   164     4     4    62       5
Joanna,                  2     2     7     6    72    84   467     2     2    64      18
and                      2     3     3     3     2    85   257     2     2    65    1283
has                    -99     0     0     0     0    86     0     0     0     0       0
had                    -99     0     0     0     0    87     0     0     0     0       0
quite                    2     3     5     5    12    88   217     0     0    66      48
a                      -99     0     0     0     0    89     0     0     0     0       0
monstering               2     3    10    10    23    90   376     3     3    67       1
from                     2     3     4     4    34    91   255     3     3    68     248
the                    -99     0     0     0     0    92     0     0     0     0       0
Daily                    2     3     5     5    42    93   256     2     2    69       8
Mail,                    2     3     5     4    48    94   225     2     2    70       5
that                     2     3     4     4    55    95   177     3     3    71     871
paper                    2     3     5     5    59    96   162     2     2    72      10
bastion                  2     3     7     7    65    97   416     2     2    73       1
bastion                  2     3     7     7    63    97   219     0     0    74       1
bastion                  2     3     7     7    69    97   101     6     6    75       1
of                     -99     0     0     0     0    98     0     0     0     0       0
Agashire,              -99     0     0     0     0    99     0     0     0     0       0
which                  -99     0     0     0     0   100     0     0     0     0       0
is,                    -99     0     0     0     0   101     0     0     0     0       0
of                     -99     0     0     0     0   102     0     0     0     0       0
course,                  2     4     7     6    29   103   270     6     6    76      32
her                    -99     0     0     0     0   104     0     0     0     0       0
proper                 -99     0     0     0     0   105     0     0     0     0       0
province.                2     4     9     8    42   106   304     0     0    77       2
province.                2     4     9     8    49   106   180     7     7    78       2
In                     -99     0     0     0     0   107     0     0     0     0       0
an                     -99     0     0     0     0   108     0     0     0     0       0
interview                2     4     9     9    59   109   194     1     1    79       1
interview                2     4     9     9    65   109   211     7     7    80       1
in                     -99     0     0     0     0   110     0     0     0     0       0
another                  2     4     7     7    73   111   232     2     2    81      33
newspaper              -99     0     0     0     0   112     0     0     0     0       0
last                     2     5     4     4    14   113   233     4     4    82      73
week,                  -99     0     0     0     0   114     0     0     0     0       0
Joanna                 -99     0     0     0     0   115     0     0     0     0       0
seemingly                2     5     9     9    33   116   236     5     5    83       1
admitted                 2     5     8     8    39   117   202     1     1    84       2
to                     -99     0     0     0     0   118     0     0     0     0       0
leading                  2     5     7     7    52   119   198     2     2    85       5
a                        2     5     1     1    59   120   228     1     1    86    1434
rather                 -99     0     0     0     0   121     0     0     0     0       0
