WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
At                     -99     0     0     0     0     1     0     0     0     0       0
present                  1     1     7     7     9     2   196     6     6     1      12
I                      -99     0     0     0     0     3     0     0     0     0       0
am                       1     1     2     2    13     4   208     0     0     2      18
trying                   1     1     6     6    21     5    70     5     5     3      23
to                       1     1     2     2    25     6   127     2     2     5    1597
write                  -99     0     0     0     0     7     0     0     0     0       0
my                       1     1     2     2    34     8    76     2     2     4      91
my                       1     1     2     2    33     8   222     1     1     6      91
first                    1     1     5     5    35     9    85     0     0     7      87
serious                  1     1     7     7    41    10   253     0     0     8      11
serious                  1     1     7     7    48    10   262     7     7     9      11
novel,                 -99     0     0     0     0    11     0     0     0     0       0
a                        1     1     1     1    56    12   235     0     0    10    1434
process                  1     1     7     7    65    13   271     7     7    11       7
that                   -99     0     0     0     0    14     0     0     0     0       0
seems                    1     1     5     5    73    15    74     2     2    12      30
seems                    1     1     5     5    75    15   243     4     4    14      30
to                     -99     0     0     0     0    16     0     0     0     0       0
involve                -99     0     0     0     0    17     0     0     0     0       0
endless                  1     2     7     7    10    18   168     2     2    16       5
displacement             1     2    12    12    18    19   288     2     2    17       1
displacement             1     2    12    12    26    19   161    10    10    18       1
activity,                1     2     9     8    37    20   127     8     8    20       9
and                      1     2     3     3    39    21   150     0     0    19    1283
I                      -99     0     0     0     0    22     0     0     0     0       0
find                     1     2     4     4    48    23   104     3     3    21      27
that                     1     2     4     4    52    24   189     2     2    23     871
if                     -99     0     0     0     0    25     0     0     0     0       0
I                      -99     0     0     0     0    26     0     0     0     0       0
switch                   1     2     6     6    60    27   190     0     0    24       2
The                      1     2     3     3    68    28   304     1     1    25    3511
Bill                   -99     0     0     0     0    29     0     0     0     0       0
on                       1     2     2     2    77    30   273     1     1    26     417
at                     -99     0     0     0     0    31     0     0     0     0       0
9am                    -99     0     0     0     0    32     0     0     0     0       0
on                       1     3     2     2     8    33   104     1     1    29     417
