WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
the                      1     1     3     3     6     2   260     2     2     0    3511
BBC                      1     1     3     3    10     3   160     2     2    -4      21
has                      1     1     3     3    14     4    72     2     2    -4     239
embraced                 1     1     8     8    20     5   147     4     4    -6       2
embraced                 1     1     8     8    22     5   163     6     6    -2       2
'narrowcasting'          1     1    15    14    33     6   219     8     8   -11       2
*Blink                   1   -99    15    14   -99   -99    51   -99   -99   -99     -99
'narrowcasting'          1     1    15    14    39     6    74    14    14   -99       2
'narrowcasting'          1     1    15    14    37     6   188    12    12     2       2
with                     1     1     4     4    44     7   157     3     3    -7     393
new                      1     1     3     3    51     9   168     1     1    -7      93
new                      1     1     3     3    53     9   192     3     3    -2      93
channels,                1     1     9     8    58    10   177     4     4    -5       3
Boyd                     1     1     4     4    68    11   220     4     4   -10       1
Tonkin                   1     1     6     6    72    12   308     3     3    -4       1
asks                     1     1     4     4    78    13   120     2     2    -6       2
will                     1     2     4     4     9    16   423     3     3   -99     210
ever                     1     2     4     4    15    17   151     4     4    -6      38
again                    1     2     5     5    20    18   143     4     4    -5      28
surprise                 1     2     8     8    23    19   133     1     1    -3       2
surprise                 1     2     8     8    27    19   223     5     5    -4       2
with                     1     2     4     4    35    21    92     1     1    -8     393
*Blink                   1   -99     4     4   -99   -99   212   -99   -99   -99     -99
unexpected.              1     2    11    10    46    23   178     3     3   -99       4
unexpected.              1     2    11    10    48    23   151     5     5    -2       4
Saturday,                1     2     9     8    64    25   186     2     2   -16       2
Saturday,                1     2     9     8    66    25    84     4     4    -2       2
the                      1     2     3     3    72    26    96     0     0    -6    3511
channel                  1     3     7     7    19    30   223     0     0   -99       4
channel                  1     3     7     7    26    30   191     7     7    -7       4
finally                  1     3     7     7    34    31   230     7     7    -8       9
the                      1     3     3     3    40    33   187     0     0    -6    3511
dowdy                    1     3     5     5    48    34   394     4     4    -8       1
chrysalis                1     3     9     9    54    35   215     4     4    -6       1
Knowledge                1     3     9     9    66    37   262     3     3   -12       2
of                       1     3     2     2    60    36   292     0     0     6    1757
Knowledge                1     3     9     9    68    37   188     5     5    -8       2
to                       1     3     2     2    74    38   148     1     1    -6    1597
as                       1     4     2     2     8    40   204     1     1   -99     422
gaudy                    1     4     5     5    17    42   201     5     5    -9       1
butterfly                1     4     9     9    20    43   202     2     2    -3       2
butterfly                1     4     9     9    25    43   231     7     7    -5       2
known                    1     4     5     5    28    44   121     0     0    -3      16
known                    1     4     5     5    33    44   207     5     5    -5      16
'Four'.                  1     4     7     4    41    46   228     4     3    -8      27
'Four'.                  1     4     7     4    42    46   118     5     4    -1      27
Not                      1     4     3     3    48    47   415     3     3    -6     277
all                      1     4     3     3    52    48   155     3     3    -4     167
can                      1     4     3     3    60    51   182     1     1    -8     123
stick                    1     4     5     5    65    52   127     2     2    -5       1
can                      1     4     3     3    60    51   233     1     1     5     123
us                       1     4     2     2    57    50   173     1     1     3      86
of                       1     4     2     2    54    49   109     1     1     3    1757
all                      1     4     3     3    52    48   228     3     3     2     167
of                       1     4     2     2    54    49   188     1     1    -2    1757
can                      1     4     3     3    59    51    71     0     0    -5     123
stick                    1     4     5     5    63    52   148     0     0    -4       1
stick                    1     4     5     5    66    52   133     3     3    -3       1
around                   1     4     6     6    72    53   123     3     3    -6      31
around                   1     4     6     6    75    53   106     6     6    -3      31
the                      1     5     3     3     7    56   155     1     1   -99    3511
metamorphosis.           1     5    14    13    17    57   203     7     7   -10       1
metamorphosis.           1     5    14    13    21    57   148    11    11    -4       1
a                        1     5     1     1    31    59   205     0     0   -10    1434
first                    1     5     5     5    35    60   105     2     2    -4      87
night                    1     5     5     5    41    61   167     2     2    -6      12
joint                    1     5     5     5    48    63   200     0     0    -7       3
joint                    1     5     5     5    50    63   188     2     2    -2       3
transmission             1     5    12    12    60    64   314     6     6   -10       1
with                     1     5     4     4    69    65   234     2     2    -9     393
BBC                      1     5     3     3    74    66   336     2     2    -5      21
*Off-screen              2   -99     3     3   -99   -99    60   -99   -99   -99     -99
Four's                   2     1     6     6     1    68   150     1     1   -99     -99
six                      2     1     3     3     7    69    77     0     0    -6      13
six                      2     1     3     3     9    69   109     2     2    -2      13
six                      2     1     3     3    10    69    92     3     3    -1      13
hours                    2     1     5     5    13    70   105     2     2    -3       9
Four's                   2     1     6     6     5    68   179     5     5     8     -99
per                      2     1     3     3    19    71   248     2     2   -14      36
day                      2     1     3     3    24    72   160     3     3    -5      35
arts,                    2     1     5     4    29    74   246     1     1    -5       6
arts,                    2     1     5     4    30    74   110     2     2    -1       6
ideas                    2     1     5     5    37    75   220     3     3    -7       7
reportage                2     1     9     9    47    77   223     3     3   -10       3
reverted                 2     1     8     8    60    79   188     2     2   -13       1
reverted                 2     1     8     8    62    79    78     4     4    -2       1
the                      2     1     3     3    70    81   137     0     0    -8    3511
digital                  2     2     7     7     5    82   239     5     5   -99       8
platforms                2     2     9     9    14    83   174     6     6    -9       1
closed                   2     2     6     6    24    85   160     0     0   -10       7
closed                   2     2     6     6    28    85   207     4     4    -4       7
the                      2     2     3     3    34    87   421     0     0    -6    3511
half                     2     2     4     4    41    88   186     3     3    -7      20
British                  2     2     7     7    48    90   167     2     2    -7      77
households               2     2    10    10    58    91   190     4     4   -10       1
can                      2     2     3     3    69    93   164     0     0   -11     123
only                     2     2     4     4    74    94    88     1     1    -5      97
terrestrial              2     3    11    11    13    96   180     5     5   -99       1
fare.                    2     3     5     4    22    97   264     2     2    -9       3
Roly                     2     3     4     4    34    98   340     4     4   -12       1
*Blink                   2   -99     4     4   -99   -99    63   -99   -99   -99     -99
Keating,                 2     3     8     7    39    99   114     4     4   -99       2
Keating,                 2     3     8     7    39    99   243     4     4     0       2
Keating,                 2     3     8     7    39    99   178     4     4     0       2
Roly                     2     3     4     4    33    98   255     3     3     6       1
corporation's            2     3    13    13    49   101   169     1     1   -16     -99
corporation's            2     3    13    13    52   101   104     4     4    -3     -99
doyen                    2     3     5     5    64   102   194     2     2   -12       1
arts                     2     3     4     4    72   104   399     1     1    -8       6
who                      2     3     3     3    77   105   104     1     1    -5     157
became                   2     4     6     6     6   106   152     6     6   -99      22
first                    2     4     5     5    15   108   188     1     1    -9      87
first                    2     4     5     5    19   108   196     5     5    -4      87
controller               2     4    10    10    26   109   392     6     6    -7       1
in                       2     4     2     2    31   110    60     0     0    -5    1091
the                      2     4     3     3    37   111   168     3     3    -6    3511
year,                    2     4     5     4    42   113   173     0     0    -5      51
will                     2     4     4     4    52   114   203     4     4   -10     210
hoping                   2     4     6     6    59   116   190     3     3    -7       2
make                     2     4     4     4    66   118   119     0     0    -7      60
make                     2     4     4     4    70   118   230     4     4    -4      60
his                      2     4     3     3    72   119   163     1     1    -2     161
