WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
After                    1     1     5     5     3     1   182     3     3     2      62
England's                1     1     9     9    12     2   159     6     6     3     -99
overwhelming             1     1    12    12    21     3   228     5     5     4       2
defeat                   1     1     6     6    31     4   116     2     2     5       1
of                     -99     0     0     0     0     5     0     0     0     0       0
the                    -99     0     0     0     0     6     0     0     0     0       0
admired                  1     1     7     7    43     7   251     0     0     7       1
admired                  1     1     7     7    44     7    75     1     1     8       1
Ireland                  1     1     7     7    53     8   213     2     2     9      12
-                      -99     0     0     0     0     9     0     0     0     0       0
how                    -99     0     0     0     0    10     0     0     0     0       0
long                     1     1     4     4    65    11   590     0     0    10      43
ago                    -99     0     0     0     0    12     0     0     0     0       0
it                     -99     0     0     0     0    13     0     0     0     0       0
now                      1     1     3     3    79    14   186     2     2    11     107
seems                  -99     0     0     0     0    15     0     0     0     0       0
-                      -99     0     0     0     0    16     0     0     0     0       0
the                    -99     0     0     0     0    17     0     0     0     0       0
London                 -99     0     0     0     0    18     0     0     0     0       0
press,                   1     2     6     5    22    19   159     3     3    13      14
sober                    1     2     5     5    29    20   104     3     3    14       1
broadsheets              1     2    11    11    34    21   243     2     2    16       1
broadsheets              1     2    11    11    35    21   133     3     3    17       1
as                     -99     0     0     0     0    22     0     0     0     0       0
much                     1     2     4     4    49    23   234     2     2    18      97
as                     -99     0     0     0     0    24     0     0     0     0       0
xenophobic               1     2    10    10    55    25   198     0     0    19       2
tabloids,                1     2     9     8    66    26   537     0     0    20       1
outdid                 -99     0     0     0     0    27     0     0     0     0       0
even                     1     3     4     4    10    28   184     3     3    23      84
Welsh                  -99     0     0     0     0    29     0     0     0     0       0
supporters               1     3    10    10    21    30   252     3     3    24       2
of                     -99     0     0     0     0    31     0     0     0     0       0
the                      1     3     3     3    35    32   249     3     3    25    3511
1970s                  -99     0     0     0     0    33     0     0     0     0       0
in                     -99     0     0     0     0    34     0     0     0     0       0
lack                     1     3     4     4    48    35   216     3     3    26       7
of                     -99     0     0     0     0    36     0     0     0     0       0
realism                  1     3     7     7    53    37   208     0     0    27       2
and                    -99     0     0     0     0    38     0     0     0     0       0
sheer                    1     3     5     5    68    39   313     3     3    28       2
conceit;               -99     0     0     0     0    40     0     0     0     0       0
which                  -99     0     0     0     0    41     0     0     0     0       0
is                     -99     0     0     0     0    42     0     0     0     0       0
saying                 -99     0     0     0     0    43     0     0     0     0       0
something.               1     4    10     9    17    44    98     1     1    30      29
I                      -99     0     0     0     0    45     0     0     0     0       0
did                      1     4     3     3    36    46    54     3     3    31      43
did                      1     4     3     3    34    46    88     1     1    32      43
did                      1     4     3     3    36    46    98     3     3    33      43
not                    -99     0     0     0     0    47     0     0     0     0       0
undervalue               1     4    10    10    46    48   122     5     5    34       1
the                    -99     0     0     0     0    49     0     0     0     0       0
victory                  1     4     7     7    59    50   188     3     3    36       4
victory                  1     4     7     7    59    50   199     3     3    37       4
over                     1     4     4     4    67    51   313     3     3    38      76
an                     -99     0     0     0     0    52     0     0     0     0       0
Ireland                  1     4     7     7    72    53    89     0     0    39      12
side                   -99     0     0     0     0    54     0     0     0     0       0
who,                   -99     0     0     0     0    55     0     0     0     0       0
as                     -99     0     0     0     0    56     0     0     0     0       0
they                     1     5     4     4    14    57   247     1     1    43     258
showed                 -99     0     0     0     0    58     0     0     0     0       0
against                  1     5     7     7    28    59   213     3     3    44      36
Scotland                 1     5     8     8    35    60   184     2     2    45       1
on                     -99     0     0     0     0    61     0     0     0     0       0
Saturday,                1     5     9     8    45    62   185     0     0    46       2
can                      1     5     3     3    56    63   167     1     1    48     123
pile                     1     5     4     4    59    64   232     0     0    47       1
up                     -99     0     0     0     0    65     0     0     0     0       0
points                   1     5     6     6    68    66   335     1     1    49       5
even                   -99     0     0     0     0    67     0     0     0     0       0
though                 -99     0     0     0     0    68     0     0     0     0       0
