WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
If                       1     1     2     2     1     1   121     1     1     1     150
you                      1     1     3     3     6     2   132     3     3     2     179
you                      1     1     3     3     5     2   147     2     2     3     179
believe                  1     1     7     7    12     3   217     5     5     6      20
their                    1     1     5     5    18     4   289     3     3     4     225
their                    1     1     5     5    20     4    84     5     5     8     225
critics,                 1     1     8     7    22     5   123     1     1     5      11
critics,                 1     1     8     7    25     5   155     4     4     7      11
our                      1     1     3     3    32     6   131     2     2    11      84
noble                    1     1     5     5    35     7   412     1     1     9       2
Lords                    1     1     5     5    40     8    70     0     0    10       9
have                     1     1     4     4    46     9   250     0     0    12     361
proved                   1     1     6     6    51    10   273     0     0    13       7
themselves               1     1    10    10    61    11   186     3     3    14      21
supreme                  1     1     7     7    70    12   412     1     1    15       2
lords                  -99     0     0     0     0    13     0     0     0     0       0
of                     -99     0     0     0     0    14     0     0     0     0       0
spin.                    1     2     5     4    12    15   192     3     3    16       7
Yesterday's              1     2    11    11    22    16   128     7     7    17     -99
Yesterday's              1     2    11    11    26    16   156    11    11    19     -99
report                   1     2     6     6    30    17    57     3     3    20       7
report                   1     2     6     6    30    17   179     3     3    21       7
on                     -99     0     0     0     0    18     0     0     0     0       0
cloning                  1     2     7     7    40    19   319     3     3    22       6
from                     1     2     4     4    48    20   241     3     3    23     248
the                    -99     0     0     0     0    21     0     0     0     0       0
Lords                    1     2     5     5    55    22   209     1     1    24       9
select                   1     2     6     6    62    23   206     2     2    25       5
committee                1     2     9     9    71    24   152     4     4    26       8
committee                1     2     9     9    76    24   104     9     9    27       8
on                     -99     0     0     0     0    25     0     0     0     0       0
stem-cell                1     3     9     9     9    26   160     9     9    31     -99
research                 1     3     8     8    10    27   243     0     0    29      22
research                 1     3     8     8    12    27    73     2     2    30      22
research                 1     3     8     8    16    27   291     6     6    32      22
gives                    1     3     5     5    21    28   239     2     2    33       3
the                    -99     0     0     0     0    29     0     0     0     0       0
thumbs-up                1     3     9     9    31    30    72     2     2    34     -99
thumbs-up                1     3     9     9    36    30   180     7     7    36     -99
to                       1     3     2     2    40    31   102     1     1    38    1597
a                      -99     0     0     0     0    32     0     0     0     0       0
technique                1     3     9     9    45    33   266     1     1    37       5
that,                  -99     0     0     0     0    34     0     0     0     0       0
it                       1     3     2     2    62    35   216     2     2    39     544
says,                  -99     0     0     0     0    36     0     0     0     0       0
offers                   1     3     6     6    70    37   328     1     1    40       6
'real                  -99     0     0     0     0    38     0     0     0     0       0
and                      1     4     3     3     6    39   205     0     0    41    1283
great                    1     4     5     5    14    40   239     4     4    42      31
hope                     1     4     4     4    20    41   233     4     4    43      14
hope                     1     4     4     4    20    41   146     4     4    45      14
for                      1     4     3     3    24    42   214     3     3    50     519
a                      -99     0     0     0     0    43     0     0     0     0       0
range                    1     4     5     5    29    44   146     2     2    44       7
range                    1     4     5     5    32    44   290     5     5    46       7
range                    1     4     5     5    30    44   188     3     3    48       7
of                     -99     0     0     0     0    45     0     0     0     0       0
common                   1     4     6     6    40    46   135     4     4    47       6
common                   1     4     6     6    39    46   234     3     3    52       6
diseases'.               1     4    10     8    45    47    97     2     2    49       1
diseases'.               1     4    10     8    46    47   238     3     3    51       1
diseases'.               1     4    10     8    49    47   213     6     6    53       1
diseases'.               1     4    10     8    52    47   138     9     9    54       1
Yet                    -99     0     0     0     0    48     0     0     0     0       0
this                     1     4     4     4    65    49   295     3     3    55     293
was                      1     4     3     3    70    50   209     3     3    56     383
the                    -99     0     0     0     0    51     0     0     0     0       0
only                     1     4     4     4    77    52   108     2     2    57      97
possible                 1     5     8     8     4    53   242     4     4    58      18
outcome                -99     0     0     0     0    54     0     0     0     0       0
because                  1     5     7     7    17    55   187     0     0    59      78
because                  1     5     7     7    24    55   228     7     7    60      78
it                     -99     0     0     0     0    56     0     0     0     0       0
was                    -99     0     0     0     0    57     0     0     0     0       0
a                        1     5     1     1    32    58   165     0     0    61    1434
a                        1     5     1     1    33    58   227     1     1    63    1434
'put-up                  1     5     7     6    41    59   188     7     6    64     -99
job',                    1     5     5     3    42    60   112     0     0    62      16
job',                    1     5     5     3    47    60   179     5     5    65      16
according                1     5     9     9    55    61   238     7     7    66      14
to                     -99     0     0     0     0    62     0     0     0     0       0
the                    -99     0     0     0     0    63     0     0     0     0       0
anti-abortion            1     5    13    13    68    64   352     3     3    67     -99
anti-abortion            1     5    13    13    74    64   574     9     9    68     -99
anti-abortion            1     5    13    13    77    64   143    12    12    69     -99
lobby,                   2     1     6     5     4    65   247     4     4    71       2
which                    2     1     5     5    11    66   221     4     4    72     152
says                     2     1     4     4    16    67   254     3     3    73      47
the                    -99     0     0     0     0    68     0     0     0     0       0
committee                2     1     9     9    24    69   321     2     2    74       8
committee                2     1     9     9    30    69   260     8     8    76       8
was                    -99     0     0     0     0    70     0     0     0     0       0
packed                   2     1     6     6    38    71   271     2     2    77       3
with                     2     1     4     4    44    72   151     1     1    79     393
cloning's                2     1     9     9    49    73   214     1     1    78     -99
cloning's                2     1     9     9    51    73   255     3     3    81     -99
supporters.              2     1    11    10    60    74   252     2     2    80       2
The                      2     1     3     3    74    75   476     0     0    82    3511
conclusion               2     2    10    10     4    76   159     4     4    83       7
is                     -99     0     0     0     0    77     0     0     0     0       0
indeed                   2     2     6     6    16    78   243     2     2    85      26
indeed                   2     2     6     6    16    78   150     2     2    86      26
indeed                   2     2     6     6    16    78   297     2     2    88      26
unsurprising,            2     2    13    12    24    79   323     3     3    87       1
unsurprising,            2     2    13    12    26    79   289     5     5    89       1
unsurprising,            2     2    13    12    24    79   168     3     3    90       1
but                    -99     0     0     0     0    80     0     0     0     0       0
for                      2     2     3     3    39    81   302     0     0    91     519
for                      2     2     3     3    40    81   243     1     1    94     519
for                      2     2     3     3    41    81   107     2     2    95     519
a                      -99     0     0     0     0    82     0     0     0     0       0
different                2     2     9     9    50    83    54     5     5    92      24
reason:                  2     2     7     6    61    84   146     6     6    96      11
it                     -99     0     0     0     0    85     0     0     0     0       0
reflects                 2     2     8     8    69    86   352     3     3    97       2
the                      2     2     3     3    75    87   106     0     0    98    3511
overwhelming             2     3    12    12     4    88   182     4     4    99       2
weight                   2     3     6     6    17    89    97     4     4   101       7
weight                   2     3     6     6    18    89   169     5     5   103       7
weight                   2     3     6     6    16    89   277     3     3   104       7
of                     -99     0     0     0     0    90     0     0     0     0       0
current                  2     3     7     7    25    91   240     2     2   105      15
medical                  2     3     7     7    33    92   212     2     2   106      10
and                    -99     0     0     0     0    93     0     0     0     0       0
scientific               2     3    10    10    44    94   279     1     1   107      14
opinion.                 2     3     8     7    56    95   459     2     2   108       5
The                      2     3     3     3    64    96   543     1     1   109    3511
cloning                  2     3     7     7    74    97   104     7     7   110       6
issue                  -99     0     0     0     0    98     0     0     0     0       0
has                    -99     0     0     0     0    99     0     0     0     0       0
been                     2     4     4     4     4   100   229     0     0   111     178
been                     2     4     4     4     7   100   183     3     3   116     178
been                     2     4     4     4     8   100   398     4     4   118     178
more                     2     4     4     4    10   101   243     1     1   113     168
more                     2     4     4     4    10   101   190     1     1   115     168
thoroughly               2     4    10    10    15   102   169     1     1   112       2
thoroughly               2     4    10    10    16   102   195     2     2   114       2
thoroughly               2     4    10    10    17   102   151     3     3   117       2
thoroughly               2     4    10    10    14   102   187     0     0   119       2
thoroughly               2     4    10    10    21   102   365     7     7   120       2
aired,                   2     4     6     5    28   103   217     3     3   121       1
examined                 2     4     8     8    36   104   565     4     4   122       1
examined                 2     4     8     8    35   104   163     3     3   123       1
and                    -99     0     0     0     0   105     0     0     0     0       0
debated                  2     4     7     7    47   106   273     2     2   124       1
than                   -99     0     0     0     0   107     0     0     0     0       0
any                      2     4     3     3    58   108   235     0     0   125      58
other                    2     4     5     5    63   109   179     1     1   126      78
in                     -99     0     0     0     0   110     0     0     0     0       0
science                  2     4     7     7    72   111   436     1     1   127      19
and                      2     5     3     3     3   112   220     3     3   128    1283
medicine               -99     0     0     0     0   113     0     0     0     0       0
in                     -99     0     0     0     0   114     0     0     0     0       0
recent                   2     5     6     6    20   115    66     4     4   129      13
recent                   2     5     6     6    18   115    98     2     2   130      13
recent                   2     5     6     6    19   115   145     3     3   131      13
years.                   2     5     6     5    25   116   237     2     2   132     104
Official                 2     5     8     8    40   117   317     6     6   133      10
reports                  2     5     7     7    47   118   188     4     4   134       2
have                   -99     0     0     0     0   119     0     0     0     0       0
been                     2     5     4     4    57   120   176     1     1   135     178
published                2     5     9     9    67   121   162     6     6   136       8
by                     -99     0     0     0     0   122     0     0     0     0       0
the                      2     5     3     3    75   123   372     1     1   137    3511
Human                    3     1     5     5     4   124   277     4     4   139      25
Human                    3     1     5     5     3   124   199     3     3   141      25
Genetics                 3     1     8     8     9   125   244     3     3   140       1
Genetics                 3     1     8     8    14   125   200     8     8   142       1
Advisory                 3     1     8     8    19   126   266     4     4   143       1
Commission,              3     1    11    10    27   127   419     3     3   144       6
the                    -99     0     0     0     0   128     0     0     0     0       0
Human                    3     1     5     5    40   129   307     0     0   145      25
Fertilisation            3     1    13    13    49   130   262     3     3   146       2
and                    -99     0     0     0     0   131     0     0     0     0       0
Embryology               3     1    10    10    64   132   331     0     0   147       3
Embryology               3     1    10    10    69   132   146     5     5   148       3
Authority                3     2     9     9     2   133   112     2     2   149       8
Authority                3     2     9     9     5   133   127     5     5   152       8
(HFEA)                   3     2     6     4    10   134   243     0    -1   151       6
(HFEA)                   3     2     6     4    15   134   201     5     4   153       6
and                    -99     0     0     0     0   135     0     0     0     0       0
the                      3     2     3     3    23   136   198     2     2   154    3511
Chief                  -99     0     0     0     0   137     0     0     0     0       0
Medical                  3     2     7     7    31   138   389     0     0   155      10
Officer.                 3     2     8     7    46   139   187     7     7   156       7
All                      3     2     3     3    50   140   225     2     2   158     167
have                     3     2     4     4    55   141   324     3     3   157     361
have                     3     2     4     4    56   141   282     4     4   159     361
backed                 -99     0     0     0     0   142     0     0     0     0       0
cloning                  3     2     7     7    65   143   223     1     1   160       6
for                      3     2     3     3    75   144   285     3     3   161     519
stem                   -99     0     0     0     0   145     0     0     0     0       0
cells                    3     3     5     5     2   146   222     2     2   162       5
(the                     3     3     4     3    10   147   239     4     3   163    3511
body's                   3     3     6     6    12   148   269     1     1   165     -99
master                   3     3     6     6    19   149   381     1     1   164       3
master                   3     3     6     6    20   149   661     2     2   166       3
cells)                 -99     0     0     0     0   150     0     0     0     0       0
from                   -99     0     0     0     0   151     0     0     0     0       0
cloned                   3     3     6     6    37   152   345     0     0   167       3
