WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
The                      1     1     3     3     1     1   176     1     1     1    3511
money                  -99     0     0     0     0     2     0     0     0     0       0
ain't                    1     1     5     5    10     3   273     0     0     2     -99
ain't                    1     1     5     5    13     3   155     3     3     4     -99
the                    -99     0     0     0     0     4     0     0     0     0       0
problem.                 1     1     8     7    20     5   241     0     0     3      24
It's                   -99     0     0     0     0     6     0     0     0     0       0
what                     1     1     4     4    34     7   193     0     0     5     125
you                    -99     0     0     0     0     8     0     0     0     0       0
do                       1     1     2     2    43     9   146     0     0     6      75
with                     1     1     4     4    48    10   199     2     2     7     393
it.                    -99     0     0     0     0    11     0     0     0     0       0
The                    -99     0     0     0     0    12     0     0     0     0       0
developed                1     1     9     9    63    13   229     0     0     8       4
developed                1     1     9     9    71    13   172     8     8     9       4
world                  -99     0     0     0     0    14     0     0     0     0       0
has                    -99     0     0     0     0    15     0     0     0     0       0
taken                    1     2     5     5     5    16   145     1     1    10      21
on                     -99     0     0     0     0    17     0     0     0     0       0
board                  -99     0     0     0     0    18     0     0     0     0       0
the                      1     2     3     3    20    19   178     1     1    11    3511
task                   -99     0     0     0     0    20     0     0     0     0       0
of                       1     2     2     2    30    21   169     2     2    12    1757
rebuilding               1     2    10    10    37    22   172     6     6    13       1
the                    -99     0     0     0     0    23     0     0     0     0       0
shattered                1     2     9     9    49    24   188     3     3    14       3
economy                  1     2     7     7    59    25   155     3     3    15      17
of                     -99     0     0     0     0    26     0     0     0     0       0
Afghanistan              1     2    11    11    69    27   236     2     2    16       7
and                    -99     0     0     0     0    28     0     0     0     0       0
has                    -99     0     0     0     0    29     0     0     0     0       0
just                     1     3     4     4     8    30   161     0     0    17      75
pledged                -99     0     0     0     0    31     0     0     0     0       0
$1.8bn                   1     3     6     5    22    32   292     1     1    18     -99
$1.8bn                   1     3     6     5    26    32   220     5     5    19     -99
$1.8bn                   1     3     6     5    22    32   354     1     1    22     -99
(œ1.3bn)                 1     3     8     5    31    33   423     3     2    20     -99
(œ1.3bn)                 1     3     8     5    30    33   277     2     1    23     -99
in                     -99     0     0     0     0    34     0     0     0     0       0
the                      1     3     3     3    41    35   188     1     1    24    3511
first                    1     3     5     5    44    36   218     0     0    21      87
first                    1     3     5     5    48    36   164     4     4    25      87
year                   -99     0     0     0     0    37     0     0     0     0       0
to                       1     3     2     2    56    38   204     1     1    28    1597
this                     1     3     4     4    58    39   350     0     0    26     293
end,                     1     3     4     3    63    40   217     0     0    27      32
with                     1     3     4     4    68    41   258     0     0    30     393
a                      -99     0     0     0     0    42     0     0     0     0       0
total                  -99     0     0     0     0    43     0     0     0     0       0
of                     -99     0     0     0     0    44     0     0     0     0       0
$4.5bn                   1     4     6     5     5    45   274     2     2    31     -99
over                     1     4     4     4    11    46   248     1     1    32      76
the                      1     4     3     3    15    47   195     0     0    34    3511
next                     1     4     4     4    23    48   256     4     4    33      35
few                    -99     0     0     0     0    49     0     0     0     0       0
years.                 -99     0     0     0     0    50     0     0     0     0       0
That                     1     4     4     4    36    51   184     1     1    35     871
is                     -99     0     0     0     0    52     0     0     0     0       0
already                  1     4     7     7    45    53   159     2     2    36      24
already                  1     4     7     7    47    53    72     4     4    37      24
nearly                 -99     0     0     0     0    54     0     0     0     0       0
half                     1     4     4     4    62    55   265     4     4    39      20
way                    -99     0     0     0     0    56     0     0     0     0       0
to                       1     4     2     2    69    57   100     2     2    38    1597
the                      1     4     3     3    70    58   127     0     0    40    3511
UN                     -99     0     0     0     0    59     0     0     0     0       0
target                   1     5     6     6     5    60   188     5     5    41       7
of                     -99     0     0     0     0    61     0     0     0     0       0
$10bn                    1     5     5     5    13    62   206     3     3    42     -99
$10bn                    1     5     5     5    12    62   149     2     2    43     -99
-                      -99     0     0     0     0    63     0     0     0     0       0
although                 1     5     8     8    24    64   174     6     6    44      19
the                    -99     0     0     0     0    65     0     0     0     0       0
World                    1     5     5     5    35    66   150     4     4    45      60
Bank                   -99     0     0     0     0    67     0     0     0     0       0
reckons                  1     5     7     7    43    68   196     1     1    46       1
that                     1     5     4     4    52    69   176     2     2    47     871
$15                      1     5     3     3    56    70   228     1     1    48     -99
billion                -99     0     0     0     0    71     0     0     0     0       0
