WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
*Off-screen              1   -99     0     0   -99   -99   113   -99   -99   -99     -99
Decisions                1     1     9     9     4     1   153     4     4   -99       2
Decisions                1     1     9     9     3     1   171     3     3     1       2
Decisions                1     1     9     9     6     1   151     6     6    -3       2
on                       1     1     2     2    12     2   161     2     2    -6     417
next                     1     1     4     4    19     4   147     2     2    -7      35
phase                    1     1     5     5    24     5   133     2     2    -5       4
of                       1     1     2     2    30     6   251     2     2    -6    1757
unwisely                 1     1     8     8    37     8   268     2     2    -7       2
named                    1     1     5     5    45     9   235     1     1    -8       3
war                      1     1     3     3    53    10   304     3     3    -8      28
war                      1     1     3     3    51    10   241     1     1     2      28
against                  1     1     7     7    60    11   174     6     6    -9      36
terrorism                1     1     9     9    67    12   117     5     5    -7       5
are                      1     1     3     3    74    13   309     2     2    -7     351
creeping                 1     2     8     8     2    14   254     2     2   -99       1
closer,                  1     2     7     6    11    15   189     2     2    -9       6
most                     1     2     4     4    21    17   272     0     0   -10      93
of                       1     2     2     2    27    18   195     1     1    -6    1757
signs                    1     2     5     5    35    20   193     2     2    -8       9
that                     1     2     4     4    43    22   258     0     0    -8     871
George                   1     2     6     6    51    23   166     3     3    -8       6
Bush                     1     2     4     4    58    24   118     3     3    -7       4
get                      1     2     3     3    66    26   404     1     1    -8      48
wrong.                   1     2     6     5    75    28   354     1     1    -9      16
After                    1     3     5     5     4    29   130     4     4   -99      62
used                     1     3     4     4     9    31   176     0     0    -5      32
his                      1     3     3     3    17    32   267     3     3    -8     161
of                       1     3     2     2    24    34   158     0     0    -7    1757
Union                    1     3     5     5    33    36   180     2     2    -9      13
address                  1     3     7     7    42    37   154     5     5    -9       2
address                  1     3     7     7    40    37   296     3     3     2       2
identify                 1     3     8     8    49    39   190     1     1    -9       1
equally                  1     3     7     7    62    41   235     1     1   -13       5
unwisely                 1     3     8     8    72    42   230     3     3   -10       2
equally                  1     3     7     7    63    41   685     2     2     9       5
unwisely                 1     3     8     8    71    42   158     2     2    -8       2
named                    1     4     5     5     3    43   242     3     3   -99       3
axis                     1     4     4     4     8    44   190     2     2    -5       1
evil,                    1     4     5     4    15    46   268     1     1    -7       5
