WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
If                     -99     0     0     0     0     1     0     0     0     0       0
you                    -99     0     0     0     0     2     0     0     0     0       0
believe                  1     1     7     7     7     3   184     0     0     1      20
believe                  1     1     7     7    14     3   227     7     7     2      20
their                  -99     0     0     0     0     4     0     0     0     0       0
critics,                 1     1     8     7    23     5   210     2     2     3      11
critics,                 1     1     8     7    27     5   240     6     6     4      11
critics,                 1     1     8     7    24     5   118     3     3     5      11
our                    -99     0     0     0     0     6     0     0     0     0       0
noble                    1     1     5     5    37     7   227     3     3     6       2
Lords                    1     1     5     5    42     8   200     2     2     7       9
have                     1     1     4     4    47     9   156     1     1     8     361
proved                   1     1     6     6    54    10   185     3     3     9       7
themselves               1     1    10    10    63    11   209     5     5    10      21
supreme                  1     1     7     7    69    12   119     0     0    11       2
supreme                  1     1     7     7    74    12   186     5     5    12       2
lords                  -99     0     0     0     0    13     0     0     0     0       0
of                     -99     0     0     0     0    14     0     0     0     0       0
spin.                  -99     0     0     0     0    15     0     0     0     0       0
Yesterday's              1     2    11    11    16    16   347     1     1    13     -99
Yesterday's              1     2    11    11    24    16   253     9     9    14     -99
report                   1     2     6     6    32    17   223     5     5    15       7
on                     -99     0     0     0     0    18     0     0     0     0       0
cloning                  1     2     7     7    41    19   300     4     4    16       6
from                     1     2     4     4    48    20   156     3     3    17     248
the                    -99     0     0     0     0    21     0     0     0     0       0
Lords                    1     2     5     5    58    22   191     4     4    18       9
select                   1     2     6     6    65    23   182     5     5    19       5
committee                1     2     9     9    73    24   213     6     6    20       8
on                     -99     0     0     0     0    25     0     0     0     0       0
stem-cell              -99     0     0     0     0    26     0     0     0     0       0
research                 1     3     8     8    12    27   304     2     2    22      22
gives                    1     3     5     5    21    28   247     2     2    23       3
the                      1     3     3     3    25    29   177     0     0    24    3511
thumbs-up                1     3     9     9    34    30   220     5     5    25     -99
to                       1     3     2     2    40    31   178     1     1    26    1597
a                      -99     0     0     0     0    32     0     0     0     0       0
technique                1     3     9     9    49    33   199     5     5    27       5
that,                    1     3     5     4    56    34   154     2     2    28     871
it                       1     3     2     2    62    35    70     2     2    29     544
says,                  -99     0     0     0     0    36     0     0     0     0       0
offers                   1     3     6     6    69    37   193     0     0    30       6
offers                   1     3     6     6    74    37   161     5     5    31       6
