WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
As                       1     1     2     2     2     1   218     2     2     1     422
the                    -99     0     0     0     0     2     0     0     0     0       0
first                    1     1     5     5    11     3   171     4     4     2      87
phase                  -99     0     0     0     0     4     0     0     0     0       0
of                       1     1     2     2    20     5   159     1     1     3    1757
the                    -99     0     0     0     0     6     0     0     0     0       0
official                 1     1     8     8    30     7   180     4     4     4      10
inquiry                  1     1     7     7    41     8   218     6     6     5       5
into                   -99     0     0     0     0     9     0     0     0     0       0
the                    -99     0     0     0     0    10     0     0     0     0       0
death                    1     1     5     5    53    11   212     1     1     6      22
of                     -99     0     0     0     0    12     0     0     0     0       0
Victoria                 1     1     8     8    65    13   188     4     4     7       8
Climbie                  1     1     7     7    72    14   129     2     2     8       8
drew                   -99     0     0     0     0    15     0     0     0     0       0
to                     -99     0     0     0     0    16     0     0     0     0       0
a                        1     2     1     1     8    17   181     0     0     9    1434
close                  -99     0     0     0     0    18     0     0     0     0       0
yesterday,               1     2    10     9    19    19   105     3     3    10      16
this                   -99     0     0     0     0    20     0     0     0     0       0
is                       1     2     2     2    34    21   214     2     2    11     717
perhaps                -99     0     0     0     0    22     0     0     0     0       0
a                      -99     0     0     0     0    23     0     0     0     0       0
good                     1     2     4     4    48    24   190     3     3    12      52
moment                 -99     0     0     0     0    25     0     0     0     0       0
to                     -99     0     0     0     0    26     0     0     0     0       0
recall                   1     2     6     6    64    27   235     4     4    13       8
the                      1     2     3     3    70    28   186     3     3    14    3511
words                  -99     0     0     0     0    29     0     0     0     0       0
of                     -99     0     0     0     0    30     0     0     0     0       0
Lord                     1     3     4     4     4    31   127     4     4    16       8
Laming,                  1     3     7     6     6    32   155     1     1    15       2
Laming,                  1     3     7     6     9    32   229     4     4    17       2
the                    -99     0     0     0     0    33     0     0     0     0       0
chairman                 1     3     8     8    25    34   178     8     8    18       3
of                     -99     0     0     0     0    35     0     0     0     0       0
the                    -99     0     0     0     0    36     0     0     0     0       0
inquiry,                 1     3     8     7    36    37   223     3     3    19       5
on                       1     3     2     2    43    38   183     1     1    24     417
the                      1     3     3     3    46    39   149     1     1    23    3511
opening                  1     3     7     7    50    40   219     1     1    20       1
opening                  1     3     7     7    53    40    92     4     4    25       1
of                     -99     0     0     0     0    41     0     0     0     0       0
the                      1     3     3     3    62    42   214     2     2    21    3511
proceedings              1     3    11    11    75    43   144    11    11    22       4
proceedings              1     3    11    11    75    43   252    11    11    26       4
some                   -99     0     0     0     0    44     0     0     0     0       0
months                   1     4     6     6     6    45   191     6     6    27      14
ago.                   -99     0     0     0     0    46     0     0     0     0       0
At                     -99     0     0     0     0    47     0     0     0     0       0
that                   -99     0     0     0     0    48     0     0     0     0       0
time                     1     4     4     4    23    49   167     3     3    28     105
