WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
Tony                   -99     0     0     0     0     1     0     0     0     0       0
Blair                    1     1     5     5     7     2   308     2     2     1      34
is                     -99     0     0     0     0     3     0     0     0     0       0
engaged                  1     1     7     7    18     4   232     4     4     2       4
in                     -99     0     0     0     0     5     0     0     0     0       0
low                    -99     0     0     0     0     6     0     0     0     0       0
politics                 1     1     8     8    30     7   229     1     1     3      19
on                       1     1     2     2    40     8   508     2     2     5     417
fox-hunting.             1     1    12    11    43     9   388     2     2     4     -99
The                    -99     0     0     0     0    10     0     0     0     0       0
timing                   1     1     6     6    58    11   180     0     0     6       3
timing                   1     1     6     6    63    11   176     5     5     7       3
of                     -99     0     0     0     0    12     0     0     0     0       0
this,                    1     1     5     4    71    13    54     3     3     8     293
his                      1     1     3     3    74    14   377     0     0    10     161
third                    1     2     5     5     5    15   251     5     5    11       7
initiative,              1     2    11    10    17    16   172    11    11    12       3
seems                  -99     0     0     0     0    17     0     0     0     0       0
to                       1     2     2     2    25    18   191     1     1    13    1597
have                   -99     0     0     0     0    19     0     0     0     0       0
been                     1     2     4     4    36    20   183     4     4    14     178
influenced               1     2    10    10    44    21   174     7     7    15       1
by                     -99     0     0     0     0    22     0     0     0     0       0
the                    -99     0     0     0     0    23     0     0     0     0       0
need                     1     2     4     4    57    24   234     2     2    16      36
to                     -99     0     0     0     0    25     0     0     0     0       0
get                      1     2     3     3    65    26   277     2     2    17      48
Stephen                  1     2     7     7    74    27   167     7     7    18       5
Byers                    1     2     5     5    78    28   158     3     3    19       2
through                  1     3     7     7     7    29    95     7     7    20      40
his                    -99     0     0     0     0    30     0     0     0     0       0
trial                  -99     0     0     0     0    31     0     0     0     0       0
by                     -99     0     0     0     0    32     0     0     0     0       0
ordeal                   1     3     6     6    22    33   207     1     1    21       1
ordeal                   1     3     6     6    23    33   322     2     2    23       1
in                     -99     0     0     0     0    34     0     0     0     0       0
the                      1     3     3     3    32    35   246     1     1    22    3511
House                  -99     0     0     0     0    36     0     0     0     0       0
of                     -99     0     0     0     0    37     0     0     0     0       0
Commons                  1     3     7     7    44    38   257     0     0    24      10
on                     -99     0     0     0     0    39     0     0     0     0       0
Tuesday.                 1     3     8     7    56    40   276     1     1    25       2
Tuesday.                 1     3     8     7    60    40   187     5     5    26       2
Not                    -99     0     0     0     0    41     0     0     0     0       0
only                     1     3     4     4    69    42   285     1     1    27      97
did                      1     3     3     3    73    43   188     0     0    28      43
it                       1     3     2     2    78    44   144     1     1    29     544
reward                 -99     0     0     0     0    45     0     0     0     0       0
Labour                   1     4     6     6     8    46   139     1     1    30      24
backbenchers             1     4    12    12    22    47   281     8     8    31       3
backbenchers             1     4    12    12    26    47   186    12    12    32       3
for                    -99     0     0     0     0    48     0     0     0     0       0
their                  -99     0     0     0     0    49     0     0     0     0       0
show                   -99     0     0     0     0    50     0     0     0     0       0
of                       1     4     2     2    42    51   208     0     0    33    1757
loyalty,                 1     4     8     7    50    52   174     5     5    34       3
but                    -99     0     0     0     0    53     0     0     0     0       0
it                     -99     0     0     0     0    54     0     0     0     0       0
helped                   1     4     6     6    62    55   270     1     1    35       8
move                   -99     0     0     0     0    56     0     0     0     0       0
the                      1     4     3     3    73    57   146     0     0    36    3511
media                  -99     0     0     0     0    58     0     0     0     0       0
caravan                  1     5     7     7     8    59   210     2     2    37       3
caravan                  1     5     7     7    13    59   261     7     7    38       3
on                     -99     0     0     0     0    60     0     0     0     0       0
from                     1     5     4     4    20    61   328     3     3    41     248
the                      1     5     3     3    23    62   158     1     1    40    3511
semantics                1     5     9     9    28    63   193     2     2    39       1
semantics                1     5     9     9    30    63   251     4     4    44       1
semantics                1     5     9     9    33    63   110     7     7    45       1
of                       1     5     2     2    37    64   222     1     1    42    1757
lying                  -99     0     0     0     0    65     0     0     0     0       0
by                       1     5     2     2    45    66   185     0     0    43     252
presenting               1     5    10    10    48    67   230     0     0    46       1
presenting               1     5    10    10    56    67   182     8     8    47       1
them                   -99     0     0     0     0    68     0     0     0     0       0
with                     1     5     4     4    65    69   183     1     1    48     393
a                        1     5     1     1    70    70   210     1     1    53    1434
new                      1     5     3     3    74    71   335     3     3    49      93
new                      1     5     3     3    73    71   221     2     2    51      93
new                      1     5     3     3    71    71   247     0     0    52      93
-                      -99     0     0     0     0    72     0     0     0     0       0
or,                      1     5     3     2    79    73   238     2     2    50     194
or,                      1     5     3     2    79    73   665     2     2    54     194
rather,                -99     0     0     0     0    74     0     0     0     0       0
renewed                  2     1     7     7     9    75   290     1     1    55       2
renewed                  2     1     7     7    15    75   206     7     7    58       2
-                        2     1     1     1    17    76   175     1     1    57     -99
controversy.             2     1    12    11    20    77   141     2     2    56       3
controversy.             2     1    12    11    26    77   310     8     8    59       3
However,                 2     1     8     7    37    78   156     2     2    60      38
Labour                   2     1     6     6    44    79    63     0     0    61      24
backbenchers             2     1    12    12    52    80    82     1     1    63       3
backbenchers             2     1    12    12    58    80   173     7     7    65       3
backbenchers             2     1    12    12    58    80   171     7     7    66       3
are                    -99     0     0     0     0    81     0     0     0     0       0
not                      2     1     3     3    68    82   279     0     0    67     277
so                     -99     0     0     0     0    83     0     0     0     0       0
stupid                 -99     0     0     0     0    84     0     0     0     0       0
that                     2     2     4     4     7    85   180     0     0    69     871
they                   -99     0     0     0     0    86     0     0     0     0       0
can                      2     2     3     3    18    87   206     1     1    70     123
be                     -99     0     0     0     0    88     0     0     0     0       0
bought                   2     2     6     6    30    89   283     6     6    71       7
bought                   2     2     6     6    25    89   221     1     1    72       7
off                    -99     0     0     0     0    90     0     0     0     0       0
with                     2     2     4     4    39    91   274     4     4    73     393
yet                    -99     0     0     0     0    92     0     0     0     0       0
another                  2     2     7     7    49    93   216     5     5    74      33
meaningless              2     2    11    11    60    94   288     8     8    75       1
vote                   -99     0     0     0     0    95     0     0     0     0       0
that                     2     2     4     4    71    96   267     2     2    76     871
allows                   2     2     6     6    79    97   147     5     5    77       4
them                   -99     0     0     0     0    98     0     0     0     0       0
to                     -99     0     0     0     0    99     0     0     0     0       0
express                  2     3     7     7    10   100   217     2     2    78       3
their                  -99     0     0     0     0   101     0     0     0     0       0
opinions                 2     3     8     8    28   102   235     6     6    79       3
and                    -99     0     0     0     0   103     0     0     0     0       0
is                     -99     0     0     0     0   104     0     0     0     0       0
then                     2     3     4     4    40   105   289     2     2    81      71
forgotten.               2     3    10     9    43   106   200     0     0    80       5
forgotten.               2     3    10     9    45   106   146     2     2    82       5
Equally,                 2     3     8     7    59   107   183     5     5    83       5
public                   2     3     6     6    69   108   242     6     6    84      27
opinion,                 2     3     8     7    75   109   290     5     5    85       5
which                  -99     0     0     0     0   110     0     0     0     0       0
on                     -99     0     0     0     0   111     0     0     0     0       0
this                     2     4     4     4     9   112   220     0     0    86     293
issue                  -99     0     0     0     0   113     0     0     0     0       0
is                       2     4     2     2    20   114   297     0     0    87     717
wrong                  -99     0     0     0     0   115     0     0     0     0       0
but                      2     4     3     3    29   116   188     0     0    88     325
unmistakable,            2     4    13    12    40   117   333     7     7    89       1
unmistakable,            2     4    13    12    37   117   369     4     4    90       1
unmistakable,            2     4    13    12    42   117   202     9     9    91       1
would                  -99     0     0     0     0   118     0     0     0     0       0
not                      2     4     3     3    53   119   228     0     0    92     277
easily                   2     4     6     6    63   120   343     6     6    93       8
easily                   2     4     6     6    63   120   467     6     6    95       8
easily                   2     4     6     6    57   120   366     0     0    97       8
easily                   2     4     6     6    63   120   182     6     6    98       8
understand               2     4    10    10    70   121   232     6     6    94      10
understand               2     4    10    10    72   121   379     8     8    96      10
understand               2     4    10    10    72   121   101     8     8    99      10
another                -99     0     0     0     0   122     0     0     0     0       0
marching                 2     5     8     8    10   123   181     2     2   100       1
of                     -99     0     0     0     0   124     0     0     0     0       0
the                      2     5     3     3    22   125   177     2     2   101    3511
abolitionist             2     5    12    12    32   126   308     8     8   102       1
troops                   2     5     6     6    41   127   418     4     4   103       2
up                     -99     0     0     0     0   128     0     0     0     0       0
the                      2     5     3     3    49   129   182     2     2   104    3511
hill                   -99     0     0     0     0   130     0     0     0     0       0
only                     2     5     4     4    58   131   160     2     2   105      97
for                      2     5     3     3    63   132   140     2     2   107     519
them                     2     5     4     4    67   133   299     2     2   106      80
to                     -99     0     0     0     0   134     0     0     0     0       0
be                       2     5     2     2    74   135   163     1     1   108     423
marched                  3     1     7     7     2   136   142     2     2   110       1
down                     3     1     4     4    10   137   192     2     2   111      38
again.                 -99     0     0     0     0   138     0     0     0     0       0
Most                     3     1     4     4    20   139   291     0     0   112      93
people                   3     1     6     6    31   140   217     6     6   113      90
think                  -99     0     0     0     0   141     0     0     0     0       0
