WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
renaissance              1     1    11    11     6     2   143     2     2     0       1
renaissance              1     1    11    11     8     2   120     4     4    -2       1
renaissance              1     1    11    11    14     2   150    10    10    -6       1
children's               1     1    10    10    24     4   180     5     5   -10     -99
children's               1     1    10    10    27     4    90     8     8    -3     -99
literature               1     1    10    10    37     5   223     7     7   -10      12
turning                  1     1     7     7    48     7   162     4     4   -11       4
*Blink                   1   -99     7     7   -99   -99    93   -99   -99   -99     -99
to                       1     1     2     2    58     9   278     2     2   -99    1597
one                      1     1     3     3    63    11    65     1     1    -5     176
of                       1     1     2     2    67    12   118     1     1    -4    1757
most                     1     1     4     4    76    14   108     3     3    -9      93
cultural                 1     2     8     8    12    16   193     3     3   -99       7
cultural                 1     2     8     8    15    16   169     6     6    -3       7
characteristics          1     2    15    15    25    17   212     7     7   -10       1
characteristics          1     2    15    15    32    17   128    14    14    -7       1
times.                   1     2     6     5    42    20   200     1     1   -10      23
Whether                  1     2     7     7    53    21   226     5     5   -11      37
are                      1     2     3     3    62    23   194     3     3    -9     351
reassessing              1     2    11    11    68    24   251     5     5    -6       1
the                      1     2     3     3    77    25   192     2     2    -9    3511
the                      1     3     3     3    18    28   169     2     2   -99    3511
past,                    1     3     5     4    24    29   152     4     4    -6      27
with                     1     3     4     4    32    31   194     3     3    -8     393
film                     1     3     4     4    41    33   203     3     3    -9      20
Lord                     1     3     4     4    52    36   188     2     2   -11       8
Rings,                   1     3     6     5    62    39   102     0     0   -10       5
or                       1     3     2     2    70    40    66     1     1    -8     194
falling                  1     3     7     7    77    41   138     5     5    -7       5
current                  1     4     7     7    17    45   201     4     4   -99      15
child-heroes             1     4    12    12    26    46   226     5     5    -9     -99
current                  1     4     7     7    17    45   230     4     4     9      15
child-heroes             1     4    12    12    27    46   103     6     6   -10     -99
child-heroes             1     4    12    12    31    46   153    10    10    -4     -99
Harry                    1     4     5     5    41    48   257     2     2   -10       3
Potter,                  1     4     7     6    49    49    89     4     4    -8       3
there                    1     4     5     5    56    50   179     3     3    -7     189
never                    1     4     5     5    67    52    77     4     4   -11      28
been                     1     4     4     4    71    53    96     2     2    -4     178
