WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
Rather                   1     1     6     6     6     1   276     6     6     0      42
Basil                    1     1     5     5    11     3   191     1     1    -5       1
Fawlty                   1     1     6     6    16     4   347     0     0    -5       1
Basil                    1     1     5     5    13     3   204     3     3     3       1
couldn't                 1     1     8     8    25     5   302     2     2   -12     -99
stop                     1     1     4     4    32     6   190     0     0    -7      10
talking                  1     1     7     7    42     7   194     5     5   -10       5
talking                  1     1     7     7    44     7   165     7     7    -2       5
the                      1     1     3     3    51     9   187     0     0    -7    3511
to                       1     1     2     2    60    11   195     1     1    -9    1597
German                   1     1     6     6    70    13   179     4     4   -10       7
his                      1     1     3     3    65    12   225     3     3     5     161
guests,                  1     1     7     6    78    14   217     5     5   -13       3
German                   1     1     6     6    66    13   229     0     0    12       7
guests,                  1     1     7     6    79    14   204     6     6   -13       3
Hain,                    1     2     5     4     9    17   459     0     0   -99       6
the                      1     2     3     3    15    18   236     0     0    -6    3511
Minister                 1     2     8     8    27    19   229     8     8   -12      24
Europe,                  1     2     7     6    38    21   125     6     6   -11      18
*Blink                   1   -99     7     6   -99   -99    89   -99   -99   -99     -99
finds                    1     2     5     5    42    22   199     2     2   -99       4
almost                   1     2     6     6    54    24   240     5     5   -12      16
impossible               1     2    10    10    64    25   142     8     8   -10      11
stop                     1     2     4     4    73    27   274     3     3    -9      10
talking                  1     3     7     7     6    28   226     6     6   -99       5
euro,                    1     3     5     4    20    31   253     2     2   -14       7
even                     1     3     4     4    25    32   137     1     1    -5      84
though                   1     3     6     6    33    33   196     4     4    -8      37
knows                    1     3     5     5    44    35   281     5     5   -11       8
shouldn't.               1     3    10     9    53    37   166     5     5    -9     -99
knows                    1     3     5     5    44    35   162     5     5     9       8
conversation             1     3    12    12    71    40   233     3     3   -27       2
conversation             1     3    12    12    77    40   139     9     9    -6       2
conversation             1     3    12    12    68    40   231     0     0     9       2
conversation             1     3    12    12    79    40   279    11    11   -11       2
Figaro                   1     4     6     6     8    43   169     0     0   -99       2
Le                       1     4     2     2     6    42   178     1     1     2       2
Figaro                   1     4     6     6    13    43   262     5     5    -7       2
that                     1     4     4     4    17    44   162     2     2    -4     871
hardly                   1     4     6     6    24    46   222     0     0    -7      11
hardly                   1     4     6     6    29    46   203     5     5    -5      11
to                       1     4     2     2    38    48   188     2     2    -9    1597
to                       1     4     2     2    36    48   240     0     0     2    1597
inflame                  1     4     7     7    43    49   425     4     4    -7       1
Treasury,                1     4     9     8    55    51   466     4     4   -12       2
Hain                     1     4     4     4    64    53   271     0     0    -9       6
has                      1     4     3     3    72    54   306     3     3    -8     239
just                     1     4     4     4    75    55   336     2     2    -3      75
floated                  1     5     7     7     4    56   299     4     4   -99       3
detailed                 1     5     8     8    16    58   441     6     6   -12       3
timetable                1     5     9     9    27    59   276     8     8   -11       2
potential                1     5     9     9    36    61   314     3     3    -9      11
British                  1     5     7     7    50    62   363     7     7   -14      77
into                     1     5     4     4    58    64   146     1     1    -8      82
entry                    1     5     5     5    56    63   158     5     5     2      11
single                   1     5     6     6    66    66   338     0     0   -10       9
single                   1     5     6     6    71    66   320     5     5    -5       9
the                      1     5     3     3    62    65   249     0     0     9    3511
currency,                2     1     9     8     7    67   199     7     7     0       4
pointing                 2     1     8     8    15    68   354     5     5    -8       3
a                        2     1     1     1    23    70   162     1     1    -8    1434
referendum               2     1    10    10    30    71   314     6     6    -7       8
spring                   2     1     6     6    43    74   317     1     1   -13       4
and                      2     1     3     3    50    75   161     1     1    -7    1283
autumn                   2     1     6     6    59    76   188     6     6    -9       5
As                       2     1     2     2    69    79   305     0     0   -10     422
As                       2     1     2     2    71    79   214     2     2    -2     422
*Off-screen              2   -99     2     2   -99   -99   462   -99   -99   -99     -99
happens,                 2     2     8     7     7    81   215     7     7   -99       5
Hain's                   2     2     6     6    17    83   345     5     5   -10     -99
remarks                  2     2     7     7    24    84   357     5     5    -7       2
not                      2     2     3     3    32    86   217     0     0    -8     277
part                     2     2     4     4    39    87   259     3     3    -7      35
part                     2     2     4     4    36    87   115     0     0     3      35
some                     2     2     4     4    44    89   170     0     0    -8      86
of                       2     2     2     2    43    88    90     2     2     1    1757
plot                     2     2     4     4    52    90   309     3     3    -9       2
to                       2     2     2     2    55    91   152     1     1    -3    1597
soften                   2     2     6     6    62    92   381     5     5    -7       1
British                  2     2     7     7    73    94   163     6     6   -11      77
British                  2     2     7     7    70    94   198     3     3     3      77
*Off-screen              2   -99     7     7   -99   -99   137   -99   -99   -99     -99
opinion                  2     3     7     7     7    95   374     7     7   -99       5
entry.                   2     3     6     5    16    97   207     4     4    -9      11
opinion                  2     3     7     7     7    95   214     7     7     9       5
Jack                     2     3     4     4    27    99   266     2     2   -20       4
Jack                     2     3     4     4    26    99   493     1     1     1       4
Straw                    2     3     5     5    32   100   167     2     2    -6       6
travels                  2     3     7     7    40   101   309     4     4    -8       1
travels                  2     3     7     7    43   101   193     7     7    -3       1
Hague                    2     3     5     5    53   104   182     2     2   -10       2
*Blink                   2   -99     5     5   -99   -99   110   -99   -99   -99     -99
Hague                    2     3     5     5    55   104   226     4     4   -99       2
an                       2     3     2     2    66   107   311     1     1   -11     195
important                2     3     9     9    75   108   309     7     7    -9      20
speech                   2     4     6     6     5   109   252     5     5   -99       6
future                   2     4     6     6    14   112   278     0     0    -9      11
future                   2     4     6     6    20   112   366     6     6    -6      11
European                 2     4     8     8    30   114   300     6     6   -10      27
institutions.            2     4    13    12    38   115   343     5     5    -8       9
institutions.            2     4    13    12    40   115   250     7     7    -2       9
it                       2     4     2     2    52   117   391     2     2   -12     544
Foreign                  2     4     7     7    57   119   129     0     0    -5      19
it                       2     4     2     2    52   117   228     2     2     5     544
Foreign                  2     4     7     7    57   119   249     0     0    -5      19
the                      2     4     3     3    54   118   361     1     1     3    3511
it                       2     4     2     2    52   117   152     2     2     2     544
Foreign                  2     4     7     7    64   119   159     7     7   -12      19
Foreign                  2     4     7     7    57   119   187     0     0     7      19
the                      2     4     3     3    53   118   169     0     0     4    3511
Foreign                  2     4     7     7    63   119   206     6     6   -10      19
will                     2     4     4     4    77   121   198     2     2   -14     210
*Off-screen              2   -99     4     4   -99   -99   250   -99   -99   -99     -99
out                      2     5     3     3     6   123   331     2     2   -99     113
of                       2     5     2     2    13   125   474     0     0    -7    1757
latest                   2     5     6     6    20   127   240     0     0    -7      13
latest                   2     5     6     6    26   127   346     6     6    -6      13
thinking                 2     5     8     8    36   129   238     1     1   -10      10
thinking                 2     5     8     8    41   129   256     6     6    -5      10
advance                  2     5     7     7    52   131   278     5     5   -11       4
Convention               2     5    10    10    65   134   161     3     3   -13       8
Convention               2     5    10    10    62   134   170     0     0     3       8
due                      2     5     3     3    75   135   133     2     2   -13       4
Convention               2     5    10    10    69   134   182     7     7     6       8
to                       2     5     2     2    77   136   313     0     0    -8    1597
to                       2     5     2     2    79   136   285     2     2    -2    1597
begin                    3     1     5     5     4   137   149     4     4     0       6
at                       3     1     2     2     7   138   149     1     1    -3     269
the                      3     1     3     3     9   139   221     0     0    -2    3511
at                       3     1     2     2     8   138   188     2     2     1     269
of                       3     1     2     2    17   141   180     0     0    -9    1757
month                    3     1     5     5    25   143   159     0     0    -8      10
under                    3     1     5     5    32   144   233     1     1    -7      32
the                      3     1     3     3    38   145   195     1     1    -6    3511
chairmanship             3     1    12    12    49   146   252     8     8   -11       1
Valery                   3     1     6     6    62   148   217     5     5   -13       1
Giscard                  3     1     7     7    69   149   425     5     5    -7       7
*Off-screen              3   -99     7     7   -99   -99   272   -99   -99   -99     -99
d'Estaing.               3     2    10     9     8   150   390     8     8   -99     -99
hardly                   3     2     6     6    19   153   232     1     1   -11      11
in                       3     2     2     2    25   154   248     0     0    -6    1091
interests                3     2     9     9    32   156   264     0     0    -7       6
interests                3     2     9     9    40   156   406     8     8    -8       6
Hain,                    3     2     5     4    49   159   154     1     1    -9       6
Hain,                    3     2     5     4    53   159   215     5     5    -4       6
senior                   3     2     6     6    63   162   456     2     2   -10       6
British                  3     2     7     7    72   163   248     4     4    -9      77
*Off-screen              3   -99     7     7   -99   -99   156   -99   -99   -99     -99
representative           3     3    14    14     8   164   338     8     8   -99       3
Convention,              3     3    11    10    24   167   275     2     2   -16       8
Convention,              3     3    11    10    29   167   306     7     7    -5       8
anything                 3     3     8     8    40   170   276     0     0   -11      25
anything                 3     3     8     8    44   170   192     4     4    -4      25
anything                 3     3     8     8    40   170    78     0     0     4      25
distract                 3     3     8     8    57   172   377     5     5   -17       2
his                      3     3     3     3    67   174   348     1     1   -10     161
distract                 3     3     8     8    59   172   265     7     7     8       2
boss's                   3     3     6     6    73   175   312     3     3   -14     -99
his                      3     3     3     3    67   174   154     1     1     6     161
boss's                   3     3     6     6    75   175   104     5     5    -8     -99
focus                    3     4     5     5     5   176   416     5     5   -99       6
daunting                 3     4     8     8    13   179   723     0     0    -8       2
exercise                 3     4     8     8    25   180   477     3     3   -12       4
constitution-buildin     3     4    21    21    35   182   136     1     1   -10     -99
constitution-buildin     3     4    21    21    41   182   176     7     7    -6     -99
constitution-buildin     3     4    21    21    50   182   277    16    16    -9     -99
in                       3     4     2     2    58   183   237     2     2    -8    1091
he                       3     4     2     2    67   185   166     2     2    -9     265
be                       3     4     2     2    73   187   144     0     0    -6     423
taking                   3     5     6     6     3   188   161     3     3   -99      11
What's                   3     5     6     6    23   190   233     6     6   -20     -99
more,                    3     5     5     4    29   191   154     5     5    -6     168
Hain                     3     5     4     4    36   193   249     3     3    -7       6
didn't                   3     5     6     6    43   194   200     5     5    -7     -99
really                   3     5     6     6    51   195   253     6     6    -8      34
didn't                   3     5     6     6    42   194   185     4     4     9     -99
confide                  3     5     7     7    56   196   418     4     4   -14       1
Figaro                   3     5     6     6    68   199   193     2     2   -12       2
Le                       3     5     2     2    64   198   231     1     1     4       2
Figaro                   3     5     6     6    69   199   537     3     3    -5       2
Figaro                   3     5     6     6    68   199   562     2     2     1       2
Figaro                   3     5     6     6    70   199   343     4     4    -2       2
anything                 4     1     8     8     3   200   137     3     3     0      25
that                     4     1     4     4     9   201   251     0     0    -6     871
anything                 4     1     8     8     7   200   217     7     7     2      25
isn't                    4     1     5     5    14   202   212     0     0    -7     -99
isn't                    4     1     5     5    18   202   286     4     4    -4     -99
a                        4     1     1     1    20   203   178     0     0    -2    1434
open                     4     1     4     4    27   205   262     0     0    -7      10
secret                   4     1     6     6    35   206   229     3     3    -8      12
in                       4     1     2     2    40   207   176     1     1    -5    1091
Whitehall,               4     1    10     9    47   208   330     5     5    -7       5
namely                   4     1     6     6    57   209   201     4     4   -10       1
working                  4     1     7     7    68   212   179     1     1   -11      22
a                        4     1     1     1    65   211   271     0     0     3    1434
working                  4     1     7     7    71   212   404     4     4    -6      22
working                  4     1     7     7    73   212   270     6     6    -2      22
hypothesis               4     2    10    10     5   213   515     5     5   -99       1
hypothesis               4     2    10    10     8   213   328     8     8    -3       1
that                     4     2     4     4    18   215   221     0     0   -10     871
would                    4     2     5     5    26   216   225     3     3    -8     146
allow                    4     2     5     5    32   217   109     3     3    -6       6
would                    4     2     5     5    24   216   155     1     1     8     146
*Blink                   4   -99     5     5   -99   -99    94   -99   -99   -99     -99
allow                    4     2     5     5    34   217   420     5     5   -99       6
euro-referendum          4     2    15    15    42   219   308     5     5    -8     -99
euro-referendum          4     2    15    15    46   219   346     9     9    -4     -99
euro-referendum          4     2    15    15    40   219   271     3     3     6     -99
euro-referendum          4     2    15    15    52   219   220    15    15   -12     -99
early                    4     2     5     5    57   221   162     1     1    -5      18
spring                   4     2     6     6    67   223   555     2     2   -10       4
2003.                    4     2     5     4    74   224   564     2     2    -7     -99
while                    4     3     5     5     6   226   298     2     2   -99      43
Mr                       4     3     2     2    16   228   517     1     1   -10     109
Hain                     4     3     4     4    22   229   139     4     4    -6       6
Mr                       4     3     2     2    15   228   259     0     0     7     109
while                    4     3     5     5     8   226   263     4     4     7      43
Hain                     4     3     4     4    21   229   172     3     3   -13       6
wasn't                   4     3     6     6    28   231   219     0     0    -7     -99
wasn't                   4     3     6     6    34   231   265     6     6    -6     -99
really                   4     3     6     6    40   232   216     5     5    -6      34
new,                     4     3     4     3    46   233   195     4     4    -6      93
what                     4     3     4     4    55   236   462     0     0    -9     125
Straw                    4     3     5     5    66   238   189     3     3   -11       6
says                     4     3     4     4    71   239   183     2     2    -5      47
Straw                    4     3     5     5    68   238   214     5     5     3       6
Straw                    4     3     5     5    64   238   156     1     1     4       6
says                     4     3     4     4    72   239   186     3     3    -8      47
be.                      4     4     3     2     5   242   352     0     0   -99     423
True,                    4     4     5     4    13   243   575     4     4    -8      13
be.                      4     4     3     2     6   242   264     1     1     7     423
True,                    4     4     5     4    14   243   197     5     5    -8      13
intriguing               4     4    10    10    23   245   310     4     4    -9       2
idea                     4     4     4     4    30   246   183     0     0    -7      28
intriguing               4     4    10    10    23   245   380     4     4     7       2
idea                     4     4     4     4    30   246   261     0     0    -7      28
idea                     4     4     4     4    33   246   144     3     3    -3      28
effect,                  4     4     7     6    42   249   378     0     0    -9      12
a                        4     4     1     1    51   250   169     1     1    -9    1434
a                        4     4     1     1    50   250   221     0     0     1    1434
full-time                4     4     9     9    58   251   179     6     6    -8     -99
President                4     4     9     9    62   252   162     0     0    -4       7
President                4     4     9     9    70   252   170     8     8    -8       7
EU,                      4     5     3     2     3   255   306     3     3   -99      11
very                     4     5     4     4    11   258   345     0     0    -8      56
least                    4     5     5     5    17   259   307     1     1    -6      26
complementary            4     5    13    13    25   260   277     3     3    -8       1
complementary            4     5    13    13    35   260   326    13    13   -10       1
Commission               4     5    10    10    47   263   183     4     4   -12       6
Commission               4     5    10    10    44   263   350     1     1     3       6
President,               4     5    10     9    61   264   265     7     7   -17       7
is                       4     5     2     2    65   265   179     0     0    -4     717
floated                  4     5     7     7    69   266   721     1     1    -4       3
an                       5     1     2     2     2   268   464     2     2     0     195
option                   5     1     6     6     7   269   245     4     4    -5       4
in                       5     1     2     2    12   270   162     2     2    -5    1091
terms                    5     1     5     5    15   271   195     2     2    -3       8
opaque                   5     1     6     6    23   273   383     1     1    -8       1
opaque                   5     1     6     6    22   273   116     0     0     1       1
as                       5     1     2     2    31   274   423     2     2    -9     422
be                       5     1     2     2    36   276    57     1     1    -5     423
almost                   5     1     6     6    43   277   225     5     5    -7      16
be                       5     1     2     2    35   276   176     0     0     8     423
almost                   5     1     6     6    40   277   178     2     2    -5      16
But                      5     1     3     3    56   279   303     0     0   -16     325
others,                  5     1     7     6    66   280   313     6     6   -10      12
rotating                 5     2     8     8     1   283   204     1     1   -99       1
*Blink                   5   -99     8     8   -99   -99    52   -99   -99   -99     -99
EU,                      5     5     3     2    18   320    61     3     3   -99      11
presidencies             5     2    12    12    17   285   198     4     4   -99       1
presidencies             5     2    12    12    14   285   170     1     1     3       1
the                      5     2     3     3    30   287   262     1     1   -16    3511
ministerial              5     2    11    11    40   288   236     7     7   -10       5
ministerial              5     2    11    11    36   288   255     3     3     4       5
councils,                5     2     9     8    46   289   199     1     1   -10       4
which                    5     2     5     5    55   290   210     0     0    -9     152
which                    5     2     5     5    60   290   272     5     5    -5     152
cover                    5     2     5     5    65   291   219     4     4    -5      10
ranging                  5     3     7     7     3   293   315     3     3   -99       2
agriculture              5     3    11    11    17   295   334     4     4   -14       1
environment,             5     3    12    11    32   298   141     0     0   -15      10
every                    5     3     5     5    46   299   198     1     1   -14      45
two                      5     3     3     3    53   300   162     2     2    -7      43
two                      5     3     3     3    51   300   170     0     0     2      43
half                     5     3     4     4    63   303   171     2     2   -12      20
years,                   5     3     6     5    69   304   176     3     3    -6     104
council                  5     4     7     7    17   308   192     4     4   -99       8
chairs                   5     4     6     6    26   309   290     5     5    -9       1
'executive               5     4    10     9    38   311   221     7     6   -12       8
*Blink                   5   -99    10     9   -99   -99    99   -99   -99   -99     -99
board'                   5     4     6     5    45   312   143     3     3   -99       2
board'                   5     4     6     5    45   312   247     3     3     0       2
responsible              5     4    11    11    54   313   224     5     5    -9       7
the                      5     4     3     3    65   315   325     0     0   -11    3511
day-to-day               5     4    10    10    73   316   128     4     4    -8     -99
running                  5     5     7     7     2   317   243     2     2   -99       8
are                      5     5     3     3    22   321   117     3     3   -20     351
substantive.             5     5    12    11    29   322   256     6     6    -7       3
substantive.             5     5    12    11    24   322   215     1     1     5       3
will                     5     5     4     4    50   325   170     1     1   -26     210
will                     5     5     4     4    49   325   352     0     0     1     210
shine                    5     5     5     5    57   326   271     3     3    -8       1
through                  5     5     7     7    67   327   187     7     7   -10      40
the                      5     5     3     3    72   329   351     1     1    -5    3511
the                      5     5     3     3    71   329   149     0     0     1    3511
British                  6     1     7     7     2   330   214     2     2     0      77
British                  6     1     7     7     5   330   188     5     5    -3      77
belief                   6     1     6     6    10   331   224     2     2    -5       5
that                     6     1     4     4    19   332   307     4     4    -9     871
it                       6     1     2     2    22   333   202     2     2    -3     544
the                      6     1     3     3    29   335   248     3     3    -7    3511
ministerial              6     1    11    11    36   336   310     6     6    -7       5
prime                    6     1     5     5    46   338   320     0     0   -10      19
ministerial              6     1    11    11    59   339   240     7     7   -13       5
councils                 6     1     8     8    64   340    80     0     0    -5       4
councils                 6     1     8     8    69   340   215     5     5    -5       4
must                     6     2     4     4     2   342   146     2     2   -99      31
*Blink                   6   -99     4     4   -99   -99    97   -99   -99   -99     -99
strengthened.            6     2    13    12    11   344   243     3     3   -99       2
strengthened.            6     2    13    12    11   344   110     3     3     0       2
While                    6     2     5     5    26   345   255     4     4   -15      43
are                      6     2     3     3    36   347   249     2     2   -10     351
also                     6     2     4     4    42   348   227     4     4    -6      58
entrenching              6     2    11    11    54   351    58     1     1   -12       1
*Blink                   6   -99    11    11   -99   -99   103   -99   -99   -99     -99
entrenching              6     2    11    11    55   351   207     2     2   -99       1
entrenching              6     2    11    11    55   351    99     2     2     0       1
the                      6     2     3     3    68   352   153     3     3   -13    3511
Parliament's             6     3    12    12     1   354   143     1     1   -99     -99
Parliament's             6     3    12    12    11   354   280    11    11   -10     -99
rights                   6     3     6     6    13   355    54     0     0    -2      10
of                       6     3     2     2    22   356   170     2     2    -9    1757
scrutiny,                6     3     9     8    27   357   572     4     4    -5       1
the                      6     3     3     3    39   360   137     0     0   -12    3511
is                       6     3     2     2    37   359   168     1     1     2     717
councils,                6     3     9     8    45   361    84     2     2    -8       4
is                       6     3     2     2    36   359   251     0     0     9     717
the                      6     3     3     3    41   360   126     2     2    -5    3511
composed                 6     3     8     8    55   362   292     2     2   -14       1
representatives          6     3    15    15    66   364   252     1     1   -11       2
representatives          6     3    15    15    72   364   173     7     7    -6       2
of                       6     4     2     2     1   365   261     1     1   -99    1757
national                 6     4     8     8    15   367   376     4     4   -14      18
governments,             6     4    12    11    25   368   201     5     5   -10       4
which                    6     4     5     5    37   369   254     4     4   -12     152
British                  6     4     7     7    45   371   244     3     3    -8      77
which                    6     4     5     5    37   369   184     4     4     8     152
British                  6     4     7     7    49   371   193     7     7   -12      77
in                       6     4     2     2    39   370   184     0     0    10    1091
British                  6     4     7     7    48   371   260     6     6    -9      77
eyes                     6     4     4     4    54   372   182     4     4    -6       1
British                  6     4     7     7    44   371   399     2     2    10      77
principally              6     4    11    11    55   373   227     0     0   -11       1
principally              6     4    11    11    61   373   180     6     6    -6       1
give                     6     4     4     4    67   374   245     0     0    -6      16
the                      6     4     3     3    74   375   130     2     2    -7    3511
democratic               6     5    10    10     1   377   332     1     1   -99       4
legitimacy.              6     5    11    10    13   378   221     2     2   -12       2
democratic               6     5    10    10     2   377   379     2     2    11       4
if                       6     5     2     2    33   380   489     2     2   -31     150
Hain's                   6     5     6     6    38   382   265     1     1    -5     -99
Fawlty-style             6     5    12    12    46   383   364     2     2    -8     -99
Fawlty-style             6     5    12    12    51   383   462     7     7    -5     -99
tic                      6     5     3     3    58   384   146     1     1    -7       1
Fawlty-style             6     5    12    12    56   383   189    12    12     2     -99
did                      6     5     3     3    63   385   234     2     2    -7      43
not                      6     5     3     3    68   386   440     3     3    -5     277
anything                 7     1     8     8     1   388   203     1     1     0      25
anything                 7     1     8     8     8   388   225     8     8    -7      25
*Blink                   7   -99     8     8   -99   -99   100   -99   -99   -99     -99
was                      7     1     3     3    20   391   357     3     3   -99     383
reminder,                7     1     9     8    24   393   180     1     1    -4       1
if                       7     1     2     2    34   394   246     1     1   -10     150
of                       7     1     2     2    45   396   167     1     1   -11    1757
needed,                  7     1     7     6    43   395   169     7     7     2       9
if                       7     1     2     2    34   394   183     1     1     9     150
reminder,                7     1     9     8    31   393   103     8     8     3       1
of                       7     1     2     2    44   396   173     0     0   -13    1757
if                       7     1     2     2    34   394   344     1     1    10     150
of                       7     1     2     2    44   396   263     0     0   -10    1757
difficult                7     1     9     9    51   398    93     0     0    -7      15
of                       7     1     2     2    44   396   426     0     0     7    1757
difficult                7     1     9     9    53   398   181     2     2    -9      15
difficult                7     1     9     9    60   398   271     9     9    -7      15
to                       7     1     2     2    68   401   173     1     1    -8    1597
silent                   7     2     6     6     1   403   347     1     1   -99       1
about                    7     2     5     5     9   404   279     2     2    -8     164
what                     7     2     4     4    17   405   250     4     4    -8     125
what                     7     2     4     4    15   405   173     2     2     2     125
everyone                 7     2     8     8    26   406   170     8     8   -11       7
agrees                   7     2     6     6    30   407   192     3     3    -4       2
is                       7     2     2     2    36   408   248     2     2    -6     717
far                      7     2     3     3    40   410   238     0     0    -4      39
biggest                  7     2     7     7    49   412   209     1     1    -9       4
biggest                  7     2     7     7    54   412   371     6     6    -5       4
the                      7     2     3     3    66   414   170     1     1   -12    3511
decision                 7     2     8     8    63   413   168     7     7     3      11
the                      7     2     3     3    68   414   101     3     3    -5    3511
will                     7     3     4     4     2   416   244     2     2   -99     210
have                     7     3     4     4     8   417   249     3     3    -6     361
take                     7     3     4     4    15   419   292     2     2    -7      42
the                      7     3     3     3    24   421   305     3     3    -9    3511
coming                   7     3     6     6    30   422   368     5     5    -6       7
whether                  7     3     7     7    41   425   219     2     2   -11      37
to                       7     3     2     2    49   426   335     2     2    -8    1597
call                     7     3     4     4    51   427   182     1     1    -2      22
referendum               7     3    10    10    57   429   190     0     0    -6       8
referendum               7     3    10    10    67   429   281    10    10   -10       8
the                      7     3     3     3    72   431   176     1     1    -5    3511
referendum               7     3    10    10    67   429   445    10    10     5       8
It                       7     4     2     2     2   433   347     2     2   -99     544
not                      7     4     3     3    11   435   207     3     3    -9     277
reflect                  7     4     7     7    18   436   182     6     6    -7       3
change                   7     4     6     6    28   438   316     6     6   -10      11
policy,                  7     4     7     6    37   440   434     5     5    -9      23
which                    7     4     5     5    45   441   207     5     5    -8     152
remains                  7     4     7     7    49   442   225     3     3    -4       6
favour                   7     4     6     6    57   444   207     0     0    -8       6
of                       7     4     2     2    66   445   264     2     2    -9    1757
entry                    7     4     5     5    69   446   135     2     2    -3      11
in                       7     4     2     2    73   447   186     0     0    -4    1091
principle                7     5     9     9     2   448   326     2     2   -99       8
only                     7     5     4     4    14   450   257     0     0   -12      97
and                      7     5     3     3    23   452   208     1     1    -9    1283
when                     7     5     4     4    26   453   272     0     0    -3     144
Mr                       7     5     2     2    31   454   227     0     0    -5     109
Brown's                  7     5     7     7    38   455   173     4     4    -7     -99
economic                 7     5     8     8    47   457   174     0     0    -9      25
five                     7     5     4     4    45   456   181     3     3     2      18
economic                 7     5     8     8    52   457   203     5     5    -7      25
tests                    7     5     5     5    59   458   304     3     3    -7       2
are                      7     5     3     3    64   459   396     2     2    -5     351
However,                 7     5     8     7    72   461   946     1     1    -8      38
what                     8     1     4     4     1   462   202     1     1     0     125
does                     8     1     4     4     9   464   146     1     1    -8      45
what                     8     1     4     4     4   462   228     4     4     5     125
does                     8     1     4     4    11   464   213     3     3    -7      45
reflect,                 8     1     8     7    17   465   178     4     4    -6       3
perhaps                  8     1     7     7    24   466   278     2     2    -7      30
subconsciously,          8     1    15    14    33   467   569     3     3    -9       1
is                       8     1     2     2    46   468   220     0     0   -13     717
a                        8     1     1     1    50   469   202     1     1    -4    1434
subtle                   8     1     6     6    56   470   226     5     5    -6       1
perceptible              8     1    11    11    66   472   173     4     4   -10       1
perceptible              8     1    11    11    69   472   193     7     7    -3       1
*Blink                   8   -99    11    11   -99   -99   130   -99   -99   -99     -99
the                      8     2     3     3     4   475    90     1     1   -99    3511
the                      8     2     3     3     5   475   377     2     2    -1    3511
weather.                 8     2     8     7    13   476   211     6     6    -8       4
always                   8     2     6     6    26   478   264     3     3   -13      26
used                     8     2     4     4    32   479   316     2     2    -6      32
to                       8     2     2     2    37   480   207     2     2    -5    1597
said                     8     2     4     4    42   482   374     1     1    -5      53
(subject,                8     2     9     7    47   483   268     1     0    -5       6
to                       8     2     2     2    37   480   237     2     2    10    1597
always                   8     2     6     6    25   478   230     2     2    12      26
be                       8     2     2     2    38   481   302     0     0   -13     423
(subject,                8     2     9     7    47   483   182     1     0    -9       6
of                       8     2     2     2    56   484   265     0     0    -9    1757
course,                  8     2     7     6    66   485   269     7     7   -10      32
the                      8     2     3     3    71   487   125     1     1    -5    3511
*Blink                   8   -99     3     3   -99   -99   143   -99   -99   -99     -99
Blair                    8     3     5     5    10   491   155     2     2   -99      34
call                     8     3     4     4    20   493   175     0     0   -10      22
referendum               8     3    10    10    29   495   226     2     2    -9       8
referendum               8     3    10    10    36   495    97     9     9    -7       8
the                      8     3     3     3    43   497   199     2     2    -7    3511
if                       8     3     2     2    50   499   174     0     0    -7     150
when                     8     3     4     4    57   501   323     0     0    -7     144
thought                  8     3     7     7    66   503   255     1     1    -9      24
could                    8     4     5     5     3   505   262     3     3   -99      84
That                     8     4     4     4    11   507   220     0     0    -8     871
longer                   8     4     6     6    23   509   292     4     4   -12      14
much                     8     4     4     4    32   511   322     2     2    -9      97
meaning,                 8     4     8     7    38   512   202     3     3    -6       3
ever                     8     4     4     4    51   515   204     1     1   -13      38
*Blink                   8   -99     4     4   -99   -99   105   -99   -99   -99     -99
it                       8     4     2     2    48   514   243     1     1   -99     544
ever                     8     4     4     4    50   515   131     0     0    -2      38
it                       8     4     2     2    48   514   242     1     1     2     544
First,                   8     4     6     5    65   517   355     5     5   -17      87
implies                  8     4     7     7    72   519   240     2     2    -7       1
implies                  8     4     7     7    75   519   103     5     5    -3       1
greater                  8     5     7     7     3   521   349     3     3   -99       7
detachment               8     5    10    10    17   522   163     9     9   -14       1
Prime                    8     5     5     5    30   525   309     4     4   -13      19
the                      8     5     3     3    25   524   310     3     3     5    3511
Minister's               8     5    10    10    42   526   210    10    10   -17      12
than                     8     5     4     4    48   528   237     0     0    -6     123
justified.               8     5    10     9    57   530   156     1     1    -9       3
is                       8     5     2     2    53   529   205     0     0     4     717
justified.               8     5    10     9    57   530   252     1     1    -4       3
than                     8     5     4     4    51   528   310     3     3     6     123
