WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
The                      1     1     3     3     3     1   220     3     3     2    3511
decision               -99     0     0     0     0     2     0     0     0     0       0
of                     -99     0     0     0     0     3     0     0     0     0       0
the                      1     1     3     3    16     4   183     0     0     1    3511
Human                    1     1     5     5    23     5   279     3     3     3      25
Fertility                1     1     9     9    30     6   236     4     4     4       1
and                    -99     0     0     0     0     7     0     0     0     0       0
Embryology               1     1    10    10    46     8   100     6     6     5       3
Embryology               1     1    10    10    46     8   235     6     6     7       3
Authority                1     1     9     9    54     9   277     3     3     8       8
(HFEA)                   1     1     6     4    64    10   252     3     2     9       6
to                     -99     0     0     0     0    11     0     0     0     0       0
allow                    1     1     5     5    72    12   223     1     1    10       6
a                      -99     0     0     0     0    13     0     0     0     0       0
couple                 -99     0     0     0     0    14     0     0     0     0       0
to                     -99     0     0     0     0    15     0     0     0     0       0
select                 -99     0     0     0     0    16     0     0     0     0       0
genetically              1     2    11    11    21    17   224     4     4    12       2
their                    1     2     5     5    33    18   267     4     4    13     225
next                   -99     0     0     0     0    19     0     0     0     0       0
baby                     1     2     4     4    41    20   310     1     1    14       5
was                    -99     0     0     0     0    21     0     0     0     0       0
bound                    1     2     5     5    52    22   263     3     3    15       2
to                     -99     0     0     0     0    23     0     0     0     0       0
raise                    1     2     5     5    60    24   235     2     2    16       3
concerns                 1     2     8     8    68    25   149     4     4    17       2
that                   -99     0     0     0     0    26     0     0     0     0       0
advances                 1     3     8     8     1    27    60     1     1    18       5
advances                 1     3     8     8     3    27    62     3     3    19       5
in                     -99     0     0     0     0    28     0     0     0     0       0
biotechnology          -99     0     0     0     0    29     0     0     0     0       0
are                    -99     0     0     0     0    30     0     0     0     0       0
racing                   1     3     6     6    33    31   114     3     3    21       4
racing                   1     3     6     6    32    31    92     2     2    22       4
racing                   1     3     6     6    32    31   103     2     2    23       4
ahead                    1     3     5     5    42    32   192     5     5    24       9
of                     -99     0     0     0     0    33     0     0     0     0       0
our                      1     3     3     3    49    34   184     3     3    25      84
ability                  1     3     7     7    55    35   122     5     5    26       9
to                     -99     0     0     0     0    36     0     0     0     0       0
control                  1     3     7     7    63    37   165     2     2    27      10
the                    -99     0     0     0     0    38     0     0     0     0       0
consequences.            1     4    13    12     3    39    75     3     3    29       8
The                    -99     0     0     0     0    40     0     0     0     0       0
couple                   1     4     6     6    19    41   228     1     1    30       7
at                     -99     0     0     0     0    42     0     0     0     0       0
the                    -99     0     0     0     0    43     0     0     0     0       0
centre                   1     4     6     6    32    44   166     0     0    31      16
centre                   1     4     6     6    38    44    88     6     6    32      16
of                     -99     0     0     0     0    45     0     0     0     0       0
this                   -99     0     0     0     0    46     0     0     0     0       0
case                   -99     0     0     0     0    47     0     0     0     0       0
have                     1     4     4     4    53    48   235     1     1    33     361
a                      -99     0     0     0     0    49     0     0     0     0       0
son                    -99     0     0     0     0    50     0     0     0     0       0
who                      1     4     3     3    65    51   144     2     2    34     157
who                      1     4     3     3    65    51    52     2     2    35     157
suffers                  1     4     7     7    72    52   164     5     5    36       1
from                   -99     0     0     0     0    53     0     0     0     0       0
a                      -99     0     0     0     0    54     0     0     0     0       0
potentially            -99     0     0     0     0    55     0     0     0     0       0
fatal                    1     5     5     5    18    56   210     4     4    37       3
disorder                 1     5     8     8    28    57   146     8     8    38       4
and                    -99     0     0     0     0    58     0     0     0     0       0
whose                    1     5     5     5    34    59   217     1     1    39      11
best                   -99     0     0     0     0    60     0     0     0     0       0
hope                     1     5     4     4    46    61   271     2     2    40      14
is                     -99     0     0     0     0    62     0     0     0     0       0
a                      -99     0     0     0     0    63     0     0     0     0       0
marrow                   1     5     6     6    59    64   279     5     5    41       2
transplant               1     5    10    10    68    65   146     7     7    42       1
from                     1     5     4     4    76    66   265     4     4    43     248
a                      -99     0     0     0     0    67     0     0     0     0       0
sibling,                 2     1     8     7     8    68   145     8     8    44       2
so                     -99     0     0     0     0    69     0     0     0     0       0
the                    -99     0     0     0     0    70     0     0     0     0       0
stakes                   2     1     6     6    18    71   186     2     2    45       3
of                       2     1     2     2    23    72   134     0     0    46    1757
this                   -99     0     0     0     0    73     0     0     0     0       0
decision                 2     1     8     8    32    74   155     1     1    47      11
decision                 2     1     8     8    37    74   198     6     6    48      11
are                    -99     0     0     0     0    75     0     0     0     0       0
particularly             2     1    12    12    48    76   181     4     4    49       8
high.                    2     1     5     4    57    77   111     0     0    50      14
high.                    2     1     5     4    62    77    73     5     5    51      14
The                    -99     0     0     0     0    78     0     0     0     0       0
HFEA's                   2     1     6     6    73    79   175     2     2    52     -99
critics                -99     0     0     0     0    80     0     0     0     0       0
believe                  2     2     7     7    15    81    90     7     7    54      20
that                   -99     0     0     0     0    82     0     0     0     0       0
it                     -99     0     0     0     0    83     0     0     0     0       0
sanctions                2     2     9     9    30    84    87     6     6    55       4
'designer                2     2     9     8    38    85   243     4     3    57       2
'designer                2     2     9     8    39    85   171     5     4    58       2
babies'                  2     2     7     6    45    86   153     1     1    59       1
babies'                  2     2     7     6    50    86   198     6     6    60       1
and                    -99     0     0     0     0    87     0     0     0     0       0
does                     2     2     4     4    60    88   243     4     4    62      45
not                      2     2     3     3    64    89   187     3     3    63     277
show                   -99     0     0     0     0    90     0     0     0     0       0
respect                  2     2     7     7    70    91   131     0     0    64       6
for                      2     3     3     3     2    92    68     2     2    66     519
for                      2     3     3     3     3    92    79     3     3    67     519
the                    -99     0     0     0     0    93     0     0     0     0       0
sanctity               -99     0     0     0     0    94     0     0     0     0       0
of                     -99     0     0     0     0    95     0     0     0     0       0
individual               2     3    10    10    24    96   230     4     4    68       8
life.                    2     3     5     4    34    97   110     3     3    69      56
Certainly,               2     3    10     9    42    98   207     5     5    70      21
the                    -99     0     0     0     0    99     0     0     0     0       0
authority's              2     3    11    11    55   100   247     3     3    71     -99
backing                  2     3     7     7    66   101   183     2     2    72       2
for                    -99     0     0     0     0   102     0     0     0     0       0
Shahana                -99     0     0     0     0   103     0     0     0     0       0
and                    -99     0     0     0     0   104     0     0     0     0       0
Raj                    -99     0     0     0     0   105     0     0     0     0       0
Hashmi's               -99     0     0     0     0   106     0     0     0     0       0
plea                     2     4     4     4    26   107   193     1     1    77       1
for                      2     4     3     3    30   108   285     0     0    75     519
for                      2     4     3     3    31   108   192     1     1    76     519
genetic                  2     4     7     7    39   109   136     5     5    78       4
screening                2     4     9     9    49   110   100     7     7    80       3
screening                2     4     9     9    48   110   169     6     6    81       3
raises                 -99     0     0     0     0   111     0     0     0     0       0
fundamental              2     4    11    11    59   112   155     0     0    82       2
fundamental              2     4    11    11    64   112   195     5     5    83       2
questions                2     4     9     9    76   113   170     5     5    84      10
about                    2     5     5     5     0   114    92     0     0    74     164
about                    2     5     5     5     0   114    66     0     0    87     164
producing                2     5     9     9     9   115   250     3     3    88       2
one                    -99     0     0     0     0   116     0     0     0     0       0
human                    2     5     5     5    25   117   266     5     5    89      25
being                  -99     0     0     0     0   118     0     0     0     0       0
to                     -99     0     0     0     0   119     0     0     0     0       0
cure                     2     5     4     4    37   120   178     2     2    90       1
another's                2     5     9     9    42   121    54     2     2    79     -99
another's                2     5     9     9    46   121   167     6     6    91     -99
disease.                 2     5     8     7    55   122   163     5     5    92       5
But                      2     5     3     3    60   123   177     1     1    94     325
the                      2     5     3     3    65   124   216     2     2    93    3511
parents'                 2     5     8     7    72   125   217     5     5    95      21
view                     2     5     4     4    76   126   202     0     0    96      10
is                       3     1     2     2     1   127   155     1     1    97     717
simple                   3     1     6     6     8   128   182     5     5    98       6
and                    -99     0     0     0     0   129     0     0     0     0       0
compelling.              3     1    11    10    19   130   117     5     5    99       2
The                    -99     0     0     0     0   131     0     0     0     0       0
IVF                      3     1     3     3    31   132   172     1     1   102       1
treatment                3     1     9     9    36   133   171     2     2   101       6
treatment                3     1     9     9    34   133   114     0     0   103       6
treatment                3     1     9     9    41   133    86     7     7   104       6
is                     -99     0     0     0     0   134     0     0     0     0       0
