WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
When                     1     1     4     4     2     1   251     2     2     1     144
I                      -99     0     0     0     0     2     0     0     0     0       0
was                    -99     0     0     0     0     3     0     0     0     0       0
about                    1     1     5     5    11     4   311     0     0     2     164
20,                      1     1     3     2    18     5   187     1     1     3     -99
I                      -99     0     0     0     0     6     0     0     0     0       0
worked                   1     1     6     6    25     7   254     2     2     4       8
in                     -99     0     0     0     0     8     0     0     0     0       0
an                       1     1     2     2    33     9   201     0     0     5     195
office.                  1     1     7     6    39    10   200     3     3     6      11
Every                    1     1     5     5    47    11   287     3     3     7      45
morning                  1     1     7     7    55    12   257     5     5     8      17
there                    1     1     5     5    63    13   286     5     5     9     189
would                  -99     0     0     0     0    14     0     0     0     0       0
be                       1     1     2     2    70    15   187     0     0    10     423
that                     1     1     4     4    75    16   126     2     2    11     871
little                   1     2     6     6     2    17   249     2     2    12      33
joke,                  -99     0     0     0     0    18     0     0     0     0       0
where                    1     2     5     5    18    19   303     5     5    13      58
anyone                 -99     0     0     0     0    20     0     0     0     0       0
who                    -99     0     0     0     0    21     0     0     0     0       0
arrived                  1     2     7     7    33    22   242     3     3    14       9
arrived                  1     2     7     7    36    22   200     6     6    15       9
five                   -99     0     0     0     0    23     0     0     0     0       0
minutes                  1     2     7     7    44    24   279     1     1    16       8
late                     1     2     4     4    51    25   227     0     0    17      11
would                    1     2     5     5    60    26   297     4     4    18     146
say                    -99     0     0     0     0    27     0     0     0     0       0
'Morning'                1     2     9     7    70    28   181     4     3    19      17
'Morning'                1     2     9     7    74    28   157     8     7    20      17
'Morning'                1     2     9     7    68    28   220     2     1    22      17
and                    -99     0     0     0     0    29     0     0     0     0       0
everyone                 1     3     8     8     2    30   167     2     2    23       7
would                    1     3     5     5    12    31   227     3     3    24     146
call                     1     3     4     4    19    32   210     4     4    25      22
back                     1     3     4     4    23    33   331     3     3    26      38
'Afternoon'.             1     3    12     9    30    34   256     5     4    27       4
The                      1     3     3     3    44    35   195     2     2    28    3511
next                     1     3     4     4    50    36    97     4     4    29      35
joke                     1     3     4     4    53    37    94     2     2    30       2
would                    1     3     5     5    61    38   183     5     5    31     146
come                   -99     0     0     0     0    39     0     0     0     0       0
at                       1     3     2     2    69    40   193     2     2    32     269
about                    1     3     5     5    73    41   294     3     3    33     164
11,                      1     3     3     2    77    42    66     1     1    34     -99
when                   -99     0     0     0     0    43     0     0     0     0       0
the                    -99     0     0     0     0    44     0     0     0     0       0
boss                   -99     0     0     0     0    45     0     0     0     0       0
would                    1     4     5     5    14    46   165     0     0    35     146
take                     1     4     4     4    22    47   190     2     2    36      42
his                    -99     0     0     0     0    48     0     0     0     0       0
coffee                   1     4     6     6    30    49   204     1     1    37       4
coffee                   1     4     6     6    34    49   226     5     5    38       4
cup                    -99     0     0     0     0    50     0     0     0     0       0
across                   1     4     6     6    42    51   202     2     2    39      28
to                       1     4     2     2    47    52   285     0     0    40    1597
the                      1     4     3     3    52    53   172     2     2    41    3511
sink                     1     4     4     4    57    54   176     3     3    42       4
to                     -99     0     0     0     0    55     0     0     0     0       0
rinse                    1     4     5     5    63    56   291     1     1    43       1
it                       1     4     2     2    70    57   268     2     2    44     544
out.                   -99     0     0     0     0    58     0     0     0     0       0
Every                  -99     0     0     0     0    59     0     0     0     0       0
day                    -99     0     0     0     0    60     0     0     0     0       0
he'd                     1     5     4     4    10    61   188     0     0    45     -99
say,                     1     5     4     3    17    62   199     2     2    46      49
'Just                    1     5     5     4    21    63   212     1     0    47      75
going                    1     5     5     5    30    64   254     4     4    48      39
off                      1     5     3     3    35    65   208     3     3    49      28
to                     -99     0     0     0     0    66     0     0     0     0       0
wash                     1     5     4     4    39    67   216     0     0    50       4
my                       1     5     2     2    45    68   197     1     1    51      91
thing                    1     5     5     5    50    69   238     3     3    52      24
thing                    1     5     5     5    52    69   186     5     5    54      24
-                      -99     0     0     0     0    70     0     0     0     0       0
ha                     -99     0     0     0     0    71     0     0     0     0       0
ha                       1     5     2     2    59    72   284     1     1    53       4
ha                       1     5     2     2    60    72   199     2     2    55       4
ha.'                   -99     0     0     0     0    73     0     0     0     0       0
And                    -99     0     0     0     0    74     0     0     0     0       0
every                    1     5     5     5    72    75   318     2     2    56      45
day                      1     5     3     3    76    76   251     0     0    57      35
day                      1     5     3     3    79    76   174     3     3    58      35
I                        2     1     1     1     1    77   348     1     1    60     327
wished                 -99     0     0     0     0    78     0     0     0     0       0
I                      -99     0     0     0     0    79     0     0     0     0       0
had                      2     1     3     3    12    80   261     1     1    61     130
the                    -99     0     0     0     0    81     0     0     0     0       0
guts                     2     1     4     4    19    82   335     0     0    62       1
guts                     2     1     4     4    23    82   121     4     4    63       1
to                     -99     0     0     0     0    83     0     0     0     0       0
wait                     2     1     4     4    27    84   190     0     0    64       7
five                     2     1     4     4    33    85   168     1     1    65      18
minutes,                 2     1     8     7    39    86   290     2     2    66       8
say                    -99     0     0     0     0    87     0     0     0     0       0
'Just                    2     1     5     4    50    88   265     0    -1    67      75
'Just                    2     1     5     4    51    88   272     1     0    68      75
going                    2     1     5     5    58    89   294     2     2    69      39
off                      2     1     3     3    62    90   311     0     0    70      28
to                       2     1     2     2    68    91   239     2     2    71    1597
wash                     2     1     4     4    73    92    86     4     4    72       4
my                     -99     0     0     0     0    93     0     0     0     0       0
thing,'                  2     2     7     5     1    94    77     1     1    74      24
then                     2     2     4     4    10    95    84     2     2    73      71
then                     2     2     4     4    10    95   243     2     2    76      71
then                     2     2     4     4    10    95    78     2     2    77      71
walk                     2     2     4     4    15    96   217     2     2    78       5
walk                     2     2     4     4    15    96   124     2     2    81       5
to                       2     2     2     2    18    97   251     0     0    80    1597
the                      2     2     3     3    21    98   371     0     0    79    3511
sink,                  -99     0     0     0     0    99     0     0     0     0       0
get                      2     2     3     3    32   100   327     1     1    84      48
my                       2     2     2     2    35   101   211     0     0    82      91
my                       2     2     2     2    36   101   268     1     1    83      91
my                       2     2     2     2    37   101   225     2     2    85      91
knob                   -99     0     0     0     0   102     0     0     0     0       0
out                      2     2     3     3    43   103   192     0     0    86     113
and                      2     2     3     3    47   104   186     0     0    87    1283
scrub                    2     2     5     5    54   105   320     3     3    88       2
it                       2     2     2     2    59   106   206     2     2    89     544
with                   -99     0     0     0     0   107     0     0     0     0       0
a                      -99     0     0     0     0   108     0     0     0     0       0
dishcloth.               2     2    10     9    68   109   232     1     1    90       1
dishcloth.               2     2    10     9    72   109   172     5     5    91       1
Like                     2     3     4     4     2   110   386     2     2    92      99
Like                     2     3     4     4     1   110   208     1     1    94      99
most                     2     3     4     4     5   111   313     0     0    93      93
most                     2     3     4     4     9   111   167     4     4    95      93
office                   2     3     6     6    14   112   257     4     4    96      11
workers,                 2     3     8     7    20   113   146     3     3    97       6
I                        2     3     1     1    27   114   189     1     1    98     327
never                  -99     0     0     0     0   115     0     0     0     0       0
had                      2     3     3     3    35   116   249     1     1    99     130
any                      2     3     3     3    39   117   289     1     1   100      58
idea                     2     3     4     4    44   118   219     2     2   101      28
of                     -99     0     0     0     0   119     0     0     0     0       0
the                      2     3     3     3    51   120   211     1     1   102    3511
purpose                  2     3     7     7    55   121   201     1     1   103       5
of                       2     3     2     2    63   122   233     1     1   104    1757
my                     -99     0     0     0     0   123     0     0     0     0       0
office,                  2     3     7     6    68   124   107     0     0   105      11
though                   2     4     6     6     3   125   173     3     3   106      37
the                    -99     0     0     0     0   126     0     0     0     0       0
supervisor               2     4    10    10    14   127   356     3     3   107       1
does                   -99     0     0     0     0   128     0     0     0     0       0
his                      2     4     3     3    29   129   191     2     2   108     161
best                   -99     0     0     0     0   130     0     0     0     0       0
to                     -99     0     0     0     0   131     0     0     0     0       0
make                     2     4     4     4    39   132   231     0     0   109      60
out                      2     4     3     3    46   133   268     2     2   110     113
the                    -99     0     0     0     0   134     0     0     0     0       0
job                      2     4     3     3    53   135   186     1     1   111      16
is                     -99     0     0     0     0   136     0     0     0     0       0
extremely                2     4     9     9    61   137   405     2     2   112       4
important                2     4     9     9    71   138   188     2     2   113      20
when                     2     5     4     4     1   139    64     1     1   114     144
you                    -99     0     0     0     0   140     0     0     0     0       0
first                    2     5     5     5    11   141   324     2     2   115      87
get                    -99     0     0     0     0   142     0     0     0     0       0
there.                   2     5     6     5    22   143   229     3     3   116     189
there.                   2     5     6     5    20   143   270     1     1   117     189
'Well                    2     5     5     4    26   144   184     0    -1   118      48
it's                     2     5     4     4    32   145   206     0     0   119     152
a                        2     5     1     1    38   146   259     1     1   120    1434
pleasure                 2     5     8     8    43   147   187     4     4   121       4
to                     -99     0     0     0     0   148     0     0     0     0       0
have                     2     5     4     4    51   149   246     0     0   122     361
have                     2     5     4     4    54   149   255     3     3   123     361
you                      2     5     3     3    57   150   691     1     1   124     179
with                     2     5     4     4    63   151   277     3     3   125     393
us                       2     5     2     2    67   152   228     2     2   127      86
as                       2     5     2     2    70   153   333     2     2   126     422
as                       2     5     2     2    69   153   190     1     1   128     422
a                        2     5     1     1    72   154   542     1     1   130    1434
vital                    2     5     5     5    74   155   150     1     1   129       4
part                     3     1     4     4     1   156   333     1     1   131      35
of                     -99     0     0     0     0   157     0     0     0     0       0
the                      3     1     3     3    10   158   218     2     2   132    3511
team.                  -99     0     0     0     0   159     0     0     0     0       0
You'll                   3     1     6     6    18   160   196     0     0   133     -99
You'll                   3     1     6     6    23   160   198     5     5   134     -99
be                     -99     0     0     0     0   161     0     0     0     0       0
sitting                  3     1     7     7    30   162   308     2     2   135       8
