WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
The                      1     1     3     3     2     1   161     2     2     0    3511
decision                 1     1     8     8     6     2   197     2     2    -4      11
decision                 1     1     8     8     8     2   256     4     4    -2      11
the                      1     1     3     3    18     4   176     2     2   -10    3511
Human                    1     1     5     5    24     5   175     4     4    -6      25
Fertility                1     1     9     9    32     6   159     6     6    -8       1
Embryology               1     1    10    10    43     8   238     3     3   -11       3
Authority                1     1     9     9    54     9   260     3     3   -11       8
(HFEA)                   1     1     6     4    66    10   173     5     4   -12       6
allow                    1     1     5     5    74    12   181     3     3    -8       6
couple                   1     2     6     6     6    14   116     6     6   -99       7
genetically              1     2    11    11    17    17   239     0     0   -11       2
genetically              1     2    11    11    26    17   190     9     9    -9       2
next                     1     2     4     4    35    19   286     0     0    -9      35
baby                     1     2     4     4    44    20   270     4     4    -9       5
bound                    1     2     5     5    49    22   168     0     0    -5       2
next                     1     2     4     4    36    19   354     1     1    13      35
was                      1     2     3     3    48    21   195     3     3   -12     383
raise                    1     2     5     5    58    24   197     0     0   -10       3
raise                    1     2     5     5    63    24   188     5     5    -5       3
concerns                 1     2     8     8    71    25   163     7     7    -8       2
advances                 1     3     8     8     5    27   255     5     5   -99       5
biotechnology            1     3    13    13    17    29   309     5     5   -12       4
biotechnology            1     3    13    13    22    29   166    10    10    -5       4
racing                   1     3     6     6    32    31   177     2     2   -10       4
ahead                    1     3     5     5    39    32   250     2     2    -7       9
of                       1     3     2     2    44    33   150     1     1    -5    1757
ability                  1     3     7     7    50    35   200     0     0    -6       9
ability                  1     3     7     7    55    35   149     5     5    -5       9
control                  1     3     7     7    65    37   203     4     4   -10      10
the                      1     3     3     3    71    38    64     2     2    -6    3511
consequences.            1     4    13    12     6    39   651     6     6   -99       8
couple                   1     4     6     6    24    41   173     6     6   -18       7
centre                   1     4     6     6    32    44   311     0     0    -8      16
centre                   1     4     6     6    38    44   199     6     6    -6      16
case                     1     4     4     4    50    47   179     3     3   -12      26
son                      1     4     3     3    62    50   192     3     3   -12       6
a                        1     4     1     1    58    49   151     1     1     4    1434
