WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
*Off-screen              1   -99     0     0   -99   -99   221   -99   -99   -99     -99
believe                  1     1     7     7     7     3    80     0     0   -99      20
their                    1     1     5     5    15     4   211     0     0    -8     225
critics,                 1     1     8     7    21     5   101     0     0    -6      11
*Blink                   1   -99     8     7   -99   -99    69   -99   -99   -99     -99
critics,                 1     1     8     7    25     5   208     4     4   -99      11
noble                    1     1     5     5    35     7   163     1     1   -10       2
our                      1     1     3     3    32     6   263     2     2     3      84
noble                    1     1     5     5    37     7   193     3     3    -5       2
our                      1     1     3     3    30     6   111     0     0     7      84
Lords                    1     1     5     5    43     8   191     3     3   -13       9
have                     1     1     4     4    49     9   207     3     3    -6     361
proved                   1     1     6     6    54    10   230     3     3    -5       7
themselves               1     1    10    10    62    11   320     4     4    -8      21
supreme                  1     1     7     7    72    12   319     3     3   -10       2
spin.                    1     2     5     4     9    15   152     0     0   -99       7
of                       1     2     2     2     7    14    63     1     1     2    1757
spin.                    1     2     5     4    13    15   364     4     4    -6       7
Yesterday's              1     2    11    11    20    16    94     5     5    -7     -99
*Blink                   1   -99    11    11   -99   -99    67   -99   -99   -99     -99
report                   1     2     6     6    29    17   182     2     2   -99       7
report                   1     2     6     6    32    17   130     5     5    -3       7
Yesterday's              1     2    11    11    24    16   191     9     9     8     -99
*Blink                   1   -99    11    11   -99   -99    60   -99   -99   -99     -99
report                   1     2     6     6    32    17   168     5     5   -99       7
cloning                  1     2     7     7    38    19   145     1     1    -6       6
job',                    1     5     5     3    44    60    79     2     2   -99      16
cloning                  1     2     7     7    42    19   194     5     5   -99       6
from                     1     2     4     4    49    20   448     4     4    -7     248
Lords                    1     2     5     5    56    22   263     2     2    -7       9
select                   1     2     6     6    63    23   160     3     3    -7       5
committee                1     2     9     9    69    24   249     2     2    -6       8
committee                1     2     9     9    71    24   266     4     4    -2       8
committee                1     2     9     9    75    24   169     8     8    -4       8
committee                1     2     9     9    76    24   138     9     9    -1       8
stem-cell                1     3     9     9     6    26    89     6     6   -99     -99
outcome                  1     5     7     7    13    54    93     4     4   -99       3
research                 1     3     8     8    13    27    51     3     3   -99      22
gives                    1     3     5     5    19    28   125     0     0    -6       3
because                  1     5     7     7    19    55    89     2     2   -99      78
the                      1     3     3     3    26    29   275     1     1   -99    3511
thumbs-up                1     3     9     9    34    30   276     5     5    -8     -99
thumbs-up                1     3     9     9    29    30   170     0     0     5     -99
technique                1     3     9     9    45    33    96     1     1   -16       5
job',                    1     5     5     3    42    60    69     0     0   -99      16
to                       1     3     2     2    39    31    94     0     0   -99    1597
technique                1     3     9     9    50    33   213     6     6   -11       5
that,                    1     3     5     4    56    34    61     2     2    -6     871
says,                    1     3     5     4    63    36   220     0     0    -7      47
says,                    1     3     5     4    68    36   209     5     5    -5      47
offers                   1     3     6     6    72    37   160     3     3    -4       6
'real                    1     4     5     4     4    38    92     4     3   -99      37
hope                     1     4     4     4    16    41    64     0     0   -12      14
hope                     1     4     4     4    16    41    79     0     0     0      14
great                    1     4     5     5    14    40    86     4     4     2      31
hope                     1     4     4     4    19    41   133     3     3    -5      14
range                    1     4     5     5    27    44   190     0     0    -8       7
range                    1     4     5     5    32    44   244     5     5    -5       7
range                    1     4     5     5    27    44   187     0     0     5       7
common                   1     4     6     6    40    46   256     4     4   -13       6
common                   1     4     6     6    36    46    75     0     0     4       6
common                   1     4     6     6    41    46   163     5     5    -5       6
diseases'.               1     4    10     8    47    47   146     4     4    -6       1
diseases'.               1     4    10     8    47    47   218     4     4     0       1
this                     1     4     4     4    62    49   189     0     0   -15     293
Yet                      1     4     3     3    60    48   231     2     2     2      49
was                      1     4     3     3    68    50   125     1     1    -8     383
was                      1     4     3     3    69    50   233     2     2    -1     383
was                      1     4     3     3    69    50    74     2     2     0     383
only                     1     4     4     4    75    52   221     0     0    -6      97
possible                 1     5     8     8     3    53   158     3     3   -99      18
outcome                  1     5     7     7    13    54    97     4     4   -10       3
because                  1     5     7     7    24    55   229     7     7   -11      78
was                      1     5     3     3    29    57   239     1     1    -5     383
'put-up                  1     5     7     6    36    59   229     2     1    -7     -99
'put-up                  1     5     7     6    39    59   188     5     4    -3     -99
job',                    1     5     5     3    43    60   159     1     1    -4      16
'put-up                  1     5     7     6    41    59   244     7     6     2     -99
according                1     5     9     9    52    61   238     4     4   -11      14
according                1     5     9     9    50    61   125     2     2     2      14
the                      1     5     3     3    64    63   193     3     3   -14    3511
to                       1     5     2     2    59    62   248     1     1     5    1597
