WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
The                      1     1     3     3     2     1   166     2     2     1    3511
money                    1     1     5     5     7     2   168     3     3     2      37
money                    1     1     5     5     7     2   152     3     3     4      37
ain't                    1     1     5     5    15     3   179     5     5     3     -99
the                      1     1     3     3    18     4   200     2     2     5    3511
the                      1     1     3     3    16     4   166     0     0     6    3511
problem.                 1     1     8     7    24     5   178     4     4     7      24
It's                   -99     0     0     0     0     6     0     0     0     0       0
what                     1     1     4     4    34     7   248     0     0     8     125
what                     1     1     4     4    34     7   193     0     0    10     125
you                      1     1     3     3    41     8    85     2     2     9     179
you                      1     1     3     3    39     8   249     0     0    12     179
do                       1     1     2     2    45     9   186     2     2    13      75
with                     1     1     4     4    46    10   147     0     0    11     393
it.                    -99     0     0     0     0    11     0     0     0     0       0
The                      1     1     3     3    62    12   259     3     3    14    3511
developed                1     1     9     9    70    13   234     7     7    15       4
world                  -99     0     0     0     0    14     0     0     0     0       0
has                    -99     0     0     0     0    15     0     0     0     0       0
taken                  -99     0     0     0     0    16     0     0     0     0       0
on                     -99     0     0     0     0    17     0     0     0     0       0
board                  -99     0     0     0     0    18     0     0     0     0       0
the                      1     2     3     3    19    19   188     0     0    16    3511
task                   -99     0     0     0     0    20     0     0     0     0       0
of                     -99     0     0     0     0    21     0     0     0     0       0
rebuilding               1     2    10    10    33    22   276     2     2    18       1
the                    -99     0     0     0     0    23     0     0     0     0       0
shattered                1     2     9     9    47    24   286     1     1    19       3
shattered                1     2     9     9    46    24   181     0     0    21       3
economy                  1     2     7     7    56    25   148     0     0    20      17
economy                  1     2     7     7    61    25   147     5     5    23      17
economy                  1     2     7     7    59    25   125     3     3    24      17
of                       1     2     2     2    65    26   110     1     1    22    1757
Afghanistan              1     2    11    11    71    27   271     4     4    25       7
and                    -99     0     0     0     0    28     0     0     0     0       0
has                      1     3     3     3     4    29   408     0     0    26     239
just                   -99     0     0     0     0    30     0     0     0     0       0
pledged                  1     3     7     7    13    31   162     0     0    27       2
pledged                  1     3     7     7    19    31   248     6     6    28       2
$1.8bn                   1     3     6     5    27    32  1545     6     6    29     -99
(œ1.3bn)                 1     3     8     5    32    33   354     4     3    30     -99
in                       1     3     2     2    39    34   217     2     2    31    1091
the                      1     3     3     3    42    35    54     2     2    33    3511
first                    1     3     5     5    45    36   161     1     1    32      87
year                   -99     0     0     0     0    37     0     0     0     0       0
to                       1     3     2     2    56    38   410     1     1    34    1597
this                     1     3     4     4    60    39   204     2     2    35     293
this                     1     3     4     4    62    39   246     4     4    38     293
this                     1     3     4     4    58    39   275     0     0    39     293
end,                     1     3     4     3    66    40   218     3     3    36      32
with                     1     3     4     4    70    41   514     2     2    37     393
with                     1     3     4     4    70    41   521     2     2    40     393
a                      -99     0     0     0     0    42     0     0     0     0       0
total                  -99     0     0     0     0    43     0     0     0     0       0
of                     -99     0     0     0     0    44     0     0     0     0       0
$4.5bn                 -99     0     0     0     0    45     0     0     0     0       0
over                     1     4     4     4    10    46   252     0     0    41      76
the                      1     4     3     3    16    47   160     1     1    42    3511
the                      1     4     3     3    16    47   199     1     1    45    3511
next                     1     4     4     4    19    48   213     0     0    44      35
