WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
You                    -99     0     0     0     0     1     0     0     0     0       0
don't                    1     1     5     5     6     2   312     2     2     1     -99
actually                 1     1     8     8    14     3   133     4     4     2      17
need                     1     1     4     4    19     4   203     0     0     3      36
computers                1     1     9     9    26     5   183     2     2     4       7
computers                1     1     9     9    31     5   199     7     7     5       7
for                    -99     0     0     0     0     6     0     0     0     0       0
special                  1     1     7     7    38     7   228     0     0     6      10
special                  1     1     7     7    43     7   176     5     5     7      10
special                  1     1     7     7    43     7   193     5     5     9      10
effects,                 1     1     8     7    51     8   224     5     5     8      10
effects,                 1     1     8     7    51     8   166     5     5    10      10
as                     -99     0     0     0     0     9     0     0     0     0       0
the                      1     1     3     3    60    10   153     2     2    11    3511
the                      1     1     3     3    58    10   147     0     0    12    3511
Bafta                    1     1     5     5    64    11   218     2     2    13       2
Award                    1     1     5     5    70    12   188     2     2    14       4
ceremony               -99     0     0     0     0    13     0     0     0     0       0
demonstrated             1     2    12    12    17    14   195     8     8    16       3
demonstrated             1     2    12    12    15    14   139     6     6    17       3
on                     -99     0     0     0     0    15     0     0     0     0       0
Sunday                   1     2     6     6    27    16   145     2     2    18       7
Sunday                   1     2     6     6    25    16   118     0     0    19       7
evening.                 1     2     8     7    38    17   273     6     6    20       5
As                     -99     0     0     0     0    18     0     0     0     0       0
the                      1     2     3     3    45    19   194     1     1    21    3511
stars                    1     2     5     5    52    20   253     4     4    22       3
arrived,                 1     2     8     7    57    21   261     3     3    23       9
an                       1     2     2     2    64    22    88     1     1    25     195
unforeseen               1     2    10    10    67    23   162     1     1    24       2
unforeseen               1     2    10    10    71    23   149     5     5    26       2
combination            -99     0     0     0     0    24     0     0     0     0       0
of                     -99     0     0     0     0    25     0     0     0     0       0
household                1     3     9     9    18    26   304     3     3    27       5
chemicals                1     3     9     9    29    27   190     4     4    28       1
and                      1     3     3     3    38    28   133     3     3    30    1283
the                      1     3     3     3    41    29   138     2     2    29    3511
worst                    1     3     5     5    46    30   155     3     3    31      10
of                     -99     0     0     0     0    31     0     0     0     0       0
English                  1     3     7     7    54    32   208     2     2    32      14
weather                  1     3     7     7    62    33   237     2     2    33       4
added                    1     3     5     5    71    34   222     3     3    34       7
a                      -99     0     0     0     0    35     0     0     0     0       0
mildly                   1     4     6     6     3    36   263     3     3    36       2
uncanny                  1     4     7     7    13    37   191     6     6    35       1
uncanny                  1     4     7     7    13    37   251     6     6    37       1
detail                   1     4     6     6    21    38   103     6     6    38       3
to                       1     4     2     2    23    39   291     1     1    40    1597
the                      1     4     3     3    28    40   209     3     3    42    3511
clichÇs                  1     4     7     7    31    41   124     2     2    41     -99
clichÇs                  1     4     7     7    34    41   145     5     5    43     -99
of                     -99     0     0     0     0    42     0     0     0     0       0
photographer's           1     4    14    14    45    43   150     5     5    44       2
photographer's           1     4    14    14    40    43   136     0     0    45       2
photographer's           1     4    14    14    49    43   243     9     9    46       2
flashes                  1     4     7     7    58    44   187     3     3    47       2
flashes                  1     4     7     7    60    44   224     5     5    48       2
and                    -99     0     0     0     0    45     0     0     0     0       0
red                      1     4     3     3    69    46   294     2     2    49      12
carpet.                  1     4     7     6    74    47   176     3     3    50       3
A                        1     4     1     1    79    48   130     0     0    51    1434
sebaceous              -99     0     0     0     0    49     0     0     0     0       0
slime                    1     5     5     5    13    50   244     3     3    52       1
slime                    1     5     5     5    15    50   109     5     5    53       1
appeared                 1     5     8     8    21    51   230     5     5    54       7
beneath                  1     5     7     7    30    52   192     5     5    55       3
the                    -99     0     0     0     0    53     0     0     0     0       0
feet                     1     5     4     4    40    54   234     3     3    56       9
