WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
renaissance              1     1    11    11     5     2   219     1     1     0       1
renaissance              1     1    11    11    14     2   229    10    10    -9       1
children's               1     1    10    10    23     4   214     4     4    -9     -99
literature               1     1    10    10    34     5   205     4     4   -11      12
turning                  1     1     7     7    47     7   235     3     3   -13       4
out                      1     1     3     3    54     8   177     2     2    -7     113
one                      1     1     3     3    63    11   211     1     1    -9     176
the                      1     1     3     3    71    13   228     2     2    -8    3511
striking                 1     2     8     8     8    15   145     8     8   -99       4
characteristics          1     2    15    15    19    17   183     1     1   -11       1
characteristics          1     2    15    15    27    17   209     9     9    -8       1
times.                   1     2     6     5    42    20   137     1     1   -15      23
Whether                  1     2     7     7    49    21   243     1     1    -7      37
are                      1     2     3     3    61    23   223     2     2   -12     351
reassessing              1     2    11    11    72    24   201     9     9   -11       1
achievements             1     3    12    12     7    26    86     7     7   -99       1
reassessing              1     2    11    11    66    24   256     3     3   -99       1
reassessing              1     2    11    11    74    24   143    11    11    -8       1
the                      1     3     3     3    16    28   196     0     0   -99    3511
with                     1     3     4     4    33    31   224     4     4   -17     393
with                     1     3     4     4    30    31   139     1     1     3     393
The                      1     3     3     3    48    35   180     2     2   -18    3511
of                       1     3     2     2    55    37   157     0     0    -7    1757
Rings,                   1     3     6     5    65    39   204     3     3   -10       5
falling                  1     3     7     7    72    41   204     0     0    -7       5
*Blink                   1   -99     7     7   -99   -99    77   -99   -99   -99     -99
*Off-screen              1   -99     7     7   -99   -99   243   -99   -99   -99     -99
months                   2     1     6     6     7    65   265     3     3     0      14
wrote                    2     1     5     5    17    68   186     0     0   -10      16
these                    2     1     5     5    27    70   188     1     1   -10      73
that                     2     1     4     4    38    72   298     0     0   -11     871
Philip                   2     1     6     6    46    73   185     3     3    -8       4
these                    2     1     5     5    29    70   254     3     3    17      73
Pullman's                2     1     9     9    50    74   186     0     0   -21     -99
novel                    2     1     5     5    61    75   146     1     1   -11       7
The                      2     1     3     3    69    76   154     3     3    -8    3511
Spyglass                 2     2     8     8     4    78   183     4     4   -99       2
worthy                   2     2     6     6    21    82   221     1     1   -17       1
winner                   2     2     6     6    33    83   301     6     6   -12       2
Spyglass                 2     2     8     8     4    78   188     4     4    29       2
Spyglass                 2     2     8     8     2    78   362     2     2     2       2
of                       2     2     2     2    36    84   173     2     2   -34    1757
Booker                   2     2     6     6    46    86   440     5     5   -10       1
the                      2     2     3     3    60    89   201     2     2   -14    3511
it                       2     2     2     2    69    91   180     1     1    -9     544
didn't                   2     2     6     6    72    92    98     1     1    -3     -99
make                     2     3     4     4     4    93   194     4     4   -99      60
it                       2     3     2     2    25    97   261     1     1   -21     544
fight                    2     3     5     5    37   100   205     1     1   -12       5
another                  2     3     7     7    46   101   159     4     4    -9      33
lived                    2     3     5     5    30    98   198     3     3    16       6
fight                    2     3     5     5    36   100   171     0     0    -6       5
another                  2     3     7     7    47   101   197     5     5   -11      33
Tuesday                  2     3     7     7    59   104   313     1     1   -12       2
night,                   2     3     6     5    67   105   117     1     1    -8      12
*Blink                   2   -99     6     5   -99   -99   287   -99   -99   -99     -99
walked                   2     4     6     6     6   107   240     6     6   -99       2
Whitbread                2     4     9     9    22   111   308     1     1   -16       1
Whitbread                2     4     9     9    30   111   201     9     9    -8       1
That                     2     4     4     4    46   113   244     4     4   -16     871
thrives                  2     4     7     7    53   115   179     0     0    -7       1
That                     2     4     4     4    43   113   208     1     1    10     871
thrives                  2     4     7     7    57   115   166     4     4   -14       1
the                      2     4     3     3    64   117   202     0     0    -7    3511
neat                     2     4     4     4    71   118   277     3     3    -7       3
first                    2     5     5     5     6   121   158     3     3   -99      87
dividing                 2     5     8     8    17   122   217     8     8   -11       1
into                     2     5     4     4    29   125   304     2     2   -12      82
novel                    2     5     5     5    47   128   190     2     2   -18       7
the                      2     5     3     3    56   130   236     2     2    -9    3511
children's               2     5    10    10    65   132   198     1     1    -9     -99
children's               2     5    10    10    73   132   449     9     9    -8     -99
the                      3     1     3     3     3   135   191     0     0     0    3511
year,                    3     1     5     4    10   136   190     3     3    -7      51
on                       3     1     2     2    22   139   175     2     2   -12     417
breaking                 3     1     8     8    35   143   239     1     1   -13       6
the                      3     1     3     3    49   145   209     1     1   -14    3511
categories               3     1    10    10    55   146   316     3     3    -6       4
for                      3     1     3     3    65   147   218     2     2   -10     519
its                      3     1     3     3    70   148   150     3     3    -5     152
without                  3     3     7     7     3   163   120     3     3   -99      33
award                    3     2     5     5    53   159   180     2     2   -99       4
give                     3     2     4     4    45   157   252     3     3     8      16
could                    3     2     5     5    36   156   172     0     0     9      84
that                     3     2     4     4    22   153   172     4     4    14     871
meant                    3     2     5     5    15   152   251     3     3     7       8
could                    3     2     5     5    38   156   155     2     2   -23      84
the                      3     2     3     3    48   158    90     1     1   -10    3511
literature               3     5    10    10    55   198   349     5     5   -99      12
Philip                   3     2     6     6    64   161   121     4     4   -99       4
Peculiarly,              3     4    11    10     4   176   174     4     4   -99       1
seems                    3     4     5     5    25   179   227     2     2   -21      30
very                     3     4     4     4    41   183   191     4     4   -16      56
fear.                    3     4     5     4    48   185   231     1     1    -7       9
Although                 3     4     8     8    60   186   167     7     7   -12      19
are                      3     4     3     3    66   188   187     1     1    -6     351
fear.                    3     4     5     4    52   185   197     5     5    14       9
real                     3     4     4     4    42   184   161     0     0    10      37
to                       3     4     2     2    29   180   179     0     0    13    1597
Peculiarly,              3     4    11    10    11   176   204    11    11    18       1
Peculiarly,              3     4    11    10     7   176   209     7     7     4       1
still                    3     4     5     5    18   178   165     1     1   -11      52
Peculiarly,              3     4    11    10     4   176   316     4     4    14       1
Peculiarly,              3     4    11    10     2   176   254     2     2     2       1
this                     3     4     4     4    16   177   180     4     4   -14     293
seems                    3     4     5     5    26   179   353     3     3   -10      30
very                     3     4     4     4    38   183   239     1     1   -12      56
real                     3     4     4     4    46   184   283     4     4    -8      37
Although                 3     4     8     8    58   186   184     5     5   -12      19
are                      3     4     3     3    67   188   214     2     2    -9     351
seeing                   3     5     6     6     4   190   157     4     4   -99       4
unexpected               3     5    10    10    24   193   301     9     9   -20       4
an                       3     5     2     2    13   192    69     1     1    11     195
seeing                   3     5     6     6     1   190   297     1     1    12       4
such                     3     5     4     4     9   191   595     2     2    -8      87
unexpected               3     5    10    10    21   193   187     6     6   -12       4
outpouring               3     5    10    10    28   194    78     2     2    -7       1
*Off-screen              3   -99    10    10   -99   -99    95   -99   -99   -99     -99
of                       3     5     2     2    38   195   178     1     1   -99    1757
in                       3     5     2     2    48   197   270     1     1   -10    1091
for                      3     5     3     3    61   199   281     0     0   -13     519
children,                3     5     9     8    72   200   442     7     7   -11      43
commentators             4     1    12    12     3   202   227     3     3     0       3
still                    4     1     5     5    20   204   204     3     3   -17      52
afraid                   4     1     6     6    27   205   179     4     4    -7       3
admit                    4     1     5     5    38   207   190     5     5   -11       3
books                    4     1     5     5    50   210   239     0     0   -12      16
can                      4     1     3     3    59   211   169     3     3    -9     123
alongside                4     1     9     9    66   213   142     0     0    -7       3
other                    4     2     5     5     4   214   177     4     4   -99      78
Novelists                4     2     9     9    28   216   257     6     6   -24       2
Philip                   4     2     6     6    41   219   219     1     1   -13       4
Howard                   4     2     6     6    59   222   161     0     0   -18       3
Hensher                  4     2     7     7    50   220   259     3     3     9       1
Hensher                  4     2     7     7    49   220   184     2     2     1       1
Howard                   4     2     6     6    64   222   258     5     5   -15       3
Jacobson                 4     2     8     8    68   223   150     2     2    -4       2
Howard                   4     2     6     6    59   222   217     0     0     9       3
Jacobson                 4     2     8     8    71   223   149     5     5   -12       2
mocked                   4     3     6     6     4   225   347     4     4   -99       1
eagerly                  4     3     7     7    25   229   266     3     3   -21       1
turn                     4     3     4     4    34   230   192     4     4    -9      17
Harry                    4     3     5     5    52   235   248     0     0   -18       3
books,                   4     3     6     5    65   237   241     0     0   -13      16
or,                      4     3     3     2    72   238   159     0     0    -7     194
or,                      4     3     3     2    75   238   263     3     3    -3     194
the                      4     3     3     3    36   231   115     1     1    39    3511
eagerly                  4     3     7     7    28   229   167     6     6     8       1
eagerly                  4     3     7     7    25   229   326     3     3     3       1
pages                    4     3     5     5    42   232   278     3     3   -17       8
the                      4     3     3     3    49   234   161     1     1    -7    3511
books,                   4     3     6     5    71   237   169     6     6   -22      16
even                     4     3     4     4    76   239   146     0     0    -5      84
worse,                   4     4     6     5     4   240   337     4     4   -99      11
to                       4     4     2     2    18   243   209     2     2   -14    1597
film                     4     4     4     4    31   246   214     4     4   -13      20
excuse                   4     4     6     6    44   249   183     0     0   -13       2
seven-year-old           4     4    14    14    56   252   237     0     0   -12     -99
seven-year-old           4     4    14    14    65   252   162     9     9    -9     -99
child                    4     4     5     5    72   253   150     1     1    -7      17
excuse                   4     4     6     6    49   249   166     5     5    23       2
queue                    4     4     5     5    11   241   129     4     4    38       1
worse,                   4     4     6     5     5   240   231     5     5     6      11
see                      4     4     3     3    21   244   357     2     2   -16      41
film                     4     4     4     4    30   246   274     3     3    -9      20
the                      4     4     3     3    42   248   179     2     2   -12    3511
of                       4     4     2     2    52   250   207     1     1   -10    1757
seven-year-old           4     4    14    14    62   252   180     6     6   -10     -99
seven-year-old           4     4    14    14    70   252   237    14    14    -8     -99
child                    4     4     5     5    74   253    90     3     3    -4      17
when                     4     5     4     4    19   258   168     3     3   -99     144
when                     4     5     4     4    16   258    79     0     0     3     144
sceptical                5     1     9     9     2   270   221     2     2     0       3
such                     5     1     4     4    18   272   260     0     0   -16      87
Mark                     5     1     4     4    30   274   181     4     4   -12      10
Lawson,                  5     1     7     6    37   275   176     6     6    -7       2
Sutcliffe                5     1     9     9    47   277   244     1     1   -10       1
and                      5     1     3     3    59   278   185     3     3   -12    1283
Sexton                   5     1     6     6    67   280   222     1     1    -8       1
poured                   5     1     6     6    76   281   124     3     3    -9       1
on                       5     2     2     2     7   283   177     1     1   -99     417
their                    5     2     5     5    27   287   175     2     2   -20     225
delights                 5     2     8     8    40   289   183     0     0   -13       2
into                     5     2     4     4    50   290   221     1     1   -10      82
adulthood.               5     2    10     9    58   291   212     4     4    -8       1
into                     5     2     4     4    51   290   134     2     2     7      82
childish                 5     2     8     8    35   288   196     4     4    16       3
their                    5     2     5     5    26   287   334     1     1     9     225
into                     5     2     4     4    52   290   188     3     3   -26      82
adulthood.               5     2    10     9    59   291   160     5     5    -7       1
seem                     5     2     4     4    71   293   221     1     1   -12      18
*Blink                   5   -99     4     4   -99   -99   177   -99   -99   -99     -99
believe                  5     3     7     7     7   295    63     7     7   -99      20
into                     5     3     4     4    30   300   261     1     1   -23      82
tales                    5     3     5     5    38   301   163     4     4    -8       3
shrug                    5     3     5     5    50   303   251     5     5   -12       1
