WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
The                      1     1     3     3     3     1   153     3     3     1    3511
renaissance              1     1    11    11     7     2   141     3     3     2       1
renaissance              1     1    11    11    10     2   154     6     6     3       1
renaissance              1     1    11    11    13     2   204     9     9     4       1
in                     -99     0     0     0     0     3     0     0     0     0       0
children's               1     1    10    10    23     4   234     4     4     5     -99
children's               1     1    10    10    26     4   198     7     7     6     -99
literature               1     1    10    10    31     5   118     1     1     7      12
literature               1     1    10    10    34     5   169     4     4     8      12
is                     -99     0     0     0     0     6     0     0     0     0       0
turning                  1     1     7     7    44     7   245     0     0     9       4
turning                  1     1     7     7    50     7   200     6     6    10       4
out                      1     1     3     3    54     8   166     2     2    11     113
to                     -99     0     0     0     0     9     0     0     0     0       0
be                       1     1     2     2    60    10   250     1     1    12     423
one                      1     1     3     3    63    11    74     1     1    13     176
of                     -99     0     0     0     0    12     0     0     0     0       0
the                    -99     0     0     0     0    13     0     0     0     0       0
most                     1     1     4     4    73    14    68     0     0    14      93
striking               -99     0     0     0     0    15     0     0     0     0       0
cultural                 1     2     8     8    14    16   234     5     5    16       7
characteristics          1     2    15    15    25    17   309     7     7    17       1
characteristics          1     2    15    15    31    17    62    13    13    18       1
of                     -99     0     0     0     0    18     0     0     0     0       0
our                      1     2     3     3    37    19   255     0     0    19      84
times.                   1     2     6     5    42    20   103     1     1    20      23
Whether                  1     2     7     7    49    21   186     1     1    21      37
Whether                  1     2     7     7    55    21   133     7     7    22      37
we                     -99     0     0     0     0    22     0     0     0     0       0
are                    -99     0     0     0     0    23     0     0     0     0       0
reassessing              1     2    11    11    63    24   243     0     0    24       1
reassessing              1     2    11    11    65    24   309     2     2    25       1
the                      1     2     3     3    75    25   197     0     0    26    3511
achievements           -99     0     0     0     0    26     0     0     0     0       0
of                     -99     0     0     0     0    27     0     0     0     0       0
the                      1     3     3     3    19    28   300     3     3    27    3511
past,                  -99     0     0     0     0    29     0     0     0     0       0
as                       1     3     2     2    26    30   105     0     0    28     422
with                     1     3     4     4    30    31   408     1     1    29     393
with                     1     3     4     4    29    31   101     0     0    30     393
with                     1     3     4     4    33    31   159     4     4    31     393
the                    -99     0     0     0     0    32     0     0     0     0       0
film                     1     3     4     4    39    33   158     1     1    32      20
of                       1     3     2     2    43    34   146     0     0    33    1757
The                      1     3     3     3    49    35   170     3     3    34    3511
Lord                   -99     0     0     0     0    36     0     0     0     0       0
of                       1     3     2     2    57    37   109     2     2    35    1757
the                    -99     0     0     0     0    38     0     0     0     0       0
Rings,                   1     3     6     5    68    39   141     6     6    36       5
or                     -99     0     0     0     0    40     0     0     0     0       0
falling                  1     3     7     7    72    41   139     0     0    37       5
falling                  1     3     7     7    75    41   120     3     3    38       5
in                     -99     0     0     0     0    42     0     0     0     0       0
love                     1     4     4     4     4    43   257     1     1    39      15
with                   -99     0     0     0     0    44     0     0     0     0       0
current                  1     4     7     7    15    45   180     2     2    40      15
current                  1     4     7     7    19    45   123     6     6    42      15
child-heroes             1     4    12    12    23    46   218     2     2    41     -99
child-heroes             1     4    12    12    28    46   146     7     7    43     -99
child-heroes             1     4    12    12    33    46   197    12    12    44     -99
like                   -99     0     0     0     0    47     0     0     0     0       0
Harry                    1     4     5     5    42    48    72     3     3    45       3
Potter,                -99     0     0     0     0    49     0     0     0     0       0
there                    1     4     5     5    56    50   187     3     3    46     189
there                    1     4     5     5    58    50   239     5     5    50     189
has                      1     4     3     3    61    51   155     2     2    47     239
never                    1     4     5     5    65    52   152     2     2    48      28
never                    1     4     5     5    68    52   163     5     5    49      28
never                    1     4     5     5    64    52    93     1     1    51      28
never                    1     4     5     5    65    52   110     2     2    53      28
been                     1     4     4     4    69    53   178     0     0    52     178
another                -99     0     0     0     0    54     0     0     0     0       0
time                     1     5     4     4    12    55    83     4     4    55     105
