WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
*Off-screen              1   -99     0     0   -99   -99   231   -99   -99   -99     -99
the                      1     1     3     3    14     3   154     1     1   -99    3511
phase                    1     1     5     5    22     5   180     0     0    -8       4
unwisely                 1     1     8     8    37     8   198     2     2   -15       2
Decisions                1     1     9     9     8     1   316     8     8    29       2
next                     1     1     4     4    20     4   145     3     3   -12      35
unwisely                 1     1     8     8    35     8   184     0     0   -15       2
named                    1     1     5     5    49     9   293     5     5   -14       3
terrorism                1     1     9     9    62    12   239     0     0   -13       5
are                      1     1     3     3    73    13    66     1     1   -11     351
*Off-screen              1   -99     3     3   -99   -99   160   -99   -99   -99     -99
closer,                  1     2     7     6    13    15   164     4     4   -99       6
of                       1     2     2     2    27    18   198     1     1   -14    1757
signs                    1     2     5     5    38    20   173     5     5   -11       9
George                   1     2     6     6    53    23   180     5     5   -15       6
will                     1     2     4     4    64    25   159     4     4   -11     210
wrong.                   1     2     6     5    78    28   311     4     4   -14      16
After                    1     3     5     5     3    29   155     3     3   -99      62
State                    1     3     5     5    20    33   270     2     2   -17      36
used                     1     3     4     4    13    31   125     4     4     7      32
After                    1     3     5     5     5    29   391     5     5     8      62
Union                    1     3     5     5    33    36   212     2     2   -28      13
address                  1     3     7     7    43    37   189     6     6   -10       2
identify                 1     3     8     8    55    39   225     7     7   -12       1
equally                  1     3     7     7    66    41   271     5     5   -11       5
unwisely                 1     3     8     8    73    42   203     4     4    -7       2
of                       1     4     2     2    13    45   270     2     2   -99    1757
pressing                 1     4     8     8    26    48   221     2     2   -13       1
question                 1     4     8     8    37    49   232     4     4   -11      12
is:                      1     4     3     2    45    50   168     3     3    -8     717
be                       1     4     2     2    59    54   238     2     2   -14     423
about                    1     4     5     5    68    56   152     3     3    -9     164
Iraq?                    1     4     5     4    73    57   203     2     2    -5       4
something                1     5     9     9     5    59   186     0     0   -99      29
be                       1     5     2     2    24    62   210     0     0   -19     423
about                    1     5     5     5    33    64   208     1     1    -9     164
should                   1     5     6     6    44    66   176     1     1   -11      88
in                       1     5     2     2    57    69   321     0     0   -13    1091
doubt.                   1     5     6     5    63    70   187     3     3    -6       6
question                 1     5     8     8    74    72   438     3     3   -11      12
whether                  2     1     7     7     6    74   216     3     3     0      37
US                       2     1     2     2    15    76   159     0     0    -9      86
to                       2     1     2     2    27    79   175     0     0   -12    1597
against                  2     1     7     7    38    81   181     4     4   -11      36
enemies                  2     1     7     7    52    83   192     6     6   -14       6
that                     2     1     4     4    64    87   184     1     1   -12     871
even                     2     1     4     4    78    89   169     2     2   -14      84
its                      2     1     3     3    44    82   104     2     2    34     152
against                  2     1     7     7    37    81   226     3     3     7      36
creates                  2     1     7     7    72    88   139     4     4   -35       3
*Off-screen              2   -99     7     7   -99   -99   128   -99   -99   -99     -99
more                     2     2     4     4     1    90   164     1     1   -99     168
next                     2     2     4     4    22    93   283     4     4   -21      35
whether                  2     2     7     7    35    96   192     0     0   -13      37
Britain                  2     2     7     7    46    97   187     3     3   -11      26
*Blink                   2   -99     7     7   -99   -99   140   -99   -99   -99     -99
going                    2     2     5     5    58    99   202     4     4   -99      39
whatever                 2     2     8     8    72   102   162     1     1   -14       9
whatever                 2     2     8     8    76   102    99     5     5    -4       9
regardless.              2     3    11    10    21   106   271     1     1   -99       5
Saddam                   2     3     6     6    40   107   305     4     4   -19       1
Hussein                  2     3     7     7    49   108   207     6     6    -9       1
a                        2     3     1     1    60   111   191     0     0   -11    1434
threat                   2     3     6     6    67   112   162     5     5    -7       7
his                      2     3     3     3    72   114   130     0     0    -5     161
neighbours               2     4    10    10     6   115   234     6     6   -99       1
potentially              2     4    11    11    23   118   245     6     6   -17       3
US                       2     4     2     2    38   122   252     0     0   -15      86
allies.                  2     4     7     6    49   125   290     0     0   -11       3
if                       2     4     2     2    63   127   193     1     1   -14     150
direct                   2     4     6     6    73   129   172     4     4   -10       2
risk                     2     4     4     4    78   130    92     2     2    -5      13
the                      2     5     3     3     4   132   325     1     1   -99    3511
proven                   2     5     6     6    21   136   235     0     0   -17       1
to                       2     5     2     2    34   138   203     1     1   -13    1597
weapons                  2     5     7     7    44   140   319     0     0   -10       4
mass                     2     5     4     4    58   142   179     3     3   -14       3
destruction              2     5    11    11    67   143   157     7     7    -9       3
